over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1629952,2,5.5,1,0,0,11,0,1,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704697,2026-08-21T05:34:21Z,1,7,False,4487,Zia-ul-Haq,14399,Dylan Hunter,17207,Esam Rahman,,,Left,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Left,NoMovement,Leave,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1629952,2,5.5,1,0,0,11,0,1,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704698,2026-08-21T05:34:55Z,2,8,False,4487,Zia-ul-Haq,14399,Dylan Hunter,17207,Esam Rahman,5.0,60.0,Left,Backward Point,0,0,0,0,BackOfALength,OffStump,HitPad,BackFoot,Pull,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1629952,2,5.5,1,0,0,11,0,1,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704699,2026-08-21T05:35:30Z,3,9,False,4487,Zia-ul-Haq,14399,Dylan Hunter,17207,Esam Rahman,168.0,131.0,Left,Deep Backward Square Leg,1,0,1,1,BackOfALength,MiddleStump,None,FrontFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1629952,2,5.5,1,0,0,11,0,1,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704700,2026-08-21T05:36:19Z,4,10,False,4487,Zia-ul-Haq,17207,Esam Rahman,14399,Dylan Hunter,205.0,57.0,Right,Square Leg,0,0,0,0,HalfVolley,OffStump,MisTimed,FrontFoot,Drive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1629952,2,5.5,1,0,0,11,0,1,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704701,2026-08-21T05:36:54Z,5,11,False,4487,Zia-ul-Haq,17207,Esam Rahman,14399,Dylan Hunter,,,Right,Wicketkeeper,0,0,0,0,BackOfALength,OffStump,Missed,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1629952,2,5.5,1,0,0,11,0,1,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704702,2026-08-21T05:37:27Z,6,12,False,4487,Zia-ul-Haq,17207,Esam Rahman,14399,Dylan Hunter,,,Right,Wicketkeeper,0,0,0,0,LengthBall,OffStump,Missed,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1629953,3,4.67,3,0,0,14,0,3,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704703,2026-08-21T05:38:25Z,1,13,False,2119,Scott Kuggeleijn,14399,Dylan Hunter,17207,Esam Rahman,232.0,55.0,Left,Mid Wicket,0,0,0,0,HalfVolley,OffStump,None,FrontFoot,Flick,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1629953,3,4.67,3,0,0,14,0,3,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704704,2026-08-21T05:38:57Z,2,14,False,2119,Scott Kuggeleijn,14399,Dylan Hunter,17207,Esam Rahman,,,Left,Wicketkeeper,0,0,0,0,Short,DownLeg,PlayAndMissLegSide,BackFoot,Hook,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1629953,3,4.67,3,0,0,14,0,3,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704705,2026-08-21T05:39:35Z,3,15,False,2119,Scott Kuggeleijn,14399,Dylan Hunter,17207,Esam Rahman,,,Left,Wicketkeeper,1,1,1,0,BackOfALength,OutsideOff,Missed,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,,
1629953,3,4.67,3,0,0,14,0,3,76087,,40907,Study NT Top End T20 Series,1,320,ACT Comets,1491,HH Kingsmen Academy,8704706,2026-08-21T05:40:09Z,3,16,False,2119,Scott Kuggeleijn,14399,Dylan Hunter,17207,Esam Rahman,8.0,51.0,Left,Backward Point,0,0,0,0,LengthBall,OutsideOff,MisTimed,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
