over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1633976,2,6.5,10,0,0,13,1,10,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728876,2026-08-27T07:36:42Z,1,8,False,3156,Zak Gibson,14835,Habibur Rahman Sohan,3021,Ariful Islam,284.0,180.0,Right,,4,0,4,4,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1633976,2,6.5,10,0,0,13,1,10,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728879,2026-08-27T07:37:20Z,2,9,False,3156,Zak Gibson,14835,Habibur Rahman Sohan,3021,Ariful Islam,210.0,136.0,Right,Deep Extra Cover,2,0,2,2,HalfVolley,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,,,,,,
1633976,2,6.5,10,0,0,13,1,10,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728881,2026-08-27T07:37:54Z,3,10,False,3156,Zak Gibson,14835,Habibur Rahman Sohan,3021,Ariful Islam,309.0,128.0,Right,Deep Mid Wicket,2,0,2,2,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,,
1633976,2,6.5,10,0,0,13,1,10,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728882,2026-08-27T07:38:36Z,4,11,False,3156,Zak Gibson,14835,Habibur Rahman Sohan,3021,Ariful Islam,212.0,41.0,Right,Extra Cover,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633976,2,6.5,10,0,0,13,1,10,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728885,2026-08-27T07:39:14Z,5,12,False,3156,Zak Gibson,14835,Habibur Rahman Sohan,3021,Ariful Islam,327.0,169.0,Right,Deep Mid Wicket,2,0,2,2,LengthBall,MiddleStump,WellTimed,BacksAway,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,,
1633976,2,6.5,10,0,0,13,1,10,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728887,2026-08-27T07:39:55Z,6,13,False,3156,Zak Gibson,14835,Habibur Rahman Sohan,3021,Ariful Islam,0.0,0.0,Right,Wicketkeeper,0,0,0,0,Short,OutsideOff,Missed,DownTheTrack,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633978,3,8.33,12,0,0,25,1,12,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728891,2026-08-27T07:40:58Z,1,14,False,3905,Matt Fisher,3021,Ariful Islam,14835,Habibur Rahman Sohan,218.0,176.0,Right,,4,0,4,4,LengthBall,LegStump,None,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1633978,3,8.33,12,0,0,25,1,12,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728892,2026-08-27T07:41:40Z,2,15,False,3905,Matt Fisher,3021,Ariful Islam,14835,Habibur Rahman Sohan,0.0,0.0,Right,Wicketkeeper,0,0,0,0,HalfVolley,DownLeg,HitBody,MovesInfront,Sweep,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633978,3,8.33,12,0,0,25,1,12,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728894,2026-08-27T07:42:15Z,3,16,False,3905,Matt Fisher,3021,Ariful Islam,14835,Habibur Rahman Sohan,0.0,0.0,Right,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,Gloved,BacksAway,Pushed,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633978,3,8.33,12,0,0,25,1,12,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728896,2026-08-27T07:42:50Z,4,17,False,3905,Matt Fisher,3021,Ariful Islam,14835,Habibur Rahman Sohan,18.0,167.0,Right,,4,0,4,4,LengthBall,OutsideOff,None,MovesInfront,SlogSweep,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1633978,3,8.33,12,0,0,25,1,12,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728899,2026-08-27T07:43:53Z,5,18,False,3905,Matt Fisher,3021,Ariful Islam,14835,Habibur Rahman Sohan,224.0,177.0,Right,,4,0,4,4,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1633978,3,8.33,12,0,0,25,1,12,76183,,40926,Study NT Top End T20 Series,1,1383,Bangladesh HP,113,New Zealand A,8728902,2026-08-27T07:44:37Z,6,19,False,3905,Matt Fisher,3021,Ariful Islam,14835,Habibur Rahman Sohan,0.0,0.0,Right,Wicketkeeper,0,0,0,0,Short,OutsideOff,Left,Ducked,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
