over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
202531,12,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,1,False,,0,0,False,False
202531,12,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,2,False,,0,0,False,False
202531,12,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,3,False,,0,0,False,False
202531,12,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,4,False,,0,0,False,False
202531,12,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,5,False,,0,0,False,False
202531,12,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,6,False,,0,0,False,False
202539,13,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,1,False,,0,0,False,False
202539,13,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,2,False,,0,0,False,False
202539,13,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,3,False,,0,0,False,False
202539,13,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,4,False,,0,0,False,False
202539,13,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,5,False,,0,0,False,False
202539,13,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,6,False,,0,0,False,False
202532,14,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,1,False,,0,0,False,False
202532,14,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,2,False,,0,0,False,False
202532,14,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,3,False,,0,0,False,False
202532,14,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,4,False,,0,0,False,False
202532,14,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,5,False,,0,0,False,False
202532,14,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,6,False,,0,0,False,False
202538,15,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,1,False,,0,0,False,False
202538,15,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,2,False,,0,0,False,False
202538,15,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,3,False,,0,0,False,False
202538,15,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,4,False,,0,0,False,False
202538,15,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,5,False,,0,0,False,False
202538,15,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,6,False,,0,0,False,False
202537,16,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,1,False,,0,0,False,False
202537,16,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,2,False,,0,0,False,False
202537,16,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,3,False,,0,0,False,False
202537,16,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,4,False,,0,0,False,False
202537,16,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,5,False,,0,0,False,False
202537,16,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,6,False,,0,0,False,False
202533,17,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,1,False,,0,0,False,False
202533,17,,,,4838,,668,Lanning XII v Perry XII,2,154,Lanning XII,155,Perry XII,2,False,,0,0,False,False
