over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
1632840,4,8.75,5,1,0,35,1,5,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721947,2026-08-24T00:48:53Z,5,26,False,,,,9766,Ghulam Mudassar,21970,Douwtjie Hoogenboezem,21971,Jaga Koduru,355.0,57.0,Left,Cover,0,0,0,0,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False
1632840,4,8.75,5,1,0,35,1,5,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721949,2026-08-24T00:49:29Z,6,27,False,,,,9766,Ghulam Mudassar,21970,Douwtjie Hoogenboezem,21971,Jaga Koduru,9.0,51.0,Left,Backward Point,1,0,1,1,,LengthBall,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False
1632842,5,8.2,6,0,0,41,1,6,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721951,2026-08-24T00:50:40Z,1,28,False,,,,7277,Milind Kumar,21970,Douwtjie Hoogenboezem,21971,Jaga Koduru,0.0,0.0,Left,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,BatPad,BackFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632842,5,8.2,6,0,0,41,1,6,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721952,2026-08-24T00:51:00Z,2,29,False,,,,7277,Milind Kumar,21970,Douwtjie Hoogenboezem,21971,Jaga Koduru,225.0,150.0,Left,Deep Mid Wicket,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,QuickerBall,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632842,5,8.2,6,0,0,41,1,6,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721954,2026-08-24T00:51:32Z,3,30,False,,,,7277,Milind Kumar,21971,Jaga Koduru,21970,Douwtjie Hoogenboezem,239.0,143.0,Right,Deep Extra Cover,1,0,1,1,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632842,5,8.2,6,0,0,41,1,6,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721955,2026-08-24T00:51:57Z,4,31,False,,,,7277,Milind Kumar,21970,Douwtjie Hoogenboezem,21971,Jaga Koduru,0.0,0.0,Left,Bowler,2,0,2,2,,HalfVolley,OutsideOff,,MisTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,True
1632842,5,8.2,6,0,0,41,1,6,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721956,2026-08-24T00:52:30Z,5,32,False,,,,7277,Milind Kumar,21970,Douwtjie Hoogenboezem,21971,Jaga Koduru,189.0,132.0,Left,Deep Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632842,5,8.2,6,0,0,41,1,6,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721958,2026-08-24T00:52:52Z,6,33,False,,,,7277,Milind Kumar,21971,Jaga Koduru,21970,Douwtjie Hoogenboezem,204.0,138.0,Right,Deep Cover,1,0,1,1,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632844,6,7.33,3,0,0,44,1,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721961,2026-08-24T00:54:17Z,1,34,False,,,,3450,Usama Mir,21971,Jaga Koduru,21970,Douwtjie Hoogenboezem,175.0,33.0,Right,Backward Point,0,0,0,0,,LengthBall,DownLeg,,HitPad,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632844,6,7.33,3,0,0,44,1,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721962,2026-08-24T00:54:24Z,2,35,False,,,,3450,Usama Mir,21971,Jaga Koduru,21970,Douwtjie Hoogenboezem,185.0,45.0,Right,Cover,0,0,0,0,,LengthBall,DownLeg,,HitPad,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632844,6,7.33,3,0,0,44,1,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721963,2026-08-24T00:54:41Z,3,36,False,,,,3450,Usama Mir,21971,Jaga Koduru,21970,Douwtjie Hoogenboezem,313.0,143.0,Right,Deep Mid Wicket,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632844,6,7.33,3,0,0,44,1,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721964,2026-08-24T00:55:07Z,4,37,False,,,,3450,Usama Mir,21970,Douwtjie Hoogenboezem,21971,Jaga Koduru,255.0,146.0,Left,Long On,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632844,6,7.33,3,0,0,44,1,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721966,2026-08-24T00:55:41Z,5,38,False,,,,3450,Usama Mir,21971,Jaga Koduru,21970,Douwtjie Hoogenboezem,290.0,145.0,Right,Long On,1,0,1,1,,BackOfALength,OffStump,,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632844,6,7.33,3,0,0,44,1,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721968,2026-08-24T00:56:06Z,6,39,False,,,,3450,Usama Mir,21970,Douwtjie Hoogenboezem,21971,Jaga Koduru,349.0,41.0,Left,Cover,0,0,0,0,,HalfVolley,DownLeg,,HitPad,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632845,7,6.71,3,2,0,47,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721969,2026-08-24T00:57:01Z,1,40,True,Caught,21971.0,Jaga Koduru,7277,Milind Kumar,21971,Jaga Koduru,21970,Douwtjie Hoogenboezem,,,Right,,0,0,0,0,Caught,,,Caught,,0,,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632845,7,6.71,3,2,0,47,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721972,2026-08-24T00:58:50Z,2,41,False,,,,7277,Milind Kumar,1020,Jordan Silk,21970,Douwtjie Hoogenboezem,319.0,85.0,Right,Mid Wicket,1,0,1,1,,HalfVolley,MiddleStump,,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632845,7,6.71,3,2,0,47,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721975,2026-08-24T00:59:28Z,3,42,True,Bowled,21970.0,Douwtjie Hoogenboezem,7277,Milind Kumar,21970,Douwtjie Hoogenboezem,1020,Jordan Silk,,,Left,,0,0,0,0,Bowled,LengthBall,OutsideOff,Bowled,Missed,FrontFoot,SlogSweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632845,7,6.71,3,2,0,47,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721977,2026-08-24T01:01:05Z,4,43,False,,,,7277,Milind Kumar,21966,Will Blair,1020,Jordan Silk,0.0,0.0,Right,Bowler,0,0,0,0,,LengthBall,OutsideOff,,Spliced,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632845,7,6.71,3,2,0,47,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721978,2026-08-24T01:01:22Z,5,44,False,,,,7277,Milind Kumar,21966,Will Blair,1020,Jordan Silk,252.0,140.0,Right,Long Off,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,CarromBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632845,7,6.71,3,2,0,47,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721979,2026-08-24T01:01:48Z,6,45,False,,,,7277,Milind Kumar,1020,Jordan Silk,21966,Will Blair,1.0,127.0,Right,Deep Backward Square Leg,1,0,1,1,,LengthBall,OutsideOff,,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632847,8,6.25,3,0,0,50,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721981,2026-08-24T01:02:55Z,1,46,False,,,,3450,Usama Mir,1020,Jordan Silk,21966,Will Blair,,,Right,,0,0,0,0,,,,,,0,,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632847,8,6.25,3,0,0,50,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721982,2026-08-24T01:03:15Z,2,47,False,,,,3450,Usama Mir,1020,Jordan Silk,21966,Will Blair,356.0,140.0,Right,Deep Square Leg,2,0,2,2,,BackOfALength,DownLeg,,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False
1632847,8,6.25,3,0,0,50,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721984,2026-08-24T01:03:51Z,3,48,False,,,,3450,Usama Mir,1020,Jordan Silk,21966,Will Blair,128.0,50.0,Right,Gully,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ReverseSweep,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632847,8,6.25,3,0,0,50,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721985,2026-08-24T01:04:14Z,4,49,False,,,,3450,Usama Mir,1020,Jordan Silk,21966,Will Blair,345.0,127.0,Right,Deep Square Leg,1,0,1,1,,BackOfALength,MiddleStump,,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632847,8,6.25,3,0,0,50,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721987,2026-08-24T01:04:45Z,5,50,False,,,,3450,Usama Mir,21966,Will Blair,1020,Jordan Silk,0.0,0.0,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Missed,BackFoot,Cut,Flipper,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632847,8,6.25,3,0,0,50,3,3,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721988,2026-08-24T01:05:04Z,6,51,False,,,,3450,Usama Mir,21966,Will Blair,1020,Jordan Silk,0.0,0.0,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Missed,BackFoot,Cut,QuickerBall,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632849,9,5.78,2,0,0,52,3,2,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721991,2026-08-24T01:06:21Z,1,52,False,,,,21341,Asif Mehmood,1020,Jordan Silk,21966,Will Blair,349.0,39.0,Right,Square Leg,0,0,0,0,,FullToss,LegStump,,None,DownTheTrack,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632849,9,5.78,2,0,0,52,3,2,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721993,2026-08-24T01:06:59Z,2,53,False,,,,21341,Asif Mehmood,1020,Jordan Silk,21966,Will Blair,301.0,70.0,Right,Mid Wicket,1,0,1,1,,HalfVolley,OffStump,,MisTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False
1632849,9,5.78,2,0,0,52,3,2,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721995,2026-08-24T01:07:42Z,3,54,False,,,,21341,Asif Mehmood,21966,Will Blair,1020,Jordan Silk,0.0,0.0,Right,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Missed,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632849,9,5.78,2,0,0,52,3,2,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721997,2026-08-24T01:08:19Z,4,55,False,,,,21341,Asif Mehmood,21966,Will Blair,1020,Jordan Silk,169.0,41.0,Right,Backward Point,0,0,0,0,,HalfVolley,OutsideOff,,ThickEdge,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632849,9,5.78,2,0,0,52,3,2,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8721999,2026-08-24T01:08:54Z,5,56,False,,,,21341,Asif Mehmood,21966,Will Blair,1020,Jordan Silk,,,Right,,1,1,1,0,,,,,,0,,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False
1632849,9,5.78,2,0,0,52,3,2,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8722000,2026-08-24T01:09:27Z,5,57,False,,,,21341,Asif Mehmood,21966,Will Blair,1020,Jordan Silk,,,Right,Wicketkeeper,0,0,0,0,,Short,OutsideOff,,Missed,DownTheTrack,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
1632849,9,5.78,2,0,0,52,3,2,76146,,40915,Study NT Top End T20 Series,1,1488,NT Strike,1491,HH Kingsmen Academy,8722003,2026-08-24T01:10:15Z,6,58,False,,,,21341,Asif Mehmood,21966,Will Blair,1020,Jordan Silk,,,Right,Wicketkeeper,0,0,0,0,,BackOfALength,Wide,,Missed,MovesInfront,ReverseScoop,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False
