over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
1635559,3,3.0,2,0,0,9,2,2,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738367,2026-08-29T07:43:55Z,3,17,False,15458,Harry Hoekstra,3556,Kushal Malla,3061,Kushal Bhurtel,356.0,36.0,Left,0,0,0,0,LengthBall,OutsideOff,BatPad,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Cover,,,,,
1635559,3,3.0,2,0,0,9,2,2,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738368,2026-08-29T07:44:35Z,4,18,False,15458,Harry Hoekstra,3556,Kushal Malla,3061,Kushal Bhurtel,338.0,36.0,Left,0,0,0,0,BackOfALength,OutsideOff,Spliced,FrontFoot,ForwardDefensive,SeamAway,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Cover,,,,,
1635559,3,3.0,2,0,0,9,2,2,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738369,2026-08-29T07:45:24Z,5,19,False,15458,Harry Hoekstra,3556,Kushal Malla,3061,Kushal Bhurtel,220.0,78.0,Left,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Mid Wicket,,,,,
1635559,3,3.0,2,0,0,9,2,2,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738370,2026-08-29T07:45:59Z,6,20,False,15458,Harry Hoekstra,3061,Kushal Bhurtel,3556,Kushal Malla,0.0,0.0,Right,0,0,0,0,BackOfALength,DownLeg,Missed,FrontFoot,ForwardDefensive,SeamAway,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,
1635560,4,5.5,13,1,0,22,3,13,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738371,2026-08-29T07:47:04Z,1,21,False,7802,Sam Elliott,3556,Kushal Malla,3061,Kushal Bhurtel,27.0,41.0,Left,0,0,0,0,LengthBall,OutsideOff,ThickEdge,FrontFoot,Drive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,
1635560,4,5.5,13,1,0,22,3,13,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738372,2026-08-29T07:47:35Z,2,22,False,7802,Sam Elliott,3556,Kushal Malla,3061,Kushal Bhurtel,356.0,145.0,Left,2,0,2,2,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,2,0,0,0,0,False,False,Deep Cover,,,,,
1635560,4,5.5,13,1,0,22,3,13,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738373,2026-08-29T07:48:21Z,3,23,True,7802,Sam Elliott,3556,Kushal Malla,3061,Kushal Bhurtel,86.0,4.0,Left,0,0,0,0,LengthBall,OutsideOff,OutsideEdge,BackFoot,Pushed,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Wicketkeeper,Caught,3556.0,Kushal Malla,Caught,Caught
1635560,4,5.5,13,1,0,22,3,13,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738374,2026-08-29T07:49:59Z,4,24,False,7802,Sam Elliott,14784,Deepak Dumre,3061,Kushal Bhurtel,252.0,71.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Mid Off,,,,,
1635560,4,5.5,13,1,0,22,3,13,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738375,2026-08-29T07:50:39Z,5,25,False,7802,Sam Elliott,3061,Kushal Bhurtel,14784,Deepak Dumre,195.0,173.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1635560,4,5.5,13,1,0,22,3,13,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738376,2026-08-29T07:51:12Z,6,26,False,7802,Sam Elliott,3061,Kushal Bhurtel,14784,Deepak Dumre,168.0,168.0,Right,6,0,6,6,Short,Wide,Middled,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,
1635561,5,5.2,4,0,0,26,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738377,2026-08-29T07:52:40Z,1,27,False,21226,Michael Archer,14784,Deepak Dumre,3061,Kushal Bhurtel,170.0,51.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,
1635561,5,5.2,4,0,0,26,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738378,2026-08-29T07:52:58Z,2,28,False,21226,Michael Archer,14784,Deepak Dumre,3061,Kushal Bhurtel,199.0,51.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,
1635561,5,5.2,4,0,0,26,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738379,2026-08-29T07:53:21Z,3,29,False,21226,Michael Archer,14784,Deepak Dumre,3061,Kushal Bhurtel,216.0,145.0,Right,2,0,2,2,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Extra Cover,,,,,
1635561,5,5.2,4,0,0,26,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738380,2026-08-29T07:53:50Z,4,30,False,21226,Michael Archer,14784,Deepak Dumre,3061,Kushal Bhurtel,185.0,71.0,Right,2,0,2,2,BackOfALength,OutsideOff,None,BackFoot,Pushed,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Cover,,,,,
1635561,5,5.2,4,0,0,26,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738381,2026-08-29T07:54:24Z,5,31,False,21226,Michael Archer,14784,Deepak Dumre,3061,Kushal Bhurtel,216.0,36.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,
1635561,5,5.2,4,0,0,26,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738382,2026-08-29T07:54:56Z,6,32,False,21226,Michael Archer,14784,Deepak Dumre,3061,Kushal Bhurtel,175.0,48.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Pushed,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,
1635562,6,6.0,10,0,0,36,3,10,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738383,2026-08-29T07:56:00Z,1,33,False,3900,Callum Stow,3061,Kushal Bhurtel,14784,Deepak Dumre,192.0,152.0,Right,1,0,1,1,BackOfALength,Wide,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,
1635562,6,6.0,10,0,0,36,3,10,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738384,2026-08-29T07:56:26Z,2,34,False,3900,Callum Stow,14784,Deepak Dumre,3061,Kushal Bhurtel,0.0,0.0,Right,1,1,1,0,LengthBall,DownLeg,PlayAndMissLegSide,FrontFoot,Glance,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,
1635562,6,6.0,10,0,0,36,3,10,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738385,2026-08-29T07:56:43Z,2,35,False,3900,Callum Stow,14784,Deepak Dumre,3061,Kushal Bhurtel,212.0,175.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,
1635562,6,6.0,10,0,0,36,3,10,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738386,2026-08-29T07:57:13Z,3,36,False,3900,Callum Stow,14784,Deepak Dumre,3061,Kushal Bhurtel,40.0,60.0,Right,1,0,1,1,BackOfALength,OffStump,None,BackFoot,Worked,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Short Fine Leg,,,,,
1635562,6,6.0,10,0,0,36,3,10,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738387,2026-08-29T07:57:39Z,4,37,False,3900,Callum Stow,3061,Kushal Bhurtel,14784,Deepak Dumre,0.0,0.0,Right,1,1,1,0,BackOfALength,OutsideOff,PlayAndMissLegSide,BackFoot,Glance,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,
1635562,6,6.0,10,0,0,36,3,10,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738388,2026-08-29T07:58:03Z,4,38,False,3900,Callum Stow,3061,Kushal Bhurtel,14784,Deepak Dumre,0.0,0.0,Right,0,0,0,0,BackOfALength,LegStump,None,BackFoot,BackwardDefensive,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,
1635562,6,6.0,10,0,0,36,3,10,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738389,2026-08-29T07:58:27Z,5,39,False,3900,Callum Stow,3061,Kushal Bhurtel,14784,Deepak Dumre,206.0,149.0,Right,1,0,1,1,HalfVolley,Wide,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,
1635562,6,6.0,10,0,0,36,3,10,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738390,2026-08-29T07:58:57Z,6,40,False,3900,Callum Stow,14784,Deepak Dumre,3061,Kushal Bhurtel,204.0,142.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Drive,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,
1635563,7,5.71,4,0,0,40,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738391,2026-08-29T07:59:41Z,1,41,False,21226,Michael Archer,14784,Deepak Dumre,3061,Kushal Bhurtel,192.0,67.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Pushed,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Cover,,,,,
1635563,7,5.71,4,0,0,40,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738392,2026-08-29T08:00:02Z,2,42,False,21226,Michael Archer,3061,Kushal Bhurtel,14784,Deepak Dumre,195.0,67.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Pushed,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Cover,,,,,
1635563,7,5.71,4,0,0,40,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738393,2026-08-29T08:00:27Z,3,43,False,21226,Michael Archer,14784,Deepak Dumre,3061,Kushal Bhurtel,225.0,53.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Extra Cover,,,,,
1635563,7,5.71,4,0,0,40,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738394,2026-08-29T08:01:00Z,4,44,False,21226,Michael Archer,3061,Kushal Bhurtel,14784,Deepak Dumre,148.0,53.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Gully,,,,,
1635563,7,5.71,4,0,0,40,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738395,2026-08-29T08:01:19Z,5,45,False,21226,Michael Archer,3061,Kushal Bhurtel,14784,Deepak Dumre,159.0,56.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,LateCut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,
1635563,7,5.71,4,0,0,40,3,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738396,2026-08-29T08:01:42Z,6,46,False,21226,Michael Archer,3061,Kushal Bhurtel,14784,Deepak Dumre,330.0,150.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,
1635564,8,5.75,6,0,0,46,3,6,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738397,2026-08-29T08:02:36Z,1,47,False,7802,Sam Elliott,3061,Kushal Bhurtel,14784,Deepak Dumre,24.0,125.0,Right,1,0,1,1,BackOfALength,MiddleStump,None,BackFoot,Glance,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Backward Square Leg,,,,,
1635564,8,5.75,6,0,0,46,3,6,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738398,2026-08-29T08:03:08Z,2,48,False,7802,Sam Elliott,14784,Deepak Dumre,3061,Kushal Bhurtel,31.0,133.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Fine Leg,,,,,
1635564,8,5.75,6,0,0,46,3,6,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738399,2026-08-29T08:03:36Z,3,49,False,7802,Sam Elliott,3061,Kushal Bhurtel,14784,Deepak Dumre,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,
1635564,8,5.75,6,0,0,46,3,6,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738400,2026-08-29T08:04:18Z,4,50,False,7802,Sam Elliott,3061,Kushal Bhurtel,14784,Deepak Dumre,277.0,151.0,Right,3,0,3,3,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,3,0,0,0,0,False,False,Long On,,,,,
1635564,8,5.75,6,0,0,46,3,6,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738401,2026-08-29T08:04:57Z,5,51,False,7802,Sam Elliott,14784,Deepak Dumre,3061,Kushal Bhurtel,0.0,0.0,Right,0,0,0,0,Short,OutsideOff,Missed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,
1635564,8,5.75,6,0,0,46,3,6,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738402,2026-08-29T08:05:30Z,6,52,False,7802,Sam Elliott,14784,Deepak Dumre,3061,Kushal Bhurtel,354.0,117.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,
1635565,9,5.56,4,1,0,50,4,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738403,2026-08-29T08:06:37Z,1,53,False,3900,Callum Stow,14784,Deepak Dumre,3061,Kushal Bhurtel,178.0,134.0,Right,1,0,1,1,LengthBall,OffStump,ThickEdge,BackFoot,Pushed,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Backward Point,,,,,
1635565,9,5.56,4,1,0,50,4,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738404,2026-08-29T08:07:00Z,2,54,False,3900,Callum Stow,3061,Kushal Bhurtel,14784,Deepak Dumre,185.0,161.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,
1635565,9,5.56,4,1,0,50,4,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738405,2026-08-29T08:07:26Z,3,55,False,3900,Callum Stow,14784,Deepak Dumre,3061,Kushal Bhurtel,40.0,12.0,Right,0,1,1,0,HalfVolley,DownLeg,HitPad,FrontFoot,Flick,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,1,0,0,1,0,False,False,Short Fine Leg,,,,,
1635565,9,5.56,4,1,0,50,4,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738406,2026-08-29T08:07:50Z,4,56,False,3900,Callum Stow,3061,Kushal Bhurtel,14784,Deepak Dumre,115.0,130.0,Right,1,0,1,1,BackOfALength,MiddleStump,BottomEdge,FrontFoot,ReverseSweep,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Third Man,,,,,
1635565,9,5.56,4,1,0,50,4,4,76226,,40932,Study NT Top End T20 Series,1,1493,Nepal A,1494,Victoria Academy,8738407,2026-08-29T08:08:16Z,5,57,False,3900,Callum Stow,14784,Deepak Dumre,3061,Kushal Bhurtel,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,ForwardDefensive,LeftArmLegspin,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,
