over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1633840,2,5.0,6,0,0,10,1,6,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728050,2026-08-27T00:36:46Z,1,7,False,13929,Tom Menzies,11446,Liam Blackford,11039,Blake Macdonald,10.0,54.0,Left,Backward Point,0,0,0,0,BackOfALength,DownLeg,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633840,2,5.0,6,0,0,10,1,6,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728051,2026-08-27T00:37:23Z,2,8,False,13929,Tom Menzies,11446,Liam Blackford,11039,Blake Macdonald,109.0,161.0,Left,,4,0,4,4,BackOfALength,DownLeg,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1633840,2,5.0,6,0,0,10,1,6,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728053,2026-08-27T00:38:10Z,3,9,False,13929,Tom Menzies,11446,Liam Blackford,11039,Blake Macdonald,0.0,0.0,Left,Wicketkeeper,0,0,0,0,LengthBall,OffStump,Left,NoMovement,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633840,2,5.0,6,0,0,10,1,6,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728055,2026-08-27T00:38:45Z,4,10,False,13929,Tom Menzies,11446,Liam Blackford,11039,Blake Macdonald,0.0,0.0,Left,Bowler,0,0,0,0,LengthBall,MiddleStump,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633840,2,5.0,6,0,0,10,1,6,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728056,2026-08-27T00:39:24Z,5,11,False,13929,Tom Menzies,11446,Liam Blackford,11039,Blake Macdonald,352.0,132.0,Left,Deep Cover,2,0,2,2,LengthBall,OffStump,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,,,,,,
1633840,2,5.0,6,0,0,10,1,6,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728058,2026-08-27T00:40:03Z,6,12,False,13929,Tom Menzies,11446,Liam Blackford,11039,Blake Macdonald,0.0,22.0,Left,Cover,0,0,0,0,LengthBall,DownLeg,HitPad,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633842,3,10.33,21,0,0,31,1,21,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728060,2026-08-27T00:41:07Z,1,13,False,961,Wes Agar,11039,Blake Macdonald,11446,Liam Blackford,250.0,74.0,Right,Mid Off,0,0,0,0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,,,,,,
1633842,3,10.33,21,0,0,31,1,21,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728061,2026-08-27T00:41:44Z,2,14,False,961,Wes Agar,11039,Blake Macdonald,11446,Liam Blackford,21.0,166.0,Right,,6,0,6,6,BackOfALength,OutsideOff,Middled,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,
1633842,3,10.33,21,0,0,31,1,21,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728063,2026-08-27T00:42:27Z,3,15,False,961,Wes Agar,11039,Blake Macdonald,11446,Liam Blackford,244.0,74.0,Right,Mid Off,0,0,0,0,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1633842,3,10.33,21,0,0,31,1,21,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728065,2026-08-27T00:43:03Z,4,16,False,961,Wes Agar,11039,Blake Macdonald,11446,Liam Blackford,329.0,175.0,Right,,5,1,5,4,LengthBall,OffStump,WellTimed,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,1,False,True,False,False,False,True,False,False,True,False,False,False,5,0,0,0,1,True,False,,,,,,
1633842,3,10.33,21,0,0,31,1,21,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728066,2026-08-27T00:43:53Z,4,17,False,961,Wes Agar,11039,Blake Macdonald,11446,Liam Blackford,114.0,161.0,Right,,4,0,4,4,Yorker,OutsideOff,WellTimed,BackFoot,Steer,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,True,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1633842,3,10.33,21,0,0,31,1,21,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728067,2026-08-27T00:44:41Z,5,18,False,961,Wes Agar,11039,Blake Macdonald,11446,Liam Blackford,319.0,151.0,Right,Deep Mid Wicket,2,0,2,2,HalfVolley,OffStump,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,,
1633842,3,10.33,21,0,0,31,1,21,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728068,2026-08-27T00:45:17Z,6,19,False,961,Wes Agar,11039,Blake Macdonald,11446,Liam Blackford,283.0,180.0,Right,,4,0,4,4,HalfVolley,OutsideOff,MisTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,
1633843,4,11.0,13,0,0,44,1,13,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728069,2026-08-27T00:46:52Z,1,20,False,21974,,11446,Liam Blackford,11039,Blake Macdonald,126.0,162.0,Left,,4,0,4,4,LengthBall,MiddleStump,WellTimed,FrontFoot,Sweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1633843,4,11.0,13,0,0,44,1,13,76178,,40924,Study NT Top End T20 Series,1,1494,Victoria Academy,1488,NT Strike,8728070,2026-08-27T00:47:30Z,2,21,False,21974,,11446,Liam Blackford,11039,Blake Macdonald,215.0,154.0,Left,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,MisTimed,FrontFoot,Slog,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
