over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,decisionOfficialId
1633242,4,8.0,8,0,0,32,0,8,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724381,2026-08-26T00:43:37Z,2,21,False,,,,11468,Austin Anlezark,3721,Katene Clarke,8421,Tim Robinson,41.0,163.0,Right,,4,0,4,4,,Short,OffStump,,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,
1633242,4,8.0,8,0,0,32,0,8,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724383,2026-08-26T00:44:15Z,3,22,False,,,,11468,Austin Anlezark,3721,Katene Clarke,8421,Tim Robinson,0.0,0.0,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Missed,BackFoot,Cut,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1633242,4,8.0,8,0,0,32,0,8,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724384,2026-08-26T00:44:53Z,4,23,False,,,,11468,Austin Anlezark,3721,Katene Clarke,8421,Tim Robinson,,,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Missed,BackFoot,UpperCut,SeamAway,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1633242,4,8.0,8,0,0,32,0,8,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724386,2026-08-26T00:45:30Z,5,24,False,,,,11468,Austin Anlezark,3721,Katene Clarke,8421,Tim Robinson,144.0,20.0,Right,Gully,0,0,0,0,,LengthBall,OutsideOff,,BatPad,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1633242,4,8.0,8,0,0,32,0,8,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724388,2026-08-26T00:46:08Z,6,25,False,,,,11468,Austin Anlezark,3721,Katene Clarke,8421,Tim Robinson,15.0,38.0,Right,Backward Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1633244,5,7.6,6,1,0,38,1,6,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724390,2026-08-26T00:47:11Z,1,26,False,,,,1193,Will Sutherland,3721,Katene Clarke,8421,Tim Robinson,155.0,135.0,Right,Deep Backward Point,2,0,2,2,,LengthBall,OutsideOff,,WellTimed,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,
1633244,5,7.6,6,1,0,38,1,6,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724392,2026-08-26T00:47:57Z,2,27,False,,,,1193,Will Sutherland,3721,Katene Clarke,8421,Tim Robinson,164.0,140.0,Right,Deep Backward Point,1,0,1,1,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633244,5,7.6,6,1,0,38,1,6,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724393,2026-08-26T00:48:30Z,3,28,False,,,,1193,Will Sutherland,8421,Tim Robinson,3721,Katene Clarke,346.0,26.0,Right,Square Leg,0,0,0,0,,BackOfALength,OutsideOff,,HitPad,FrontFoot,SlogSweep,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633244,5,7.6,6,1,0,38,1,6,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724394,2026-08-26T00:49:04Z,4,29,False,,,,1193,Will Sutherland,8421,Tim Robinson,3721,Katene Clarke,30.0,124.0,Right,Fine Leg,0,2,2,0,,BackOfALength,OutsideOff,,HitPad,BackFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,2,0,0,2,0,False,False,
1633244,5,7.6,6,1,0,38,1,6,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724395,2026-08-26T00:49:36Z,5,30,True,Caught,8421.0,Tim Robinson,1193,Will Sutherland,8421,Tim Robinson,3721,Katene Clarke,152.0,150.0,Right,Deep Backward Point,0,0,0,0,Caught,Short,Wide,Caught,MisTimed,BackFoot,UpperCut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,2013.0
1633244,5,7.6,6,1,0,38,1,6,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724396,2026-08-26T00:52:05Z,6,31,False,,,,1193,Will Sutherland,3768,Max Chu,3721,Katene Clarke,69.0,137.0,Left,Third Man,1,0,1,1,,LengthBall,OffStump,,None,BackFoot,Steer,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633245,6,6.67,2,1,0,40,2,2,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724397,2026-08-26T00:53:36Z,1,32,True,Bowled,3768.0,Max Chu,2941,Todd Murphy,3768,Max Chu,3721,Katene Clarke,,,Left,,0,0,0,0,Bowled,BackOfALength,OutsideOff,Bowled,InsideEdge,BackFoot,Pushed,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633245,6,6.67,2,1,0,40,2,2,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724398,2026-08-26T00:55:17Z,2,33,False,,,,2941,Todd Murphy,14533,Bevon Jacobs,3721,Katene Clarke,,,Right,Bowler,0,0,0,0,,BackOfALength,OutsideOff,,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633245,6,6.67,2,1,0,40,2,2,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724399,2026-08-26T00:55:36Z,3,34,False,,,,2941,Todd Murphy,14533,Bevon Jacobs,3721,Katene Clarke,310.0,60.0,Right,Mid Wicket,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633245,6,6.67,2,1,0,40,2,2,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724400,2026-08-26T00:55:56Z,4,35,False,,,,2941,Todd Murphy,14533,Bevon Jacobs,3721,Katene Clarke,286.0,149.0,Right,Long On,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633245,6,6.67,2,1,0,40,2,2,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724401,2026-08-26T00:56:30Z,5,36,False,,,,2941,Todd Murphy,3721,Katene Clarke,14533,Bevon Jacobs,306.0,59.0,Right,Mid Wicket,1,0,1,1,,BackOfALength,OutsideOff,,MisTimed,FrontFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633245,6,6.67,2,1,0,40,2,2,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724402,2026-08-26T00:56:57Z,6,37,False,,,,2941,Todd Murphy,14533,Bevon Jacobs,3721,Katene Clarke,320.0,74.0,Right,Mid Wicket,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633246,7,6.29,4,0,0,44,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724403,2026-08-26T00:58:05Z,1,38,False,,,,21983,,3721,Katene Clarke,14533,Bevon Jacobs,309.0,59.0,Right,Mid Wicket,0,0,0,0,,Yorker,OffStump,,None,BackFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633246,7,6.29,4,0,0,44,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724404,2026-08-26T00:58:34Z,2,39,False,,,,21983,,3721,Katene Clarke,14533,Bevon Jacobs,305.0,32.0,Right,Bowler,0,0,0,0,,HalfVolley,OutsideOff,,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,
1633246,7,6.29,4,0,0,44,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724405,2026-08-26T00:59:12Z,3,40,False,,,,21983,,3721,Katene Clarke,14533,Bevon Jacobs,67.0,132.0,Right,Fine Leg,2,0,2,2,,BackOfALength,OffStump,,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,
1633246,7,6.29,4,0,0,44,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724406,2026-08-26T00:59:44Z,4,41,False,,,,21983,,3721,Katene Clarke,14533,Bevon Jacobs,195.0,156.0,Right,Deep Cover,1,0,1,1,,HalfVolley,OutsideOff,,WellTimed,BacksAway,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633246,7,6.29,4,0,0,44,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724407,2026-08-26T01:00:23Z,5,42,False,,,,21983,,14533,Bevon Jacobs,3721,Katene Clarke,220.0,61.0,Right,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633246,7,6.29,4,0,0,44,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724408,2026-08-26T01:01:05Z,6,43,False,,,,21983,,14533,Bevon Jacobs,3721,Katene Clarke,319.0,137.0,Right,Deep Mid Wicket,1,0,1,1,,LengthBall,OutsideOff,,MisTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633247,8,6.0,4,0,0,48,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724409,2026-08-26T01:02:08Z,1,44,False,,,,2941,Todd Murphy,14533,Bevon Jacobs,3721,Katene Clarke,291.0,142.0,Right,Long On,1,0,1,1,,BackOfALength,LegStump,,None,DownTheTrack,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633247,8,6.0,4,0,0,48,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724410,2026-08-26T01:02:37Z,2,45,False,,,,2941,Todd Murphy,3721,Katene Clarke,14533,Bevon Jacobs,,,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Missed,BacksAway,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633247,8,6.0,4,0,0,48,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724411,2026-08-26T01:02:59Z,3,46,False,,,,2941,Todd Murphy,3721,Katene Clarke,14533,Bevon Jacobs,10.0,129.0,Right,Deep Backward Square Leg,2,0,2,2,,BackOfALength,OffStump,,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,
1633247,8,6.0,4,0,0,48,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724414,2026-08-26T01:04:22Z,4,47,False,,,,2941,Todd Murphy,3721,Katene Clarke,14533,Bevon Jacobs,22.0,66.0,Right,Backward Square Leg,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633247,8,6.0,4,0,0,48,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724415,2026-08-26T01:04:43Z,5,48,False,,,,2941,Todd Murphy,3721,Katene Clarke,14533,Bevon Jacobs,359.0,138.0,Right,Deep Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633247,8,6.0,4,0,0,48,2,4,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724417,2026-08-26T01:05:13Z,6,49,False,,,,2941,Todd Murphy,14533,Bevon Jacobs,3721,Katene Clarke,304.0,69.0,Right,Mid Wicket,0,0,0,0,,LengthBall,OffStump,,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633249,9,6.33,9,1,0,57,3,9,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724419,2026-08-26T01:06:06Z,1,50,False,,,,7802,Sam Elliott,3721,Katene Clarke,14533,Bevon Jacobs,19.0,167.0,Right,,4,0,4,4,,BackOfALength,OutsideOff,,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,
1633249,9,6.33,9,1,0,57,3,9,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724421,2026-08-26T01:06:41Z,2,51,False,,,,7802,Sam Elliott,3721,Katene Clarke,14533,Bevon Jacobs,132.0,163.0,Right,,4,0,4,4,,BackOfALength,Wide,,WellTimed,BackFoot,LateCut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,
1633249,9,6.33,9,1,0,57,3,9,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724423,2026-08-26T01:07:12Z,3,52,False,,,,7802,Sam Elliott,3721,Katene Clarke,14533,Bevon Jacobs,,,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Missed,MovesInfront,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633249,9,6.33,9,1,0,57,3,9,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724424,2026-08-26T01:07:51Z,4,53,True,Caught,3721.0,Katene Clarke,7802,Sam Elliott,3721,Katene Clarke,14533,Bevon Jacobs,106.0,9.0,Right,First Slip,0,0,0,0,Caught,Short,OutsideOff,Caught,MisTimed,DownTheTrack,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,2013.0
1633249,9,6.33,9,1,0,57,3,9,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724429,2026-08-26T01:09:35Z,5,54,False,,,,7802,Sam Elliott,11542,Muhammad Abbas,14533,Bevon Jacobs,4.0,142.0,Right,Deep Backward Square Leg,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1633249,9,6.33,9,1,0,57,3,9,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724431,2026-08-26T01:10:15Z,6,55,False,,,,7802,Sam Elliott,14533,Bevon Jacobs,11542,Muhammad Abbas,225.0,39.0,Right,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1633251,10,6.4,7,0,0,64,3,7,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724433,2026-08-26T01:11:30Z,1,56,False,,,,16993,Aryan Sharma,11542,Muhammad Abbas,14533,Bevon Jacobs,337.0,145.0,Right,Deep Square Leg,2,0,2,2,,BackOfALength,OutsideOff,,WellTimed,BackFoot,Pull,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,
1633251,10,6.4,7,0,0,64,3,7,76161,,40921,Study NT Top End T20 Series,1,113,New Zealand A,1494,Victoria Academy,8724434,2026-08-26T01:11:56Z,2,57,False,,,,16993,Aryan Sharma,11542,Muhammad Abbas,14533,Bevon Jacobs,334.0,139.0,Right,Deep Square Leg,1,0,1,1,,LengthBall,LegStump,,None,DownTheTrack,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
