over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty
1277278,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:00:43Z,1,False,,,,3605,Junaid Siddique,13905,Justin Mosca,13909,Anthony Mosca,339,198,Deep Cover,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,18,False,True,True,False,False,False,4,0,0,0,0,False,True,
1277278,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:01:18Z,2,False,,,,3605,Junaid Siddique,13905,Justin Mosca,13909,Anthony Mosca,90,48,Wicketkeeper,0,0,0,0,,BackOfALength,DownLeg,NotOut,HitPad,BackFoot,Glance,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,18,False,False,True,False,False,False,0,0,0,0,0,False,False,
1277278,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:01:51Z,3,False,,,,3605,Junaid Siddique,13905,Justin Mosca,13909,Anthony Mosca,214,42,Short Mid Wicket,0,0,0,0,,BackOfALength,LegStump,NotOut,None,BackFoot,Worked,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,18,False,False,True,False,False,False,0,0,0,0,0,False,False,
1277278,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:02:45Z,4,False,,,,3605,Junaid Siddique,13905,Justin Mosca,13909,Anthony Mosca,358,88,Point,0,0,0,0,,BackOfALength,Wide,NotOut,None,BackFoot,Cut,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,18,False,False,True,False,False,False,0,0,0,0,0,False,False,
1277278,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:03:40Z,5,False,,,,3605,Junaid Siddique,13905,Justin Mosca,13909,Anthony Mosca,22,83,Backward Point,1,0,1,1,,BackOfALength,Wide,NotOut,None,BackFoot,Drive,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,18,False,False,True,False,False,False,1,0,0,0,0,False,False,
1277278,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:04:38Z,6,False,,,,3605,Junaid Siddique,13909,Anthony Mosca,13905,Justin Mosca,165,99,Backward Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,18,False,False,True,False,False,False,0,0,0,0,0,False,False,
1277282,2,9.5,14.0,0.0,0.0,19.0,0.0,14.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:05:57Z,1,False,,,,14423,Muhammad Rohid Khan,13905,Justin Mosca,13909,Anthony Mosca,355,135,Deep Point,2,0,2,2,,LengthBall,Wide,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,False,215,False,False,True,False,False,False,2,0,0,0,0,False,False,
1277282,2,9.5,14.0,0.0,0.0,19.0,0.0,14.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:06:33Z,2,False,,,,14423,Muhammad Rohid Khan,13905,Justin Mosca,13909,Anthony Mosca,344,91,Cover,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,1,0,0,0,0,False,False,
1277282,2,9.5,14.0,0.0,0.0,19.0,0.0,14.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:07:18Z,3,False,,,,14423,Muhammad Rohid Khan,13909,Anthony Mosca,13905,Justin Mosca,166,189,Deep Backward Point,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,False,215,False,False,True,False,False,False,4,0,0,0,0,False,True,
1277282,2,9.5,14.0,0.0,0.0,19.0,0.0,14.0,73473,,39825,ICC Men's T20 World Cup 2026 Warm-Up Matches,1,1016,Italy Men,111,United Arab Emirates Men,2026-02-06T15:08:03Z,4,False,,,,14423,Muhammad Rohid Khan,13909,Anthony Mosca,13905,Justin Mosca,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Left,FrontFoot,Leave,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,0,0,0,0,0,False,False,
