over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
1634585,2,5.5,5,1,0,11,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732458,2026-08-28T05:11:49Z,1,7,False,4487,Zia ul-Haq,2408,Ryan King,17219,Jerrssis Wadia,18.0,143.0,Left,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Backward Point,,,,,
1634585,2,5.5,5,1,0,11,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732459,2026-08-28T05:12:24Z,2,8,False,4487,Zia ul-Haq,17219,Jerrssis Wadia,2408,Ryan King,0.0,0.0,Left,0,1,1,0,LengthBall,MiddleStump,HitPad,BackFoot,Glance,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,True,False,True,False,False,True,False,False,False,1,0,0,1,0,False,False,Wicketkeeper,,,,,
1634585,2,5.5,5,1,0,11,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732460,2026-08-28T05:12:57Z,3,9,False,4487,Zia ul-Haq,2408,Ryan King,17219,Jerrssis Wadia,343.0,85.0,Left,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Cover,,,,,
1634585,2,5.5,5,1,0,11,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732461,2026-08-28T05:13:34Z,4,10,False,4487,Zia ul-Haq,17219,Jerrssis Wadia,2408,Ryan King,189.0,139.0,Left,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,
1634585,2,5.5,5,1,0,11,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732462,2026-08-28T05:14:06Z,5,11,True,4487,Zia ul-Haq,2408,Ryan King,17219,Jerrssis Wadia,71.0,42.0,Left,0,0,0,0,BackOfALength,OutsideOff,OutsideEdge,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,First Slip,Caught,2408.0,Ryan King,Caught,Caught
1634585,2,5.5,5,1,0,11,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732463,2026-08-28T05:15:35Z,6,12,False,4487,Zia ul-Haq,1039,Harry Nielsen,17219,Jerrssis Wadia,,,Left,1,0,1,1,,,,0,,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1634586,3,5.33,5,0,0,16,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732464,2026-08-28T05:16:45Z,1,13,False,7277,Milind Kumar,1039,Harry Nielsen,17219,Jerrssis Wadia,318.0,41.0,Left,0,0,0,0,LengthBall,OutsideOff,BatPad,FrontFoot,Pushed,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,
1634586,3,5.33,5,0,0,16,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732465,2026-08-28T05:17:03Z,2,14,False,7277,Milind Kumar,1039,Harry Nielsen,17219,Jerrssis Wadia,206.0,117.0,Left,2,0,2,2,BackOfALength,OutsideOff,MisTimed,DownTheTrack,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,False,Deep Square Leg,,,,,
1634586,3,5.33,5,0,0,16,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732466,2026-08-28T05:17:33Z,3,15,False,7277,Milind Kumar,1039,Harry Nielsen,17219,Jerrssis Wadia,198.0,95.0,Left,0,0,0,0,HalfVolley,OffStump,None,DownTheTrack,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Square Leg,,,,,
1634586,3,5.33,5,0,0,16,1,5,76201,,40928,Study NT Top End T20 Series,2,1489,Adelaide Strikers Academy,1491,HH Kingsmen Academy,8732467,2026-08-28T05:17:53Z,4,16,False,7277,Milind Kumar,1039,Harry Nielsen,17219,Jerrssis Wadia,257.0,136.0,Left,2,0,2,2,HalfVolley,OutsideOff,None,FrontFoot,Drive,ArmBall,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,False,Long On,,,,,
