over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1631105,2,4.0,1,1,0,8,2,1,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711577,2026-08-22T08:34:29Z,1,7,False,21948,Mohammad Rubel,3061,Kushal Bhurtel,6861,Anil Sah,203.0,41.0,Right,Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631105,2,4.0,1,1,0,8,2,1,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711578,2026-08-22T08:34:48Z,2,8,False,21948,Mohammad Rubel,3061,Kushal Bhurtel,6861,Anil Sah,231.0,142.0,Right,Deep Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631105,2,4.0,1,1,0,8,2,1,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711579,2026-08-22T08:35:10Z,3,9,False,21948,Mohammad Rubel,3061,Kushal Bhurtel,6861,Anil Sah,308.0,130.0,Right,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1631105,2,4.0,1,1,0,8,2,1,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711580,2026-08-22T08:35:40Z,4,10,True,21948,Mohammad Rubel,6861,Anil Sah,3061,Kushal Bhurtel,0.0,0.0,Right,First Slip,0,0,0,0,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Drive,ArmBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,6861.0,Anil Sah,Caught,Caught,
1631105,2,4.0,1,1,0,8,2,1,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711581,2026-08-22T08:37:25Z,5,11,False,21948,Mohammad Rubel,2233,Pawan Sarraf,3061,Kushal Bhurtel,0.0,0.0,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,ForwardDefensive,ArmBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631105,2,4.0,1,1,0,8,2,1,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711582,2026-08-22T08:37:42Z,6,12,False,21948,Mohammad Rubel,2233,Pawan Sarraf,3061,Kushal Bhurtel,208.0,30.0,Right,Cover,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631106,3,3.33,2,1,0,10,3,2,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711583,2026-08-22T08:39:03Z,1,13,False,8640,Ripon Mondol,3061,Kushal Bhurtel,2233,Pawan Sarraf,150.0,56.0,Right,Backward Point,0,1,1,0,LengthBall,OutsideOff,HitBody,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,True,False,False,False,1,0,0,1,0,False,False,,,,,,
1631106,3,3.33,2,1,0,10,3,2,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711584,2026-08-22T08:39:42Z,2,14,False,8640,Ripon Mondol,2233,Pawan Sarraf,3061,Kushal Bhurtel,0.0,0.0,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,InsideEdge,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631106,3,3.33,2,1,0,10,3,2,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711585,2026-08-22T08:40:20Z,3,15,True,8640,Ripon Mondol,2233,Pawan Sarraf,3061,Kushal Bhurtel,,,Right,First Slip,0,0,0,0,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Drive,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,2233.0,Pawan Sarraf,Caught,Caught,2014.0
1631106,3,3.33,2,1,0,10,3,2,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711586,2026-08-22T08:41:59Z,4,16,False,8640,Ripon Mondol,3556,Kushal Malla,3061,Kushal Bhurtel,0.0,0.0,Left,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631106,3,3.33,2,1,0,10,3,2,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711587,2026-08-22T08:42:40Z,5,17,False,8640,Ripon Mondol,3556,Kushal Malla,3061,Kushal Bhurtel,324.0,59.0,Left,Extra Cover,1,0,1,1,BackOfALength,LegStump,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1631106,3,3.33,2,1,0,10,3,2,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711588,2026-08-22T08:43:19Z,6,18,False,8640,Ripon Mondol,3061,Kushal Bhurtel,3556,Kushal Malla,,,Right,,0,0,0,0,,,,0,,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631107,4,3.25,3,2,0,13,5,3,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711589,2026-08-22T08:44:23Z,1,19,False,21948,Mohammad Rubel,3556,Kushal Malla,3061,Kushal Bhurtel,13.0,57.0,Left,Backward Point,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Cut,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631107,4,3.25,3,2,0,13,5,3,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711590,2026-08-22T08:44:41Z,2,20,True,21948,Mohammad Rubel,3556,Kushal Malla,3061,Kushal Bhurtel,,,Left,,0,0,0,0,BackOfALength,OutsideOff,HitPad,BackFoot,Flick,ArmBall,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Lbw,3556.0,Kushal Malla,LBW,Lbw,
1631107,4,3.25,3,2,0,13,5,3,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711591,2026-08-22T08:46:20Z,3,21,False,21948,Mohammad Rubel,7808,Lokesh Bam,3061,Kushal Bhurtel,0.0,0.0,Right,Wicketkeeper,1,1,1,0,BackOfALength,OffStump,PlayAndMissLegSide,BackFoot,Glance,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,,
1631107,4,3.25,3,2,0,13,5,3,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711592,2026-08-22T08:46:37Z,3,22,False,21948,Mohammad Rubel,7808,Lokesh Bam,3061,Kushal Bhurtel,0.0,0.0,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Pushed,ArmBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631107,4,3.25,3,2,0,13,5,3,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711593,2026-08-22T08:46:55Z,4,23,False,21948,Mohammad Rubel,7808,Lokesh Bam,3061,Kushal Bhurtel,153.0,12.0,Right,Backward Point,0,0,0,0,LengthBall,OffStump,HitPad,FrontFoot,ForwardDefensive,ArmBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1631107,4,3.25,3,2,0,13,5,3,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711594,2026-08-22T08:47:27Z,5,24,False,21948,Mohammad Rubel,7808,Lokesh Bam,3061,Kushal Bhurtel,139.0,124.0,Right,Third Man,2,0,2,2,BackOfALength,OutsideOff,TopEdge,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,,,,,,
1631107,4,3.25,3,2,0,13,5,3,76113,,40911,Study NT Top End T20 Series,1,1493,Nepal A,1383,Bangladesh HP,8711595,2026-08-22T08:47:59Z,6,25,True,21948,Mohammad Rubel,7808,Lokesh Bam,3061,Kushal Bhurtel,0.0,0.0,Right,First Slip,0,0,0,0,LengthBall,OutsideOff,OutsideEdge,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,7808.0,Lokesh Bam,Caught,Caught,
