over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,fieldingPosition,decisionOfficialId
1632247,9,7.56,6,0,0,68,3,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718356,2026-08-23T08:08:23Z,4,52,False,21124,Abdul Gaffar,8520,Teague Wyllie,4200,Tim Ward,241.0,63.0,Right,0,0,0,0,HalfVolley,OffStump,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Mid Off,
1632247,9,7.56,6,0,0,68,3,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718357,2026-08-23T08:08:53Z,5,53,False,21124,Abdul Gaffar,8520,Teague Wyllie,4200,Tim Ward,74.0,160.0,Right,4,0,4,4,LengthBall,OutsideOff,None,MovesInfront,Scoop,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1632247,9,7.56,6,0,0,68,3,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718359,2026-08-23T08:09:42Z,6,54,False,21124,Abdul Gaffar,8520,Teague Wyllie,4200,Tim Ward,215.0,57.0,Right,0,0,0,0,LengthBall,OutsideOff,BottomEdge,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Extra Cover,
1632249,10,7.6,8,0,0,76,3,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718362,2026-08-23T08:10:29Z,1,55,False,8637,SM Meherob Hasan,4200,Tim Ward,8520,Teague Wyllie,225.0,133.0,Left,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Deep Mid Wicket,
1632249,10,7.6,8,0,0,76,3,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718363,2026-08-23T08:10:56Z,2,56,False,8637,SM Meherob Hasan,8520,Teague Wyllie,4200,Tim Ward,,,Right,0,0,0,0,,,,0,,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,,
1632249,10,7.6,8,0,0,76,3,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718367,2026-08-23T08:13:59Z,3,57,False,8637,SM Meherob Hasan,8520,Teague Wyllie,4200,Tim Ward,301.0,112.0,Right,2,0,2,2,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Deep Mid Wicket,
1632249,10,7.6,8,0,0,76,3,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718368,2026-08-23T08:14:40Z,4,58,False,8637,SM Meherob Hasan,8520,Teague Wyllie,4200,Tim Ward,302.0,109.0,Right,2,0,2,2,BackOfALength,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Deep Mid Wicket,
1632249,10,7.6,8,0,0,76,3,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718369,2026-08-23T08:15:41Z,5,59,False,8637,SM Meherob Hasan,8520,Teague Wyllie,4200,Tim Ward,129.0,60.0,Right,1,0,1,1,LengthBall,OutsideOff,MisTimed,FrontFoot,ReverseSweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Gully,
1632249,10,7.6,8,0,0,76,3,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718370,2026-08-23T08:16:07Z,6,60,False,8637,SM Meherob Hasan,4200,Tim Ward,8520,Teague Wyllie,311.0,137.0,Left,2,0,2,2,BackOfALength,OffStump,None,BackFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Deep Extra Cover,
1632251,11,8.27,15,0,0,91,3,15,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718373,2026-08-23T08:17:23Z,1,61,False,619,Abu Hider Rony,8520,Teague Wyllie,4200,Tim Ward,19.0,167.0,Right,6,0,6,6,LengthBall,OutsideOff,Middled,FrontFoot,SlogSweep,OffCutter,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
1632251,11,8.27,15,0,0,91,3,15,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718375,2026-08-23T08:18:27Z,2,62,False,619,Abu Hider Rony,8520,Teague Wyllie,4200,Tim Ward,349.0,99.0,Right,2,0,2,2,LengthBall,OffStump,None,FrontFoot,Worked,SlowerBall,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Square Leg,
1632251,11,8.27,15,0,0,91,3,15,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718378,2026-08-23T08:19:23Z,3,63,False,619,Abu Hider Rony,8520,Teague Wyllie,4200,Tim Ward,187.0,159.0,Right,3,0,3,3,BackOfALength,LegStump,None,BackFoot,Cut,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,3,0,0,0,0,False,False,,,,,,Deep Cover,
1632251,11,8.27,15,0,0,91,3,15,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718380,2026-08-23T08:20:30Z,4,64,False,619,Abu Hider Rony,4200,Tim Ward,8520,Teague Wyllie,135.0,64.0,Left,1,0,1,1,Short,OutsideOff,None,BackFoot,Pull,SlowerBall,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Short Fine Leg,
1632251,11,8.27,15,0,0,91,3,15,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718382,2026-08-23T08:21:13Z,5,65,False,619,Abu Hider Rony,8520,Teague Wyllie,4200,Tim Ward,247.0,152.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Long Off,
1632251,11,8.27,15,0,0,91,3,15,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718385,2026-08-23T08:21:49Z,6,66,False,619,Abu Hider Rony,4200,Tim Ward,8520,Teague Wyllie,0.0,0.0,Left,1,1,1,0,LengthBall,Wide,Missed,BackFoot,Cut,SlowerBall,Over,Medium,Left,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,,,,,,Wicketkeeper,
1632251,11,8.27,15,0,0,91,3,15,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718387,2026-08-23T08:22:22Z,6,67,False,619,Abu Hider Rony,4200,Tim Ward,8520,Teague Wyllie,289.0,154.0,Left,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Drive,SlowerBall,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Long Off,
1632254,12,8.17,7,1,0,98,4,7,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718391,2026-08-23T08:24:00Z,1,68,False,21948,Mohammad Rubel,4200,Tim Ward,8520,Teague Wyllie,7.0,68.0,Left,0,0,0,0,LengthBall,OffStump,MisTimed,FrontFoot,SwitchHit,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,False,,,,,,Backward Point,
1632254,12,8.17,7,1,0,98,4,7,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718393,2026-08-23T08:24:18Z,2,69,True,21948,Mohammad Rubel,4200,Tim Ward,8520,Teague Wyllie,247.0,101.0,Left,0,0,0,0,HalfVolley,LegStump,MisTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,True,Caught,4200.0,Tim Ward,Caught,Caught,Long On,
1632254,12,8.17,7,1,0,98,4,7,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718397,2026-08-23T08:26:18Z,3,70,False,21948,Mohammad Rubel,15461,Zac Curtain,8520,Teague Wyllie,249.0,113.0,Right,1,0,1,1,LengthBall,OutsideOff,None,DownTheTrack,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,1,0,0,0,0,False,False,,,,,,Long Off,
1632254,12,8.17,7,1,0,98,4,7,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718399,2026-08-23T08:27:03Z,4,71,False,21948,Mohammad Rubel,8520,Teague Wyllie,15461,Zac Curtain,0.0,0.0,Right,0,0,0,0,LengthBall,OffStump,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,False,,,,,,Bowler,
1632254,12,8.17,7,1,0,98,4,7,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718400,2026-08-23T08:27:19Z,5,72,False,21948,Mohammad Rubel,8520,Teague Wyllie,15461,Zac Curtain,255.0,180.0,Right,6,0,6,6,BackOfALength,OutsideOff,Middled,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,True,False,False,6,0,0,0,0,True,False,,,,,,,
1632254,12,8.17,7,1,0,98,4,7,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718403,2026-08-23T08:28:10Z,6,73,False,21948,Mohammad Rubel,8520,Teague Wyllie,15461,Zac Curtain,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Sweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,False,,,,,,Wicketkeeper,
1632256,13,8.15,8,1,0,106,5,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718407,2026-08-23T08:29:32Z,1,74,False,8640,Ripon Mondol,15461,Zac Curtain,8520,Teague Wyllie,324.0,91.0,Right,1,0,1,1,FullToss,DownLeg,None,DownTheTrack,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,1,0,0,0,0,False,False,,,,,,Mid Wicket,
1632256,13,8.15,8,1,0,106,5,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718409,2026-08-23T08:30:09Z,2,75,False,8640,Ripon Mondol,8520,Teague Wyllie,15461,Zac Curtain,22.0,139.0,Right,2,0,2,2,FullToss,MiddleStump,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,2,0,0,0,0,False,False,,,,,,Deep Backward Square Leg,
1632256,13,8.15,8,1,0,106,5,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718411,2026-08-23T08:30:55Z,3,76,False,8640,Ripon Mondol,8520,Teague Wyllie,15461,Zac Curtain,203.0,65.0,Right,1,0,1,1,Yorker,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,1,0,0,0,0,False,False,,,,,,Cover,
1632256,13,8.15,8,1,0,106,5,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718412,2026-08-23T08:31:34Z,4,77,True,8640,Ripon Mondol,15461,Zac Curtain,8520,Teague Wyllie,,,Right,0,0,0,0,LengthBall,OutsideOff,InsideEdge,MovesInfront,ReverseScoop,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,True,Caught,15461.0,Zac Curtain,Caught,Caught,Wicketkeeper,2013.0
1632256,13,8.15,8,1,0,106,5,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718418,2026-08-23T08:33:11Z,5,78,False,8640,Ripon Mondol,21020,Nitesh Samuel,8520,Teague Wyllie,193.0,172.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,4,0,0,0,0,True,False,,,,,,,
1632256,13,8.15,8,1,0,106,5,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718420,2026-08-23T08:33:49Z,6,79,False,8640,Ripon Mondol,21020,Nitesh Samuel,8520,Teague Wyllie,185.0,55.0,Right,0,0,0,0,Short,OutsideOff,None,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,True,False,False,0,0,0,0,0,False,False,,,,,,Cover,
1632259,14,7.86,4,0,0,110,5,4,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718423,2026-08-23T08:35:27Z,1,80,False,2975,Shamim Hossain,8520,Teague Wyllie,21020,Nitesh Samuel,0.0,0.0,Right,0,0,0,0,LengthBall,LegStump,PlayAndMissLegSide,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Wicketkeeper,
1632259,14,7.86,4,0,0,110,5,4,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718426,2026-08-23T08:36:04Z,2,81,False,2975,Shamim Hossain,8520,Teague Wyllie,21020,Nitesh Samuel,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,,,,,,Bowler,
1632259,14,7.86,4,0,0,110,5,4,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718427,2026-08-23T08:36:26Z,3,82,False,2975,Shamim Hossain,8520,Teague Wyllie,21020,Nitesh Samuel,249.0,145.0,Right,2,0,2,2,BackOfALength,OutsideOff,None,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Long Off,
1632259,14,7.86,4,0,0,110,5,4,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718429,2026-08-23T08:37:10Z,4,83,False,2975,Shamim Hossain,8520,Teague Wyllie,21020,Nitesh Samuel,35.0,118.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,FrontFoot,Sweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Fine Leg,
1632259,14,7.86,4,0,0,110,5,4,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718432,2026-08-23T08:37:40Z,5,84,False,2975,Shamim Hossain,21020,Nitesh Samuel,8520,Teague Wyllie,230.0,79.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Extra Cover,
1632259,14,7.86,4,0,0,110,5,4,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718433,2026-08-23T08:38:00Z,6,85,False,2975,Shamim Hossain,21020,Nitesh Samuel,8520,Teague Wyllie,218.0,76.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Extra Cover,
1632261,15,7.33,0,1,0,110,6,0,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718435,2026-08-23T08:39:06Z,1,86,False,21948,Mohammad Rubel,21020,Nitesh Samuel,8520,Teague Wyllie,170.0,54.0,Right,0,0,0,0,LengthBall,OffStump,HitPad,FrontFoot,Flick,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Point,
1632261,15,7.33,0,1,0,110,6,0,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718437,2026-08-23T08:39:37Z,2,87,True,21948,Mohammad Rubel,21020,Nitesh Samuel,8520,Teague Wyllie,,,Right,0,0,0,0,BackOfALength,OutsideOff,None,DownTheTrack,Flick,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Stumped,21020.0,Nitesh Samuel,Stumped,Stumped,Wicketkeeper,
1632261,15,7.33,0,1,0,110,6,0,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718441,2026-08-23T08:41:06Z,3,88,False,21948,Mohammad Rubel,11043,Raf MacMillan,8520,Teague Wyllie,0.0,0.0,Right,0,0,0,0,LengthBall,OffStump,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Bowler,
1632261,15,7.33,0,1,0,110,6,0,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718442,2026-08-23T08:41:21Z,4,89,False,21948,Mohammad Rubel,11043,Raf MacMillan,8520,Teague Wyllie,251.0,67.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Mid Off,
1632261,15,7.33,0,1,0,110,6,0,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718444,2026-08-23T08:41:43Z,5,90,False,21948,Mohammad Rubel,11043,Raf MacMillan,8520,Teague Wyllie,0.0,0.0,Right,0,0,0,0,LengthBall,OffStump,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Bowler,
1632261,15,7.33,0,1,0,110,6,0,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718445,2026-08-23T08:41:59Z,6,91,False,21948,Mohammad Rubel,11043,Raf MacMillan,8520,Teague Wyllie,35.0,67.0,Right,0,0,0,0,LengthBall,LegStump,None,FrontFoot,Sweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Short Fine Leg,
1632263,16,7.62,12,0,0,122,6,12,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718447,2026-08-23T08:42:59Z,1,92,False,2975,Shamim Hossain,8520,Teague Wyllie,11043,Raf MacMillan,299.0,19.0,Right,0,0,0,0,LengthBall,OffStump,MisTimed,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Wicketkeeper,
1632263,16,7.62,12,0,0,122,6,12,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718450,2026-08-23T08:43:19Z,2,93,False,2975,Shamim Hossain,8520,Teague Wyllie,11043,Raf MacMillan,22.0,166.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Sweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1632263,16,7.62,12,0,0,122,6,12,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718453,2026-08-23T08:43:53Z,3,94,False,2975,Shamim Hossain,8520,Teague Wyllie,11043,Raf MacMillan,308.0,61.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Mid Wicket,
1632263,16,7.62,12,0,0,122,6,12,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718455,2026-08-23T08:44:23Z,4,95,False,2975,Shamim Hossain,11043,Raf MacMillan,8520,Teague Wyllie,198.0,71.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Drive,CarromBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Cover,
1632263,16,7.62,12,0,0,122,6,12,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718456,2026-08-23T08:44:47Z,5,96,False,2975,Shamim Hossain,8520,Teague Wyllie,11043,Raf MacMillan,3.0,169.0,Right,6,0,6,6,Short,OutsideOff,Middled,BackFoot,Pull,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
1632263,16,7.62,12,0,0,122,6,12,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718458,2026-08-23T08:45:30Z,6,97,False,2975,Shamim Hossain,8520,Teague Wyllie,11043,Raf MacMillan,219.0,83.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Extra Cover,
1632265,17,7.53,6,0,0,128,6,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718460,2026-08-23T08:46:32Z,1,98,False,21124,Abdul Gaffar,11043,Raf MacMillan,8520,Teague Wyllie,232.0,49.0,Right,0,0,0,0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,,,,,,Extra Cover,
1632265,17,7.53,6,0,0,128,6,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718462,2026-08-23T08:47:03Z,2,99,False,21124,Abdul Gaffar,11043,Raf MacMillan,8520,Teague Wyllie,183.0,159.0,Right,2,0,2,2,LengthBall,OutsideOff,None,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Deep Cover,
1632265,17,7.53,6,0,0,128,6,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718464,2026-08-23T08:47:37Z,3,100,False,21124,Abdul Gaffar,11043,Raf MacMillan,8520,Teague Wyllie,164.0,60.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Backward Point,
1632265,17,7.53,6,0,0,128,6,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718467,2026-08-23T08:48:40Z,4,101,False,21124,Abdul Gaffar,8520,Teague Wyllie,11043,Raf MacMillan,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,InsideEdge,FrontFoot,Drive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Wicketkeeper,
1632265,17,7.53,6,0,0,128,6,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718468,2026-08-23T08:49:13Z,5,102,False,21124,Abdul Gaffar,8520,Teague Wyllie,11043,Raf MacMillan,0.0,0.0,Right,1,0,1,1,HalfVolley,Wide,TopEdge,MovesInfront,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,True,,,,,,Wicketkeeper,
