over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
47418,2,10,0,0,15.0,0.0,10,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:05:24Z,1,False,,,,628.0,Jason Holder,402.0,Alex Hales,195.0,Jonny Bairstow,153.0,126.0,Left,Third Man,1.0,0,1,1.0,,Short,OutsideOff,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,256.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
47418,2,10,0,0,15.0,0.0,10,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:06:20Z,2,False,,,,628.0,Jason Holder,195.0,Jonny Bairstow,402.0,Alex Hales,120.0,176.0,Left,Third Man,4.0,0,4,4.0,,LengthBall,OutsideOff,ThickEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,256.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
47418,2,10,0,0,15.0,0.0,10,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:06:58Z,3,False,,,,628.0,Jason Holder,195.0,Jonny Bairstow,402.0,Alex Hales,43.0,79.0,Left,Short Fine Leg,0.0,0,0,0.0,,BackOfALength,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,256.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47418,2,10,0,0,15.0,0.0,10,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:07:29Z,4,False,,,,628.0,Jason Holder,195.0,Jonny Bairstow,402.0,Alex Hales,168.0,78.0,Left,Backward Point,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,256.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47418,2,10,0,0,15.0,0.0,10,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:08:01Z,5,False,,,,628.0,Jason Holder,195.0,Jonny Bairstow,402.0,Alex Hales,34.0,186.0,Left,Fine Leg,4.0,0,4,4.0,,Short,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,256.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
47418,2,10,0,0,15.0,0.0,10,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:08:37Z,6,False,,,,628.0,Jason Holder,195.0,Jonny Bairstow,402.0,Alex Hales,150.0,72.0,Left,Backward Point,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,256.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
47419,3,6,1,0,21.0,1.0,6,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:09:32Z,1,True,Caught,195.0,Jonny Bairstow,1724.0,Sheldon Cottrell,195.0,Jonny Bairstow,402.0,Alex Hales,145.0,78.0,Left,Short Third Man,0.0,0,0,0.0,Caught,LengthBall,OutsideOff,ThickEdge,FrontFoot,Drive,NoMovement,Over,Fast,Right,Out2ndUmpire,Null,False,False,False,False,False,False,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47419,3,6,1,0,21.0,1.0,6,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:11:04Z,2,False,,,,1724.0,Sheldon Cottrell,193.0,Joe Root,402.0,Alex Hales,335.0,70.0,Left,Mid Wicket,0.0,0,0,0.0,,LengthBall,MiddleStump,None,FrontFoot,Worked,InSwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47419,3,6,1,0,21.0,1.0,6,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:11:36Z,3,False,,,,1724.0,Sheldon Cottrell,193.0,Joe Root,402.0,Alex Hales,167.0,62.0,Left,Gully,0.0,0,0,0.0,,LengthBall,LegStump,None,FrontFoot,Steer,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,False,84.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
47419,3,6,1,0,21.0,1.0,6,1053,,598,Windies v England T20 - Men's,1,1,England Men,24,West Indies Men,2019-03-08T20:12:10Z,4,False,,,,1724.0,Sheldon Cottrell,193.0,Joe Root,402.0,Alex Hales,206.0,129.0,Left,Deep Cover,2.0,0,2,2.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,84.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,
