over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
37868,1,6.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:07:03Z,1,False,1813.0,Oshane Thomas,545.0,Litton Das,544.0,Tamim Iqbal,23.0,134.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,146.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
37868,1,6.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:07:41Z,2,False,1813.0,Oshane Thomas,544.0,Tamim Iqbal,545.0,Litton Das,359.0,140.0,Right,Deep Point,2.0,0,2,2.0,LengthBall,DownLeg,NotOut,LeadingEdge,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,146.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
37868,1,6.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:08:31Z,3,False,1813.0,Oshane Thomas,544.0,Tamim Iqbal,545.0,Litton Das,213.0,161.0,Right,Deep Mid Wicket,2.0,0,2,2.0,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,146.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
37868,1,6.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:09:00Z,4,False,1813.0,Oshane Thomas,544.0,Tamim Iqbal,545.0,Litton Das,355.0,65.0,Right,Point,0.0,0,0,0.0,BackOfALength,DownLeg,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,146.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
37868,1,6.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:09:35Z,5,False,1813.0,Oshane Thomas,544.0,Tamim Iqbal,545.0,Litton Das,34.0,127.0,Right,Third Man,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,LeadingEdge,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,146.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
37868,1,6.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:10:13Z,6,False,1813.0,Oshane Thomas,545.0,Litton Das,544.0,Tamim Iqbal,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Short,OutsideOff,NotOut,Left,Ducked,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,146.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
37869,2,13.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:11:08Z,1,False,1724.0,Sheldon Cottrell,544.0,Tamim Iqbal,545.0,Litton Das,345.0,113.0,Right,Cover,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,213.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
37869,2,13.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:12:00Z,2,False,1724.0,Sheldon Cottrell,545.0,Litton Das,544.0,Tamim Iqbal,162.0,166.0,Left,Deep Backward Point,4.0,0,4,4.0,BackOfALength,OutsideOff,NotOut,WellTimed,BacksAway,UpperCut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,True,213.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
37869,2,13.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:13:04Z,3,False,1724.0,Sheldon Cottrell,545.0,Litton Das,544.0,Tamim Iqbal,283.0,94.0,Left,Mid On,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,BacksAway,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,213.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
37869,2,13.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:13:34Z,4,False,1724.0,Sheldon Cottrell,545.0,Litton Das,544.0,Tamim Iqbal,68.0,167.0,Left,Fine Leg,4.0,0,4,4.0,LengthBall,OffStump,NotOut,WellTimed,BacksAway,Scoop,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,213.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
37869,2,13.0,766,,73,Bangladesh v Windies Twenty20 Series 2018,1,0,,0,,2018-12-20T11:14:37Z,5,False,1724.0,Sheldon Cottrell,545.0,Litton Das,544.0,Tamim Iqbal,188.0,171.0,Left,Deep Point,4.0,0,4,4.0,BackOfALength,DownLeg,NotOut,WellTimed,BackFoot,Drive,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,False,True,213.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
