over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1034676,1,11.0,11.0,0.0,5.0,11.0,0.0,11.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:49:35Z,1,False,8583,Matthew Humphreys,3981,Tadiwanashe Marumani,8600,Brian Bennett,106,189,Fine Leg,5,5,5,0,LengthBall,WideDownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,True,False,False,False,False,False,215,False,True,True,False,True,False,0,0,5,0,0,False,False,0.0,,,,
1034676,1,11.0,11.0,0.0,5.0,11.0,0.0,11.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:50:18Z,1,False,8583,Matthew Humphreys,3981,Tadiwanashe Marumani,8600,Brian Bennett,270,40,Bowler,0,0,0,0,LengthBall,MiddleStump,NotOut,None,BackFoot,BackwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1034676,1,11.0,11.0,0.0,5.0,11.0,0.0,11.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:50:37Z,2,False,8583,Matthew Humphreys,3981,Tadiwanashe Marumani,8600,Brian Bennett,164,192,Deep Backward Square Leg,4,0,4,4,LengthBall,LegStump,NotOut,WellTimed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,215,False,False,True,False,True,False,4,0,0,0,0,False,False,0.0,,,,
1034676,1,11.0,11.0,0.0,5.0,11.0,0.0,11.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:51:19Z,3,False,8583,Matthew Humphreys,3981,Tadiwanashe Marumani,8600,Brian Bennett,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Worked,ArmBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1034676,1,11.0,11.0,0.0,5.0,11.0,0.0,11.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:51:38Z,4,False,8583,Matthew Humphreys,3981,Tadiwanashe Marumani,8600,Brian Bennett,16,54,Gully,0,0,0,0,LengthBall,MiddleStump,Lbw,HitPad,FrontFoot,SlogSweep,ArmBall,Over,Orthodox,Left,NotOut2ndUmpire,NotReferred,Null,False,False,False,False,False,True,215,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1034676,1,11.0,11.0,0.0,5.0,11.0,0.0,11.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:52:14Z,5,False,8583,Matthew Humphreys,3981,Tadiwanashe Marumani,8600,Brian Bennett,17,92,Backward Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,ArmBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,0,0,0,0,0,False,False,0.0,,,,
1034676,1,11.0,11.0,0.0,5.0,11.0,0.0,11.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:52:43Z,6,False,8583,Matthew Humphreys,3981,Tadiwanashe Marumani,8600,Brian Bennett,180,135,Deep Square Leg,2,0,2,2,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,2,0,0,0,0,False,False,0.0,,,,
1034677,2,8.5,6.0,1.0,1.0,17.0,1.0,6.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:54:10Z,1,False,1194,Craig Young,8600,Brian Bennett,3981,Tadiwanashe Marumani,164,91,Backward Point,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,895,False,False,True,False,True,False,1,0,0,0,0,False,False,,,,,
1034677,2,8.5,6.0,1.0,1.0,17.0,1.0,6.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:55:01Z,2,False,1194,Craig Young,3981,Tadiwanashe Marumani,8600,Brian Bennett,90,48,Wicketkeeper,1,1,1,0,Short,DownLeg,NotOut,PlayAndMissLegSide,BackFoot,Pull,InSwinger,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,895,False,False,True,False,True,False,0,0,1,0,0,False,False,,,,,
1034677,2,8.5,6.0,1.0,1.0,17.0,1.0,6.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:55:34Z,2,False,1194,Craig Young,3981,Tadiwanashe Marumani,8600,Brian Bennett,21,118,Deep Backward Point,1,0,1,1,BackOfALength,LegStump,NotOut,None,BackFoot,Steer,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,895,False,False,True,False,True,False,1,0,0,0,0,False,False,,,,,
1034677,2,8.5,6.0,1.0,1.0,17.0,1.0,6.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:56:13Z,3,False,1194,Craig Young,8600,Brian Bennett,3981,Tadiwanashe Marumani,168,145,Deep Backward Point,2,0,2,2,BackOfALength,Wide,NotOut,None,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,895,False,False,True,False,True,False,2,0,0,0,0,False,False,,,,,
1034677,2,8.5,6.0,1.0,1.0,17.0,1.0,6.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:56:47Z,4,False,1194,Craig Young,8600,Brian Bennett,3981,Tadiwanashe Marumani,169,142,Deep Backward Point,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,895,False,False,True,False,True,False,1,0,0,0,0,False,False,,,,,
1034677,2,8.5,6.0,1.0,1.0,17.0,1.0,6.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:57:29Z,5,False,1194,Craig Young,3981,Tadiwanashe Marumani,8600,Brian Bennett,90,48,Wicketkeeper,0,0,0,0,BackOfALength,MiddleStump,NotOut,Missed,BackFoot,Steer,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,895,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,,
1034677,2,8.5,6.0,1.0,1.0,17.0,1.0,6.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T22:58:05Z,7,True,1194,Craig Young,3981,Tadiwanashe Marumani,8600,Brian Bennett,90,48,Wicketkeeper,0,0,0,0,LengthBall,MiddleStump,NotOut,OutsideEdge,BackFoot,BackwardDefensive,AwaySwinger,Over,Medium,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,0,0,0,0,0,False,False,,Caught,3981.0,Tadiwanashe Marumani,Caught
1034678,3,6.0,1.0,1.0,0.0,18.0,2.0,1.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T23:00:10Z,1,False,8583,Matthew Humphreys,8600,Brian Bennett,3098,Wesley Madhevere,194,88,Cover,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,1,0,0,0,0,False,False,,,,,
1034678,3,6.0,1.0,1.0,0.0,18.0,2.0,1.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T23:00:56Z,2,False,8583,Matthew Humphreys,3098,Wesley Madhevere,8600,Brian Bennett,181,42,Point,0,0,0,0,HalfVolley,OutsideOff,NotOut,HitPad,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,,
1034678,3,6.0,1.0,1.0,0.0,18.0,2.0,1.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T23:01:36Z,3,True,8583,Matthew Humphreys,3098,Wesley Madhevere,8600,Brian Bennett,0,0,,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Cut,ArmBall,Round,Orthodox,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,895,False,False,True,False,True,False,0,0,0,0,0,False,False,,Bowled,3098.0,Wesley Madhevere,Bowled
1034678,3,6.0,1.0,1.0,0.0,18.0,2.0,1.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T23:03:24Z,4,False,8583,Matthew Humphreys,1186,Sikandar Raza,8600,Brian Bennett,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,,
1034678,3,6.0,1.0,1.0,0.0,18.0,2.0,1.0,37321,,22766,Zimbabwe v Ireland T20Is - Men,1,22,Zimbabwe Men,5,Ireland Men,2025-02-25T23:03:47Z,5,False,8583,Matthew Humphreys,1186,Sikandar Raza,8600,Brian Bennett,198,21,Silly Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,,
