over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
106587,1,12.0,6.0,1.0,5.0,6.0,1.0,6.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:30:49Z,1,False,1869,,2127,John Campbell,1986,Evin Lewis,11,75,Right,Backward Point,0,0,0,0,LengthBall,OutsideOff,HitHelmet,BackFoot,Cut,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,84,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,
106587,1,12.0,6.0,1.0,5.0,6.0,1.0,6.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:31:06Z,2,True,1869,,2127,John Campbell,1986,Evin Lewis,195,159,Right,Deep Mid Wicket,0,0,0,0,LengthBall,OutsideOff,MisTimed,FrontFoot,SlogSweep,OffBreak,Round,OffSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,93,False,False,True,False,False,False,0,0,0,0,0,False,False,Caught,2127.0,John Campbell,Caught
106587,1,12.0,6.0,1.0,5.0,6.0,1.0,6.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:32:41Z,3,False,1869,,1846,Nicholas Pooran,1986,Evin Lewis,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,BackFoot,Cut,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,84,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
106587,1,12.0,6.0,1.0,5.0,6.0,1.0,6.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:33:03Z,4,False,1869,,1846,Nicholas Pooran,1986,Evin Lewis,330,51,Right,Short Extra Cover,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,84,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
106587,1,12.0,6.0,1.0,5.0,6.0,1.0,6.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:33:49Z,5,False,1869,,1986,Evin Lewis,1846,Nicholas Pooran,325,53,Right,Short Extra Cover,0,0,0,0,LengthBall,OffStump,None,BackFoot,BackwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,84,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
106587,1,12.0,6.0,1.0,5.0,6.0,1.0,6.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:34:07Z,6,False,1869,,1986,Evin Lewis,1846,Nicholas Pooran,102,179,Right,Fine Leg,5,5,5,0,LengthBall,MiddleStump,PlayAndMissLegSide,BackFoot,Glance,OffBreak,Round,OffSpin,Left,Null,Null,True,False,False,False,False,False,84,False,False,True,False,False,False,0,0,5,0,0,False,False,,,,
106587,1,12.0,6.0,1.0,5.0,6.0,1.0,6.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:34:34Z,6,False,1869,,1986,Evin Lewis,1846,Nicholas Pooran,346,90,Right,Cover,0,0,0,0,HalfVolley,OutsideOff,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,84,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
106588,2,5.33,2.0,1.0,1.0,8.0,2.0,2.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:35:55Z,1,False,472,,1846,Nicholas Pooran,1986,Evin Lewis,90,48,Right,Wicketkeeper,0,0,0,0,BackOfALength,MiddleStump,Missed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,93,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
106588,2,5.33,2.0,1.0,1.0,8.0,2.0,2.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:36:26Z,2,False,472,,1846,Nicholas Pooran,1986,Evin Lewis,90,48,Right,Wicketkeeper,1,1,1,0,LengthBall,DownLeg,PlayAndMissLegSide,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,93,False,False,True,False,False,False,0,0,1,0,0,False,False,,,,
106588,2,5.33,2.0,1.0,1.0,8.0,2.0,2.0,2527,,5794,West Indies v India T20Is - Men's,1,24,West Indies Men,3,India Men,2019-08-03T15:37:04Z,2,False,472,,1846,Nicholas Pooran,1986,Evin Lewis,328,61,Right,Short Extra Cover,0,0,0,0,BackOfALength,MiddleStump,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,93,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
