over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
364885,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:41:40Z,1,False,,,,3874,Nasum Ahmed,940,Martin Guptill,3149,Finn Allen,90,48,Left,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,NotOut,BottomEdge,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,27,False,True,True,False,False,False,0,0,0,0,0,False,False
364885,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:41:57Z,2,False,,,,3874,Nasum Ahmed,940,Martin Guptill,3149,Finn Allen,203,132,Left,Deep Cover,2,0,2,2,,LengthBall,OutsideOff,NotOut,WellTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,True,False,27,False,False,True,False,True,False,2,0,0,0,0,False,False
364885,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:42:25Z,3,False,,,,3874,Nasum Ahmed,940,Martin Guptill,3149,Finn Allen,331,203,Left,Deep Mid Wicket,6,0,6,6,,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Pull,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,True,False,27,False,False,True,False,True,False,6,0,0,0,0,False,True
364885,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:42:55Z,4,False,,,,3874,Nasum Ahmed,940,Martin Guptill,3149,Finn Allen,182,86,Left,Point,0,0,0,0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,27,False,False,True,False,True,False,0,0,0,0,0,False,False
364885,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:43:15Z,5,False,,,,3874,Nasum Ahmed,940,Martin Guptill,3149,Finn Allen,359,91,Left,Square Leg,1,0,1,1,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,QuickerBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,27,False,False,True,False,True,False,1,0,0,0,0,False,False
364885,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:43:56Z,6,False,,,,3874,Nasum Ahmed,3149,Finn Allen,940,Martin Guptill,202,79,Left,Cover,0,0,0,0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,27,False,False,True,False,True,False,0,0,0,0,0,False,False
364886,2,11.5,14.0,0.0,0.0,23.0,0.0,14.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:45:09Z,1,False,,,,694,Taskin Ahmed,940,Martin Guptill,3149,Finn Allen,162,84,Left,Backward Point,0,0,0,0,,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Steer,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,205,False,False,True,False,True,False,0,0,0,0,0,False,False
364886,2,11.5,14.0,0.0,0.0,23.0,0.0,14.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:45:48Z,2,False,,,,694,Taskin Ahmed,940,Martin Guptill,3149,Finn Allen,349,193,Left,Deep Mid Wicket,6,0,6,6,,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,205,False,False,True,False,True,False,6,0,0,0,0,False,True
364886,2,11.5,14.0,0.0,0.0,23.0,0.0,14.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:46:39Z,3,False,,,,694,Taskin Ahmed,940,Martin Guptill,3149,Finn Allen,214,86,Left,Extra Cover,0,0,0,0,,LengthBall,OffStump,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,205,False,False,True,False,True,False,0,0,0,0,0,False,False
364886,2,11.5,14.0,0.0,0.0,23.0,0.0,14.0,11299,,9880,New Zealand v Bangladesh T20Is - Men's,1,25,New Zealand Men,637,Bangladesh Men,2021-04-01T13:47:15Z,4,False,,,,694,Taskin Ahmed,940,Martin Guptill,3149,Finn Allen,268,196,Left,Long Off,6,0,6,6,,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,205,False,False,True,False,True,False,6,0,0,0,0,False,True
