over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
45190,1,2.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:06:55Z,1,False,1703.0,,251.0,Paul Stirling,257.0,Kevin O'Brien,116.0,70.0,Left,Short Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,False,True,257.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45190,1,2.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:07:05Z,2,False,1703.0,,257.0,Kevin O'Brien,251.0,Paul Stirling,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,False,True,257.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45190,1,2.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:08:02Z,3,False,1703.0,,257.0,Kevin O'Brien,251.0,Paul Stirling,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,False,True,257.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45190,1,2.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:08:29Z,4,False,1703.0,,257.0,Kevin O'Brien,251.0,Paul Stirling,233.0,49.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,LegStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,False,True,257.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45190,1,2.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:09:44Z,5,False,1703.0,,257.0,Kevin O'Brien,251.0,Paul Stirling,44.0,120.0,Left,Fine Leg,1.0,0,1,1.0,LengthBall,DownLeg,NotOut,InsideEdge,FrontFoot,Worked,SeamIn,Over,Medium,Right,Null,Null,False,False,False,False,False,True,257.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45190,1,2.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:10:04Z,6,False,1703.0,,251.0,Paul Stirling,257.0,Kevin O'Brien,244.0,87.0,Left,Mid Off,0.0,0,0,0.0,HalfVolley,MiddleStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,False,True,257.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45192,2,6.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:10:57Z,1,False,271.0,Mujeeb Ur Rahman,257.0,Kevin O'Brien,251.0,Paul Stirling,13.0,84.0,Left,Backward Square Leg,0.0,1,1,0.0,LengthBall,MiddleStump,NotOut,HitPad,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,True,False,True,85.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,
45192,2,6.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:12:19Z,2,False,271.0,Mujeeb Ur Rahman,251.0,Paul Stirling,257.0,Kevin O'Brien,6.0,145.0,Left,Deep Square Leg,1.0,0,1,1.0,LengthBall,OffStump,NotOut,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,85.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45192,2,6.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:12:30Z,3,False,271.0,Mujeeb Ur Rahman,257.0,Kevin O'Brien,251.0,Paul Stirling,220.0,151.0,Left,Deep Extra Cover,2.0,0,2,2.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,85.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
45192,2,6.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:13:01Z,4,False,271.0,Mujeeb Ur Rahman,257.0,Kevin O'Brien,251.0,Paul Stirling,313.0,10.0,Left,Short Leg,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,85.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45192,2,6.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:13:09Z,5,False,271.0,Mujeeb Ur Rahman,257.0,Kevin O'Brien,251.0,Paul Stirling,284.0,148.0,Left,Long On,1.0,0,1,1.0,HalfVolley,MiddleStump,NotOut,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,85.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45192,2,6.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:14:38Z,6,False,271.0,Mujeeb Ur Rahman,251.0,Paul Stirling,257.0,Kevin O'Brien,353.0,153.0,Left,Deep Square Leg,1.0,0,1,1.0,HalfVolley,OffStump,NotOut,None,FrontFoot,Slog,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,85.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
45193,3,11.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:15:26Z,1,False,1703.0,,251.0,Paul Stirling,257.0,Kevin O'Brien,168.0,165.0,Left,Deep Backward Point,4.0,0,4,4.0,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,True,True,257.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
45193,3,11.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:15:39Z,2,False,1703.0,,251.0,Paul Stirling,257.0,Kevin O'Brien,232.0,145.0,Left,Deep Extra Cover,2.0,0,2,2.0,LengthBall,OffStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,True,True,257.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
45193,3,11.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:16:04Z,3,False,1703.0,,251.0,Paul Stirling,257.0,Kevin O'Brien,176.0,82.0,Left,Point,0.0,0,0,0.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,False,True,257.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45193,3,11.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:16:43Z,4,False,1703.0,,251.0,Paul Stirling,257.0,Kevin O'Brien,2.0,111.0,Left,Square Leg,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,InsideEdge,BacksAway,Slog,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,False,True,257.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
45193,3,11.0,993,,4726,Afghanistan v Ireland T20 - Men's,1,5,Ireland Men,6,Afghanistan Men,2019-02-21T13:17:15Z,5,False,1703.0,,251.0,Paul Stirling,257.0,Kevin O'Brien,167.0,167.0,Left,Deep Backward Point,4.0,0,4,4.0,LengthBall,MiddleStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,Null,False,False,False,False,True,True,257.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
