over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
43595,0,,938,,108,New Zealand v India T20s - Men's,1,0,,0,,,4,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
43595,0,,938,,108,New Zealand v India T20s - Men's,1,0,,0,,,6,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
43596,1,9.0,938,,108,New Zealand v India T20s - Men's,1,0,,0,,2019-02-06T07:05:54Z,1,False,342.0,,781.0,Colin Munro,1838.0,Tim Seifert,339.0,95.0,Right,Cover,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
43596,1,9.0,938,,108,New Zealand v India T20s - Men's,1,0,,0,,2019-02-06T07:06:30Z,2,False,342.0,,781.0,Colin Munro,1838.0,Tim Seifert,318.0,237.0,Right,Deep Extra Cover,4.0,0,4,4.0,BackOfALength,Wide,NotOut,WellTimed,DownTheTrack,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,True,145.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
43596,1,9.0,938,,108,New Zealand v India T20s - Men's,1,0,,0,,2019-02-06T07:07:07Z,3,False,342.0,,781.0,Colin Munro,1838.0,Tim Seifert,296.0,222.0,Right,Long Off,4.0,0,4,4.0,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,True,145.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
43596,1,9.0,938,,108,New Zealand v India T20s - Men's,1,0,,0,,2019-02-06T07:07:59Z,4,False,342.0,,781.0,Colin Munro,1838.0,Tim Seifert,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
43596,1,9.0,938,,108,New Zealand v India T20s - Men's,1,0,,0,,2019-02-06T07:08:31Z,5,False,342.0,,781.0,Colin Munro,1838.0,Tim Seifert,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,Missed,DownTheTrack,Flick,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
43596,1,9.0,938,,108,New Zealand v India T20s - Men's,1,0,,0,,2019-02-06T07:09:05Z,6,False,342.0,,781.0,Colin Munro,1838.0,Tim Seifert,25.0,122.0,Right,Third Man,1.0,0,1,1.0,BackOfALength,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
43597,2,15.0,938,,108,New Zealand v India T20s - Men's,1,0,,0,,2019-02-06T07:10:17Z,1,False,472.0,,781.0,Colin Munro,1838.0,Tim Seifert,131.0,120.0,Right,Fine Leg,2.0,0,2,2.0,LengthBall,DownLeg,NotOut,Gloved,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,205.0,False,False,True,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
43597,2,15.0,938,,108,New Zealand v India T20s - Men's,1,0,,0,,2019-02-06T07:10:52Z,2,False,472.0,,781.0,Colin Munro,1838.0,Tim Seifert,222.0,170.0,Right,Long On,3.0,0,3,3.0,BackOfALength,DownLeg,NotOut,None,DownTheTrack,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,205.0,False,False,True,False,True,False,3.0,0.0,0.0,0.0,0.0,False,False,,,,
