over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
156454,1,10.0,5.0,1.0,0.0,5.0,1.0,5.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,,1,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
156454,1,10.0,5.0,1.0,0.0,5.0,1.0,5.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:31:39Z,2,True,724.0,Mitchell Starc,566.0,Fakhar Zaman,568.0,Babar Azam,20.0,81.0,Right,Backward Point,0.0,0,0,0.0,LengthBall,OutsideOff,ThickEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Out1stUmpire,Null,False,False,False,False,False,False,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,Caught,566.0,Fakhar Zaman,Caught
156454,1,10.0,5.0,1.0,0.0,5.0,1.0,5.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:33:21Z,3,False,724.0,Mitchell Starc,635.0,Haris Sohail,568.0,Babar Azam,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,ForwardDefensive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
156454,1,10.0,5.0,1.0,0.0,5.0,1.0,5.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:33:56Z,4,False,724.0,Mitchell Starc,635.0,Haris Sohail,568.0,Babar Azam,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,NoMovement,Drive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
156454,1,10.0,5.0,1.0,0.0,5.0,1.0,5.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:34:30Z,5,False,724.0,Mitchell Starc,635.0,Haris Sohail,568.0,Babar Azam,269.0,189.0,Right,Long On,4.0,0,4,4.0,FullToss,OutsideOff,WellTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,True,False,123.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
156454,1,10.0,5.0,1.0,0.0,5.0,1.0,5.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:35:10Z,6,False,724.0,Mitchell Starc,635.0,Haris Sohail,568.0,Babar Azam,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,Short,OutsideOff,Left,Ducked,Leave,AwaySwinger,Over,Fast,Right,Null,Null,False,False,False,False,False,False,123.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
156460,2,6.67,6.0,1.0,0.0,11.0,2.0,6.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:36:13Z,1,False,1015.0,Kane Richardson,568.0,Babar Azam,635.0,Haris Sohail,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
156460,2,6.67,6.0,1.0,0.0,11.0,2.0,6.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:36:43Z,2,False,1015.0,Kane Richardson,568.0,Babar Azam,635.0,Haris Sohail,105.0,170.0,Left,Third Man,4.0,0,4,4.0,BackOfALength,OutsideOff,ThickEdge,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
156460,2,6.67,6.0,1.0,0.0,11.0,2.0,6.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:37:21Z,3,False,1015.0,Kane Richardson,568.0,Babar Azam,635.0,Haris Sohail,19.0,136.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
156460,2,6.67,6.0,1.0,0.0,11.0,2.0,6.0,3579,,5450,Australia v Pakistan T20Is - Men,1,11,Pakistan Men,23,Australia Men,2019-11-03T03:38:06Z,4,False,1015.0,Kane Richardson,635.0,Haris Sohail,568.0,Babar Azam,242.0,84.0,Right,Mid On,0.0,0,0,0.0,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
