over_id,over_overNumber,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
527829,12,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527829,12,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527829,12,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527829,12,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527829,12,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527829,12,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
527822,13,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527822,13,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527822,13,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527822,13,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527822,13,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527822,13,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
527830,14,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527830,14,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527830,14,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527830,14,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527830,14,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527830,14,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527830,14,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527830,14,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
527831,15,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527831,15,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527831,15,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527831,15,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527831,15,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527831,15,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
527832,16,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527832,16,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527832,16,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527832,16,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527832,16,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527832,16,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
527823,17,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527823,17,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527823,17,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527823,17,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527823,17,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527823,17,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
527824,18,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527824,18,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527824,18,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527824,18,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527824,18,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527824,18,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
527825,19,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527825,19,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527825,19,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527825,19,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527825,19,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527825,19,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
527826,20,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,1,False,,0,0,False,False
527826,20,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,2,False,,0,0,False,False
527826,20,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,3,False,,0,0,False,False
527826,20,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,4,False,,0,0,False,False
527826,20,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,5,False,,0,0,False,False
527826,20,24819,,636,CommBank Tour of India T20s,2,71,England Women,68,Australia Women,6,False,,0,0,False,False
