over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
237053,1,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,1,False,,0,0,False,False
237053,1,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,2,False,,0,0,False,False
237053,1,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,3,False,,0,0,False,False
237053,1,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,4,False,,0,0,False,False
237053,1,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,5,False,,0,0,False,False
237053,1,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,6,False,,0,0,False,False
237052,2,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,1,False,,0,0,False,False
237052,2,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,2,False,,0,0,False,False
237052,2,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,3,False,,0,0,False,False
237052,2,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,4,False,,0,0,False,False
237052,2,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,5,False,,0,0,False,False
237052,2,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,6,False,,0,0,False,False
237051,3,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,1,False,,0,0,False,False
237051,3,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,2,False,,0,0,False,False
237051,3,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,3,False,,0,0,False,False
237051,3,,,,8757,,1077,West Indies v Bangladesh - T20,2,24,West Indies Men,637,Bangladesh Men,4,False,,0,0,False,False
