over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty
1108425,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:30:28Z,1,1,False,,,,3385,Tara Norris,420,Beth Mooney,3364,Kathryn Bryce,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Pushed,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,True,True,False,False,False,0,0,0,0,0,False,False,
1108425,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:30:52Z,2,2,False,,,,3385,Tara Norris,420,Beth Mooney,3364,Kathryn Bryce,243,83,Mid On,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108425,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:31:21Z,3,3,False,,,,3385,Tara Norris,420,Beth Mooney,3364,Kathryn Bryce,324,57,Short Extra Cover,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,1,0,0,0,0,False,False,
1108425,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:32:02Z,4,4,False,,,,3385,Tara Norris,3364,Kathryn Bryce,420,Beth Mooney,21,136,Deep Backward Square Leg,1,0,1,1,,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,1,0,0,0,0,False,False,
1108425,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:32:39Z,5,5,False,,,,3385,Tara Norris,420,Beth Mooney,3364,Kathryn Bryce,323,48,Short Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108426,2,3.0,4.0,0.0,2.0,6.0,0.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:33:55Z,1,6,False,,,,2934,Issy Wong,420,Beth Mooney,3364,Kathryn Bryce,317,37,Short Extra Cover,0,0,0,0,,LengthBall,OutsideOff,Lbw,HitPad,FrontFoot,Worked,InSwinger,Round,Fast,Right,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,272,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108426,2,3.0,4.0,0.0,2.0,6.0,0.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:34:33Z,2,6,False,,,,2934,Issy Wong,420,Beth Mooney,3364,Kathryn Bryce,196,88,Mid Wicket,3,2,3,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,InSwinger,Round,Fast,Right,Null,NotReferred,FrontFoot,False,True,False,False,False,False,272,False,False,True,False,False,False,3,0,0,0,2,False,False,0.0
1108426,2,3.0,4.0,0.0,2.0,6.0,0.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:35:18Z,2,7,False,,,,2934,Issy Wong,3364,Kathryn Bryce,420,Beth Mooney,90,48,Wicketkeeper,0,0,0,0,,Short,OutsideOff,NotOut,Missed,DownTheTrack,Cut,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,272,True,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108426,2,3.0,4.0,0.0,2.0,6.0,0.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:35:50Z,3,8,False,,,,2934,Issy Wong,3364,Kathryn Bryce,420,Beth Mooney,160,84,Backward Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108426,2,3.0,4.0,0.0,2.0,6.0,0.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:36:24Z,4,9,False,,,,2934,Issy Wong,3364,Kathryn Bryce,420,Beth Mooney,90,48,Wicketkeeper,0,0,0,0,,HalfVolley,Wide,NotOut,Missed,DownTheTrack,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108426,2,3.0,4.0,0.0,2.0,6.0,0.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:36:54Z,5,10,False,,,,2934,Issy Wong,3364,Kathryn Bryce,420,Beth Mooney,131,139,Third Man,1,0,1,1,,LengthBall,Wide,NotOut,BottomEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1108427,3,5.67,8.0,2.0,2.0,17.0,2.0,8.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:38:02Z,1,11,True,Caught,3364.0,Kathryn Bryce,3385,Tara Norris,3364,Kathryn Bryce,420,Beth Mooney,90,48,Wicketkeeper,0,0,0,0,Caught,BackOfALength,DownLeg,NotOut,Gloved,BackFoot,Pull,InSwinger,Over,Medium,Left,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,3.0
1108427,3,5.67,8.0,2.0,2.0,17.0,2.0,8.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:39:41Z,2,11,False,,,,3385,Tara Norris,437,Amelia Kerr,420,Beth Mooney,5,141,Deep Square Leg,3,2,3,1,,BackOfALength,LegStump,NotOut,None,BackFoot,Pull,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,True,False,False,False,False,996,False,False,True,False,False,False,3,0,0,0,2,False,False,0.0
1108427,3,5.67,8.0,2.0,2.0,17.0,2.0,8.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:40:58Z,2,12,True,RunOut,437.0,Amelia Kerr,3385,Tara Norris,420,Beth Mooney,437,Amelia Kerr,234,168,Long On,1,0,1,1,Run out,LengthBall,OutsideOff,NotOut,MisTimed,BacksAway,Slog,AwaySwinger,Over,Medium,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,996,True,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1108427,3,5.67,8.0,2.0,2.0,17.0,2.0,8.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:42:36Z,3,13,False,,,,3385,Tara Norris,420,Beth Mooney,8183,Seren Smale,242,90,Mid On,0,0,0,0,,HalfVolley,OffStump,NotOut,MisTimed,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108427,3,5.67,8.0,2.0,2.0,17.0,2.0,8.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:43:02Z,4,14,False,,,,3385,Tara Norris,420,Beth Mooney,8183,Seren Smale,290,87,Mid Off,0,0,0,0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108427,3,5.67,8.0,2.0,2.0,17.0,2.0,8.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:43:28Z,5,15,False,,,,3385,Tara Norris,420,Beth Mooney,8183,Seren Smale,141,166,Fine Leg,4,0,4,4,,BackOfALength,MiddleStump,NotOut,WellTimed,FrontFoot,Slog,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,False,996,False,False,True,False,False,False,4,0,0,0,0,False,False,0.0
1108428,4,4.5,4.0,0.0,3.0,18.0,2.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:44:21Z,1,15,False,,,,2905,Charlie Dean,420,Beth Mooney,8183,Seren Smale,112,149,Fine Leg,3,3,3,0,,LengthBall,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Sweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,True,False,False,False,False,False,996,False,False,True,False,False,False,3,0,3,0,0,False,False,
1108428,4,4.5,4.0,0.0,3.0,18.0,2.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:44:53Z,1,16,False,,,,2905,Charlie Dean,420,Beth Mooney,8183,Seren Smale,128,84,Short Fine Leg,0,0,0,0,,LengthBall,DownLeg,NotOut,None,FrontFoot,Sweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108428,4,4.5,4.0,0.0,3.0,18.0,2.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:45:11Z,2,17,False,,,,2905,Charlie Dean,420,Beth Mooney,8183,Seren Smale,222,113,Mid On,1,0,1,1,,HalfVolley,MiddleStump,NotOut,MisTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,1,0,0,0,0,False,False,
1108428,4,4.5,4.0,0.0,3.0,18.0,2.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:45:46Z,3,18,False,,,,2905,Charlie Dean,8183,Seren Smale,420,Beth Mooney,200,83,Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108428,4,4.5,4.0,0.0,3.0,18.0,2.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:46:03Z,4,19,False,,,,2905,Charlie Dean,8183,Seren Smale,420,Beth Mooney,193,84,Cover,0,0,0,0,,LengthBall,Wide,NotOut,None,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108428,4,4.5,4.0,0.0,3.0,18.0,2.0,4.0,40024,,22848,The Hundred 2025 - Women,1,896,Manchester Originals Women,897,London Spirit Women,2025-08-11T19:46:20Z,5,20,False,,,,2905,Charlie Dean,8183,Seren Smale,420,Beth Mooney,270,40,Bowler,0,0,0,0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,
