over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty
1107283,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:01:08Z,1,1,False,,,,384,Freya Davies,6980,Kira Chathli,1090,Georgia Redmayne,90,48,Wicketkeeper,0,0,0,0,,LengthBall,Wide,NotOut,Missed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,True,True,False,False,False,0,0,0,0,0,False,False,0.0
1107283,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:01:46Z,2,2,False,,,,384,Freya Davies,6980,Kira Chathli,1090,Georgia Redmayne,182,85,Point,0,0,0,0,,LengthBall,Wide,NotOut,None,BackFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1107283,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:02:06Z,3,3,False,,,,384,Freya Davies,6980,Kira Chathli,1090,Georgia Redmayne,332,148,Deep Mid Wicket,3,0,3,3,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pull,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,354,False,False,True,False,False,False,3,0,0,0,0,False,False,0.0
1107283,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:03:00Z,4,4,False,,,,384,Freya Davies,1090,Georgia Redmayne,6980,Kira Chathli,198,77,Mid Wicket,0,0,0,0,,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1107283,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:03:20Z,5,5,False,,,,384,Freya Davies,1090,Georgia Redmayne,6980,Kira Chathli,250,88,Mid On,0,0,0,0,,LengthBall,LegStump,NotOut,None,FrontFoot,Pushed,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1107285,2,4.0,5.0,0.0,0.0,8.0,0.0,5.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:04:32Z,1,6,False,,,,1146,Hayley Matthews,1090,Georgia Redmayne,6980,Kira Chathli,11,90,Backward Point,0,0,0,0,,LengthBall,Wide,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107285,2,4.0,5.0,0.0,0.0,8.0,0.0,5.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:04:55Z,2,7,False,,,,1146,Hayley Matthews,1090,Georgia Redmayne,6980,Kira Chathli,329,81,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107285,2,4.0,5.0,0.0,0.0,8.0,0.0,5.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:05:19Z,3,8,False,,,,1146,Hayley Matthews,1090,Georgia Redmayne,6980,Kira Chathli,204,159,Deep Mid Wicket,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Slog,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,354,False,False,True,False,False,False,1,0,0,0,0,False,False,
1107285,2,4.0,5.0,0.0,0.0,8.0,0.0,5.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:05:51Z,4,9,False,,,,1146,Hayley Matthews,6980,Kira Chathli,1090,Georgia Redmayne,164,77,Backward Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107285,2,4.0,5.0,0.0,0.0,8.0,0.0,5.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:06:13Z,5,10,False,,,,1146,Hayley Matthews,6980,Kira Chathli,1090,Georgia Redmayne,108,176,Third Man,4,0,4,4,,LengthBall,OutsideOff,NotOut,TopEdge,FrontFoot,ReverseSweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,4,0,0,0,0,False,True,
1107287,3,7.67,11.0,0.0,4.0,23.0,0.0,15.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:07:46Z,1,11,False,,,,760,Shabnim Ismail,1090,Georgia Redmayne,6980,Kira Chathli,8,183,Deep Backward Point,4,0,4,4,,LengthBall,MiddleStump,NotOut,WellTimed,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0
1107287,3,7.67,11.0,0.0,4.0,23.0,0.0,15.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:08:22Z,2,12,False,,,,760,Shabnim Ismail,1090,Georgia Redmayne,6980,Kira Chathli,15,190,Deep Backward Point,4,0,4,4,,LengthBall,MiddleStump,NotOut,WellTimed,BackFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0
1107287,3,7.67,11.0,0.0,4.0,23.0,0.0,15.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:08:54Z,3,13,False,,,,760,Shabnim Ismail,1090,Georgia Redmayne,6980,Kira Chathli,30,138,Third Man,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Steer,InSwinger,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1107287,3,7.67,11.0,0.0,4.0,23.0,0.0,15.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:09:27Z,4,14,False,,,,760,Shabnim Ismail,6980,Kira Chathli,1090,Georgia Redmayne,126,126,Third Man,2,0,2,2,,BackOfALength,OutsideOff,NotOut,TopEdge,DownTheTrack,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,2,0,0,0,0,False,False,0.0
1107287,3,7.67,11.0,0.0,4.0,23.0,0.0,15.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:10:08Z,5,15,False,,,,760,Shabnim Ismail,6980,Kira Chathli,1090,Georgia Redmayne,71,193,Fine Leg,0,4,4,0,,Short,OutsideOff,NotOut,PlayAndMissLegSide,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,True,False,False,False,354,False,False,True,False,False,False,4,4,0,0,0,False,False,0.0
1107288,4,7.25,6.0,0.0,0.0,29.0,0.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:11:02Z,1,16,False,,,,588,Jessica Jonassen,6980,Kira Chathli,1090,Georgia Redmayne,131,197,Third Man,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,ReverseSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,4,0,0,0,0,False,True,
1107288,4,7.25,6.0,0.0,0.0,29.0,0.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:11:45Z,2,17,False,,,,588,Jessica Jonassen,6980,Kira Chathli,1090,Georgia Redmayne,210,76,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107288,4,7.25,6.0,0.0,0.0,29.0,0.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:12:04Z,3,18,False,,,,588,Jessica Jonassen,6980,Kira Chathli,1090,Georgia Redmayne,17,102,Backward Square Leg,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,MovesInfront,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107288,4,7.25,6.0,0.0,0.0,29.0,0.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:12:20Z,4,19,False,,,,588,Jessica Jonassen,6980,Kira Chathli,1090,Georgia Redmayne,25,133,Fine Leg,2,0,2,2,,LengthBall,OffStump,NotOut,None,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,2,0,0,0,0,False,False,
1107288,4,7.25,6.0,0.0,0.0,29.0,0.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:12:56Z,5,20,False,,,,588,Jessica Jonassen,6980,Kira Chathli,1090,Georgia Redmayne,191,86,Cover,0,0,0,0,,LengthBall,Wide,NotOut,None,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107290,5,7.0,6.0,1.0,0.0,35.0,1.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:14:03Z,1,21,False,,,,384,Freya Davies,1090,Georgia Redmayne,6980,Kira Chathli,304,101,Mid Off,1,0,1,1,,BackOfALength,DownLeg,NotOut,None,DownTheTrack,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1107290,5,7.0,6.0,1.0,0.0,35.0,1.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:14:32Z,2,22,False,,,,384,Freya Davies,6980,Kira Chathli,1090,Georgia Redmayne,231,208,Deep Extra Cover,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,DownTheTrack,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,859,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0
1107290,5,7.0,6.0,1.0,0.0,35.0,1.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:15:14Z,3,23,True,Caught,6980.0,Kira Chathli,384,Freya Davies,6980,Kira Chathli,1090,Georgia Redmayne,332,77,Mid Wicket,0,0,0,0,Caught,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Pull,AwaySwinger,Over,Fast,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False,1.0
1107290,5,7.0,6.0,1.0,0.0,35.0,1.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:16:46Z,4,24,False,,,,384,Freya Davies,3152,Cordelia Griffith,1090,Georgia Redmayne,214,52,Short Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1107290,5,7.0,6.0,1.0,0.0,35.0,1.0,6.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:17:18Z,5,25,False,,,,384,Freya Davies,3152,Cordelia Griffith,1090,Georgia Redmayne,184,82,Point,1,0,1,1,,BackOfALength,Wide,NotOut,MisTimed,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1107292,6,5.83,0.0,1.0,0.0,35.0,2.0,0.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:18:42Z,1,26,False,,,,1146,Hayley Matthews,1090,Georgia Redmayne,3152,Cordelia Griffith,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Cut,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,False,False,False,False,0,0,0,0,0,False,False,
1107292,6,5.83,0.0,1.0,0.0,35.0,2.0,0.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:19:09Z,2,27,True,Bowled,1090.0,Georgia Redmayne,1146,Hayley Matthews,1090,Georgia Redmayne,3152,Cordelia Griffith,0,0,,0,0,0,0,Bowled,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,SlogSweep,OffBreak,Round,OffSpin,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,859,False,False,False,False,False,False,0,0,0,0,0,False,False,
1107292,6,5.83,0.0,1.0,0.0,35.0,2.0,0.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:20:39Z,3,28,False,,,,1146,Hayley Matthews,1101,Grace Harris,3152,Cordelia Griffith,270,40,Bowler,0,0,0,0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,False,False,False,False,0,0,0,0,0,False,False,
1107292,6,5.83,0.0,1.0,0.0,35.0,2.0,0.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:21:00Z,4,29,False,,,,1146,Hayley Matthews,1101,Grace Harris,3152,Cordelia Griffith,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,False,False,False,False,0,0,0,0,0,False,False,
1107292,6,5.83,0.0,1.0,0.0,35.0,2.0,0.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:21:22Z,5,30,False,,,,1146,Hayley Matthews,1101,Grace Harris,3152,Cordelia Griffith,220,83,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,859,False,False,False,False,False,False,0,0,0,0,0,False,False,
1107294,7,5.71,5.0,2.0,0.0,40.0,4.0,5.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:22:27Z,1,31,True,Lbw,3152.0,Cordelia Griffith,428,Katie Levick,3152,Cordelia Griffith,1101,Grace Harris,0,0,,0,0,0,0,LBW,LengthBall,MiddleStump,NotOut,HitPad,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,354,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0
1107294,7,5.71,5.0,2.0,0.0,40.0,4.0,5.0,39986,,22841,The Hundred 2025 - Women,1,897,London Spirit Women,902,Welsh Fire Women,2025-08-09T19:23:47Z,2,32,True,Lbw,383.0,Danielle Gibson,428,Katie Levick,383,Danielle Gibson,1101,Grace Harris,0,0,,0,0,0,0,LBW,LengthBall,LegStump,NotOut,HitPad,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,354,False,False,False,False,False,False,0,0,0,0,0,False,False,0.0
