over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1111294,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:00:35Z,1,1,False,661.0,Megan Schutt,6980.0,Kira Chathli,1090.0,Georgia Redmayne,217.0,166.0,Deep Extra Cover,3.0,0,3,3.0,HalfVolley,OutsideOff,NotOut,WellTimed,DownTheTrack,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354.0,False,True,True,False,False,False,3.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1111294,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:01:34Z,2,2,False,661.0,Megan Schutt,1090.0,Georgia Redmayne,6980.0,Kira Chathli,217.0,46.0,Short Mid Wicket,0.0,0,0,0.0,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1111294,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:02:03Z,3,3,True,661.0,Megan Schutt,1090.0,Georgia Redmayne,6980.0,Kira Chathli,90.0,48.0,Wicketkeeper,0.0,0,0,0.0,LengthBall,LegStump,NotOut,Missed,BackFoot,Cut,AwaySwinger,Over,Fast,Right,NotOut2ndUmpire,OutReviewRetained,Null,False,False,False,False,False,False,7.0,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,1.0,Caught,1090.0,Georgia Redmayne,Caught
1111294,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:04:02Z,4,4,False,661.0,Megan Schutt,3152.0,Cordelia Griffith,6980.0,Kira Chathli,334.0,27.0,Short Leg,0.0,0,0,0.0,LengthBall,OutsideOff,NotOut,HitPad,FrontFoot,Worked,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,956.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1111294,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:04:33Z,5,5,False,661.0,Megan Schutt,3152.0,Cordelia Griffith,6980.0,Kira Chathli,211.0,57.0,Short Extra Cover,0.0,0,0,0.0,LengthBall,Wide,NotOut,None,FrontFoot,Pushed,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,956.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,,,,
1111300,2,4.5,6.0,0.0,0.0,9.0,1.0,6.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:05:12Z,1,6,False,661.0,Megan Schutt,3152.0,Cordelia Griffith,6980.0,Kira Chathli,334.0,210.0,Deep Mid Wicket,4.0,0,4,4.0,BackOfALength,Wide,NotOut,WellTimed,MovesInfront,Pull,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,956.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
1111300,2,4.5,6.0,0.0,0.0,9.0,1.0,6.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:05:40Z,2,7,False,661.0,Megan Schutt,3152.0,Cordelia Griffith,6980.0,Kira Chathli,1.0,146.0,Deep Square Leg,1.0,0,1,1.0,BackOfALength,Wide,NotOut,MisTimed,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,956.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1111300,2,4.5,6.0,0.0,0.0,9.0,1.0,6.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:06:20Z,3,8,False,661.0,Megan Schutt,6980.0,Kira Chathli,3152.0,Cordelia Griffith,270.0,40.0,Bowler,0.0,0,0,0.0,BackOfALength,Wide,NotOut,MisTimed,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,956.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
1111300,2,4.5,6.0,0.0,0.0,9.0,1.0,6.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:06:45Z,4,9,False,661.0,Megan Schutt,6980.0,Kira Chathli,3152.0,Cordelia Griffith,300.0,92.0,Mid On,1.0,0,1,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,956.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
1111300,2,4.5,6.0,0.0,0.0,9.0,1.0,6.0,40120,,22865,The Hundred 2025 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2025-08-17T19:07:19Z,5,10,False,661.0,Megan Schutt,3152.0,Cordelia Griffith,6980.0,Kira Chathli,157.0,87.0,Backward Point,0.0,0,0,0.0,BackOfALength,Wide,NotOut,TopEdge,BackFoot,Cut,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,956.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
