over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
647254,1,14.0,14.0,0.0,0.0,14.0,0.0,14.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:00:36Z,1,1,False,,,,394,Mady Villiers,655,Alyssa Healy,1852,Jemimah Rodrigues,250,37,Silly Mid Off,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,True,True,False,False,False,0,0,0,0,0,False,False
647254,1,14.0,14.0,0.0,0.0,14.0,0.0,14.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:00:53Z,2,2,False,,,,394,Mady Villiers,655,Alyssa Healy,1852,Jemimah Rodrigues,288,226,Long On,6,0,6,6,,LengthBall,OutsideOff,NotOut,Middled,DownTheTrack,Drive,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,True,False,61,False,False,True,False,False,False,6,0,0,0,0,False,True
647254,1,14.0,14.0,0.0,0.0,14.0,0.0,14.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:01:26Z,3,3,False,,,,394,Mady Villiers,655,Alyssa Healy,1852,Jemimah Rodrigues,270,40,Bowler,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False
647254,1,14.0,14.0,0.0,0.0,14.0,0.0,14.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:01:40Z,4,4,False,,,,394,Mady Villiers,655,Alyssa Healy,1852,Jemimah Rodrigues,278,193,Long On,4,0,4,4,,LengthBall,OutsideOff,NotOut,Middled,DownTheTrack,Drive,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,True,False,61,False,False,True,False,False,False,4,0,0,0,0,False,True
647254,1,14.0,14.0,0.0,0.0,14.0,0.0,14.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:02:11Z,5,5,False,,,,394,Mady Villiers,655,Alyssa Healy,1852,Jemimah Rodrigues,11,174,Deep Backward Square Leg,4,0,4,4,,LengthBall,OffStump,NotOut,WellTimed,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,4,0,0,0,0,False,True
647257,2,8.0,2.0,1.0,0.0,16.0,1.0,2.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:03:28Z,1,6,False,,,,10321,Sophia Smale,655,Alyssa Healy,1852,Jemimah Rodrigues,338,140,Deep Mid Wicket,1,0,1,1,,HalfVolley,LegStump,NotOut,None,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,1,0,0,0,0,False,False
647257,2,8.0,2.0,1.0,0.0,16.0,1.0,2.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:04:13Z,2,7,False,,,,10321,Sophia Smale,1852,Jemimah Rodrigues,655,Alyssa Healy,192,142,Deep Cover,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,1,0,0,0,0,False,False
647257,2,8.0,2.0,1.0,0.0,16.0,1.0,2.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:04:41Z,3,8,True,Caught,655.0,Alyssa Healy,10321,Sophia Smale,655,Alyssa Healy,1852,Jemimah Rodrigues,255,88,Mid Off,0,0,0,0,Caught,LengthBall,OffStump,NotOut,MisTimed,BacksAway,Drive,StockBall,Round,Orthodox,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,861,False,False,True,False,False,False,0,0,0,0,0,False,False
647257,2,8.0,2.0,1.0,0.0,16.0,1.0,2.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:06:04Z,4,9,False,,,,10321,Sophia Smale,2000,Bess Heath,1852,Jemimah Rodrigues,215,80,Extra Cover,0,0,0,0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False
647257,2,8.0,2.0,1.0,0.0,16.0,1.0,2.0,27027,,12945,The Women's Hundred 2022,1,898,Northern Superchargers Women,900,Oval Invincibles Women,2022-08-11T23:06:24Z,5,10,False,,,,10321,Sophia Smale,2000,Bess Heath,1852,Jemimah Rodrigues,189,66,Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,61,False,False,True,False,False,False,0,0,0,0,0,False,False
