over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
826474,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:30:30Z,1,1,False,,,,3519,Tess Flintoff,1101,Grace Harris,383,Danielle Gibson,164,196,Deep Backward Point,4,0,4,4,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Cut,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,868,False,True,True,False,False,False,4,0,0,0,0,False,True
826474,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:31:02Z,2,2,False,,,,3519,Tess Flintoff,1101,Grace Harris,383,Danielle Gibson,90,48,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,NotOut,Missed,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,0,0,0,0,0,False,False
826474,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:31:33Z,3,3,False,,,,3519,Tess Flintoff,1101,Grace Harris,383,Danielle Gibson,305,107,Mid On,1,0,1,1,,Short,OutsideOff,NotOut,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,1,0,0,0,0,False,False
826474,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:32:12Z,4,4,False,,,,3519,Tess Flintoff,383,Danielle Gibson,1101,Grace Harris,221,14,Silly Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,HitPad,BackFoot,Worked,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,0,0,0,0,0,False,False
826474,1,9.0,9.0,0.0,0.0,9.0,0.0,9.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:32:42Z,5,5,False,,,,3519,Tess Flintoff,383,Danielle Gibson,1101,Grace Harris,349,198,Deep Mid Wicket,4,0,4,4,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,4,0,0,0,0,False,True
826476,2,7.0,5.0,0.0,0.0,14.0,0.0,5.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:33:51Z,1,6,False,,,,11353,Charis Pavely,383,Danielle Gibson,1101,Grace Harris,199,198,Deep Cover,4,0,4,4,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,4,0,0,0,0,False,True
826476,2,7.0,5.0,0.0,0.0,14.0,0.0,5.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:34:18Z,2,7,False,,,,11353,Charis Pavely,383,Danielle Gibson,1101,Grace Harris,221,52,Short Extra Cover,0,0,0,0,,HalfVolley,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,0,0,0,0,0,False,False
826476,2,7.0,5.0,0.0,0.0,14.0,0.0,5.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:34:40Z,3,8,False,,,,11353,Charis Pavely,383,Danielle Gibson,1101,Grace Harris,270,40,Bowler,0,0,0,0,,HalfVolley,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,0,0,0,0,0,False,False
826476,2,7.0,5.0,0.0,0.0,14.0,0.0,5.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:34:52Z,4,9,False,,,,11353,Charis Pavely,383,Danielle Gibson,1101,Grace Harris,202,125,Deep Cover,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,1,0,0,0,0,False,False
826476,2,7.0,5.0,0.0,0.0,14.0,0.0,5.0,31057,,16415,The Hundred 2023 - Women,1,897,London Spirit Women,895,Birmingham Phoenix Women,2023-08-24T19:35:21Z,5,10,False,,,,11353,Charis Pavely,1101,Grace Harris,383,Danielle Gibson,212,88,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,868,False,False,True,False,False,False,0,0,0,0,0,False,False
