over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1117520,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:46:01Z,1,1,False,2934,Issy Wong,8182,Davina Perrin,422,Alice Davidson-Richards,227,46,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,True,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1117520,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:46:53Z,2,2,False,2934,Issy Wong,8182,Davina Perrin,422,Alice Davidson-Richards,33,189,Fine Leg,4,0,4,4,LengthBall,LegStump,NotOut,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1186,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0,,,,
1117520,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:47:24Z,3,3,False,2934,Issy Wong,8182,Davina Perrin,422,Alice Davidson-Richards,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1117520,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:47:53Z,4,4,False,2934,Issy Wong,8182,Davina Perrin,422,Alice Davidson-Richards,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1117520,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:48:36Z,5,5,False,2934,Issy Wong,8182,Davina Perrin,422,Alice Davidson-Richards,302,14,Short Leg,0,0,0,0,LengthBall,OffStump,Lbw,HitPad,FrontFoot,Worked,SeamIn,Over,Fast,Right,NotOut2ndUmpire,NotReferred,Null,False,False,False,False,False,True,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1117521,2,8.5,13.0,0.0,1.0,17.0,0.0,13.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:49:39Z,1,6,False,7876,Kate Coppack,8182,Davina Perrin,422,Alice Davidson-Richards,200,189,Deep Cover,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1117521,2,8.5,13.0,0.0,1.0,17.0,0.0,13.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:50:11Z,2,6,False,7876,Kate Coppack,8182,Davina Perrin,422,Alice Davidson-Richards,90,48,Wicketkeeper,1,1,1,0,HalfVolley,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Glance,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,1186,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,
1117521,2,8.5,13.0,0.0,1.0,17.0,0.0,13.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:50:43Z,2,7,False,7876,Kate Coppack,8182,Davina Perrin,422,Alice Davidson-Richards,278,42,Silly Mid On,0,0,0,0,Yorker,MiddleStump,NotOut,None,BackFoot,BackwardDefensive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1117521,2,8.5,13.0,0.0,1.0,17.0,0.0,13.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:51:15Z,3,8,False,7876,Kate Coppack,8182,Davina Perrin,422,Alice Davidson-Richards,350,192,Deep Mid Wicket,4,0,4,4,LengthBall,LegStump,NotOut,WellTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,1186,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,,
1117521,2,8.5,13.0,0.0,1.0,17.0,0.0,13.0,40370,,22896,The Hundred 2025 - Women,1,898,Northern Superchargers Women,897,London Spirit Women,2025-08-30T18:51:55Z,4,9,False,7876,Kate Coppack,8182,Davina Perrin,422,Alice Davidson-Richards,270,40,Bowler,0,0,0,0,HalfVolley,MiddleStump,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
