over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1115643,1,8.0,8.0,0.0,1.0,8.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:30:20Z,1,1,False,2934,Issy Wong,440,Paige Scholfield,657,Meg Lanning,14,141,Deep Backward Square Leg,1,0,1,1,Short,OutsideOff,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1080,False,True,True,False,False,False,1,0,0,0,0,False,False,,,,,
1115643,1,8.0,8.0,0.0,1.0,8.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:31:00Z,2,2,False,2934,Issy Wong,657,Meg Lanning,440,Paige Scholfield,128,173,Third Man,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Steer,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1080,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1115643,1,8.0,8.0,0.0,1.0,8.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:31:35Z,3,2,False,2934,Issy Wong,657,Meg Lanning,440,Paige Scholfield,90,48,Wicketkeeper,1,1,1,0,LengthBall,DownLeg,NotOut,PlayAndMissLegSide,BackFoot,Pull,InSwinger,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,1080,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,
1115643,1,8.0,8.0,0.0,1.0,8.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:32:03Z,3,3,False,2934,Issy Wong,657,Meg Lanning,440,Paige Scholfield,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1080,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1115643,1,8.0,8.0,0.0,1.0,8.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:32:37Z,4,4,False,2934,Issy Wong,657,Meg Lanning,440,Paige Scholfield,137,131,Third Man,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1080,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1115643,1,8.0,8.0,0.0,1.0,8.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:33:12Z,5,5,False,2934,Issy Wong,440,Paige Scholfield,657,Meg Lanning,357,137,Deep Square Leg,1,0,1,1,Short,OutsideOff,NotOut,MisTimed,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1080,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1115644,2,8.0,8.0,0.0,1.0,16.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:34:15Z,1,6,False,7876,Kate Coppack,657,Meg Lanning,440,Paige Scholfield,111,133,Third Man,1,0,1,1,HalfVolley,OutsideOff,NotOut,OutsideEdge,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1080,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1115644,2,8.0,8.0,0.0,1.0,16.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:34:56Z,2,6,False,7876,Kate Coppack,440,Paige Scholfield,657,Meg Lanning,90,48,Wicketkeeper,1,1,1,0,HalfVolley,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,1080,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,
1115644,2,8.0,8.0,0.0,1.0,16.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:35:27Z,2,7,False,7876,Kate Coppack,440,Paige Scholfield,657,Meg Lanning,182,181,Deep Point,4,0,4,4,BackOfALength,Wide,NotOut,WellTimed,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,1080,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,,
1115644,2,8.0,8.0,0.0,1.0,16.0,0.0,8.0,40266,,22888,The Hundred 2025 - Women,1,900,Oval Invincibles Women,897,London Spirit Women,2025-08-25T19:36:01Z,3,8,False,7876,Kate Coppack,440,Paige Scholfield,657,Meg Lanning,304,98,Mid On,0,0,0,0,HalfVolley,OffStump,NotOut,None,FrontFoot,Flick,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,1080,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
