over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
951900,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:00:50Z,1,1,False,7068,Lauren Filer,8182,Davina Perrin,3172,Hollie Armitage,270,40,Bowler,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,
951900,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:01:16Z,2,2,False,7068,Lauren Filer,8182,Davina Perrin,3172,Hollie Armitage,125,123,Third Man,1,0,1,1,Short,Wide,NotOut,None,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
951900,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:01:51Z,3,3,False,7068,Lauren Filer,3172,Hollie Armitage,8182,Davina Perrin,319,212,Long On,4,0,4,4,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,870,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
951900,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:02:29Z,4,4,False,7068,Lauren Filer,3172,Hollie Armitage,8182,Davina Perrin,270,40,Bowler,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951900,1,6.0,6.0,0.0,0.0,6.0,0.0,6.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:02:58Z,5,5,False,7068,Lauren Filer,3172,Hollie Armitage,8182,Davina Perrin,360,85,Square Leg,1,0,1,1,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,870,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
951905,2,4.5,3.0,0.0,0.0,9.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:04:09Z,1,6,False,9768,Kim Garth,8182,Davina Perrin,3172,Hollie Armitage,270,40,Bowler,0,0,0,0,LengthBall,OffStump,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951905,2,4.5,3.0,0.0,0.0,9.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:04:36Z,2,7,False,9768,Kim Garth,8182,Davina Perrin,3172,Hollie Armitage,43,125,Fine Leg,1,0,1,1,LengthBall,OffStump,NotOut,InsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
951905,2,4.5,3.0,0.0,0.0,9.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:05:12Z,3,8,False,9768,Kim Garth,3172,Hollie Armitage,8182,Davina Perrin,64,127,Fine Leg,2,0,2,2,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,
951905,2,4.5,3.0,0.0,0.0,9.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:05:46Z,4,9,False,9768,Kim Garth,3172,Hollie Armitage,8182,Davina Perrin,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951905,2,4.5,3.0,0.0,0.0,9.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:06:22Z,5,10,False,9768,Kim Garth,3172,Hollie Armitage,8182,Davina Perrin,90,48,Wicketkeeper,0,0,0,0,LengthBall,OffStump,NotOut,Missed,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951907,3,7.0,12.0,0.0,0.0,21.0,0.0,12.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:07:41Z,1,11,False,3364,Kathryn Bryce,8182,Davina Perrin,3172,Hollie Armitage,244,83,Mid Off,0,0,0,0,FullToss,OutsideOff,NotOut,None,FrontFoot,Drive,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951907,3,7.0,12.0,0.0,0.0,21.0,0.0,12.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:08:12Z,2,12,False,3364,Kathryn Bryce,8182,Davina Perrin,3172,Hollie Armitage,199,210,Deep Cover,4,0,4,4,LengthBall,Wide,NotOut,WellTimed,FrontFoot,Drive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
951907,3,7.0,12.0,0.0,0.0,21.0,0.0,12.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:08:50Z,3,13,False,3364,Kathryn Bryce,8182,Davina Perrin,3172,Hollie Armitage,252,208,Long Off,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
951907,3,7.0,12.0,0.0,0.0,21.0,0.0,12.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:09:27Z,4,14,False,3364,Kathryn Bryce,8182,Davina Perrin,3172,Hollie Armitage,125,88,Short Third Man,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951907,3,7.0,12.0,0.0,0.0,21.0,0.0,12.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:09:52Z,5,15,False,3364,Kathryn Bryce,8182,Davina Perrin,3172,Hollie Armitage,231,203,Deep Extra Cover,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,DownTheTrack,Drive,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
951910,4,6.0,3.0,0.0,0.0,24.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:10:52Z,1,16,False,449,Sophie Ecclestone,8182,Davina Perrin,3172,Hollie Armitage,166,81,Backward Point,0,0,0,0,LengthBall,LegStump,NotOut,LeadingEdge,BackFoot,Worked,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951910,4,6.0,3.0,0.0,0.0,24.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:11:10Z,2,17,False,449,Sophie Ecclestone,8182,Davina Perrin,3172,Hollie Armitage,251,153,Long Off,1,0,1,1,LengthBall,OffStump,NotOut,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
951910,4,6.0,3.0,0.0,0.0,24.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:11:39Z,3,18,False,449,Sophie Ecclestone,3172,Hollie Armitage,8182,Davina Perrin,342,154,Deep Mid Wicket,1,0,1,1,HalfVolley,LegStump,NotOut,WellTimed,FrontFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
951910,4,6.0,3.0,0.0,0.0,24.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:12:01Z,4,19,False,449,Sophie Ecclestone,8182,Davina Perrin,3172,Hollie Armitage,219,141,Deep Extra Cover,1,0,1,1,FullToss,OffStump,NotOut,None,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
951910,4,6.0,3.0,0.0,0.0,24.0,0.0,3.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:12:28Z,5,20,False,449,Sophie Ecclestone,3172,Hollie Armitage,8182,Davina Perrin,166,87,Backward Point,0,0,0,0,LengthBall,OutsideOff,Lbw,HitPad,FrontFoot,ReverseSweep,StockBall,Round,Orthodox,Left,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,45,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951914,5,4.8,0.0,1.0,0.0,24.0,1.0,0.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:13:28Z,1,21,False,7068,Lauren Filer,8182,Davina Perrin,3172,Hollie Armitage,193,98,Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951914,5,4.8,0.0,1.0,0.0,24.0,1.0,0.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:14:01Z,2,22,False,7068,Lauren Filer,8182,Davina Perrin,3172,Hollie Armitage,333,53,Short Mid Wicket,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951914,5,4.8,0.0,1.0,0.0,24.0,1.0,0.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:14:28Z,3,23,True,7068,Lauren Filer,8182,Davina Perrin,3172,Hollie Armitage,218,94,Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,Caught,8182.0,Davina Perrin,Caught
951914,5,4.8,0.0,1.0,0.0,24.0,1.0,0.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:16:10Z,4,24,False,7068,Lauren Filer,2370,Phoebe Litchfield,3172,Hollie Armitage,203,50,Short Mid Wicket,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951914,5,4.8,0.0,1.0,0.0,24.0,1.0,0.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:16:35Z,5,25,False,7068,Lauren Filer,2370,Phoebe Litchfield,3172,Hollie Armitage,322,42,Short Extra Cover,0,0,0,0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,InSwinger,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
951919,6,5.17,7.0,0.0,0.0,31.0,1.0,7.0,34528,,19541,The Hundred 2024 - Women,1,898,Northern Superchargers Women,896,Manchester Originals Women,2024-08-04T19:17:43Z,1,26,False,441,Fi Morris,2370,Phoebe Litchfield,3172,Hollie Armitage,255,140,Long On,1,0,1,1,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,870,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
