over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty
1108927,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:00:46Z,1,1,False,,,,2887,Lauren Bell,8182,Davina Perrin,422,Alice Davidson-Richards,324,56,Short Mid Wicket,1,0,1,1,,LengthBall,MiddleStump,NotOut,None,FrontFoot,Worked,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,True,True,False,False,False,1,0,0,0,0,False,False,0.0
1108927,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:01:30Z,2,2,False,,,,2887,Lauren Bell,422,Alice Davidson-Richards,8182,Davina Perrin,164,142,Deep Backward Point,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1108927,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:01:59Z,3,3,False,,,,2887,Lauren Bell,8182,Davina Perrin,422,Alice Davidson-Richards,204,69,Cover,0,0,0,0,,HalfVolley,OffStump,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108927,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:02:32Z,4,4,False,,,,2887,Lauren Bell,8182,Davina Perrin,422,Alice Davidson-Richards,1,136,Deep Square Leg,1,0,1,1,,LengthBall,MiddleStump,NotOut,InsideEdge,FrontFoot,Worked,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1108927,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:03:11Z,5,5,False,,,,2887,Lauren Bell,422,Alice Davidson-Richards,8182,Davina Perrin,288,79,Mid On,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108933,2,2.0,1.0,0.0,0.0,4.0,0.0,1.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:04:07Z,1,6,False,,,,408,Sophie Devine,422,Alice Davidson-Richards,8182,Davina Perrin,197,75,Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108933,2,2.0,1.0,0.0,0.0,4.0,0.0,1.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:04:37Z,2,7,False,,,,408,Sophie Devine,422,Alice Davidson-Richards,8182,Davina Perrin,347,148,Deep Mid Wicket,1,0,1,1,,BackOfALength,OffStump,NotOut,None,DownTheTrack,Pull,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,1,0,0,0,0,False,False,
1108933,2,2.0,1.0,0.0,0.0,4.0,0.0,1.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:05:04Z,3,8,False,,,,408,Sophie Devine,8182,Davina Perrin,422,Alice Davidson-Richards,299,93,Mid On,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Slog,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108933,2,2.0,1.0,0.0,0.0,4.0,0.0,1.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:05:29Z,4,9,False,,,,408,Sophie Devine,8182,Davina Perrin,422,Alice Davidson-Richards,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Slog,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108933,2,2.0,1.0,0.0,0.0,4.0,0.0,1.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:05:54Z,5,10,False,,,,408,Sophie Devine,8182,Davina Perrin,422,Alice Davidson-Richards,303,98,Mid On,0,0,0,0,,LengthBall,MiddleStump,NotOut,MisTimed,FrontFoot,Worked,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108940,3,3.33,6.0,1.0,0.0,10.0,1.0,6.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:07:09Z,1,11,True,Caught,422.0,Alice Davidson-Richards,2887,Lauren Bell,422,Alice Davidson-Richards,8182,Davina Perrin,302,102,Mid On,0,0,0,0,Caught,BackOfALength,OutsideOff,NotOut,MisTimed,FrontFoot,Slog,AwaySwinger,Over,Fast,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,2.0
1108940,3,3.33,6.0,1.0,0.0,10.0,1.0,6.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:08:51Z,2,12,False,,,,2887,Lauren Bell,2370,Phoebe Litchfield,8182,Davina Perrin,199,120,Mid Wicket,1,0,1,1,,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1108940,3,3.33,6.0,1.0,0.0,10.0,1.0,6.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:09:30Z,3,13,False,,,,2887,Lauren Bell,8182,Davina Perrin,2370,Phoebe Litchfield,216,204,Deep Extra Cover,4,0,4,4,,LengthBall,OffStump,NotOut,WellTimed,FrontFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0
1108940,3,3.33,6.0,1.0,0.0,10.0,1.0,6.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:10:07Z,4,14,False,,,,2887,Lauren Bell,8182,Davina Perrin,2370,Phoebe Litchfield,185,151,Deep Point,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0
1108940,3,3.33,6.0,1.0,0.0,10.0,1.0,6.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:10:38Z,5,15,False,,,,2887,Lauren Bell,2370,Phoebe Litchfield,8182,Davina Perrin,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0
1108947,4,4.5,8.0,1.0,0.0,18.0,2.0,8.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:11:27Z,1,16,False,,,,408,Sophie Devine,2370,Phoebe Litchfield,8182,Davina Perrin,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,DownTheTrack,Slog,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,
1108947,4,4.5,8.0,1.0,0.0,18.0,2.0,8.0,40040,,22852,The Hundred 2025 - Women,1,898,Northern Superchargers Women,899,Southern Brave Women,2025-08-13T16:11:55Z,2,17,False,,,,408,Sophie Devine,2370,Phoebe Litchfield,8182,Davina Perrin,4,101,Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1186,False,False,True,False,False,False,0,0,0,0,0,False,False,
