over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty
1107889,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:00:19Z,1,1,False,,,,7046,Grace Ballinger,386,Bryony Smith,7032,Grace Scrivens,331,88,Mid Wicket,0,0,0,0,,LengthBall,LegStump,NotOut,None,BackFoot,Worked,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,True,True,False,False,False,0,0,0,0,0,False,False,
1107889,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:00:49Z,2,2,False,,,,7046,Grace Ballinger,386,Bryony Smith,7032,Grace Scrivens,325,77,Mid Wicket,0,0,0,0,,LengthBall,OffStump,NotOut,None,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107889,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:01:18Z,3,3,False,,,,7046,Grace Ballinger,386,Bryony Smith,7032,Grace Scrivens,158,77,Backward Point,0,0,0,0,,LengthBall,OffStump,NotOut,None,BackFoot,Pushed,OffCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107889,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:01:55Z,4,4,False,,,,7046,Grace Ballinger,386,Bryony Smith,7032,Grace Scrivens,337,145,Deep Mid Wicket,1,0,1,1,,LengthBall,OffStump,NotOut,None,BackFoot,Worked,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,1,0,0,0,0,False,False,
1107889,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:02:46Z,5,5,True,RunOut,386.0,Bryony Smith,7046,Grace Ballinger,7032,Grace Scrivens,386,Bryony Smith,351,66,Point,0,0,0,0,Run out,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,AwaySwinger,Over,Medium,Left,Out3rdUmpire,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107896,2,2.0,2.0,0.0,1.0,4.0,1.0,3.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:07:12Z,1,6,False,,,,7046,Grace Ballinger,2906,Natasha Wraith,7032,Grace Scrivens,340,99,Mid Wicket,1,0,1,1,,Short,MiddleStump,NotOut,None,FrontFoot,Worked,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,1,0,0,0,0,False,False,
1107896,2,2.0,2.0,0.0,1.0,4.0,1.0,3.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:07:23Z,2,7,False,,,,7046,Grace Ballinger,7032,Grace Scrivens,388,Natalie Sciver-Brunt,308,63,Silly Mid Off,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Drive,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107896,2,2.0,2.0,0.0,1.0,4.0,1.0,3.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:07:33Z,3,8,False,,,,7046,Grace Ballinger,7032,Grace Scrivens,388,Natalie Sciver-Brunt,197,151,Deep Mid Wicket,1,0,1,1,,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,AwaySwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,1,0,0,0,0,False,False,
1107896,2,2.0,2.0,0.0,1.0,4.0,1.0,3.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:07:47Z,4,9,False,,,,7046,Grace Ballinger,2906,Natasha Wraith,7032,Grace Scrivens,203,75,Cover,0,0,0,0,,LengthBall,MiddleStump,NotOut,MisTimed,BackFoot,Drive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,996,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107896,2,2.0,2.0,0.0,1.0,4.0,1.0,3.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:07:58Z,5,10,False,,,,7046,Grace Ballinger,2906,Natasha Wraith,7032,Grace Scrivens,175,89,Point,0,1,1,0,,LengthBall,LegStump,NotOut,HitPad,FrontFoot,Worked,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,True,False,False,996,False,False,True,False,False,False,1,0,0,1,0,False,False,
1107902,3,1.33,0.0,1.0,0.0,4.0,2.0,0.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T19:11:56Z,1,11,False,,,,417,Linsey Smith,2906,Natasha Wraith,7032,Grace Scrivens,325,38,Short Mid Wicket,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,DownTheTrack,Drive,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107902,3,1.33,0.0,1.0,0.0,4.0,2.0,0.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:49:32Z,2,12,True,Caught,2906.0,Natasha Wraith,417,Linsey Smith,2906,Natasha Wraith,7032,Grace Scrivens,193,79,Cover,0,0,0,0,Caught,LengthBall,OffStump,NotOut,MisTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107902,3,1.33,0.0,1.0,0.0,4.0,2.0,0.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:50:23Z,3,13,False,,,,417,Linsey Smith,388,Natalie Sciver-Brunt,7032,Grace Scrivens,150,75,Backward Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107902,3,1.33,0.0,1.0,0.0,4.0,2.0,0.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:50:53Z,4,14,False,,,,417,Linsey Smith,388,Natalie Sciver-Brunt,7032,Grace Scrivens,133,65,Third Slip,0,0,0,0,,HalfVolley,MiddleStump,NotOut,HitPad,FrontFoot,Worked,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107902,3,1.33,0.0,1.0,0.0,4.0,2.0,0.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:51:06Z,5,15,False,,,,417,Linsey Smith,388,Natalie Sciver-Brunt,7032,Grace Scrivens,46,90,Short Fine Leg,0,0,0,0,,HalfVolley,MiddleStump,NotOut,InsideEdge,BackFoot,Worked,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107910,4,2.25,5.0,1.0,0.0,9.0,3.0,5.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:51:45Z,1,16,False,,,,450,Kate Cross,388,Natalie Sciver-Brunt,7032,Grace Scrivens,171,74,Point,1,0,1,1,,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,1,0,0,0,0,False,False,
1107910,4,2.25,5.0,1.0,0.0,9.0,3.0,5.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:52:16Z,2,17,False,,,,450,Kate Cross,7032,Grace Scrivens,388,Natalie Sciver-Brunt,248,85,Mid On,0,0,0,0,,LengthBall,LegStump,NotOut,None,FrontFoot,Pushed,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,96,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107910,4,2.25,5.0,1.0,0.0,9.0,3.0,5.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:52:49Z,3,18,True,Caught,7032.0,Grace Scrivens,450,Kate Cross,7032,Grace Scrivens,388,Natalie Sciver-Brunt,301,94,Mid Off,0,0,0,0,Caught,LengthBall,MiddleStump,NotOut,MisTimed,FrontFoot,Drive,InSwinger,Over,Fast,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,0,0,0,0,0,False,False,
1107910,4,2.25,5.0,1.0,0.0,9.0,3.0,5.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:53:33Z,4,19,False,,,,450,Kate Cross,656,Ashleigh Gardner,388,Natalie Sciver-Brunt,167,141,Deep Backward Point,2,0,2,2,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,2,0,0,0,0,False,False,
1107910,4,2.25,5.0,1.0,0.0,9.0,3.0,5.0,40009,,22845,The Hundred 2025 - Women,1,901,Trent Rockets Women,898,Northern Superchargers Women,2025-08-10T14:53:52Z,5,20,False,,,,450,Kate Cross,656,Ashleigh Gardner,388,Natalie Sciver-Brunt,22,136,Deep Backward Square Leg,2,0,2,2,,LengthBall,OffStump,NotOut,InsideEdge,FrontFoot,Pushed,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,96,False,False,True,False,False,False,2,0,0,0,0,False,False,
