over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1114155,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:30:40Z,1,1,True,7046,Grace Ballinger,440,Paige Scholfield,657,Meg Lanning,0,0,-,0,0,0,0,LengthBall,MiddleStump,NotOut,Missed,FrontFoot,Drive,InSwinger,Over,Medium,Left,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,272,False,True,True,False,False,False,0,0,0,0,0,False,False,0.0,Bowled,440.0,Paige Scholfield,Bowled
1114155,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:32:01Z,2,2,False,7046,Grace Ballinger,6979,Alice Capsey,657,Meg Lanning,216,58,Short Extra Cover,0,0,0,0,LengthBall,MiddleStump,NotOut,None,FrontFoot,ForwardDefensive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1114155,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:32:37Z,3,3,False,7046,Grace Ballinger,6979,Alice Capsey,657,Meg Lanning,337,58,Short Mid Wicket,1,0,1,1,LengthBall,MiddleStump,NotOut,MisTimed,FrontFoot,Drive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0,,,,
1114155,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:33:18Z,4,4,False,7046,Grace Ballinger,657,Meg Lanning,6979,Alice Capsey,1,147,Deep Square Leg,1,0,1,1,LengthBall,LegStump,NotOut,None,FrontFoot,Worked,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0,,,,
1114155,1,3.0,3.0,1.0,0.0,3.0,1.0,3.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:33:50Z,5,5,False,7046,Grace Ballinger,6979,Alice Capsey,657,Meg Lanning,353,153,Deep Square Leg,1,0,1,1,LengthBall,DownLeg,NotOut,WellTimed,FrontFoot,Flick,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,False,272,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0,,,,
1114157,2,4.0,5.0,0.0,0.0,8.0,1.0,5.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:34:40Z,1,6,False,7046,Grace Ballinger,657,Meg Lanning,6979,Alice Capsey,180,83,Point,0,0,0,0,LengthBall,OffStump,NotOut,None,FrontFoot,Drive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1114157,2,4.0,5.0,0.0,0.0,8.0,1.0,5.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:35:05Z,2,7,False,7046,Grace Ballinger,657,Meg Lanning,6979,Alice Capsey,359,156,Deep Square Leg,1,0,1,1,LengthBall,DownLeg,NotOut,None,BackFoot,Flick,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,False,272,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1114157,2,4.0,5.0,0.0,0.0,8.0,1.0,5.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:35:39Z,3,8,False,7046,Grace Ballinger,6979,Alice Capsey,657,Meg Lanning,261,189,Long Off,4,0,4,4,LengthBall,OffStump,NotOut,WellTimed,FrontFoot,Drive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1114157,2,4.0,5.0,0.0,0.0,8.0,1.0,5.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:36:09Z,4,9,False,7046,Grace Ballinger,6979,Alice Capsey,657,Meg Lanning,202,30,Silly Point,0,0,0,0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1114157,2,4.0,5.0,0.0,0.0,8.0,1.0,5.0,40213,,22880,The Hundred 2025 - Women,1,900,Oval Invincibles Women,898,Northern Superchargers Women,2025-08-23T15:36:51Z,5,10,False,7046,Grace Ballinger,6979,Alice Capsey,657,Meg Lanning,222,84,Extra Cover,0,0,0,0,LengthBall,OffStump,NotOut,None,BackFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,272,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
