over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1109525,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:30:19Z,1,1,False,2934,Issy Wong,386,Bryony Smith,2906,Natasha Wraith,90,48,Wicketkeeper,0,0,0,0,LengthBall,Wide,NotOut,Missed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109525,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:30:50Z,2,2,False,2934,Issy Wong,386,Bryony Smith,2906,Natasha Wraith,187,83,Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109525,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:31:24Z,3,3,False,2934,Issy Wong,386,Bryony Smith,2906,Natasha Wraith,187,86,Point,1,0,1,1,BackOfALength,Wide,NotOut,MisTimed,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1109525,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:32:07Z,4,4,False,2934,Issy Wong,2906,Natasha Wraith,386,Bryony Smith,90,48,Wicketkeeper,0,0,0,0,LengthBall,Wide,NotOut,Missed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109525,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:32:33Z,5,5,False,2934,Issy Wong,2906,Natasha Wraith,386,Bryony Smith,159,82,Backward Point,0,0,0,0,LengthBall,Wide,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109527,2,6.5,12.0,0.0,0.0,13.0,0.0,12.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:33:43Z,1,6,False,15499,Bex Tyson,2906,Natasha Wraith,386,Bryony Smith,112,178,Third Man,4,0,4,4,HalfVolley,OutsideOff,NotOut,OutsideEdge,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1109527,2,6.5,12.0,0.0,0.0,13.0,0.0,12.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:34:07Z,2,7,False,15499,Bex Tyson,2906,Natasha Wraith,386,Bryony Smith,214,65,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109527,2,6.5,12.0,0.0,0.0,13.0,0.0,12.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:34:21Z,3,8,False,15499,Bex Tyson,2906,Natasha Wraith,386,Bryony Smith,332,151,Deep Mid Wicket,2,0,2,2,LengthBall,OutsideOff,NotOut,MisTimed,DownTheTrack,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,
1109527,2,6.5,12.0,0.0,0.0,13.0,0.0,12.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:34:47Z,4,9,False,15499,Bex Tyson,2906,Natasha Wraith,386,Bryony Smith,194,80,Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,287,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109527,2,6.5,12.0,0.0,0.0,13.0,0.0,12.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:35:09Z,5,10,False,15499,Bex Tyson,2906,Natasha Wraith,386,Bryony Smith,267,215,Long Off,6,0,6,6,LengthBall,OutsideOff,NotOut,WellTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,,
1109528,3,9.0,14.0,0.0,0.0,27.0,0.0,14.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:36:13Z,1,11,False,2905,Charlie Dean,386,Bryony Smith,2906,Natasha Wraith,164,126,Deep Backward Point,2,0,2,2,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,287,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,
1109528,3,9.0,14.0,0.0,0.0,27.0,0.0,14.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:36:45Z,2,12,False,2905,Charlie Dean,386,Bryony Smith,2906,Natasha Wraith,206,211,Deep Cover,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,287,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1109528,3,9.0,14.0,0.0,0.0,27.0,0.0,14.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:37:15Z,3,13,False,2905,Charlie Dean,386,Bryony Smith,2906,Natasha Wraith,327,23,Short Leg,0,0,0,0,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109528,3,9.0,14.0,0.0,0.0,27.0,0.0,14.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:37:30Z,4,14,False,2905,Charlie Dean,386,Bryony Smith,2906,Natasha Wraith,208,214,Deep Extra Cover,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BacksAway,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1109528,3,9.0,14.0,0.0,0.0,27.0,0.0,14.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:38:02Z,5,15,False,2905,Charlie Dean,386,Bryony Smith,2906,Natasha Wraith,208,224,Deep Extra Cover,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1109530,4,8.5,7.0,0.0,0.0,34.0,0.0,7.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:38:54Z,1,16,False,395,Eva Gray,386,Bryony Smith,2906,Natasha Wraith,229,85,Mid Off,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1109530,4,8.5,7.0,0.0,0.0,34.0,0.0,7.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:39:29Z,2,17,False,395,Eva Gray,386,Bryony Smith,2906,Natasha Wraith,342,140,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pull,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,287,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1109530,4,8.5,7.0,0.0,0.0,34.0,0.0,7.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:39:51Z,3,18,False,395,Eva Gray,2906,Natasha Wraith,386,Bryony Smith,58,78,Short Fine Leg,1,0,1,1,LengthBall,OutsideOff,NotOut,MisTimed,MovesInfront,Scoop,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,287,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1109530,4,8.5,7.0,0.0,0.0,34.0,0.0,7.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:40:23Z,4,19,False,395,Eva Gray,386,Bryony Smith,2906,Natasha Wraith,331,150,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,287,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1109530,4,8.5,7.0,0.0,0.0,34.0,0.0,7.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:40:52Z,5,20,False,395,Eva Gray,2906,Natasha Wraith,386,Bryony Smith,307,235,Long On,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Slog,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,287,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1109531,5,10.4,18.0,0.0,0.0,52.0,0.0,18.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:41:56Z,1,21,False,2934,Issy Wong,386,Bryony Smith,2906,Natasha Wraith,332,209,Deep Mid Wicket,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0,,,,
1109531,5,10.4,18.0,0.0,0.0,52.0,0.0,18.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:42:35Z,2,22,False,2934,Issy Wong,386,Bryony Smith,2906,Natasha Wraith,326,224,Deep Mid Wicket,6,0,6,6,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Slog,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,6,0,0,0,0,False,True,0.0,,,,
1109531,5,10.4,18.0,0.0,0.0,52.0,0.0,18.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:43:15Z,3,23,False,2934,Issy Wong,386,Bryony Smith,2906,Natasha Wraith,250,82,Mid Off,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,DeepInCrease,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1109531,5,10.4,18.0,0.0,0.0,52.0,0.0,18.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:43:53Z,4,24,False,2934,Issy Wong,386,Bryony Smith,2906,Natasha Wraith,16,211,Deep Backward Square Leg,4,0,4,4,BackOfALength,OffStump,NotOut,WellTimed,FrontFoot,Pull,SlowerBall,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0,,,,
1109531,5,10.4,18.0,0.0,0.0,52.0,0.0,18.0,40059,,22856,The Hundred 2025 - Women,1,901,Trent Rockets Women,897,London Spirit Women,2025-08-14T19:44:37Z,5,25,False,2934,Issy Wong,386,Bryony Smith,2906,Natasha Wraith,184,192,Deep Point,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Cut,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0,,,,
