over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1105461,1,2.0,1.0,0.0,1.0,2.0,0.0,2.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:16:01Z,1,1,False,391,Marizanne Kapp,1090,Georgia Redmayne,6980,Kira Chathli,153,128,Fine Leg,0,1,1,0,LengthBall,LegStump,NotOut,HitPad,FrontFoot,Worked,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,True,False,False,354,False,True,True,False,False,False,1,0,0,1,0,False,False,0.0,,,,
1105461,1,2.0,1.0,0.0,1.0,2.0,0.0,2.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:16:50Z,2,2,False,391,Marizanne Kapp,6980,Kira Chathli,1090,Georgia Redmayne,150,131,Third Man,1,0,1,1,LengthBall,Wide,NotOut,None,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0,,,,
1105461,1,2.0,1.0,0.0,1.0,2.0,0.0,2.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:17:20Z,3,3,False,391,Marizanne Kapp,1090,Georgia Redmayne,6980,Kira Chathli,90,48,Wicketkeeper,0,0,0,0,LengthBall,MiddleStump,NotOut,Missed,FrontFoot,ForwardDefensive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,354,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1105461,1,2.0,1.0,0.0,1.0,2.0,0.0,2.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:17:51Z,4,4,False,391,Marizanne Kapp,1090,Georgia Redmayne,6980,Kira Chathli,203,16,Short Leg,0,0,0,0,LengthBall,DownLeg,Lbw,HitPad,BackFoot,Worked,InSwinger,Over,Fast,Right,NotOut2ndUmpire,NotReferred,Null,False,False,False,False,False,True,56,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1105461,1,2.0,1.0,0.0,1.0,2.0,0.0,2.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:18:29Z,5,5,False,391,Marizanne Kapp,1090,Georgia Redmayne,6980,Kira Chathli,321,11,Silly Point,0,0,0,0,LengthBall,LegStump,Lbw,HitPad,FrontFoot,Worked,InSwinger,Over,Fast,Right,NotOut2ndUmpire,NotOutReviewRetained,Null,False,False,False,False,False,True,80,False,False,True,False,False,True,0,0,0,0,0,False,False,0.0,,,,
1105468,2,4.0,5.0,1.0,1.0,8.0,1.0,6.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:20:33Z,1,6,False,391,Marizanne Kapp,1090,Georgia Redmayne,6980,Kira Chathli,45,50,Third Slip,0,1,1,0,LengthBall,LegStump,NotOut,InsideEdge,DownTheTrack,Worked,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,True,False,False,56,False,False,True,False,False,False,1,0,0,1,0,False,False,0.0,,,,
1105468,2,4.0,5.0,1.0,1.0,8.0,1.0,6.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:21:22Z,2,7,False,391,Marizanne Kapp,6980,Kira Chathli,1090,Georgia Redmayne,270,40,Bowler,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,,,,
1105468,2,4.0,5.0,1.0,1.0,8.0,1.0,6.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:22:09Z,3,8,False,391,Marizanne Kapp,6980,Kira Chathli,1090,Georgia Redmayne,178,181,Deep Point,4,0,4,4,BackOfALength,OutsideOff,NotOut,WellTimed,DownTheTrack,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,4,0,0,0,0,False,True,0.0,,,,
1105468,2,4.0,5.0,1.0,1.0,8.0,1.0,6.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:22:30Z,4,9,False,391,Marizanne Kapp,6980,Kira Chathli,1090,Georgia Redmayne,138,139,Third Man,1,0,1,1,LengthBall,OutsideOff,NotOut,ThickEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,56,False,False,True,False,False,False,1,0,0,0,0,False,False,0.0,,,,
1105468,2,4.0,5.0,1.0,1.0,8.0,1.0,6.0,39914,,22832,The Hundred 2025 - Women,1,897,London Spirit Women,900,Oval Invincibles Women,2025-08-05T19:23:00Z,5,10,True,391,Marizanne Kapp,1090,Georgia Redmayne,6980,Kira Chathli,0,0,,0,0,0,0,LengthBall,MiddleStump,NotOut,HitPad,DownTheTrack,Worked,InSwinger,Over,Fast,Right,NotOut2ndUmpire,OutReviewRetained,Null,False,False,False,False,False,False,80,False,False,True,False,False,True,0,0,0,0,0,False,False,0.0,Lbw,1090.0,Georgia Redmayne,LBW
