over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
651604,1,6.0,5.0,0.0,2.0,6.0,0.0,6.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:00:36Z,1,1,False,,,,661,Megan Schutt,386,Bryony Smith,410,Elyse Villani,55,92,Short Fine Leg,0,1,1,0,,LengthBall,OutsideOff,NotOut,HitPad,FrontFoot,Glance,InSwinger,Over,Fast,Left,Null,NotReferred,Null,False,False,False,True,False,False,20,False,True,True,False,False,False,0,0,0,1,0,False,False
651604,1,6.0,5.0,0.0,2.0,6.0,0.0,6.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:01:19Z,2,1,False,,,,661,Megan Schutt,410,Elyse Villani,386,Bryony Smith,90,48,Wicketkeeper,1,1,1,0,,LengthBall,OutsideOff,NotOut,PlayAndMissLegSide,MovesInfront,Glance,InSwinger,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,20,False,False,True,False,False,False,0,0,1,0,0,False,False
651604,1,6.0,5.0,0.0,2.0,6.0,0.0,6.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:01:47Z,2,2,False,,,,661,Megan Schutt,410,Elyse Villani,386,Bryony Smith,0,0,-,4,0,4,4,,LengthBall,OutsideOff,NotOut,MisTimed,MovesInfront,Scoop,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,4,0,0,0,0,False,False
651604,1,6.0,5.0,0.0,2.0,6.0,0.0,6.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:02:25Z,3,3,False,,,,661,Megan Schutt,410,Elyse Villani,386,Bryony Smith,326,57,Short Mid Wicket,0,0,0,0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,0,0,0,0,0,False,False
651604,1,6.0,5.0,0.0,2.0,6.0,0.0,6.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:02:51Z,4,4,False,,,,661,Megan Schutt,410,Elyse Villani,386,Bryony Smith,205,18,Silly Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,HitPad,MovesInfront,Scoop,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,0,0,0,0,0,False,False
651604,1,6.0,5.0,0.0,2.0,6.0,0.0,6.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:03:28Z,5,5,False,,,,661,Megan Schutt,410,Elyse Villani,386,Bryony Smith,251,38,Silly Mid Off,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,0,0,0,0,0,False,False
651606,2,6.5,6.0,0.0,1.0,13.0,0.0,7.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:04:22Z,1,6,False,,,,2905,Charlie Dean,410,Elyse Villani,386,Bryony Smith,113,173,Third Man,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,ReverseSweep,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,4,0,0,0,0,False,True
651606,2,6.5,6.0,0.0,1.0,13.0,0.0,7.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:05:03Z,2,7,False,,,,2905,Charlie Dean,410,Elyse Villani,386,Bryony Smith,212,51,Short Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,0,0,0,0,0,False,False
651606,2,6.5,6.0,0.0,1.0,13.0,0.0,7.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:05:19Z,3,8,False,,,,2905,Charlie Dean,410,Elyse Villani,386,Bryony Smith,50,93,Short Fine Leg,0,1,1,0,,BackOfALength,OutsideOff,NotOut,HitPad,BackFoot,Pull,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,True,False,False,20,False,False,True,False,False,False,0,0,0,1,0,False,False
651606,2,6.5,6.0,0.0,1.0,13.0,0.0,7.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:05:49Z,4,9,False,,,,2905,Charlie Dean,386,Bryony Smith,410,Elyse Villani,290,155,Long On,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,1,0,0,0,0,False,False
651606,2,6.5,6.0,0.0,1.0,13.0,0.0,7.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:06:12Z,5,10,False,,,,2905,Charlie Dean,410,Elyse Villani,386,Bryony Smith,57,92,Short Fine Leg,1,0,1,1,,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,20,False,False,True,False,False,False,1,0,0,0,0,False,False
651607,3,8.33,12.0,0.0,0.0,25.0,0.0,12.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:07:34Z,1,11,False,,,,384,Freya Davies,410,Elyse Villani,386,Bryony Smith,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Cut,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,861,False,False,True,False,False,False,0,0,0,0,0,False,False
651607,3,8.33,12.0,0.0,0.0,25.0,0.0,12.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:08:07Z,2,12,False,,,,384,Freya Davies,410,Elyse Villani,386,Bryony Smith,44,196,Fine Leg,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,MovesInfront,Scoop,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,861,False,False,True,False,False,False,4,0,0,0,0,False,True
651607,3,8.33,12.0,0.0,0.0,25.0,0.0,12.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:08:50Z,3,13,False,,,,384,Freya Davies,410,Elyse Villani,386,Bryony Smith,164,181,Deep Backward Point,4,0,4,4,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,861,False,False,True,False,False,False,4,0,0,0,0,False,True
651607,3,8.33,12.0,0.0,0.0,25.0,0.0,12.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:09:34Z,4,14,False,,,,384,Freya Davies,410,Elyse Villani,386,Bryony Smith,184,70,Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,BottomEdge,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,861,False,False,True,False,False,False,0,0,0,0,0,False,False
651607,3,8.33,12.0,0.0,0.0,25.0,0.0,12.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:10:06Z,5,15,False,,,,384,Freya Davies,410,Elyse Villani,386,Bryony Smith,226,202,Deep Extra Cover,4,0,4,4,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,861,False,False,True,False,False,False,4,0,0,0,0,False,True
651609,4,6.75,2.0,0.0,0.0,27.0,0.0,2.0,27135,,12967,The Women's Hundred 2022,1,901,Trent Rockets Women,897,London Spirit Women,2022-08-20T20:11:12Z,1,16,False,,,,2905,Charlie Dean,410,Elyse Villani,386,Bryony Smith,168,81,Backward Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,861,False,False,True,False,False,False,0,0,0,0,0,False,False
