over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,catchDifficulty
1112304,10,5.8,8.0,0.0,0.0,58.0,3.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:34:21Z,3,48,False,394,Mady Villiers,588,Jessica Jonassen,411,Georgia Elwiss,359,86,Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112304,10,5.8,8.0,0.0,0.0,58.0,3.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:34:42Z,4,49,False,394,Mady Villiers,588,Jessica Jonassen,411,Georgia Elwiss,16,139,Deep Backward Point,2,0,2,2,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,2,0,0,0,0,False,False,,,,,0.0
1112304,10,5.8,8.0,0.0,0.0,58.0,3.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:35:08Z,5,50,False,394,Mady Villiers,588,Jessica Jonassen,411,Georgia Elwiss,342,154,Deep Cover,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112309,11,5.64,3.0,0.0,0.0,62.0,3.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:36:04Z,1,51,False,412,Georgia Adams,588,Jessica Jonassen,411,Georgia Elwiss,291,143,Long Off,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112309,11,5.64,3.0,0.0,0.0,62.0,3.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:36:40Z,2,52,False,412,Georgia Adams,411,Georgia Elwiss,588,Jessica Jonassen,219,50,Short Extra Cover,1,0,1,1,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112309,11,5.64,3.0,0.0,0.0,62.0,3.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:37:09Z,3,53,False,412,Georgia Adams,588,Jessica Jonassen,411,Georgia Elwiss,336,77,Cover,0,0,0,0,HalfVolley,OffStump,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112309,11,5.64,3.0,0.0,0.0,62.0,3.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:37:25Z,4,54,False,412,Georgia Adams,588,Jessica Jonassen,411,Georgia Elwiss,295,89,Mid Off,1,0,1,1,HalfVolley,LegStump,NotOut,MisTimed,DownTheTrack,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112309,11,5.64,3.0,0.0,0.0,62.0,3.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:37:51Z,5,55,False,412,Georgia Adams,411,Georgia Elwiss,588,Jessica Jonassen,344,91,Mid Wicket,0,0,0,0,LengthBall,OutsideOff,Lbw,Gloved,FrontFoot,ReverseSweep,OffBreak,Over,OffSpin,Right,Out1stUmpire,NotOutReviewRetained,Null,False,False,False,False,False,True,10,False,False,False,False,True,True,0,0,0,0,0,False,False,,,,,0.0
1112315,12,6.17,13.0,0.0,2.0,74.0,3.0,13.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:41:17Z,1,56,False,408,Sophie Devine,411,Georgia Elwiss,588,Jessica Jonassen,221,207,Deep Extra Cover,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,4,0,0,0,0,False,False,,,,,0.0
1112315,12,6.17,13.0,0.0,2.0,74.0,3.0,13.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:40:52Z,1,55,False,408,Sophie Devine,411,Georgia Elwiss,588,Jessica Jonassen,68,60,Leg Slip,1,1,1,0,LengthBall,MiddleStump,NotOut,PlayAndMissLegSide,FrontFoot,Glance,InSwinger,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,1,0,0,False,False,,,,,0.0
1112315,12,6.17,13.0,0.0,2.0,74.0,3.0,13.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:41:40Z,2,57,False,408,Sophie Devine,411,Georgia Elwiss,588,Jessica Jonassen,66,150,Fine Leg,1,0,1,1,BackOfALength,OffStump,NotOut,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112315,12,6.17,13.0,0.0,2.0,74.0,3.0,13.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:42:40Z,3,58,False,408,Sophie Devine,588,Jessica Jonassen,411,Georgia Elwiss,179,159,Deep Square Leg,1,0,1,1,BackOfALength,DownLeg,NotOut,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112315,12,6.17,13.0,0.0,2.0,74.0,3.0,13.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:43:32Z,4,59,False,408,Sophie Devine,411,Georgia Elwiss,588,Jessica Jonassen,200,210,Deep Cover,4,0,4,4,HalfVolley,OutsideOff,NotOut,WellTimed,BacksAway,Drive,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,4,0,0,0,0,False,False,,,,,0.0
1112315,12,6.17,13.0,0.0,2.0,74.0,3.0,13.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:43:10Z,4,58,False,408,Sophie Devine,411,Georgia Elwiss,588,Jessica Jonassen,90,48,Wicketkeeper,1,1,1,0,LengthBall,Wide,NotOut,Left,FrontFoot,Leave,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,1,0,0,False,False,,,,,0.0
1112315,12,6.17,13.0,0.0,2.0,74.0,3.0,13.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:44:07Z,5,60,False,408,Sophie Devine,411,Georgia Elwiss,588,Jessica Jonassen,14,147,Deep Backward Square Leg,1,0,1,1,Short,OffStump,NotOut,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112320,13,6.0,4.0,0.0,0.0,78.0,3.0,4.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:45:15Z,1,61,False,412,Georgia Adams,411,Georgia Elwiss,588,Jessica Jonassen,346,90,Mid Wicket,0,0,0,0,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112320,13,6.0,4.0,0.0,0.0,78.0,3.0,4.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:45:32Z,2,62,False,412,Georgia Adams,411,Georgia Elwiss,588,Jessica Jonassen,194,35,Point,1,0,1,1,LengthBall,OutsideOff,Lbw,InsideEdge,DownTheTrack,Worked,OffBreak,Over,OffSpin,Right,NotOut2ndUmpire,NotOutReviewLost,Null,False,False,False,False,False,True,10,False,False,False,False,True,True,1,0,0,0,0,False,False,,,,,0.0
1112320,13,6.0,4.0,0.0,0.0,78.0,3.0,4.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:47:12Z,3,63,False,412,Georgia Adams,588,Jessica Jonassen,411,Georgia Elwiss,289,159,Long Off,1,0,1,1,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112320,13,6.0,4.0,0.0,0.0,78.0,3.0,4.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:47:35Z,4,64,False,412,Georgia Adams,411,Georgia Elwiss,588,Jessica Jonassen,247,156,Long Off,1,0,1,1,LengthBall,OffStump,NotOut,None,BacksAway,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112320,13,6.0,4.0,0.0,0.0,78.0,3.0,4.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:47:54Z,5,65,False,412,Georgia Adams,588,Jessica Jonassen,411,Georgia Elwiss,237,153,Long On,1,0,1,1,HalfVolley,Wide,NotOut,MisTimed,FrontFoot,Slog,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112329,14,5.71,2.0,0.0,0.0,80.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:48:44Z,1,66,False,394,Mady Villiers,411,Georgia Elwiss,588,Jessica Jonassen,243,97,Mid Off,0,0,0,0,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112329,14,5.71,2.0,0.0,0.0,80.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:49:08Z,2,67,False,394,Mady Villiers,411,Georgia Elwiss,588,Jessica Jonassen,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112329,14,5.71,2.0,0.0,0.0,80.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:49:25Z,3,68,False,394,Mady Villiers,411,Georgia Elwiss,588,Jessica Jonassen,287,157,Long On,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112329,14,5.71,2.0,0.0,0.0,80.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:49:46Z,4,69,False,394,Mady Villiers,588,Jessica Jonassen,411,Georgia Elwiss,201,146,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112329,14,5.71,2.0,0.0,0.0,80.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:50:18Z,5,70,False,394,Mady Villiers,411,Georgia Elwiss,588,Jessica Jonassen,90,48,Wicketkeeper,0,0,0,0,LengthBall,Wide,NotOut,Missed,FrontFoot,ReverseSweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112336,15,5.47,2.0,0.0,0.0,82.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:53:30Z,1,71,False,2887,Lauren Bell,588,Jessica Jonassen,411,Georgia Elwiss,304,60,Silly Mid Off,0,0,0,0,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Pushed,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112336,15,5.47,2.0,0.0,0.0,82.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:54:54Z,2,72,False,2887,Lauren Bell,588,Jessica Jonassen,411,Georgia Elwiss,243,79,Mid On,1,0,1,1,HalfVolley,OutsideOff,NotOut,MisTimed,DownTheTrack,Drive,OffCutter,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112336,15,5.47,2.0,0.0,0.0,82.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:55:37Z,3,73,False,2887,Lauren Bell,411,Georgia Elwiss,588,Jessica Jonassen,90,48,Wicketkeeper,0,0,0,0,Short,OutsideOff,NotOut,Missed,DownTheTrack,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112336,15,5.47,2.0,0.0,0.0,82.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:56:10Z,4,74,False,2887,Lauren Bell,411,Georgia Elwiss,588,Jessica Jonassen,158,74,Backward Point,0,0,0,0,BackOfALength,Wide,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112336,15,5.47,2.0,0.0,0.0,82.0,3.0,2.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:56:37Z,5,75,False,2887,Lauren Bell,411,Georgia Elwiss,588,Jessica Jonassen,16,150,Deep Backward Square Leg,1,0,1,1,Short,OutsideOff,NotOut,None,BackFoot,Pull,OffCutter,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112341,16,5.31,3.0,1.0,0.0,85.0,4.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:57:26Z,1,76,True,408,Sophie Devine,588,Jessica Jonassen,411,Georgia Elwiss,182,152,Deep Square Leg,0,0,0,0,Short,LegStump,NotOut,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,0,0,0,0,0,False,False,Caught,588.0,Jessica Jonassen,Caught,2.0
1112341,16,5.31,3.0,1.0,0.0,85.0,4.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:58:59Z,2,77,False,408,Sophie Devine,7040,Sarah Bryce,411,Georgia Elwiss,130,141,Third Man,1,0,1,1,LengthBall,OutsideOff,NotOut,ThickEdge,BackFoot,Drive,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112341,16,5.31,3.0,1.0,0.0,85.0,4.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T16:59:28Z,3,78,False,408,Sophie Devine,411,Georgia Elwiss,7040,Sarah Bryce,4,153,Deep Square Leg,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112341,16,5.31,3.0,1.0,0.0,85.0,4.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:00:11Z,4,79,False,408,Sophie Devine,7040,Sarah Bryce,411,Georgia Elwiss,188,83,Point,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112341,16,5.31,3.0,1.0,0.0,85.0,4.0,3.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:01:00Z,5,80,False,408,Sophie Devine,411,Georgia Elwiss,7040,Sarah Bryce,202,84,Cover,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,SeamAway,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112344,17,5.35,6.0,0.0,0.0,91.0,4.0,6.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:02:01Z,1,81,False,412,Georgia Adams,7040,Sarah Bryce,411,Georgia Elwiss,270,40,Bowler,0,0,0,0,HalfVolley,OffStump,NotOut,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112344,17,5.35,6.0,0.0,0.0,91.0,4.0,6.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:02:31Z,2,82,False,412,Georgia Adams,7040,Sarah Bryce,411,Georgia Elwiss,145,123,Third Man,2,0,2,2,LengthBall,OutsideOff,NotOut,None,BackFoot,Steer,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,2,0,0,0,0,False,False,,,,,0.0
1112344,17,5.35,6.0,0.0,0.0,91.0,4.0,6.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:03:00Z,3,83,False,412,Georgia Adams,7040,Sarah Bryce,411,Georgia Elwiss,173,13,Silly Point,0,0,0,0,HalfVolley,OutsideOff,NotOut,HitPad,MovesInfront,Scoop,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112344,17,5.35,6.0,0.0,0.0,91.0,4.0,6.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:03:31Z,4,84,False,412,Georgia Adams,7040,Sarah Bryce,411,Georgia Elwiss,166,187,Deep Backward Point,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,4,0,0,0,0,False,True,,,,,0.0
1112344,17,5.35,6.0,0.0,0.0,91.0,4.0,6.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:04:00Z,5,85,False,412,Georgia Adams,7040,Sarah Bryce,411,Georgia Elwiss,158,82,Backward Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112348,18,5.44,7.0,0.0,0.0,98.0,4.0,7.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:04:55Z,1,86,False,15012,Tilly Corteen-Coleman,7040,Sarah Bryce,411,Georgia Elwiss,201,154,Deep Cover,1,0,1,1,HalfVolley,OutsideOff,NotOut,WellTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112348,18,5.44,7.0,0.0,0.0,98.0,4.0,7.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:05:23Z,2,87,False,15012,Tilly Corteen-Coleman,411,Georgia Elwiss,7040,Sarah Bryce,123,193,Third Man,4,0,4,4,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,ReverseSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,False,False,True,False,4,0,0,0,0,False,True,,,,,0.0
1112348,18,5.44,7.0,0.0,0.0,98.0,4.0,7.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:05:53Z,3,88,False,15012,Tilly Corteen-Coleman,411,Georgia Elwiss,7040,Sarah Bryce,201,86,Cover,0,0,0,0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,,,,,0.0
1112348,18,5.44,7.0,0.0,0.0,98.0,4.0,7.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:06:17Z,4,89,False,15012,Tilly Corteen-Coleman,411,Georgia Elwiss,7040,Sarah Bryce,227,33,Short Extra Cover,1,0,1,1,FullToss,LegStump,NotOut,MisTimed,DownTheTrack,Drive,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112348,18,5.44,7.0,0.0,0.0,98.0,4.0,7.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:06:38Z,5,90,False,15012,Tilly Corteen-Coleman,7040,Sarah Bryce,411,Georgia Elwiss,222,93,Extra Cover,1,0,1,1,HalfVolley,LegStump,NotOut,None,DownTheTrack,Drive,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,0.0
1112350,19,5.58,5.0,1.0,1.0,106.0,5.0,5.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:07:52Z,1,91,False,2887,Lauren Bell,7040,Sarah Bryce,411,Georgia Elwiss,196,115,Cover,1,0,1,1,LengthBall,Wide,NotOut,MisTimed,FrontFoot,Drive,SlowerBall,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,
1112350,19,5.58,5.0,1.0,1.0,106.0,5.0,5.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:08:27Z,2,92,False,2887,Lauren Bell,411,Georgia Elwiss,7040,Sarah Bryce,200,143,Deep Cover,1,0,1,1,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,
1112350,19,5.58,5.0,1.0,1.0,106.0,5.0,5.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:08:59Z,3,92,False,2887,Lauren Bell,7040,Sarah Bryce,411,Georgia Elwiss,90,48,Wicketkeeper,1,1,1,0,Short,OutsideOff,NotOut,Missed,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,1,0,0,False,False,,,,,
1112350,19,5.58,5.0,1.0,1.0,106.0,5.0,5.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:09:29Z,3,93,True,2887,Lauren Bell,7040,Sarah Bryce,411,Georgia Elwiss,0,0,,0,0,0,0,LengthBall,OffStump,NotOut,Missed,FrontFoot,SlogSweep,SlowerBall,Over,Fast,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,0,0,0,0,0,False,False,Bowled,7040.0,Sarah Bryce,Bowled,
1112350,19,5.58,5.0,1.0,1.0,106.0,5.0,5.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:10:45Z,4,94,False,2887,Lauren Bell,1884,Katie George,411,Georgia Elwiss,303,89,Mid On,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,SlowerBall,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,
