over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,over_runrate
60287,1,7.0,0.0,0.0,7.0,0.0,7.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:30:22Z,1,False,472.0,,696.0,,204.0,,358.0,161.0,Left,Deep Square Leg,3.0,0,3,3.0,LengthBall,OutsideOff,None,FrontFoot,Flick,InSwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,True,True,False,True,False,3.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60287,1,7.0,0.0,0.0,7.0,0.0,7.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:31:27Z,2,False,472.0,,204.0,,696.0,,28.0,80.0,Right,Backward Point,0.0,0,0,0.0,LengthBall,DownLeg,None,FrontFoot,Steer,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60287,1,7.0,0.0,0.0,7.0,0.0,7.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:32:02Z,3,False,472.0,,204.0,,696.0,,50.0,190.0,Right,Third Man,4.0,0,4,4.0,LengthBall,DownLeg,ThickEdge,FrontFoot,Pushed,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60287,1,7.0,0.0,0.0,7.0,0.0,7.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:32:36Z,4,False,472.0,,204.0,,696.0,,320.0,49.0,Right,Short Extra Cover,0.0,0,0,0.0,BackOfALength,DownLeg,None,DownTheTrack,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60287,1,7.0,0.0,0.0,7.0,0.0,7.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:33:09Z,5,False,472.0,,204.0,,696.0,,354.0,96.0,Right,Point,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60287,1,7.0,0.0,0.0,7.0,0.0,7.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:33:34Z,6,False,472.0,,204.0,,696.0,,2.0,49.0,Right,Point,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60294,2,4.0,1.0,1.0,12.0,1.0,5.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:35:04Z,1,False,342.0,,696.0,,204.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Yorker,OutsideOff,Missed,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60294,2,4.0,1.0,1.0,12.0,1.0,5.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:35:40Z,2,False,342.0,,696.0,,204.0,,174.0,52.0,Left,Gully,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Dropped,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60294,2,4.0,1.0,1.0,12.0,1.0,5.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,
60294,2,4.0,1.0,1.0,12.0,1.0,5.0,1305,,5275,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-14T15:37:13Z,4,False,342.0,,696.0,,204.0,,298.0,62.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
