over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1622044,3,7.0,11,1,0,21,1,11,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647472,2026-08-06T17:42:21Z,5,16,False,1164,Trent Boult,513,Liam Livingstone,14169,Lhuan-dre Pretorius,221.0,54.0,Right,0,0,0,0,HalfVolley,OffStump,None,FrontFoot,Drive,InSwinger,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,
1622045,4,9.25,16,0,0,37,1,16,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647473,2026-08-06T17:43:14Z,1,17,False,467,Richard Gleeson,513,Liam Livingstone,14169,Lhuan-dre Pretorius,297.0,79.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Mid On,,,,,,
1622045,4,9.25,16,0,0,37,1,16,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647474,2026-08-06T17:43:54Z,2,18,False,467,Richard Gleeson,14169,Lhuan-dre Pretorius,513,Liam Livingstone,63.0,161.0,Left,4,0,4,4,BackOfALength,MiddleStump,WellTimed,MovesInfront,LateCut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1622045,4,9.25,16,0,0,37,1,16,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647475,2026-08-06T17:44:36Z,3,19,False,467,Richard Gleeson,14169,Lhuan-dre Pretorius,513,Liam Livingstone,354.0,171.0,Left,4,0,4,4,FullToss,OutsideOff,Middled,FrontFoot,Drive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1622045,4,9.25,16,0,0,37,1,16,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647476,2026-08-06T17:45:11Z,4,20,False,467,Richard Gleeson,14169,Lhuan-dre Pretorius,513,Liam Livingstone,213.0,175.0,Left,4,0,4,4,Short,LegStump,WellTimed,MovesInfront,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1622045,4,9.25,16,0,0,37,1,16,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647477,2026-08-06T17:45:48Z,5,21,False,467,Richard Gleeson,14169,Lhuan-dre Pretorius,513,Liam Livingstone,,,Left,1,1,1,0,HalfTracker,LegStump,Left,MovesInfront,Leave,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,
1622045,4,9.25,16,0,0,37,1,16,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647478,2026-08-06T17:46:21Z,5,22,False,467,Richard Gleeson,14169,Lhuan-dre Pretorius,513,Liam Livingstone,0.0,0.0,Left,1,1,1,0,BackOfALength,DownLeg,ShouldersArms,BackFoot,ShouldersArms,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,
1622045,4,9.25,16,0,0,37,1,16,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647479,2026-08-06T17:46:55Z,5,23,False,467,Richard Gleeson,14169,Lhuan-dre Pretorius,513,Liam Livingstone,164.0,57.0,Left,1,0,1,1,LengthBall,MiddleStump,InsideEdge,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Backward Square Leg,,,,,,
1622046,5,8.8,7,0,0,44,1,7,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647480,2026-08-06T17:48:06Z,1,24,False,475,Tom Curran,14169,Lhuan-dre Pretorius,513,Liam Livingstone,,,Left,1,1,1,0,LengthBall,Wide,Left,FrontFoot,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,
1622046,5,8.8,7,0,0,44,1,7,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647481,2026-08-06T17:48:45Z,1,25,False,475,Tom Curran,14169,Lhuan-dre Pretorius,513,Liam Livingstone,349.0,138.0,Left,0,0,0,0,LengthBall,OutsideOff,Middled,MovesInfront,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Deep Cover,,,,,,
1622046,5,8.8,7,0,0,44,1,7,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647482,2026-08-06T17:49:18Z,2,26,False,475,Tom Curran,14169,Lhuan-dre Pretorius,513,Liam Livingstone,26.0,166.0,Left,4,0,4,4,FullToss,Wide,WellTimed,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1622046,5,8.8,7,0,0,44,1,7,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647483,2026-08-06T17:49:59Z,3,27,False,475,Tom Curran,14169,Lhuan-dre Pretorius,513,Liam Livingstone,,,Left,0,0,0,0,LengthBall,OffStump,Missed,MovesInfront,Drive,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1622046,5,8.8,7,0,0,44,1,7,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647484,2026-08-06T17:50:39Z,4,28,False,475,Tom Curran,14169,Lhuan-dre Pretorius,513,Liam Livingstone,0.0,150.0,Left,1,0,1,1,Yorker,Wide,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,,
1622046,5,8.8,7,0,0,44,1,7,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647485,2026-08-06T17:51:17Z,5,29,False,475,Tom Curran,513,Liam Livingstone,14169,Lhuan-dre Pretorius,351.0,127.0,Right,1,0,1,1,LengthBall,OutsideOff,None,DownTheTrack,Worked,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,
1622047,6,8.17,5,0,0,49,1,5,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647486,2026-08-06T17:52:14Z,1,30,False,1186,Sikandar Raza,14169,Lhuan-dre Pretorius,513,Liam Livingstone,346.0,138.0,Left,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,,
1622047,6,8.17,5,0,0,49,1,5,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647487,2026-08-06T17:52:51Z,2,31,False,1186,Sikandar Raza,513,Liam Livingstone,14169,Lhuan-dre Pretorius,290.0,142.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Flick,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1622047,6,8.17,5,0,0,49,1,5,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647488,2026-08-06T17:53:12Z,3,32,False,1186,Sikandar Raza,14169,Lhuan-dre Pretorius,513,Liam Livingstone,,,Left,1,1,1,0,HalfVolley,Wide,Left,FrontFoot,Leave,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,
1622047,6,8.17,5,0,0,49,1,5,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647489,2026-08-06T17:53:28Z,3,33,False,1186,Sikandar Raza,14169,Lhuan-dre Pretorius,513,Liam Livingstone,345.0,132.0,Left,1,0,1,1,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,QuickerBall,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,,
1622047,6,8.17,5,0,0,49,1,5,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647490,2026-08-06T17:53:51Z,4,34,False,1186,Sikandar Raza,513,Liam Livingstone,14169,Lhuan-dre Pretorius,278.0,39.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1622047,6,8.17,5,0,0,49,1,5,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647491,2026-08-06T17:54:06Z,5,35,False,1186,Sikandar Raza,513,Liam Livingstone,14169,Lhuan-dre Pretorius,319.0,88.0,Right,1,0,1,1,LengthBall,LegStump,None,BacksAway,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Mid Wicket,,,,,,
1622048,7,8.57,11,0,0,60,1,11,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647492,2026-08-06T17:55:12Z,1,36,False,223,Sam Curran,513,Liam Livingstone,14169,Lhuan-dre Pretorius,243.0,131.0,Right,1,0,1,1,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,OffCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long Off,,,,,,
1622048,7,8.57,11,0,0,60,1,11,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647493,2026-08-06T17:55:44Z,2,37,False,223,Sam Curran,14169,Lhuan-dre Pretorius,513,Liam Livingstone,322.0,45.0,Left,0,1,1,0,LengthBall,OffStump,InsideEdge,MovesInfront,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,1,0,0,1,0,False,False,Bowler,,,,,,
1622048,7,8.57,11,0,0,60,1,11,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647494,2026-08-06T17:56:21Z,3,38,False,223,Sam Curran,513,Liam Livingstone,14169,Lhuan-dre Pretorius,252.0,135.0,Right,1,0,1,1,LengthBall,OffStump,WellTimed,FrontFoot,Drive,OffCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long Off,,,,,,
1622048,7,8.57,11,0,0,60,1,11,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647495,2026-08-06T17:56:53Z,4,39,False,223,Sam Curran,14169,Lhuan-dre Pretorius,513,Liam Livingstone,106.0,74.0,Left,2,0,2,2,Short,OffStump,MisTimed,BackFoot,Pull,LegCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Short Fine Leg,,,,,,
1622048,7,8.57,11,0,0,60,1,11,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647496,2026-08-06T17:57:32Z,5,40,False,223,Sam Curran,14169,Lhuan-dre Pretorius,513,Liam Livingstone,137.0,163.0,Left,6,0,6,6,Short,OutsideOff,Middled,BacksAway,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
1622049,8,7.62,1,1,0,61,2,1,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647497,2026-08-06T17:58:35Z,1,41,False,2682,Nathan Sowter,14169,Lhuan-dre Pretorius,513,Liam Livingstone,248.0,133.0,Left,1,0,1,1,Short,OffStump,WellTimed,BackFoot,Pull,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1622049,8,7.62,1,1,0,61,2,1,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647498,2026-08-06T17:59:04Z,2,42,True,2682,Nathan Sowter,513,Liam Livingstone,14169,Lhuan-dre Pretorius,,,Right,0,0,0,0,BackOfALength,OffStump,HitBody,BackFoot,Pull,Slider,Over,LegSpin,Right,Null,OutReviewRetained,Null,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,False,False,,Lbw,513.0,Liam Livingstone,LBW,Lbw,1872.0
1622049,8,7.62,1,1,0,61,2,1,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647499,2026-08-06T18:02:31Z,3,43,False,2682,Nathan Sowter,8283,Dewald Brevis,14169,Lhuan-dre Pretorius,141.0,74.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,,
1622049,8,7.62,1,1,0,61,2,1,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647500,2026-08-06T18:02:51Z,4,44,False,2682,Nathan Sowter,8283,Dewald Brevis,14169,Lhuan-dre Pretorius,329.0,68.0,Right,0,0,0,0,LengthBall,MiddleStump,None,FrontFoot,Worked,QuickerBall,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Mid Wicket,,,,,,
1622049,8,7.62,1,1,0,61,2,1,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647501,2026-08-06T18:03:17Z,5,45,False,2682,Nathan Sowter,8283,Dewald Brevis,14169,Lhuan-dre Pretorius,212.0,72.0,Right,0,0,0,0,BackOfALength,OutsideOff,Middled,BackFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,
1622050,9,7.89,10,0,0,71,2,10,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647502,2026-08-06T18:04:19Z,1,46,False,1186,Sikandar Raza,14169,Lhuan-dre Pretorius,8283,Dewald Brevis,59.0,161.0,Left,6,0,6,6,BackOfALength,Wide,WellTimed,FrontFoot,SwitchHit,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
1622050,9,7.89,10,0,0,71,2,10,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647503,2026-08-06T18:04:53Z,2,47,False,1186,Sikandar Raza,14169,Lhuan-dre Pretorius,8283,Dewald Brevis,326.0,148.0,Left,2,0,2,2,LengthBall,Wide,WellTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Extra Cover,,,,,,
1622050,9,7.89,10,0,0,71,2,10,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647504,2026-08-06T18:05:30Z,3,48,False,1186,Sikandar Raza,14169,Lhuan-dre Pretorius,8283,Dewald Brevis,209.0,129.0,Left,1,0,1,1,BackOfALength,Wide,None,MovesInfront,Sweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,
1622050,9,7.89,10,0,0,71,2,10,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647505,2026-08-06T18:06:12Z,4,49,False,1186,Sikandar Raza,8283,Dewald Brevis,14169,Lhuan-dre Pretorius,326.0,67.0,Right,1,0,1,1,LengthBall,MiddleStump,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Mid Wicket,,,,,,
1622050,9,7.89,10,0,0,71,2,10,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647506,2026-08-06T18:06:37Z,5,50,False,1186,Sikandar Raza,14169,Lhuan-dre Pretorius,8283,Dewald Brevis,65.0,78.0,Left,0,0,0,0,HalfVolley,OutsideOff,None,FrontFoot,ReverseSweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Short Third Man,,,,,,
1622051,10,8.0,9,1,0,80,3,9,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647507,2026-08-06T18:07:20Z,1,51,False,2682,Nathan Sowter,14169,Lhuan-dre Pretorius,8283,Dewald Brevis,212.0,136.0,Left,1,0,1,1,BackOfALength,OutsideOff,None,MovesInfront,SlogSweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,
1622051,10,8.0,9,1,0,80,3,9,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647508,2026-08-06T18:07:51Z,2,52,False,2682,Nathan Sowter,8283,Dewald Brevis,14169,Lhuan-dre Pretorius,242.0,138.0,Right,1,0,1,1,BackOfALength,OutsideOff,WellTimed,BackFoot,Drive,QuickerBall,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long Off,,,,,,
1622051,10,8.0,9,1,0,80,3,9,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647509,2026-08-06T18:08:23Z,3,53,False,2682,Nathan Sowter,14169,Lhuan-dre Pretorius,8283,Dewald Brevis,192.0,172.0,Left,6,0,6,6,LengthBall,OffStump,Middled,MovesInfront,SlogSweep,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
1622051,10,8.0,9,1,0,80,3,9,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647510,2026-08-06T18:08:57Z,4,54,True,2682,Nathan Sowter,14169,Lhuan-dre Pretorius,8283,Dewald Brevis,294.0,164.0,Left,0,0,0,0,HalfVolley,Wide,MisTimed,MovesInfront,Drive,LegSpinner,Over,LegSpin,Right,Null,OutThirdUmpire,Null,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,False,True,Long Off,Caught,14169.0,Lhuan-dre Pretorius,Caught,Caught,1823.0
1622051,10,8.0,9,1,0,80,3,9,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647511,2026-08-06T18:11:02Z,5,55,False,2682,Nathan Sowter,166,David Willey,8283,Dewald Brevis,335.0,130.0,Left,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Drive,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,,
1622052,11,7.45,2,0,0,82,3,2,75877,,39779,The Hundred 2026 – Men,1,927,London Spirit Men,924,MI London Men,8647512,2026-08-06T18:12:33Z,1,56,False,223,Sam Curran,166,David Willey,8283,Dewald Brevis,,,Left,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
