over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
49423,9,,70,2,8.0,0.0,0.0,8.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Deep Mid Wicket,0,1,False,False,2019-03-24T15:19:37Z,280.0,,204.0,,1192.0,Colin Ingram,201.0,148.0,Right,1.0,1.0,LengthBall,OutsideOff,None,FrontFoot,SlogSweep,StockBall,Over,Orthodox,Right,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49425,10,,82,2,12.0,0.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Third Man,0,4,False,True,2019-03-24T15:20:51Z,1010.0,Mitchell McClenaghan,204.0,,1192.0,Colin Ingram,78.0,165.0,Right,4.0,4.0,Short,OutsideOff,BottomEdge,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49425,10,,82,2,12.0,0.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49425,10,,82,2,12.0,0.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Mid Wicket,0,1,False,False,2019-03-24T15:21:30Z,1010.0,Mitchell McClenaghan,204.0,,1192.0,Colin Ingram,216.0,74.0,Right,1.0,1.0,LengthBall,OffStump,None,FrontFoot,Flick,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49425,10,,82,2,12.0,0.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Long On,0,1,False,False,2019-03-24T15:22:07Z,1010.0,Mitchell McClenaghan,1192.0,Colin Ingram,204.0,,244.0,158.0,Right,1.0,1.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49425,10,,82,2,12.0,0.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Third Man,0,6,False,True,2019-03-24T15:22:43Z,1010.0,Mitchell McClenaghan,204.0,,1192.0,Colin Ingram,71.0,168.0,Right,6.0,6.0,Short,OutsideOff,WellTimed,BackFoot,UpperCut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49425,10,,82,2,12.0,0.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49425,10,,82,2,12.0,0.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Silly Point,0,0,False,False,2019-03-24T15:23:28Z,1010.0,Mitchell McClenaghan,204.0,,1192.0,Colin Ingram,16.0,10.0,Right,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Dropped,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49425,10,,82,2,12.0,0.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Bowler,0,0,False,False,2019-03-24T15:24:11Z,1010.0,Mitchell McClenaghan,204.0,,1192.0,Colin Ingram,270.0,40.0,Right,0.0,0.0,LengthBall,OffStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49428,11,,95,2,13.0,0.0,0.0,13.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Wicketkeeper,0,0,False,False,2019-03-24T15:25:33Z,280.0,,1192.0,Colin Ingram,204.0,,90.0,48.0,Right,0.0,0.0,LengthBall,OutsideOff,Left,NoMovement,NoShot,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49428,11,,95,2,13.0,0.0,0.0,13.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Long Off,0,4,False,True,2019-03-24T15:25:46Z,280.0,,1192.0,Colin Ingram,204.0,,275.0,189.0,Right,4.0,4.0,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49428,11,,95,2,13.0,0.0,0.0,13.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49428,11,,95,2,13.0,0.0,0.0,13.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Wicketkeeper,0,0,False,False,2019-03-24T15:26:13Z,280.0,,1192.0,Colin Ingram,204.0,,90.0,48.0,Right,0.0,0.0,LengthBall,OutsideOff,Missed,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49428,11,,95,2,13.0,0.0,0.0,13.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Deep Backward Point,0,4,False,True,2019-03-24T15:26:36Z,280.0,,1192.0,Colin Ingram,204.0,,15.0,167.0,Right,4.0,4.0,LengthBall,OutsideOff,MisTimed,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49428,11,,95,2,13.0,0.0,0.0,13.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Deep Cover,0,4,False,True,2019-03-24T15:27:12Z,280.0,,1192.0,Colin Ingram,204.0,,336.0,180.0,Right,4.0,4.0,BackOfALength,OutsideOff,WellTimed,MovesInfront,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49428,11,,95,2,13.0,0.0,0.0,13.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Long On,0,1,False,False,2019-03-24T15:27:46Z,280.0,,1192.0,Colin Ingram,204.0,,235.0,156.0,Right,1.0,1.0,HalfVolley,MiddleStump,None,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49431,12,,102,2,7.0,0.0,0.0,7.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Mid Wicket,0,0,False,False,2019-03-24T15:28:54Z,214.0,,1192.0,Colin Ingram,204.0,,209.0,80.0,Right,0.0,0.0,LengthBall,OffStump,MisTimed,BacksAway,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49431,12,,102,2,7.0,0.0,0.0,7.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Deep Point,0,1,False,False,2019-03-24T15:29:28Z,214.0,,1192.0,Colin Ingram,204.0,,357.0,141.0,Right,1.0,1.0,LengthBall,DownLeg,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49431,12,,102,2,7.0,0.0,0.0,7.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Deep Extra Cover,0,4,False,True,2019-03-24T15:30:18Z,214.0,,204.0,,1192.0,Colin Ingram,314.0,177.0,Right,4.0,4.0,LengthBall,MiddleStump,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49431,12,,102,2,7.0,0.0,0.0,7.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Short Extra Cover,0,1,False,False,2019-03-24T15:30:56Z,214.0,,204.0,,1192.0,Colin Ingram,339.0,38.0,Right,1.0,1.0,BackOfALength,DownLeg,None,BackFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49431,12,,102,2,7.0,0.0,0.0,7.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Wicketkeeper,0,0,False,False,2019-03-24T15:31:40Z,214.0,,1192.0,Colin Ingram,204.0,,90.0,48.0,Right,0.0,0.0,FullToss,OutsideOff,Missed,BacksAway,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49431,12,,102,2,7.0,0.0,0.0,7.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Extra Cover,0,1,False,False,2019-03-24T15:32:16Z,214.0,,1192.0,Colin Ingram,204.0,,317.0,89.0,Right,1.0,1.0,FullToss,MiddleStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49434,13,,112,3,10.0,1.0,0.0,10.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Wicketkeeper,0,0,False,False,2019-03-24T15:34:23Z,822.0,Ben Cutting,1192.0,Colin Ingram,204.0,,90.0,48.0,Right,0.0,0.0,LengthBall,OutsideOff,OutsideEdge,MovesInfront,Steer,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49434,13,,112,3,10.0,1.0,0.0,10.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Fine Leg,0,4,False,True,2019-03-24T15:34:59Z,822.0,Ben Cutting,1192.0,Colin Ingram,204.0,,106.0,170.0,Right,4.0,4.0,BackOfALength,LegStump,WellTimed,MovesInfront,Flick,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49434,13,,112,3,10.0,1.0,0.0,10.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Deep Point,0,1,False,False,2019-03-24T15:35:40Z,822.0,Ben Cutting,1192.0,Colin Ingram,204.0,,355.0,150.0,Right,1.0,1.0,LengthBall,DownLeg,None,BacksAway,Cut,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49434,13,,112,3,10.0,1.0,0.0,10.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Third Man,0,4,False,True,2019-03-24T15:36:15Z,822.0,Ben Cutting,204.0,,1192.0,Colin Ingram,27.0,163.0,Right,4.0,4.0,BackOfALength,OffStump,WellTimed,BackFoot,LateCut,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49434,13,,112,3,10.0,1.0,0.0,10.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Deep Square Leg,0,1,False,False,2019-03-24T15:36:58Z,822.0,Ben Cutting,204.0,,1192.0,Colin Ingram,187.0,149.0,Right,1.0,1.0,BackOfALength,LegStump,None,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49434,13,,112,3,10.0,1.0,0.0,10.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,True,Deep Mid Wicket,0,0,False,False,2019-03-24T15:37:29Z,822.0,Ben Cutting,1192.0,Colin Ingram,204.0,,214.0,169.0,Right,0.0,0.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Slog,OffCutter,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,1192.0,Colin Ingram,Caught
49436,14,,114,3,2.0,0.0,0.0,2.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Wicketkeeper,0,0,False,False,2019-03-24T15:40:14Z,210.0,,209.0,,204.0,,90.0,48.0,Right,0.0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Steer,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49436,14,,114,3,2.0,0.0,0.0,2.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Mid Off,0,0,False,False,2019-03-24T15:40:46Z,210.0,,209.0,,204.0,,293.0,87.0,Right,0.0,0.0,LengthBall,OutsideOff,TopEdge,FrontFoot,Flick,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49436,14,,114,3,2.0,0.0,0.0,2.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Extra Cover,0,0,False,False,2019-03-24T15:41:31Z,210.0,,209.0,,204.0,,328.0,80.0,Right,0.0,0.0,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49436,14,,114,3,2.0,0.0,0.0,2.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Silly Mid Off,0,0,False,False,2019-03-24T15:42:02Z,210.0,,209.0,,204.0,,289.0,37.0,Right,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49436,14,,114,3,2.0,0.0,0.0,2.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Deep Point,0,1,False,False,2019-03-24T15:42:40Z,210.0,,209.0,,204.0,,3.0,142.0,Right,1.0,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49436,14,,114,3,2.0,0.0,0.0,2.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Deep Backward Point,0,1,False,False,2019-03-24T15:43:19Z,210.0,,204.0,,209.0,,7.0,151.0,Right,1.0,1.0,Short,OutsideOff,None,BackFoot,Cut,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49438,15,,131,3,17.0,0.0,0.0,17.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Backward Square Leg,0,1,False,False,2019-03-24T15:44:31Z,822.0,Ben Cutting,204.0,,209.0,,151.0,92.0,Right,1.0,1.0,LengthBall,DownLeg,None,BackFoot,Worked,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49438,15,,131,3,17.0,0.0,0.0,17.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Deep Backward Square Leg,0,4,False,True,2019-03-24T15:45:14Z,822.0,Ben Cutting,209.0,,204.0,,153.0,167.0,Right,4.0,4.0,LengthBall,LegStump,WellTimed,MovesInfront,Flick,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49438,15,,131,3,17.0,0.0,0.0,17.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Deep Point,0,1,False,False,2019-03-24T15:46:07Z,822.0,Ben Cutting,209.0,,204.0,,353.0,148.0,Right,1.0,1.0,LengthBall,DownLeg,None,FrontFoot,ReverseSweep,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49438,15,,131,3,17.0,0.0,0.0,17.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Cover,0,1,False,False,2019-03-24T15:46:41Z,822.0,Ben Cutting,204.0,,209.0,,335.0,81.0,Right,1.0,1.0,LengthBall,LegStump,None,FrontFoot,Dropped,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49438,15,,131,3,17.0,0.0,0.0,17.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Third Man,0,4,False,True,2019-03-24T15:47:18Z,822.0,Ben Cutting,209.0,,204.0,,87.0,164.0,Right,4.0,4.0,Short,DownLeg,Gloved,BackFoot,Hook,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49438,15,,131,3,17.0,0.0,0.0,17.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Deep Backward Square Leg,0,6,False,True,2019-03-24T15:47:59Z,822.0,Ben Cutting,209.0,,204.0,,169.0,166.0,Right,6.0,6.0,BackOfALength,DownLeg,WellTimed,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49441,16,,149,4,17.0,1.0,2.0,18.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,True,Deep Mid Wicket,0,0,False,False,2019-03-24T15:49:31Z,210.0,,204.0,,209.0,,210.0,155.0,Right,0.0,0.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Slog,OffCutter,Round,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,204.0,,Caught
49441,16,,149,4,17.0,1.0,2.0,18.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Wicketkeeper,1,1,False,False,2019-03-24T15:53:03Z,210.0,,701.0,Keemo Paul,209.0,,90.0,48.0,Left,1.0,0.0,Short,OutsideOff,PlayAndMissLegSide,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,,,,
49441,16,,149,4,17.0,1.0,2.0,18.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Silly Point,0,0,False,False,2019-03-24T15:53:35Z,210.0,,701.0,Keemo Paul,209.0,,221.0,22.0,Left,0.0,0.0,LengthBall,OutsideOff,HitPad,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49441,16,,149,4,17.0,1.0,2.0,18.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Square Leg,1,1,False,False,2019-03-24T15:54:13Z,210.0,,701.0,Keemo Paul,209.0,,3.0,96.0,Left,0.0,0.0,LengthBall,OutsideOff,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,,,,
49441,16,,149,4,17.0,1.0,2.0,18.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Deep Backward Square Leg,0,6,False,False,2019-03-24T15:55:32Z,210.0,,209.0,,701.0,Keemo Paul,166.0,166.0,Right,6.0,6.0,BackOfALength,OutsideOff,WellTimed,FrontFoot,Pull,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49441,16,,149,4,17.0,1.0,2.0,18.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Deep Extra Cover,0,4,False,False,2019-03-24T15:56:22Z,210.0,,209.0,,701.0,Keemo Paul,321.0,189.0,Right,4.0,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49441,16,,149,4,17.0,1.0,2.0,18.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Deep Mid Wicket,0,6,False,False,2019-03-24T15:56:57Z,210.0,,209.0,,701.0,Keemo Paul,188.0,175.0,Right,6.0,6.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49443,17,,161,5,12.0,1.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Deep Cover,0,2,False,False,2019-03-24T15:58:31Z,1010.0,Mitchell McClenaghan,701.0,Keemo Paul,209.0,,204.0,159.0,Left,2.0,2.0,BackOfALength,DownLeg,None,BacksAway,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,,,,
49443,17,,161,5,12.0,1.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Long On,0,1,False,False,2019-03-24T15:59:30Z,1010.0,Mitchell McClenaghan,701.0,Keemo Paul,209.0,,317.0,171.0,Left,1.0,1.0,BackOfALength,LegStump,None,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49443,17,,161,5,12.0,1.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Long Off,0,4,False,True,2019-03-24T16:00:47Z,1010.0,Mitchell McClenaghan,209.0,,701.0,Keemo Paul,307.0,184.0,Right,4.0,4.0,FullToss,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49443,17,,161,5,12.0,1.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Deep Backward Square Leg,0,1,False,False,2019-03-24T16:01:33Z,1010.0,Mitchell McClenaghan,209.0,,701.0,Keemo Paul,168.0,147.0,Right,1.0,1.0,FullToss,OffStump,None,FrontFoot,Slog,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49443,17,,161,5,12.0,1.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,True,First Slip,0,0,False,False,2019-03-24T16:02:11Z,1010.0,Mitchell McClenaghan,701.0,Keemo Paul,209.0,,111.0,40.0,Left,0.0,0.0,Short,LegStump,TopEdge,BackFoot,Pull,OffCutter,Over,Fast,Right,Out1stUmpire,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,701.0,Keemo Paul,Caught
49443,17,,161,5,12.0,1.0,0.0,12.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Fine Leg,0,4,False,True,2019-03-24T16:04:25Z,1010.0,Mitchell McClenaghan,209.0,,110.0,,106.0,167.0,Right,4.0,4.0,Short,DownLeg,TopEdge,BackFoot,Pull,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49445,18,,176,6,15.0,1.0,0.0,15.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Third Man,0,4,False,True,2019-03-24T16:05:41Z,214.0,,110.0,,209.0,,28.0,164.0,Right,4.0,4.0,LengthBall,MiddleStump,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49445,18,,176,6,15.0,1.0,0.0,15.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,True,Third Man,0,0,False,False,2019-03-24T16:06:16Z,214.0,,110.0,,209.0,,44.0,132.0,Right,0.0,0.0,Short,DownLeg,MisTimed,SwayedAway,UpperCut,NoMovement,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,110.0,,Caught
49445,18,,176,6,15.0,1.0,0.0,15.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Deep Backward Square Leg,0,6,False,True,2019-03-24T16:07:46Z,214.0,,209.0,,2478.0,Rahul Tewatia,168.0,171.0,Right,6.0,6.0,HalfVolley,DownLeg,Middled,NoMovement,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
