over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1604595,2,7.5,3,1,0,15,1,3,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543010,2026-06-28T21:53:16Z,1,7,True,1828,Fabian Allen,4482,Shayan Jahangir,1838,Tim Seifert,0.0,0.0,Right,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,Missed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Bowled,4482.0,Shayan Jahangir,Bowled,Bowled,1899.0,
1604595,2,7.5,3,1,0,15,1,3,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543011,2026-06-28T21:54:52Z,2,8,False,1828,Fabian Allen,2615,Matthew Breetzke,1838,Tim Seifert,225.0,111.0,Right,Deep Extra Cover,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1604595,2,7.5,3,1,0,15,1,3,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543012,2026-06-28T21:55:22Z,3,9,False,1828,Fabian Allen,1838,Tim Seifert,2615,Matthew Breetzke,237.0,119.0,Right,Deep Extra Cover,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1604595,2,7.5,3,1,0,15,1,3,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543013,2026-06-28T21:55:51Z,4,10,False,1828,Fabian Allen,2615,Matthew Breetzke,1838,Tim Seifert,200.0,54.0,Right,Cover,0,0,0,0,BackOfALength,OutsideOff,MisTimed,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604595,2,7.5,3,1,0,15,1,3,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543014,2026-06-28T21:56:09Z,5,11,False,1828,Fabian Allen,2615,Matthew Breetzke,1838,Tim Seifert,207.0,54.0,Right,Cover,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604595,2,7.5,3,1,0,15,1,3,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543015,2026-06-28T21:56:27Z,6,12,False,1828,Fabian Allen,2615,Matthew Breetzke,1838,Tim Seifert,345.0,55.0,Right,Square Leg,1,0,1,1,BackOfALength,MiddleStump,None,BackFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1604596,3,5.33,1,1,0,16,2,1,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543016,2026-06-28T21:57:38Z,1,13,False,628,Jason Holder,2615,Matthew Breetzke,1838,Tim Seifert,0.0,0.0,Right,Bowler,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604596,3,5.33,1,1,0,16,2,1,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543017,2026-06-28T21:58:08Z,2,14,False,628,Jason Holder,2615,Matthew Breetzke,1838,Tim Seifert,0.0,0.0,Right,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,Missed,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604596,3,5.33,1,1,0,16,2,1,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543018,2026-06-28T21:58:40Z,3,15,True,628,Jason Holder,2615,Matthew Breetzke,1838,Tim Seifert,0.0,0.0,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,2615.0,Matthew Breetzke,Caught,Caught,1949.0,
1604596,3,5.33,1,1,0,16,2,1,75312,40139,Major League Cricket 2026,1,1296,Seattle Orcas,1292,Los Angeles Knight Riders,8543019,2026-06-28T22:00:39Z,4,16,False,628,Jason Holder,698,Shimron Hetmyer,1838,Tim Seifert,,,Left,,0,0,0,0,,,,0,,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
