over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runrate
53570,4,9.0,0.0,0.0,29.0,0.0,9.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:42:23Z,2,False,1286.0,,206.0,,1315.0,,297.0,97.0,Left,Mid On,0.0,0,0,0.0,BackOfALength,OutsideOff,MisTimed,DeepInCrease,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53570,4,9.0,0.0,0.0,29.0,0.0,9.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:42:56Z,3,False,1286.0,,206.0,,1315.0,,138.0,77.0,Left,Short Third Man,0.0,0,0,0.0,BackOfALength,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53570,4,9.0,0.0,0.0,29.0,0.0,9.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:43:26Z,4,False,1286.0,,206.0,,1315.0,,328.0,78.0,Left,Mid Wicket,0.0,0,0,0.0,BackOfALength,OffStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53570,4,9.0,0.0,0.0,29.0,0.0,9.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:43:59Z,5,False,1286.0,,206.0,,1315.0,,195.0,147.0,Left,Deep Cover,1.0,0,1,1.0,BackOfALength,OffStump,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53570,4,9.0,0.0,0.0,29.0,0.0,9.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:44:46Z,6,False,1286.0,,1315.0,,206.0,,132.0,193.0,Right,Fine Leg,4.0,0,4,4.0,BackOfALength,DownLeg,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,143.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53571,5,13.0,0.0,1.0,43.0,0.0,14.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:46:11Z,1,False,53.0,Jofra Archer,206.0,,1315.0,,48.0,74.0,Left,Short Fine Leg,0.0,1,1,0.0,BackOfALength,LegStump,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,26.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,
53571,5,13.0,0.0,1.0,43.0,0.0,14.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:46:44Z,2,False,53.0,Jofra Archer,1315.0,,206.0,,72.0,178.0,Right,Third Man,4.0,0,4,4.0,BackOfALength,MiddleStump,WellTimed,BackFoot,UpperCut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53571,5,13.0,0.0,1.0,43.0,0.0,14.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:47:18Z,3,False,53.0,Jofra Archer,1315.0,,206.0,,108.0,195.0,Right,Fine Leg,4.0,0,4,4.0,BackOfALength,OutsideOff,None,MovesInfront,Flick,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53571,5,13.0,0.0,1.0,43.0,0.0,14.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:47:50Z,4,False,53.0,Jofra Archer,1315.0,,206.0,,330.0,53.0,Right,Short Extra Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Dropped,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53571,5,13.0,0.0,1.0,43.0,0.0,14.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:48:34Z,5,False,53.0,Jofra Archer,1315.0,,206.0,,292.0,200.0,Right,Long Off,4.0,0,4,4.0,BackOfALength,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,False,26.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53571,5,13.0,0.0,1.0,43.0,0.0,14.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:49:01Z,6,False,53.0,Jofra Archer,1315.0,,206.0,,38.0,68.0,Right,Short Third Man,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Cut,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53572,6,5.0,0.0,0.0,48.0,0.0,5.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:50:13Z,1,False,285.0,Krishnappa Gowtham,1315.0,,206.0,,338.0,77.0,Right,Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53572,6,5.0,0.0,0.0,48.0,0.0,5.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:50:28Z,2,False,285.0,Krishnappa Gowtham,1315.0,,206.0,,225.0,168.0,Right,Long On,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53572,6,5.0,0.0,0.0,48.0,0.0,5.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:50:48Z,3,False,285.0,Krishnappa Gowtham,206.0,,1315.0,,289.0,168.0,Left,Long On,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53572,6,5.0,0.0,0.0,48.0,0.0,5.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:51:11Z,4,False,285.0,Krishnappa Gowtham,1315.0,,206.0,,212.0,144.0,Right,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53572,6,5.0,0.0,0.0,48.0,0.0,5.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:51:37Z,5,False,285.0,Krishnappa Gowtham,206.0,,1315.0,,292.0,162.0,Left,Long On,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53572,6,5.0,0.0,0.0,48.0,0.0,5.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:52:03Z,6,False,285.0,Krishnappa Gowtham,1315.0,,206.0,,214.0,153.0,Right,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53573,7,7.0,1.0,0.0,55.0,1.0,7.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:53:38Z,1,False,303.0,Shreyas Gopal,1315.0,,206.0,,360.0,150.0,Right,Deep Point,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53573,7,7.0,1.0,0.0,55.0,1.0,7.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:54:03Z,2,False,303.0,Shreyas Gopal,206.0,,1315.0,,198.0,2.0,Left,Short Leg,0.0,0,0,0.0,BackOfALength,OutsideOff,BatPad,FrontFoot,ForwardDefensive,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53573,7,7.0,1.0,0.0,55.0,1.0,7.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:54:50Z,3,True,303.0,Shreyas Gopal,206.0,,1315.0,,0.0,0.0,Left,Short Leg,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Pushed,Googly,Over,LegSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,26.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,Bowled,206.0,,Bowled,
53573,7,7.0,1.0,0.0,55.0,1.0,7.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:56:45Z,4,False,303.0,Shreyas Gopal,792.0,AB de Villiers,1315.0,,31.0,116.0,Left,Fine Leg,2.0,0,2,2.0,BackOfALength,OutsideOff,None,BackFoot,Worked,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53573,7,7.0,1.0,0.0,55.0,1.0,7.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:57:17Z,5,False,303.0,Shreyas Gopal,792.0,AB de Villiers,1315.0,,71.0,182.0,Left,Fine Leg,4.0,0,4,4.0,BackOfALength,OffStump,None,FrontFoot,Scoop,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,26.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53573,7,7.0,1.0,0.0,55.0,1.0,7.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:57:56Z,6,False,303.0,Shreyas Gopal,792.0,AB de Villiers,1315.0,,133.0,78.0,Left,Short Third Man,0.0,0,0,0.0,BackOfALength,OutsideOff,None,FrontFoot,Steer,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53574,8,16.0,0.0,0.0,71.0,1.0,16.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:59:09Z,1,False,1581.0,,1315.0,,792.0,AB de Villiers,139.0,167.0,Right,Fine Leg,4.0,0,4,4.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Worked,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53574,8,16.0,0.0,0.0,71.0,1.0,16.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T15:59:47Z,2,False,1581.0,,1315.0,,792.0,AB de Villiers,161.0,150.0,Right,Deep Backward Square Leg,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53574,8,16.0,0.0,0.0,71.0,1.0,16.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T16:00:46Z,3,False,1581.0,,792.0,AB de Villiers,1315.0,,64.0,198.0,Left,Fine Leg,4.0,0,4,4.0,BackOfALength,OutsideOff,InsideEdge,DeepInCrease,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53574,8,16.0,0.0,0.0,71.0,1.0,16.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T16:01:22Z,4,False,1581.0,,792.0,AB de Villiers,1315.0,,338.0,160.0,Left,Deep Mid Wicket,2.0,0,2,2.0,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53574,8,16.0,0.0,0.0,71.0,1.0,16.0,1197,,5091,IPL 2019,1,246,Royal Challengers Bengaluru Men,245,Rajasthan Royals,2019-04-02T16:02:17Z,5,False,1581.0,,792.0,AB de Villiers,1315.0,,266.0,164.0,Left,Long Off,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
