over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1605127,3,11.67,9,0,0,35,0,9,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546242,2026-07-01T18:10:39Z,5,17,False,2249,Shane Snater,338,Laurie Evans,599,Jason Roy,349.0,73.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Pull,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,,,
1605127,3,11.67,9,0,0,35,0,9,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546244,2026-07-01T18:11:18Z,6,18,False,2249,Shane Snater,599,Jason Roy,338,Laurie Evans,343.0,136.0,Right,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,,
1605131,4,11.25,10,0,0,45,0,10,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546253,2026-07-01T18:12:18Z,1,19,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,328.0,175.0,Right,4,0,4,4,LengthBall,OutsideOff,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1605131,4,11.25,10,0,0,45,0,10,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546258,2026-07-01T18:13:02Z,2,20,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,170.0,168.0,Right,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BackFoot,LateCut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1605131,4,11.25,10,0,0,45,0,10,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546261,2026-07-01T18:13:31Z,3,21,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,,,Right,0,0,0,0,Short,OutsideOff,PlayAndMissLegSide,MovesInfront,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,,
1605131,4,11.25,10,0,0,45,0,10,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546263,2026-07-01T18:14:01Z,4,22,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,141.0,80.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,LateCut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Gully,,,,,,,
1605131,4,11.25,10,0,0,45,0,10,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546267,2026-07-01T18:14:33Z,5,23,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,327.0,89.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Mid Wicket,,,,,,,
1605131,4,11.25,10,0,0,45,0,10,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546272,2026-07-01T18:15:07Z,6,24,False,2503,Zaman Akhter,338,Laurie Evans,599,Jason Roy,340.0,131.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,,
1605135,5,11.4,12,0,0,57,0,12,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546279,2026-07-01T18:16:02Z,1,25,False,15422,Charlie Bennett,338,Laurie Evans,599,Jason Roy,70.0,179.0,Right,4,0,4,4,LengthBall,MiddleStump,InsideEdge,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1605135,5,11.4,12,0,0,57,0,12,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546282,2026-07-01T18:16:36Z,2,26,False,15422,Charlie Bennett,338,Laurie Evans,599,Jason Roy,289.0,161.0,Right,4,0,4,4,LengthBall,OutsideOff,Middled,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1605135,5,11.4,12,0,0,57,0,12,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546291,2026-07-01T18:18:33Z,3,27,False,15422,Charlie Bennett,338,Laurie Evans,599,Jason Roy,68.0,171.0,Right,2,0,2,2,LengthBall,OutsideOff,MisTimed,MovesInfront,Scoop,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,2,0,0,0,0,False,False,Fine Leg,,,,,,,
1605135,5,11.4,12,0,0,57,0,12,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546292,2026-07-01T18:19:13Z,4,28,False,15422,Charlie Bennett,338,Laurie Evans,599,Jason Roy,1.0,145.0,Right,1,0,1,1,LengthBall,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Backward Square Leg,,,,,,,
1605135,5,11.4,12,0,0,57,0,12,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546297,2026-07-01T18:19:44Z,5,29,False,15422,Charlie Bennett,599,Jason Roy,338,Laurie Evans,180.0,77.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Pushed,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Cover,,,,,,,
1605135,5,11.4,12,0,0,57,0,12,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546300,2026-07-01T18:20:26Z,6,30,False,15422,Charlie Bennett,338,Laurie Evans,599,Jason Roy,,,Right,0,0,0,0,Yorker,OffStump,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,,
1605141,6,12.5,18,0,0,75,0,18,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546306,2026-07-01T18:21:16Z,1,31,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,,,Right,0,0,0,0,Short,OutsideOff,Missed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,,
1605141,6,12.5,18,0,0,75,0,18,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546310,2026-07-01T18:21:47Z,2,32,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,180.0,170.0,Right,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BackFoot,Cut,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1605141,6,12.5,18,0,0,75,0,18,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546314,2026-07-01T18:22:17Z,3,33,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,52.0,162.0,Right,4,0,4,4,LengthBall,MiddleStump,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1605141,6,12.5,18,0,0,75,0,18,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546319,2026-07-01T18:22:53Z,4,34,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,,,Right,1,1,1,0,HalfTracker,OutsideOff,Left,NoMovement,NoShot,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,,
1605141,6,12.5,18,0,0,75,0,18,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546320,2026-07-01T18:23:21Z,4,35,False,2503,Zaman Akhter,599,Jason Roy,338,Laurie Evans,298.0,87.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Mid On,,,,,,,
1605141,6,12.5,18,0,0,75,0,18,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546324,2026-07-01T18:23:52Z,5,36,False,2503,Zaman Akhter,338,Laurie Evans,599,Jason Roy,78.0,160.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,MovesInfront,Scoop,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1605141,6,12.5,18,0,0,75,0,18,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546328,2026-07-01T18:24:24Z,6,37,False,2503,Zaman Akhter,338,Laurie Evans,599,Jason Roy,259.0,180.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1605146,7,11.14,3,0,0,78,0,3,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546339,2026-07-01T18:25:45Z,1,38,False,61,Matt Critchley,599,Jason Roy,338,Laurie Evans,,,Right,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,,
1605146,7,11.14,3,0,0,78,0,3,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546341,2026-07-01T18:26:05Z,2,39,False,61,Matt Critchley,599,Jason Roy,338,Laurie Evans,201.0,126.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,,,
1605146,7,11.14,3,0,0,78,0,3,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546344,2026-07-01T18:26:43Z,3,40,False,61,Matt Critchley,338,Laurie Evans,599,Jason Roy,169.0,128.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Backward Point,,,,,,,
1605146,7,11.14,3,0,0,78,0,3,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546347,2026-07-01T18:27:04Z,4,41,False,61,Matt Critchley,599,Jason Roy,338,Laurie Evans,181.0,15.0,Right,0,0,0,0,BackOfALength,OutsideOff,InsideEdge,BackFoot,Pull,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,,
1605146,7,11.14,3,0,0,78,0,3,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546349,2026-07-01T18:27:22Z,5,42,False,61,Matt Critchley,599,Jason Roy,338,Laurie Evans,350.0,146.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Pull,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,,
1605146,7,11.14,3,0,0,78,0,3,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546350,2026-07-01T18:27:41Z,6,43,False,61,Matt Critchley,338,Laurie Evans,599,Jason Roy,,,Right,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,,
1605150,8,11.12,11,0,0,89,0,11,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546357,2026-07-01T18:28:35Z,1,44,False,19,Simon Harmer,599,Jason Roy,338,Laurie Evans,313.0,126.0,Right,1,0,1,1,LengthBall,MiddleStump,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,,
1605150,8,11.12,11,0,0,89,0,11,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546361,2026-07-01T18:28:55Z,2,45,False,19,Simon Harmer,338,Laurie Evans,599,Jason Roy,331.0,124.0,Right,1,0,1,1,Yorker,MiddleStump,MisTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,,
1605150,8,11.12,11,0,0,89,0,11,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546364,2026-07-01T18:29:20Z,3,46,False,19,Simon Harmer,599,Jason Roy,338,Laurie Evans,249.0,122.0,Right,1,0,1,1,FullToss,OutsideOff,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long Off,,,,,,,
1605150,8,11.12,11,0,0,89,0,11,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546367,2026-07-01T18:29:40Z,4,47,False,19,Simon Harmer,338,Laurie Evans,599,Jason Roy,294.0,142.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,,
1605150,8,11.12,11,0,0,89,0,11,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546371,2026-07-01T18:30:00Z,5,48,False,19,Simon Harmer,599,Jason Roy,338,Laurie Evans,200.0,75.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Cut,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Cover,,,,,,,
1605150,8,11.12,11,0,0,89,0,11,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546373,2026-07-01T18:30:20Z,6,49,False,19,Simon Harmer,338,Laurie Evans,599,Jason Roy,268.0,180.0,Right,6,0,6,6,HalfVolley,MiddleStump,WellTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,,
1605153,9,10.89,9,1,0,98,1,9,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546377,2026-07-01T18:31:13Z,1,50,False,61,Matt Critchley,599,Jason Roy,338,Laurie Evans,,,Right,0,0,0,0,LengthBall,OutsideOff,Left,NoMovement,NoShot,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,,
1605153,9,10.89,9,1,0,98,1,9,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546381,2026-07-01T18:31:28Z,2,51,False,61,Matt Critchley,599,Jason Roy,338,Laurie Evans,235.0,123.0,Right,2,0,2,2,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Extra Cover,,,,,,,
1605153,9,10.89,9,1,0,98,1,9,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546384,2026-07-01T18:31:59Z,3,52,False,61,Matt Critchley,599,Jason Roy,338,Laurie Evans,27.0,175.0,Right,6,0,6,6,LengthBall,OutsideOff,WellTimed,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,,
1605153,9,10.89,9,1,0,98,1,9,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546388,2026-07-01T18:32:29Z,4,53,False,61,Matt Critchley,599,Jason Roy,338,Laurie Evans,290.0,120.0,Right,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,,
1605153,9,10.89,9,1,0,98,1,9,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546390,2026-07-01T18:32:59Z,5,54,False,61,Matt Critchley,338,Laurie Evans,599,Jason Roy,,,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,,
1605153,9,10.89,9,1,0,98,1,9,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546395,2026-07-01T18:33:18Z,6,55,True,61,Matt Critchley,338,Laurie Evans,599,Jason Roy,132.0,24.0,Right,0,0,0,0,HalfVolley,OutsideOff,MisTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,Gully,Caught,338.0,Laurie Evans,Caught,Caught,1873.0,
1605157,10,10.3,5,0,0,103,1,5,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546403,2026-07-01T18:35:06Z,1,56,False,19,Simon Harmer,599,Jason Roy,1612,Josh Philippe,210.0,76.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,,
1605157,10,10.3,5,0,0,103,1,5,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546406,2026-07-01T18:35:20Z,2,57,False,19,Simon Harmer,599,Jason Roy,1612,Josh Philippe,285.0,129.0,Right,1,0,1,1,BackOfALength,MiddleStump,Middled,BackFoot,Pull,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,,
1605157,10,10.3,5,0,0,103,1,5,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546409,2026-07-01T18:35:50Z,3,58,False,19,Simon Harmer,1612,Josh Philippe,599,Jason Roy,336.0,108.0,Right,1,0,1,1,HalfVolley,OffStump,None,FrontFoot,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,,
1605157,10,10.3,5,0,0,103,1,5,75331,39021,T20 Blast 2026 - Men,1,48,Surrey Men,32,Essex Men,8546413,2026-07-01T18:36:13Z,4,59,False,19,Simon Harmer,599,Jason Roy,1612,Josh Philippe,4.0,130.0,Right,1,0,1,1,LengthBall,OffStump,WellTimed,FrontFoot,Sweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Backward Square Leg,,,,,,,
