over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runrate,appealDismissalTypeId
58645,8,4.0,0.0,0.0,62.0,1.0,4.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:04:48Z,6,False,110.0,,2474.0,Robin Uthappa,299.0,,219.0,51.0,Left,Short Extra Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58647,9,2.0,1.0,0.0,64.0,2.0,2.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:05:51Z,1,False,675.0,Kagiso Rabada,299.0,,2474.0,Robin Uthappa,290.0,146.0,Left,Long On,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58647,9,2.0,1.0,0.0,64.0,2.0,2.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:06:23Z,2,False,675.0,Kagiso Rabada,2474.0,Robin Uthappa,299.0,,270.0,40.0,Left,Bowler,0.0,0,0,0.0,HalfVolley,OffStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58647,9,2.0,1.0,0.0,64.0,2.0,2.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:07:03Z,3,False,675.0,Kagiso Rabada,2474.0,Robin Uthappa,299.0,,270.0,40.0,Left,Bowler,0.0,0,0,0.0,Yorker,MiddleStump,None,FrontFoot,Pushed,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58647,9,2.0,1.0,0.0,64.0,2.0,2.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:07:37Z,4,True,675.0,Kagiso Rabada,2474.0,Robin Uthappa,299.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Short,OutsideOff,Gloved,BackFoot,Hook,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,2474.0,Robin Uthappa,Caught,,
58647,9,2.0,1.0,0.0,64.0,2.0,2.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:11:35Z,5,False,675.0,Kagiso Rabada,281.0,Nitish Rana,299.0,,47.0,141.0,Right,Third Man,1.0,0,1,1.0,LengthBall,LegStump,None,NoMovement,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58647,9,2.0,1.0,0.0,64.0,2.0,2.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:12:07Z,6,False,675.0,Kagiso Rabada,299.0,,281.0,Nitish Rana,162.0,80.0,Left,Backward Point,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58656,10,8.0,0.0,0.0,72.0,2.0,8.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:13:20Z,1,False,701.0,Keemo Paul,281.0,Nitish Rana,299.0,,66.0,137.0,Right,Third Man,1.0,0,1,1.0,BackOfALength,DownLeg,None,NoMovement,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58656,10,8.0,0.0,0.0,72.0,2.0,8.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:14:00Z,2,False,701.0,Keemo Paul,299.0,,281.0,Nitish Rana,214.0,148.0,Left,Deep Extra Cover,2.0,0,2,2.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58656,10,8.0,0.0,0.0,72.0,2.0,8.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:14:36Z,3,False,701.0,Keemo Paul,299.0,,281.0,Nitish Rana,197.0,138.0,Left,Deep Cover,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58656,10,8.0,0.0,0.0,72.0,2.0,8.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:15:10Z,4,False,701.0,Keemo Paul,281.0,Nitish Rana,299.0,,69.0,137.0,Right,Third Man,1.0,0,1,1.0,LengthBall,OffStump,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58656,10,8.0,0.0,0.0,72.0,2.0,8.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:15:52Z,5,False,701.0,Keemo Paul,299.0,,281.0,Nitish Rana,281.0,142.0,Left,Long On,2.0,0,2,2.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58656,10,8.0,0.0,0.0,72.0,2.0,8.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:16:42Z,6,False,701.0,Keemo Paul,299.0,,281.0,Nitish Rana,248.0,140.0,Left,Long Off,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58663,11,5.0,0.0,2.0,77.0,2.0,5.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:18:07Z,1,False,212.0,,299.0,,281.0,Nitish Rana,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,HalfVolley,LegStump,HitPad,FrontFoot,Flick,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58663,11,5.0,0.0,2.0,77.0,2.0,5.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:18:48Z,2,False,212.0,,299.0,,281.0,Nitish Rana,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,Yorker,DownLeg,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,
58663,11,5.0,0.0,2.0,77.0,2.0,5.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:19:32Z,2,False,212.0,,299.0,,281.0,Nitish Rana,347.0,144.0,Left,Deep Mid Wicket,1.0,0,1,1.0,FullToss,LegStump,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58663,11,5.0,0.0,2.0,77.0,2.0,5.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:20:29Z,3,False,212.0,,281.0,Nitish Rana,299.0,,348.0,146.0,Right,Deep Cover,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58663,11,5.0,0.0,2.0,77.0,2.0,5.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:21:13Z,4,False,212.0,,299.0,,281.0,Nitish Rana,295.0,146.0,Left,Long On,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58663,11,5.0,0.0,2.0,77.0,2.0,5.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:21:59Z,5,False,212.0,,281.0,Nitish Rana,299.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,BottomEdge,NoMovement,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58663,11,5.0,0.0,2.0,77.0,2.0,5.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:22:50Z,6,False,212.0,,281.0,Nitish Rana,299.0,,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,
58663,11,5.0,0.0,2.0,77.0,2.0,5.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:23:51Z,6,False,212.0,,281.0,Nitish Rana,299.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,BackFoot,LateCut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58675,12,9.0,0.0,0.0,86.0,2.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:25:09Z,1,False,110.0,,299.0,,281.0,Nitish Rana,324.0,162.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Pull,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58675,12,9.0,0.0,0.0,86.0,2.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:25:55Z,2,False,110.0,,281.0,Nitish Rana,299.0,,359.0,150.0,Right,Deep Point,1.0,0,1,1.0,LengthBall,OffStump,WellTimed,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58675,12,9.0,0.0,0.0,86.0,2.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:26:21Z,3,False,110.0,,299.0,,281.0,Nitish Rana,272.0,195.0,Left,Long On,6.0,0,6,6.0,LengthBall,OutsideOff,Middled,DownTheTrack,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,124.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58675,12,9.0,0.0,0.0,86.0,2.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:26:50Z,4,False,110.0,,299.0,,281.0,Nitish Rana,223.0,76.0,Left,Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58675,12,9.0,0.0,0.0,86.0,2.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:27:15Z,5,False,110.0,,281.0,Nitish Rana,299.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,ReverseSweep,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58675,12,9.0,0.0,0.0,86.0,2.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:27:33Z,6,False,110.0,,281.0,Nitish Rana,299.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58682,13,8.0,1.0,1.0,95.0,3.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:28:46Z,1,False,1108.0,Chris Morris,299.0,,281.0,Nitish Rana,131.0,144.0,Left,Third Man,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,LateCut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58682,13,8.0,1.0,1.0,95.0,3.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:29:31Z,2,False,1108.0,Chris Morris,281.0,Nitish Rana,299.0,,236.0,86.0,Right,Mid On,0.0,0,0,0.0,BackOfALength,DownLeg,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58682,13,8.0,1.0,1.0,95.0,3.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:30:02Z,3,False,1108.0,Chris Morris,281.0,Nitish Rana,299.0,,200.0,186.0,Right,Deep Mid Wicket,6.0,0,6,6.0,LengthBall,DownLeg,WellTimed,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58682,13,8.0,1.0,1.0,95.0,3.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:30:41Z,4,True,1108.0,Chris Morris,281.0,Nitish Rana,299.0,,0.0,0.0,Right,,0.0,0,0,0.0,Yorker,MiddleStump,InsideEdge,BacksAway,Steer,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Bowled,281.0,Nitish Rana,Bowled,,
58682,13,8.0,1.0,1.0,95.0,3.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:32:31Z,5,False,1108.0,Chris Morris,1485.0,Andre Russell,299.0,,90.0,48.0,Left,Wicketkeeper,0.0,1,1,0.0,Short,OutsideOff,Left,Ducked,Leave,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,
58682,13,8.0,1.0,1.0,95.0,3.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:33:13Z,5,False,1108.0,Chris Morris,1485.0,Andre Russell,299.0,,245.0,86.0,Left,Mid Off,0.0,0,0,0.0,Yorker,OffStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58682,13,8.0,1.0,1.0,95.0,3.0,9.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T15:36:21Z,7,False,1108.0,Chris Morris,1485.0,Andre Russell,299.0,,164.0,84.0,Left,Backward Point,1.0,0,1,1.0,Yorker,OffStump,None,NoMovement,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,0.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58698,14,16.0,0.0,0.0,111.0,3.0,16.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:34:59Z,1,False,110.0,,1485.0,Andre Russell,299.0,,283.0,41.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,None,NoMovement,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58698,14,16.0,0.0,0.0,111.0,3.0,16.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:35:12Z,2,False,110.0,,1485.0,Andre Russell,299.0,,179.0,176.0,Left,Deep Point,4.0,0,4,4.0,BackOfALength,OutsideOff,WellTimed,NoMovement,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58698,14,16.0,0.0,0.0,111.0,3.0,16.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:35:32Z,3,False,110.0,,1485.0,Andre Russell,299.0,,195.0,82.0,Left,Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,NoMovement,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58698,14,16.0,0.0,0.0,111.0,3.0,16.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:36:01Z,4,False,110.0,,299.0,,1485.0,Andre Russell,323.0,205.0,Left,Deep Mid Wicket,6.0,0,6,6.0,LengthBall,OutsideOff,Middled,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,124.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58698,14,16.0,0.0,0.0,111.0,3.0,16.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:36:49Z,5,False,110.0,,299.0,,1485.0,Andre Russell,70.0,175.0,Left,Fine Leg,4.0,0,4,4.0,BackOfALength,MiddleStump,WellTimed,NoMovement,Pull,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58698,14,16.0,0.0,0.0,111.0,3.0,16.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:37:23Z,6,False,110.0,,299.0,,1485.0,Andre Russell,247.0,141.0,Left,Long Off,1.0,0,1,1.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58711,15,11.0,1.0,0.0,122.0,4.0,11.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:38:59Z,1,False,701.0,Keemo Paul,299.0,,1485.0,Andre Russell,142.0,169.0,Left,Third Man,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,NoMovement,LateCut,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58711,15,11.0,1.0,0.0,122.0,4.0,11.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:39:41Z,2,True,701.0,Keemo Paul,299.0,,1485.0,Andre Russell,53.0,81.0,Left,Short Fine Leg,0.0,0,0,0.0,LengthBall,MiddleStump,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,299.0,,Caught,,
58711,15,11.0,1.0,0.0,122.0,4.0,11.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:41:25Z,3,False,701.0,Keemo Paul,607.0,,1485.0,Andre Russell,328.0,161.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58711,15,11.0,1.0,0.0,122.0,4.0,11.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:42:10Z,4,False,701.0,Keemo Paul,1485.0,Andre Russell,607.0,,77.0,176.0,Left,Fine Leg,4.0,0,4,4.0,BackOfALength,OutsideOff,Gloved,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58711,15,11.0,1.0,0.0,122.0,4.0,11.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:42:47Z,5,False,701.0,Keemo Paul,1485.0,Andre Russell,607.0,,2.0,136.0,Left,Deep Square Leg,1.0,0,1,1.0,FullToss,DownLeg,None,NoMovement,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58711,15,11.0,1.0,0.0,122.0,4.0,11.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:43:25Z,6,False,701.0,Keemo Paul,607.0,,1485.0,Andre Russell,196.0,136.0,Left,Deep Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58724,16,12.0,1.0,0.0,134.0,5.0,12.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:44:52Z,1,True,675.0,Kagiso Rabada,607.0,,1485.0,Andre Russell,13.0,147.0,Left,Deep Backward Square Leg,0.0,0,0,0.0,HalfVolley,MiddleStump,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,607.0,,Caught,,
58724,16,12.0,1.0,0.0,134.0,5.0,12.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:48:44Z,2,False,675.0,Kagiso Rabada,1485.0,Andre Russell,627.0,Carlos Brathwaite,132.0,184.0,Left,Third Man,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,NoMovement,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58724,16,12.0,1.0,0.0,134.0,5.0,12.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:49:17Z,3,False,675.0,Kagiso Rabada,1485.0,Andre Russell,627.0,Carlos Brathwaite,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Short,OutsideOff,Left,BacksAway,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58724,16,12.0,1.0,0.0,134.0,5.0,12.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:49:50Z,4,False,675.0,Kagiso Rabada,1485.0,Andre Russell,627.0,Carlos Brathwaite,325.0,195.0,Left,Deep Mid Wicket,6.0,0,6,6.0,LengthBall,OutsideOff,WellTimed,FrontFoot,SlogSweep,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,124.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
58724,16,12.0,1.0,0.0,134.0,5.0,12.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:50:28Z,5,False,675.0,Kagiso Rabada,1485.0,Andre Russell,627.0,Carlos Brathwaite,359.0,143.0,Left,Deep Square Leg,1.0,0,1,1.0,Yorker,DownLeg,None,BacksAway,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
58724,16,12.0,1.0,0.0,134.0,5.0,12.0,1285,,5271,IPL 2019,1,243,Kolkata Knight Riders,241,Delhi Capitals Men,2019-04-12T16:51:05Z,6,False,675.0,Kagiso Rabada,627.0,Carlos Brathwaite,1485.0,Andre Russell,50.0,139.0,Left,Fine Leg,1.0,0,1,1.0,FullToss,LegStump,None,NoMovement,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
