over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1624449,2,8.5,15,0,0,17,0,15,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661816,2026-08-09T13:33:53Z,1,6,False,199,Chris Woakes,722,Mitch Marsh,2646,Ryan Rickelton,,,Right,Wicketkeeper,1,1,1,0,LengthBall,MiddleStump,PlayAndMissLegSide,BackFoot,Glance,InSwinger,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,,,,,,
1624449,2,8.5,15,0,0,17,0,15,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661823,2026-08-09T13:34:22Z,1,7,False,199,Chris Woakes,722,Mitch Marsh,2646,Ryan Rickelton,,,Right,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,Missed,DownTheTrack,Drive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1624449,2,8.5,15,0,0,17,0,15,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661831,2026-08-09T13:35:06Z,2,8,False,199,Chris Woakes,722,Mitch Marsh,2646,Ryan Rickelton,324.0,176.0,Right,,6,0,6,6,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,
1624449,2,8.5,15,0,0,17,0,15,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661864,2026-08-09T13:37:05Z,3,9,False,199,Chris Woakes,722,Mitch Marsh,2646,Ryan Rickelton,143.0,164.0,Right,,4,0,4,4,LengthBall,OutsideOff,ThickEdge,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,
1624449,2,8.5,15,0,0,17,0,15,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661868,2026-08-09T13:37:41Z,4,10,False,199,Chris Woakes,722,Mitch Marsh,2646,Ryan Rickelton,,,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,ShouldersArms,BackFoot,ShouldersArms,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1624449,2,8.5,15,0,0,17,0,15,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661875,2026-08-09T13:38:09Z,5,11,False,199,Chris Woakes,722,Mitch Marsh,2646,Ryan Rickelton,284.0,180.0,Right,,4,0,4,4,Short,Wide,WellTimed,BackFoot,Pull,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1624461,3,9.33,11,0,0,28,0,11,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661888,2026-08-09T13:39:17Z,1,12,False,22,Sam Cook,2646,Ryan Rickelton,722,Mitch Marsh,,,Left,Wicketkeeper,0,0,0,0,LengthBall,DownLeg,HitPad,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1624461,3,9.33,11,0,0,28,0,11,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661896,2026-08-09T13:39:50Z,2,13,False,22,Sam Cook,2646,Ryan Rickelton,722,Mitch Marsh,43.0,144.0,Left,Third Man,1,0,1,1,HalfVolley,OffStump,ThickEdge,FrontFoot,Drive,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1624461,3,9.33,11,0,0,28,0,11,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661907,2026-08-09T13:40:37Z,3,14,False,22,Sam Cook,722,Mitch Marsh,2646,Ryan Rickelton,277.0,180.0,Right,,6,0,6,6,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,InSwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,
1624461,3,9.33,11,0,0,28,0,11,75940,,39783,The Hundred 2026 – Men,1,929,Sunrisers Leeds Men,925,Welsh Fire Men,8661917,2026-08-09T13:41:13Z,4,15,False,22,Sam Cook,722,Mitch Marsh,2646,Ryan Rickelton,176.0,169.0,Right,,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
