over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,over_runrate
59010,1,5.0,0.0,0.0,5.0,0.0,5.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:30:34Z,1,False,285.0,Krishnappa Gowtham,605.0,,729.0,Quinton de Kock,290.0,146.0,Left,Long On,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59010,1,5.0,0.0,0.0,5.0,0.0,5.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:31:29Z,2,False,285.0,Krishnappa Gowtham,729.0,Quinton de Kock,605.0,,304.0,145.0,Right,Long Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59010,1,5.0,0.0,0.0,5.0,0.0,5.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:31:54Z,3,False,285.0,Krishnappa Gowtham,605.0,,729.0,Quinton de Kock,240.0,86.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59010,1,5.0,0.0,0.0,5.0,0.0,5.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:32:10Z,4,False,285.0,Krishnappa Gowtham,605.0,,729.0,Quinton de Kock,173.0,141.0,Left,Deep Backward Point,2.0,0,2,2.0,LengthBall,OutsideOff,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59010,1,5.0,0.0,0.0,5.0,0.0,5.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:32:38Z,5,False,285.0,Krishnappa Gowtham,605.0,,729.0,Quinton de Kock,297.0,138.0,Left,Long On,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59010,1,5.0,0.0,0.0,5.0,0.0,5.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:33:06Z,6,False,285.0,Krishnappa Gowtham,729.0,Quinton de Kock,605.0,,335.0,91.0,Right,Cover,0.0,0,0,0.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59021,2,4.0,0.0,0.0,9.0,0.0,4.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:34:29Z,1,False,1286.0,,605.0,,729.0,Quinton de Kock,331.0,79.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59021,2,4.0,0.0,0.0,9.0,0.0,4.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:35:04Z,2,False,1286.0,,605.0,,729.0,Quinton de Kock,254.0,86.0,Left,Mid Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59021,2,4.0,0.0,0.0,9.0,0.0,4.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:36:03Z,3,False,1286.0,,729.0,Quinton de Kock,605.0,,294.0,93.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59021,2,4.0,0.0,0.0,9.0,0.0,4.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:36:50Z,4,False,1286.0,,729.0,Quinton de Kock,605.0,,289.0,93.0,Right,Mid Off,1.0,0,1,1.0,BackOfALength,LegStump,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59021,2,4.0,0.0,0.0,9.0,0.0,4.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:37:29Z,5,False,1286.0,,605.0,,729.0,Quinton de Kock,133.0,129.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59021,2,4.0,0.0,0.0,9.0,0.0,4.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:38:16Z,6,False,1286.0,,729.0,Quinton de Kock,605.0,,294.0,86.0,Right,Mid Off,1.0,0,1,1.0,LengthBall,MiddleStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59036,3,18.0,0.0,0.0,27.0,0.0,18.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:39:19Z,1,False,285.0,Krishnappa Gowtham,729.0,Quinton de Kock,605.0,,257.0,188.0,Right,Long On,6.0,0,6,6.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,89.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
59036,3,18.0,0.0,0.0,27.0,0.0,18.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:39:52Z,2,False,285.0,Krishnappa Gowtham,729.0,Quinton de Kock,605.0,,221.0,160.0,Right,Deep Mid Wicket,2.0,0,2,2.0,HalfVolley,LegStump,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59036,3,18.0,0.0,0.0,27.0,0.0,18.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:40:19Z,3,False,285.0,Krishnappa Gowtham,729.0,Quinton de Kock,605.0,,337.0,58.0,Right,Short Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Dropped,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59036,3,18.0,0.0,0.0,27.0,0.0,18.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:40:51Z,4,False,285.0,Krishnappa Gowtham,605.0,,729.0,Quinton de Kock,20.0,169.0,Left,Deep Backward Square Leg,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,True,False,89.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
59036,3,18.0,0.0,0.0,27.0,0.0,18.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:41:27Z,5,False,285.0,Krishnappa Gowtham,605.0,,729.0,Quinton de Kock,287.0,135.0,Left,Long On,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59036,3,18.0,0.0,0.0,27.0,0.0,18.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:41:54Z,6,False,285.0,Krishnappa Gowtham,729.0,Quinton de Kock,605.0,,246.0,184.0,Right,Long On,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,89.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
59044,4,14.0,0.0,0.0,41.0,0.0,14.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:42:57Z,1,False,1286.0,,605.0,,729.0,Quinton de Kock,204.0,178.0,Left,Deep Cover,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
59044,4,14.0,0.0,0.0,41.0,0.0,14.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:43:36Z,2,False,1286.0,,605.0,,729.0,Quinton de Kock,212.0,70.0,Left,Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59044,4,14.0,0.0,0.0,41.0,0.0,14.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:44:10Z,3,False,1286.0,,605.0,,729.0,Quinton de Kock,151.0,141.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59044,4,14.0,0.0,0.0,41.0,0.0,14.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:44:55Z,4,False,1286.0,,729.0,Quinton de Kock,605.0,,165.0,148.0,Right,Deep Backward Square Leg,1.0,0,1,1.0,BackOfALength,DownLeg,None,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59044,4,14.0,0.0,0.0,41.0,0.0,14.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:45:44Z,5,False,1286.0,,605.0,,729.0,Quinton de Kock,215.0,183.0,Left,Deep Extra Cover,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,BacksAway,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,282.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
59044,4,14.0,0.0,0.0,41.0,0.0,14.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:46:25Z,6,False,1286.0,,605.0,,729.0,Quinton de Kock,179.0,166.0,Left,Deep Point,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,282.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
59055,5,12.0,0.0,0.0,53.0,0.0,12.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:47:49Z,1,False,53.0,Jofra Archer,729.0,Quinton de Kock,605.0,,67.0,167.0,Right,Third Man,4.0,0,4,4.0,BackOfALength,DownLeg,OutsideEdge,BackFoot,BackwardDefensive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
59055,5,12.0,0.0,0.0,53.0,0.0,12.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:48:29Z,2,False,53.0,Jofra Archer,729.0,Quinton de Kock,605.0,,189.0,169.0,Right,Deep Mid Wicket,6.0,0,6,6.0,LengthBall,LegStump,WellTimed,MovesInfront,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,89.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
59055,5,12.0,0.0,0.0,53.0,0.0,12.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:49:09Z,3,False,53.0,Jofra Archer,729.0,Quinton de Kock,605.0,,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59055,5,12.0,0.0,0.0,53.0,0.0,12.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:49:38Z,4,False,53.0,Jofra Archer,729.0,Quinton de Kock,605.0,,185.0,160.0,Right,Deep Square Leg,2.0,0,2,2.0,Short,DownLeg,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59055,5,12.0,0.0,0.0,53.0,0.0,12.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:50:11Z,5,False,53.0,Jofra Archer,729.0,Quinton de Kock,605.0,,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,MiddleStump,None,FrontFoot,Worked,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
59055,5,12.0,0.0,0.0,53.0,0.0,12.0,1290,,5272,IPL 2019,1,244,Mumbai Indians,245,Rajasthan Royals,2019-04-13T11:50:39Z,6,False,53.0,Jofra Archer,729.0,Quinton de Kock,605.0,,3.0,81.0,Right,Point,0.0,0,0,0.0,FullToss,OutsideOff,None,FrontFoot,Steer,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,89.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
