over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1626546,2,6.5,2,1,0,13,1,2,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674224,2026-08-12T17:34:39Z,1,6,False,653,Chris Wood,136,James Vince,474,Will Jacks,195.0,147.0,Right,Deep Cover,1,0,1,1,LengthBall,OutsideOff,WellTimed,BackFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1626546,2,6.5,2,1,0,13,1,2,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674226,2026-08-12T17:35:22Z,2,7,False,653,Chris Wood,474,Will Jacks,136,James Vince,302.0,19.0,Right,Mid Wicket,0,0,0,0,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,InSwinger,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1626546,2,6.5,2,1,0,13,1,2,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674229,2026-08-12T17:35:50Z,3,8,True,653,Chris Wood,474,Will Jacks,136,James Vince,186.0,135.0,Right,Deep Cover,0,0,0,0,BackOfALength,MiddleStump,MisTimed,DownTheTrack,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,474.0,Will Jacks,Caught,Caught,1872.0
1626546,2,6.5,2,1,0,13,1,2,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674231,2026-08-12T17:37:26Z,4,9,False,653,Chris Wood,1846,Nicholas Pooran,136,James Vince,35.0,55.0,Left,Gully,1,0,1,1,LengthBall,OffStump,WellTimed,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1626546,2,6.5,2,1,0,13,1,2,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674232,2026-08-12T17:37:59Z,5,10,False,653,Chris Wood,136,James Vince,1846,Nicholas Pooran,251.0,66.0,Right,Mid Off,0,0,0,0,LengthBall,OffStump,MisTimed,BackFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1626548,3,7.33,9,0,0,22,1,9,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674235,2026-08-12T17:39:15Z,1,11,False,646,Saqib Mahmood,1846,Nicholas Pooran,136,James Vince,353.0,147.0,Left,Deep Cover,1,0,1,1,BackOfALength,MiddleStump,WellTimed,BackFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1626548,3,7.33,9,0,0,22,1,9,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674236,2026-08-12T17:40:05Z,2,12,False,646,Saqib Mahmood,136,James Vince,1846,Nicholas Pooran,205.0,174.0,Right,,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BackFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1626548,3,7.33,9,0,0,22,1,9,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674239,2026-08-12T17:40:49Z,3,13,False,646,Saqib Mahmood,136,James Vince,1846,Nicholas Pooran,9.0,168.0,Right,,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BackFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,
1626548,3,7.33,9,0,0,22,1,9,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674241,2026-08-12T17:41:27Z,4,14,False,646,Saqib Mahmood,136,James Vince,1846,Nicholas Pooran,287.0,20.0,Right,Mid On,0,0,0,0,LengthBall,OffStump,InsideEdge,FrontFoot,Drive,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1626548,3,7.33,9,0,0,22,1,9,76000,,39788,The Hundred 2026 – Men,1,924,MI London Men,926,Birmingham Phoenix Men,8674243,2026-08-12T17:42:31Z,5,15,False,646,Saqib Mahmood,136,James Vince,1846,Nicholas Pooran,193.0,70.0,Right,Cover,0,0,0,0,HalfVolley,DownLeg,HitPad,BacksAway,Flick,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
