over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude,fieldingPosition
1628464,2,8.0,10,0,0,16,0,10,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695745,2026-08-16T17:04:22Z,1,7,False,,,,13841,Josh Tongue,3149,Finn Allen,67,Ben Duckett,Right,1,1,1,0,,LengthBall,MiddleStump,,PlayAndMissLegSide,MovesInfront,Flick,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,,False,False,True,False,False,False,1,0,1,0,0,False,False,,,Wicketkeeper
1628464,2,8.0,10,0,0,16,0,10,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695749,2026-08-16T17:04:54Z,1,8,False,,,,13841,Josh Tongue,3149,Finn Allen,67,Ben Duckett,Right,4,0,4,4,,HalfVolley,OffStump,,WellTimed,MovesInfront,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,71.0,161.0,
1628464,2,8.0,10,0,0,16,0,10,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695751,2026-08-16T17:05:30Z,2,9,False,,,,13841,Josh Tongue,3149,Finn Allen,67,Ben Duckett,Right,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,BackwardDefensive,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,256.0,39.0,Bowler
1628464,2,8.0,10,0,0,16,0,10,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695756,2026-08-16T17:06:07Z,3,10,False,,,,13841,Josh Tongue,3149,Finn Allen,67,Ben Duckett,Right,1,0,1,1,,Yorker,OutsideOff,,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,288.0,74.0,Mid On
1628464,2,8.0,10,0,0,16,0,10,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695758,2026-08-16T17:06:46Z,4,11,False,,,,13841,Josh Tongue,67,Ben Duckett,3149,Finn Allen,Left,0,0,0,0,,LengthBall,OffStump,,Missed,FrontFoot,Drive,SeamAway,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1628464,2,8.0,10,0,0,16,0,10,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695761,2026-08-16T17:07:20Z,5,12,False,,,,13841,Josh Tongue,67,Ben Duckett,3149,Finn Allen,Left,4,0,4,4,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Drive,SeamAway,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,324.0,176.0,
1628467,3,7.67,7,0,0,23,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695765,2026-08-16T17:08:32Z,1,13,False,,,,7016,Gus Atkinson,3149,Finn Allen,67,Ben Duckett,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Dropped,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,329.0,53.0,Mid Wicket
1628467,3,7.67,7,0,0,23,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695767,2026-08-16T17:09:20Z,2,14,False,,,,7016,Gus Atkinson,67,Ben Duckett,3149,Finn Allen,Left,6,0,6,6,,HalfVolley,OutsideOff,,WellTimed,MovesInfront,Scoop,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,6,0,0,0,0,True,False,99.0,160.0,
1628467,3,7.67,7,0,0,23,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695771,2026-08-16T17:10:13Z,3,15,False,,,,7016,Gus Atkinson,67,Ben Duckett,3149,Finn Allen,Left,0,0,0,0,,LengthBall,Wide,,Missed,BackFoot,Cut,SeamIn,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1628467,3,7.67,7,0,0,23,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695774,2026-08-16T17:10:50Z,4,16,False,,,,7016,Gus Atkinson,67,Ben Duckett,3149,Finn Allen,Left,0,0,0,0,,LengthBall,OutsideOff,,MisTimed,BackFoot,Cut,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,333.0,47.0,Cover
1628467,3,7.67,7,0,0,23,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695777,2026-08-16T17:11:29Z,5,17,False,,,,7016,Gus Atkinson,67,Ben Duckett,3149,Finn Allen,Left,0,0,0,0,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,286.0,81.0,Mid Off
1628470,4,6.25,2,0,0,25,0,2,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695782,2026-08-16T17:12:38Z,1,18,False,,,,13841,Josh Tongue,67,Ben Duckett,3149,Finn Allen,Left,0,0,0,0,,LengthBall,Wide,,MisTimed,FrontFoot,Drive,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,316.0,56.0,Extra Cover
1628470,4,6.25,2,0,0,25,0,2,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695783,2026-08-16T17:13:19Z,2,19,False,,,,13841,Josh Tongue,67,Ben Duckett,3149,Finn Allen,Left,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Steer,OffCutter,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,29.0,112.0,Deep Backward Point
1628470,4,6.25,2,0,0,25,0,2,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695785,2026-08-16T17:14:11Z,3,20,False,,,,13841,Josh Tongue,3149,Finn Allen,67,Ben Duckett,Right,0,0,0,0,,LengthBall,OutsideOff,,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,289.0,43.0,Bowler
1628470,4,6.25,2,0,0,25,0,2,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695788,2026-08-16T17:14:44Z,4,21,False,,,,13841,Josh Tongue,3149,Finn Allen,67,Ben Duckett,Right,1,0,1,1,,HalfVolley,OutsideOff,,None,FrontFoot,Flick,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,314.0,72.0,Mid Wicket
1628470,4,6.25,2,0,0,25,0,2,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695791,2026-08-16T17:15:19Z,5,22,False,,,,13841,Josh Tongue,67,Ben Duckett,3149,Finn Allen,Left,0,0,0,0,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,321.0,61.0,Extra Cover
1628473,5,6.6,8,0,0,33,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695797,2026-08-16T17:16:24Z,1,23,False,,,,7016,Gus Atkinson,3149,Finn Allen,67,Ben Duckett,Right,1,0,1,1,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,295.0,140.0,Long On
1628473,5,6.6,8,0,0,33,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695799,2026-08-16T17:17:13Z,2,24,False,,,,7016,Gus Atkinson,67,Ben Duckett,3149,Finn Allen,Left,2,0,2,2,,LengthBall,OutsideOff,,OutsideEdge,FrontFoot,ForwardDefensive,OffCutter,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,2,0,0,0,0,False,False,65.0,118.0,Third Man
1628473,5,6.6,8,0,0,33,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695800,2026-08-16T17:17:59Z,3,25,False,,,,7016,Gus Atkinson,67,Ben Duckett,3149,Finn Allen,Left,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Dropped,OffCutter,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,344.0,54.0,Cover
1628473,5,6.6,8,0,0,33,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695802,2026-08-16T17:18:30Z,4,26,False,,,,7016,Gus Atkinson,3149,Finn Allen,67,Ben Duckett,Right,4,0,4,4,,FullToss,DownLeg,,WellTimed,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,39.0,164.0,
1628473,5,6.6,8,0,0,33,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695803,2026-08-16T17:19:06Z,5,27,False,,,,7016,Gus Atkinson,3149,Finn Allen,67,Ben Duckett,Right,0,0,0,0,,LengthBall,OutsideOff,,Middled,FrontFoot,Drive,LegCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,216.0,67.0,Extra Cover
1628475,6,6.83,8,0,0,41,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695805,2026-08-16T17:20:29Z,1,28,False,,,,139,Liam Dawson,3149,Finn Allen,67,Ben Duckett,Right,1,0,1,1,,LengthBall,OffStump,,None,BackFoot,Flick,QuickerBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,299.0,138.0,Long On
1628475,6,6.83,8,0,0,41,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695806,2026-08-16T17:21:08Z,2,29,False,,,,139,Liam Dawson,67,Ben Duckett,3149,Finn Allen,Left,0,0,0,0,,LengthBall,LegStump,,Missed,FrontFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1628475,6,6.83,8,0,0,41,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695808,2026-08-16T17:21:29Z,3,30,False,,,,139,Liam Dawson,67,Ben Duckett,3149,Finn Allen,Left,4,0,4,4,,LengthBall,LegStump,,Middled,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,176.0,169.0,
1628475,6,6.83,8,0,0,41,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695809,2026-08-16T17:21:56Z,4,31,False,,,,139,Liam Dawson,67,Ben Duckett,3149,Finn Allen,Left,2,0,2,2,,LengthBall,OutsideOff,,None,FrontFoot,ReverseSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,0,False,True,48.0,118.0,Third Man
1628475,6,6.83,8,0,0,41,0,8,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695811,2026-08-16T17:22:34Z,5,32,False,,,,139,Liam Dawson,67,Ben Duckett,3149,Finn Allen,Left,1,0,1,1,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,289.0,137.0,Long Off
1628476,7,6.86,7,0,0,48,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695812,2026-08-16T17:23:43Z,1,33,False,,,,7795,Sonny Baker,67,Ben Duckett,3149,Finn Allen,Left,0,0,0,0,,LengthBall,MiddleStump,,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,282.0,32.0,Bowler
1628476,7,6.86,7,0,0,48,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695813,2026-08-16T17:24:24Z,2,34,False,,,,7795,Sonny Baker,67,Ben Duckett,3149,Finn Allen,Left,4,0,4,4,,HalfVolley,LegStump,,WellTimed,MovesInfront,Scoop,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,102.0,160.0,
1628476,7,6.86,7,0,0,48,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695814,2026-08-16T17:25:04Z,3,35,False,,,,7795,Sonny Baker,67,Ben Duckett,3149,Finn Allen,Left,1,0,1,1,,LengthBall,LegStump,,WellTimed,BackFoot,Cut,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,13.0,81.0,Backward Point
1628476,7,6.86,7,0,0,48,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695816,2026-08-16T17:25:45Z,4,36,False,,,,7795,Sonny Baker,3149,Finn Allen,67,Ben Duckett,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,65.0,78.0,Short Fine Leg
1628476,7,6.86,7,0,0,48,0,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695817,2026-08-16T17:26:29Z,5,37,False,,,,7795,Sonny Baker,67,Ben Duckett,3149,Finn Allen,Left,1,0,1,1,,Short,OutsideOff,,None,BackFoot,Pull,OffCutter,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,167.0,117.0,Deep Backward Square Leg
1628478,8,6.62,5,2,0,53,2,5,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695821,2026-08-16T17:28:07Z,1,38,True,Caught,3149.0,Finn Allen,4047,Noor Ahmad,3149,Finn Allen,67,Ben Duckett,Right,0,0,0,0,Caught,LengthBall,OutsideOff,Caught,None,FrontFoot,Drive,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,1812.0,False,False,False,False,False,False,0,0,0,0,0,False,True,239.0,155.0,Deep Extra Cover
1628478,8,6.62,5,2,0,53,2,5,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695822,2026-08-16T17:29:35Z,2,39,False,,,,4047,Noor Ahmad,1999,Aneurin Donald,67,Ben Duckett,Right,4,0,4,4,,LengthBall,OffStump,,None,MovesInfront,Sweep,QuickerBall,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,61.0,161.0,
1628478,8,6.62,5,2,0,53,2,5,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695824,2026-08-16T17:30:13Z,3,40,False,,,,4047,Noor Ahmad,1999,Aneurin Donald,67,Ben Duckett,Right,1,0,1,1,,BackOfALength,OffStump,,None,BackFoot,Cut,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,190.0,116.0,Deep Cover
1628478,8,6.62,5,2,0,53,2,5,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695826,2026-08-16T17:30:51Z,4,41,True,Caught,67.0,Ben Duckett,4047,Noor Ahmad,67,Ben Duckett,1999,Aneurin Donald,Left,0,0,0,0,Caught,LengthBall,OutsideOff,Caught,BatPad,FrontFoot,ForwardDefensive,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,1812.0,False,False,False,False,False,False,0,0,0,0,0,False,True,87.0,2.0,Wicketkeeper
1628478,8,6.62,5,2,0,53,2,5,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695828,2026-08-16T17:32:17Z,5,42,False,,,,4047,Noor Ahmad,112,Sam Billings,1999,Aneurin Donald,Right,0,0,0,0,,LengthBall,OffStump,,None,FrontFoot,Pushed,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,209.0,58.0,Cover
1628480,9,7.22,12,0,0,65,2,12,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695829,2026-08-16T17:33:17Z,1,43,False,,,,4047,Noor Ahmad,1999,Aneurin Donald,112,Sam Billings,Right,0,0,0,0,,HalfVolley,LegStump,Lbw,HitPad,FrontFoot,SlogSweep,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,1942.0,False,False,False,False,False,False,0,0,0,0,0,False,False,169.0,58.0,Backward Point
1628480,9,7.22,12,0,0,65,2,12,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695830,2026-08-16T17:33:47Z,2,44,False,,,,4047,Noor Ahmad,1999,Aneurin Donald,112,Sam Billings,Right,6,0,6,6,,LengthBall,MiddleStump,,Middled,FrontFoot,SlogSweep,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,334.0,174.0,
1628480,9,7.22,12,0,0,65,2,12,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695831,2026-08-16T17:34:17Z,3,45,False,,,,4047,Noor Ahmad,1999,Aneurin Donald,112,Sam Billings,Right,4,0,4,4,,LengthBall,MiddleStump,,WellTimed,FrontFoot,SlogSweep,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,345.0,173.0,
1628480,9,7.22,12,0,0,65,2,12,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695832,2026-08-16T17:34:47Z,4,46,False,,,,4047,Noor Ahmad,1999,Aneurin Donald,112,Sam Billings,Right,2,0,2,2,,HalfVolley,OffStump,,Middled,DownTheTrack,Drive,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,0,False,False,228.0,162.0,Deep Extra Cover
1628480,9,7.22,12,0,0,65,2,12,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695833,2026-08-16T17:35:41Z,5,47,False,,,,4047,Noor Ahmad,1999,Aneurin Donald,112,Sam Billings,Right,0,0,0,0,,LengthBall,OffStump,,Missed,FrontFoot,ReverseSweep,QuickerBall,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1628481,10,7.9,14,0,0,79,2,14,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695834,2026-08-16T17:36:52Z,1,48,False,,,,7795,Sonny Baker,1999,Aneurin Donald,112,Sam Billings,Right,0,1,1,0,,BackOfALength,OutsideOff,,HitBody,BackFoot,Pull,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,True,False,True,,False,False,False,False,False,False,1,0,0,1,0,False,False,209.0,39.0,Cover
1628481,10,7.9,14,0,0,79,2,14,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695835,2026-08-16T17:37:44Z,2,49,False,,,,7795,Sonny Baker,112,Sam Billings,1999,Aneurin Donald,Right,2,0,2,2,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Flick,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,0,False,False,18.0,138.0,Deep Backward Square Leg
1628481,10,7.9,14,0,0,79,2,14,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695836,2026-08-16T17:38:23Z,3,50,False,,,,7795,Sonny Baker,112,Sam Billings,1999,Aneurin Donald,Right,1,0,1,1,,LengthBall,OutsideOff,,None,BackFoot,Pushed,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,291.0,140.0,Long On
1628481,10,7.9,14,0,0,79,2,14,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695837,2026-08-16T17:38:55Z,4,51,False,,,,7795,Sonny Baker,1999,Aneurin Donald,112,Sam Billings,Right,6,0,6,6,,Short,OutsideOff,,Middled,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,29.0,165.0,
1628481,10,7.9,14,0,0,79,2,14,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695838,2026-08-16T17:39:59Z,5,52,False,,,,7795,Sonny Baker,1999,Aneurin Donald,112,Sam Billings,Right,4,0,4,4,,LengthBall,OutsideOff,,Middled,FrontFoot,Drive,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,215.0,176.0,
1628482,11,7.82,7,1,0,86,3,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695839,2026-08-16T17:41:18Z,1,53,False,,,,139,Liam Dawson,112,Sam Billings,1999,Aneurin Donald,Right,0,1,1,0,,LengthBall,LegStump,,HitPad,FrontFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,True,False,True,,False,False,False,False,False,False,1,0,0,1,0,False,False,201.0,44.0,Cover
1628482,11,7.82,7,1,0,86,3,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695840,2026-08-16T17:41:58Z,2,54,False,,,,139,Liam Dawson,1999,Aneurin Donald,112,Sam Billings,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,247.0,133.0,Long Off
1628482,11,7.82,7,1,0,86,3,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695841,2026-08-16T17:42:25Z,3,55,False,,,,139,Liam Dawson,112,Sam Billings,1999,Aneurin Donald,Right,1,0,1,1,,LengthBall,MiddleStump,,Middled,BacksAway,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,216.0,57.0,Extra Cover
1628482,11,7.82,7,1,0,86,3,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695842,2026-08-16T17:42:50Z,4,56,False,,,,139,Liam Dawson,1999,Aneurin Donald,112,Sam Billings,Right,4,0,4,4,,LengthBall,Wide,,WellTimed,MovesInfront,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,312.0,177.0,
1628482,11,7.82,7,1,0,86,3,7,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695843,2026-08-16T17:43:29Z,5,57,True,RunOut,112.0,Sam Billings,139,Liam Dawson,1999,Aneurin Donald,112,Sam Billings,Right,0,0,0,0,Run out,HalfVolley,MiddleStump,RunOut,Missed,FrontFoot,Flick,QuickerBall,Round,Orthodox,Left,Null,OutThirdUmpire,Null,False,False,False,False,False,True,1825.0,False,False,False,False,False,True,0,0,0,0,0,False,False,51.0,6.0,Short Fine Leg
1628483,12,7.67,6,1,0,92,4,6,76049,,39790,The Hundred 2026 – Men,1,931,Trent Rockets Men,1447,Manchester Super Giants Men,8695844,2026-08-16T17:45:06Z,1,58,False,,,,4047,Noor Ahmad,1999,Aneurin Donald,3619,Tim David,Right,4,0,4,4,,LengthBall,DownLeg,,WellTimed,FrontFoot,SlogSweep,Googly,Over,Unorthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,32.0,165.0,
