over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1621880,6,5.17,6,0,0,31,1,6,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646553,2026-08-05T17:49:11Z,1,26,False,7,Lewis Gregory,7087,Will Smeed,178,Joe Clarke,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,219.0,78.0,,,,,,
1621880,6,5.17,6,0,0,31,1,6,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646554,2026-08-05T17:49:39Z,2,27,False,7,Lewis Gregory,7087,Will Smeed,178,Joe Clarke,Right,,4,0,4,4,LengthBall,OutsideOff,Middled,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,150.0,165.0,,,,,,
1621880,6,5.17,6,0,0,31,1,6,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646555,2026-08-05T17:50:16Z,3,28,False,7,Lewis Gregory,7087,Will Smeed,178,Joe Clarke,Right,Deep Mid Wicket,1,0,1,1,LengthBall,OffStump,WellTimed,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,300.0,140.0,,,,,,
1621880,6,5.17,6,0,0,31,1,6,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646556,2026-08-05T17:50:59Z,4,29,False,7,Lewis Gregory,178,Joe Clarke,7087,Will Smeed,Right,Bowler,0,0,0,0,BackOfALength,OutsideOff,MisTimed,BacksAway,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,,,
1621880,6,5.17,6,0,0,31,1,6,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646557,2026-08-05T17:51:34Z,5,30,False,7,Lewis Gregory,178,Joe Clarke,7087,Will Smeed,Right,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,WellTimed,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,311.0,123.0,,,,,,
1621881,7,4.57,1,0,0,32,1,1,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646558,2026-08-05T17:52:47Z,1,31,False,2501,Calvin Harrison,178,Joe Clarke,7087,Will Smeed,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,,,
1621881,7,4.57,1,0,0,32,1,1,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646559,2026-08-05T17:53:04Z,2,32,False,2501,Calvin Harrison,178,Joe Clarke,7087,Will Smeed,Right,Backward Point,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,163.0,77.0,,,,,,
1621881,7,4.57,1,0,0,32,1,1,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646560,2026-08-05T17:53:24Z,3,33,False,2501,Calvin Harrison,178,Joe Clarke,7087,Will Smeed,Right,Deep Cover,1,0,1,1,LengthBall,OutsideOff,WellTimed,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,186.0,154.0,,,,,,
1621881,7,4.57,1,0,0,32,1,1,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646561,2026-08-05T17:53:50Z,4,34,False,2501,Calvin Harrison,7087,Will Smeed,178,Joe Clarke,Right,Backward Point,0,0,0,0,LengthBall,MiddleStump,MisTimed,FrontFoot,ReverseSweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,158.0,95.0,,,,,,
1621881,7,4.57,1,0,0,32,1,1,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646562,2026-08-05T17:54:10Z,5,35,False,2501,Calvin Harrison,7087,Will Smeed,178,Joe Clarke,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,214.0,70.0,,,,,,
1621882,8,4.25,2,1,0,34,2,2,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646563,2026-08-05T17:55:02Z,1,36,False,1027,Mitch Santner,7087,Will Smeed,178,Joe Clarke,Right,Cover,0,0,0,0,LengthBall,OffStump,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,202.0,90.0,,,,,,
1621882,8,4.25,2,1,0,34,2,2,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646564,2026-08-05T17:55:20Z,2,37,False,1027,Mitch Santner,7087,Will Smeed,178,Joe Clarke,Right,Mid Wicket,0,0,0,0,LengthBall,OffStump,MisTimed,BackFoot,Pull,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,312.0,58.0,,,,,,
1621882,8,4.25,2,1,0,34,2,2,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646565,2026-08-05T17:55:39Z,3,38,False,1027,Mitch Santner,7087,Will Smeed,178,Joe Clarke,Right,Deep Backward Square Leg,1,0,1,1,BackOfALength,MiddleStump,WellTimed,BackFoot,Pull,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,1.0,126.0,,,,,,
1621882,8,4.25,2,1,0,34,2,2,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646566,2026-08-05T17:56:08Z,4,39,False,1027,Mitch Santner,178,Joe Clarke,7087,Will Smeed,Right,Deep Square Leg,1,0,1,1,LengthBall,LegStump,WellTimed,BackFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,345.0,132.0,,,,,,
1621882,8,4.25,2,1,0,34,2,2,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646567,2026-08-05T17:56:34Z,5,40,True,1027,Mitch Santner,7087,Will Smeed,178,Joe Clarke,Right,Long On,0,0,0,0,LengthBall,MiddleStump,MisTimed,DownTheTrack,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,285.0,151.0,Caught,7087.0,Will Smeed,Caught,Caught,1906.0
1621883,9,4.33,5,0,0,39,2,5,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646568,2026-08-05T17:58:14Z,1,41,False,2501,Calvin Harrison,178,Joe Clarke,8105,Rehan Ahmed,Right,Deep Square Leg,1,0,1,1,LengthBall,MiddleStump,WellTimed,BackFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,332.0,134.0,,,,,,
1621883,9,4.33,5,0,0,39,2,5,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646569,2026-08-05T17:58:49Z,2,42,False,2501,Calvin Harrison,8105,Rehan Ahmed,178,Joe Clarke,Right,Long Off,1,0,1,1,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,249.0,139.0,,,,,,
1621883,9,4.33,5,0,0,39,2,5,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646570,2026-08-05T17:59:13Z,3,43,False,2501,Calvin Harrison,178,Joe Clarke,8105,Rehan Ahmed,Right,Cover,0,0,0,0,BackOfALength,OutsideOff,MisTimed,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,204.0,79.0,,,,,,
1621883,9,4.33,5,0,0,39,2,5,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646571,2026-08-05T17:59:32Z,4,44,False,2501,Calvin Harrison,178,Joe Clarke,8105,Rehan Ahmed,Right,Deep Extra Cover,1,0,1,1,LengthBall,OffStump,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,231.0,142.0,,,,,,
1621883,9,4.33,5,0,0,39,2,5,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646572,2026-08-05T17:59:57Z,5,45,False,2501,Calvin Harrison,8105,Rehan Ahmed,178,Joe Clarke,Right,Long On,2,0,2,2,BackOfALength,OffStump,WellTimed,BackFoot,Pull,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,274.0,160.0,,,,,,
1621884,10,4.2,3,0,0,42,2,3,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646573,2026-08-05T18:01:01Z,1,46,False,7,Lewis Gregory,8105,Rehan Ahmed,178,Joe Clarke,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,BackFoot,BackwardDefensive,SeamAway,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,,,
1621884,10,4.2,3,0,0,42,2,3,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646574,2026-08-05T18:01:34Z,2,47,False,7,Lewis Gregory,8105,Rehan Ahmed,178,Joe Clarke,Right,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,Missed,MovesInfront,Scoop,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,,,
1621884,10,4.2,3,0,0,42,2,3,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646575,2026-08-05T18:02:04Z,3,48,False,7,Lewis Gregory,8105,Rehan Ahmed,178,Joe Clarke,Right,Deep Mid Wicket,1,0,1,1,Short,OutsideOff,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,306.0,132.0,,,,,,
1621884,10,4.2,3,0,0,42,2,3,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646576,2026-08-05T18:02:43Z,4,49,False,7,Lewis Gregory,178,Joe Clarke,8105,Rehan Ahmed,Right,Deep Backward Point,1,0,1,1,BackOfALength,Wide,WellTimed,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,168.0,132.0,,,,,,
1621884,10,4.2,3,0,0,42,2,3,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646577,2026-08-05T18:03:21Z,5,50,False,7,Lewis Gregory,8105,Rehan Ahmed,178,Joe Clarke,Right,Deep Backward Square Leg,1,0,1,1,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,17.0,145.0,,,,,,
1621885,11,3.91,1,1,0,43,3,1,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646578,2026-08-05T18:04:32Z,1,51,False,2501,Calvin Harrison,8105,Rehan Ahmed,178,Joe Clarke,Right,Mid Wicket,0,0,0,0,LengthBall,DownLeg,HitBody,FrontFoot,Slog,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,329.0,19.0,,,,,,
1621885,11,3.91,1,1,0,43,3,1,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646579,2026-08-05T18:04:50Z,2,52,True,2501,Calvin Harrison,8105,Rehan Ahmed,178,Joe Clarke,Right,Long On,0,0,0,0,BackOfALength,OffStump,MisTimed,DownTheTrack,Slog,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,286.0,152.0,Caught,8105.0,Rehan Ahmed,Caught,Caught,1906.0
1621885,11,3.91,1,1,0,43,3,1,75871,,39778,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,931,Trent Rockets Men,8646580,2026-08-05T18:06:39Z,3,53,False,2501,Calvin Harrison,338,Laurie Evans,178,Joe Clarke,Right,Deep Cover,1,0,1,1,BackOfALength,OutsideOff,WellTimed,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,190.0,153.0,,,,,,
