over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,referralOutcomeId
56378,6,,3.0,0.0,0.0,28.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:54:40Z,3,False,975.0,Sunil Narine,197.0,Jos Buttler,1075.0,Steve Smith,219.0,95.0,Left,Extra Cover,0.0,0,0,0.0,Yorker,MiddleStump,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56378,6,,3.0,0.0,0.0,28.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:55:05Z,4,False,975.0,Sunil Narine,197.0,Jos Buttler,1075.0,Steve Smith,319.0,134.0,Left,Mid On,2.0,0,2,2.0,BackOfALength,MiddleStump,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56378,6,,3.0,0.0,0.0,28.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:55:26Z,5,False,975.0,Sunil Narine,197.0,Jos Buttler,1075.0,Steve Smith,355.0,83.0,Left,Square Leg,0.0,0,0,0.0,BackOfALength,LegStump,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56378,6,,3.0,0.0,0.0,28.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:55:49Z,6,False,975.0,Sunil Narine,197.0,Jos Buttler,1075.0,Steve Smith,352.0,90.0,Left,Square Leg,0.0,0,0,0.0,LengthBall,MiddleStump,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56381,7,,7.0,0.0,0.0,35.0,1.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:57:18Z,1,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,336.0,71.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56381,7,,7.0,0.0,0.0,35.0,1.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:57:38Z,2,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,70.0,136.0,Left,Fine Leg,2.0,0,2,2.0,LengthBall,LegStump,None,FrontFoot,Scoop,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56381,7,,7.0,0.0,0.0,35.0,1.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:58:06Z,3,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,338.0,149.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,None,BackFoot,Pull,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56381,7,,7.0,0.0,0.0,35.0,1.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:58:42Z,4,False,615.0,,197.0,Jos Buttler,1075.0,Steve Smith,296.0,162.0,Left,Long On,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56381,7,,7.0,0.0,0.0,35.0,1.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:59:12Z,5,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,342.0,99.0,Left,Mid Wicket,2.0,0,2,2.0,LengthBall,DownLeg,None,BackFoot,Worked,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56381,7,,7.0,0.0,0.0,35.0,1.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T15:59:39Z,6,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,246.0,137.0,Left,Long Off,1.0,0,1,1.0,HalfVolley,LegStump,LeadingEdge,DownTheTrack,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56385,8,,6.0,0.0,2.0,43.0,1.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:00:57Z,1,False,975.0,Sunil Narine,1075.0,Steve Smith,197.0,Jos Buttler,311.0,66.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56385,8,,6.0,0.0,2.0,43.0,1.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:01:14Z,2,False,975.0,Sunil Narine,1075.0,Steve Smith,197.0,Jos Buttler,213.0,144.0,Left,Deep Extra Cover,2.0,0,2,2.0,HalfVolley,LegStump,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56385,8,,6.0,0.0,2.0,43.0,1.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:01:37Z,3,False,975.0,Sunil Narine,1075.0,Steve Smith,197.0,Jos Buttler,216.0,92.0,Left,Extra Cover,0.0,0,0,0.0,LengthBall,LegStump,None,BacksAway,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56385,8,,6.0,0.0,2.0,43.0,1.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:02:00Z,4,False,975.0,Sunil Narine,1075.0,Steve Smith,197.0,Jos Buttler,156.0,187.0,Left,Deep Backward Point,4.0,0,4,4.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56385,8,,6.0,0.0,2.0,43.0,1.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:02:28Z,5,False,975.0,Sunil Narine,1075.0,Steve Smith,197.0,Jos Buttler,3.0,57.0,Left,Leg Gully,0.0,1,1,0.0,LengthBall,LegStump,HitPad,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,True,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,
56385,8,,6.0,0.0,2.0,43.0,1.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:02:58Z,6,False,975.0,Sunil Narine,197.0,Jos Buttler,1075.0,Steve Smith,169.0,78.0,Left,Backward Point,0.0,1,1,0.0,BackOfALength,MiddleStump,HitPad,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,True,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,
56393,9,,10.0,0.0,0.0,53.0,1.0,10.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:04:45Z,1,False,615.0,,197.0,Jos Buttler,1075.0,Steve Smith,176.0,187.0,Left,Deep Point,4.0,0,4,4.0,BackOfALength,LegStump,WellTimed,FrontFoot,ReverseSweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56393,9,,10.0,0.0,0.0,53.0,1.0,10.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:05:13Z,2,False,615.0,,197.0,Jos Buttler,1075.0,Steve Smith,209.0,92.0,Left,Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,DownTheTrack,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56393,9,,10.0,0.0,0.0,53.0,1.0,10.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:05:31Z,3,False,615.0,,197.0,Jos Buttler,1075.0,Steve Smith,203.0,110.0,Left,Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Cut,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56393,9,,10.0,0.0,0.0,53.0,1.0,10.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:06:01Z,4,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,4.0,184.0,Left,Deep Square Leg,4.0,0,4,4.0,LengthBall,DownLeg,WellTimed,FrontFoot,Sweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56393,9,,10.0,0.0,0.0,53.0,1.0,10.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:06:25Z,5,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,310.0,73.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,MiddleStump,None,BackFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56393,9,,10.0,0.0,0.0,53.0,1.0,10.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:06:44Z,6,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,233.0,150.0,Left,Deep Extra Cover,1.0,0,1,1.0,HalfVolley,LegStump,MisTimed,FrontFoot,Drive,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56402,10,,3.0,0.0,0.0,56.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:10:32Z,1,False,406.0,Harry Gurney,1075.0,Steve Smith,197.0,Jos Buttler,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,Missed,FrontFoot,Drive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56402,10,,3.0,0.0,0.0,56.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:11:04Z,2,False,406.0,Harry Gurney,1075.0,Steve Smith,197.0,Jos Buttler,16.0,145.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,BackOfALength,OffStump,None,FrontFoot,Worked,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56402,10,,3.0,0.0,0.0,56.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:11:42Z,3,False,406.0,Harry Gurney,197.0,Jos Buttler,1075.0,Steve Smith,249.0,155.0,Left,Long Off,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Pushed,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56402,10,,3.0,0.0,0.0,56.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:12:22Z,4,False,406.0,Harry Gurney,1075.0,Steve Smith,197.0,Jos Buttler,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,LegStump,Missed,FrontFoot,Sweep,SeamAway,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56402,10,,3.0,0.0,0.0,56.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:13:01Z,5,False,406.0,Harry Gurney,1075.0,Steve Smith,197.0,Jos Buttler,183.0,131.0,Left,Deep Point,1.0,0,1,1.0,LengthBall,OffStump,None,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56402,10,,3.0,0.0,0.0,56.0,1.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:13:22Z,6,False,406.0,Harry Gurney,197.0,Jos Buttler,1075.0,Steve Smith,210.0,90.0,Left,Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,BackFoot,Pushed,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56411,11,,11.0,0.0,0.0,66.0,1.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:14:44Z,1,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,108.0,176.0,Left,Third Man,4.0,0,4,4.0,BackOfALength,LegStump,OutsideEdge,BackFoot,BackwardDefensive,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56411,11,,11.0,0.0,0.0,66.0,1.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:15:22Z,2,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,310.0,152.0,Left,Long On,1.0,0,1,1.0,BackOfALength,OffStump,None,BackFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56411,11,,11.0,0.0,0.0,66.0,1.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:15:48Z,3,False,615.0,,197.0,Jos Buttler,1075.0,Steve Smith,179.0,180.0,Left,Deep Point,4.0,0,4,4.0,BackOfALength,DownLeg,WellTimed,FrontFoot,ReverseSweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56411,11,,11.0,0.0,0.0,66.0,1.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:16:16Z,4,False,615.0,,197.0,Jos Buttler,1075.0,Steve Smith,167.0,86.0,Left,Backward Point,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,ReverseSweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56411,11,,11.0,0.0,0.0,66.0,1.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:16:37Z,5,False,615.0,,197.0,Jos Buttler,1075.0,Steve Smith,149.0,81.0,Left,Backward Point,1.0,0,1,1.0,LengthBall,MiddleStump,None,FrontFoot,ReverseSweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56411,11,,11.0,0.0,0.0,66.0,1.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:17:01Z,6,False,615.0,,1075.0,Steve Smith,197.0,Jos Buttler,333.0,81.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,None,BackFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56417,12,,11.0,1.0,1.0,78.0,2.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:18:05Z,1,False,406.0,Harry Gurney,1075.0,Steve Smith,197.0,Jos Buttler,347.0,163.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,DownLeg,None,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56417,12,,11.0,1.0,1.0,78.0,2.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:18:38Z,2,False,406.0,Harry Gurney,197.0,Jos Buttler,1075.0,Steve Smith,211.0,90.0,Left,Extra Cover,1.0,0,1,1.0,BackOfALength,LegStump,MisTimed,FrontFoot,ReverseSweep,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56417,12,,11.0,1.0,1.0,78.0,2.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:19:18Z,3,False,406.0,Harry Gurney,1075.0,Steve Smith,197.0,Jos Buttler,344.0,156.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,DownLeg,None,BackFoot,Worked,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56417,12,,11.0,1.0,1.0,78.0,2.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:19:48Z,4,False,406.0,Harry Gurney,197.0,Jos Buttler,1075.0,Steve Smith,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,LengthBall,Wide,Left,NoMovement,Leave,SlowerBall,Over,Fast,Right,Null,Null,True,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,
56417,12,,11.0,1.0,1.0,78.0,2.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:20:05Z,4,False,406.0,Harry Gurney,197.0,Jos Buttler,1075.0,Steve Smith,353.0,190.0,Left,Deep Square Leg,6.0,0,6,6.0,BackOfALength,LegStump,Middled,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56417,12,,11.0,1.0,1.0,78.0,2.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:20:55Z,5,True,406.0,Harry Gurney,197.0,Jos Buttler,1075.0,Steve Smith,321.0,168.0,Left,Deep Mid Wicket,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,Slog,NoMovement,Over,Fast,Right,Out1stUmpire,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,Caught,197.0,Jos Buttler,Caught,
56417,12,,11.0,1.0,1.0,78.0,2.0,11.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:23:04Z,6,False,406.0,Harry Gurney,1075.0,Steve Smith,2479.0,Rahul Tripathi,332.0,170.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56428,13,,6.0,0.0,0.0,83.0,2.0,6.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:23:55Z,1,False,1911.0,Piyush Chawla,1075.0,Steve Smith,2479.0,Rahul Tripathi,327.0,92.0,Left,Mid Wicket,0.0,0,0,0.0,BackOfALength,LegStump,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56428,13,,6.0,0.0,0.0,83.0,2.0,6.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:24:11Z,2,False,1911.0,Piyush Chawla,1075.0,Steve Smith,2479.0,Rahul Tripathi,327.0,150.0,Left,Deep Mid Wicket,2.0,0,2,2.0,LengthBall,LegStump,None,DownTheTrack,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56428,13,,6.0,0.0,0.0,83.0,2.0,6.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:24:55Z,3,False,1911.0,Piyush Chawla,1075.0,Steve Smith,2479.0,Rahul Tripathi,126.0,82.0,Left,Short Third Man,1.0,0,1,1.0,BackOfALength,MiddleStump,InsideEdge,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56428,13,,6.0,0.0,0.0,83.0,2.0,6.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:25:21Z,4,False,1911.0,Piyush Chawla,2479.0,Rahul Tripathi,1075.0,Steve Smith,245.0,157.0,Left,Long Off,1.0,0,1,1.0,HalfVolley,LegStump,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56428,13,,6.0,0.0,0.0,83.0,2.0,6.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:25:44Z,5,False,1911.0,Piyush Chawla,1075.0,Steve Smith,2479.0,Rahul Tripathi,173.0,145.0,Left,Deep Backward Point,2.0,0,2,2.0,BackOfALength,OutsideOff,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56428,13,,6.0,0.0,0.0,83.0,2.0,6.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:26:15Z,6,False,1911.0,Piyush Chawla,1075.0,Steve Smith,2479.0,Rahul Tripathi,306.0,47.0,Left,Silly Mid On,0.0,0,0,0.0,BackOfALength,LegStump,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56436,14,,5.0,0.0,3.0,90.0,2.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:27:38Z,1,False,975.0,Sunil Narine,2479.0,Rahul Tripathi,1075.0,Steve Smith,334.0,152.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,MiddleStump,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56436,14,,5.0,0.0,3.0,90.0,2.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:28:09Z,2,False,975.0,Sunil Narine,1075.0,Steve Smith,2479.0,Rahul Tripathi,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,BackOfALength,DownLeg,PlayAndMissLegSide,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,True,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,
56436,14,,5.0,0.0,3.0,90.0,2.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:28:28Z,2,False,975.0,Sunil Narine,1075.0,Steve Smith,2479.0,Rahul Tripathi,316.0,44.0,Left,Short Mid Wicket,0.0,1,1,0.0,LengthBall,LegStump,HitPad,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,True,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,
