over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,over_runrate
53689,1,8.0,0.0,0.0,8.0,0.0,8.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:30:33Z,1,False,472.0,,696.0,,204.0,,195.0,169.0,Left,Deep Cover,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,BackFoot,Drive,InSwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,True,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53689,1,8.0,0.0,0.0,8.0,0.0,8.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:31:37Z,2,False,472.0,,696.0,,204.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53689,1,8.0,0.0,0.0,8.0,0.0,8.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:32:11Z,3,False,472.0,,696.0,,204.0,,279.0,29.0,Left,Silly Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53689,1,8.0,0.0,0.0,8.0,0.0,8.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:32:40Z,4,False,472.0,,696.0,,204.0,,312.0,53.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53689,1,8.0,0.0,0.0,8.0,0.0,8.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:33:12Z,5,False,472.0,,696.0,,204.0,,100.0,164.0,Left,Third Man,4.0,0,4,4.0,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
53689,1,8.0,0.0,0.0,8.0,0.0,8.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:33:50Z,6,False,472.0,,696.0,,204.0,,234.0,77.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53691,2,6.0,0.0,0.0,14.0,0.0,6.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:35:01Z,1,False,267.0,Mohammad Nabi,204.0,,696.0,,0.0,0.0,Right,-,1.0,0,1,1.0,LengthBall,OutsideOff,InsideEdge,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53691,2,6.0,0.0,0.0,14.0,0.0,6.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:35:39Z,2,False,267.0,Mohammad Nabi,696.0,,204.0,,344.0,136.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53691,2,6.0,0.0,0.0,14.0,0.0,6.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:35:59Z,3,False,267.0,Mohammad Nabi,204.0,,696.0,,311.0,84.0,Right,Mid Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53691,2,6.0,0.0,0.0,14.0,0.0,6.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:36:35Z,4,False,267.0,Mohammad Nabi,696.0,,204.0,,139.0,71.0,Left,Short Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Steer,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53691,2,6.0,0.0,0.0,14.0,0.0,6.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:37:03Z,5,False,267.0,Mohammad Nabi,204.0,,696.0,,209.0,72.0,Right,Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,DownTheTrack,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53691,2,6.0,0.0,0.0,14.0,0.0,6.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:37:41Z,6,False,267.0,Mohammad Nabi,696.0,,204.0,,345.0,133.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53694,3,1.0,1.0,0.0,15.0,1.0,1.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:38:39Z,1,False,472.0,,696.0,,204.0,,205.0,77.0,Left,Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53694,3,1.0,1.0,0.0,15.0,1.0,1.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:39:11Z,2,True,472.0,,696.0,,204.0,,0.0,0.0,Left,,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Slog,OffCutter,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Bowled,696.0,,Bowled,,
53694,3,1.0,1.0,0.0,15.0,1.0,1.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:40:57Z,3,False,472.0,,279.0,,204.0,,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53694,3,1.0,1.0,0.0,15.0,1.0,1.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:41:29Z,4,False,472.0,,279.0,,204.0,,181.0,42.0,Left,Point,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53694,3,1.0,1.0,0.0,15.0,1.0,1.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:42:18Z,5,False,472.0,,204.0,,279.0,,320.0,54.0,Right,Short Extra Cover,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53694,3,1.0,1.0,0.0,15.0,1.0,1.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:42:49Z,6,False,472.0,,204.0,,279.0,,297.0,85.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,MiddleStump,None,DownTheTrack,Pushed,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53696,4,3.0,0.0,1.0,19.0,1.0,4.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:44:08Z,1,False,267.0,Mohammad Nabi,279.0,,204.0,,181.0,44.0,Left,Point,0.0,0,0,0.0,LengthBall,OutsideOff,HitPad,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53696,4,3.0,0.0,1.0,19.0,1.0,4.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:44:33Z,2,False,267.0,Mohammad Nabi,279.0,,204.0,,330.0,73.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53696,4,3.0,0.0,1.0,19.0,1.0,4.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:45:08Z,3,False,267.0,Mohammad Nabi,204.0,,279.0,,159.0,82.0,Right,Backward Square Leg,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,Sweep,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
53696,4,3.0,0.0,1.0,19.0,1.0,4.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:45:36Z,4,False,267.0,Mohammad Nabi,204.0,,279.0,,132.0,73.0,Right,Short Fine Leg,0.0,1,1,0.0,LengthBall,MiddleStump,HitPad,FrontFoot,Glance,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,True,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,
53696,4,3.0,0.0,1.0,19.0,1.0,4.0,1202,,5093,IPL 2019,1,241,Delhi Capitals Men,247,Sunrisers Hyderabad,2019-04-04T15:46:21Z,5,False,267.0,Mohammad Nabi,279.0,,204.0,,216.0,41.0,Left,Short Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Dropped,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
