over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1619619,2,4.5,1,1,0,9,1,1,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633354,2026-08-01T13:33:46Z,1,6,False,199,Chris Woakes,3960,Mitchell Owen,7087,Will Smeed,358.0,155.0,Right,Deep Square Leg,1,0,1,1,BackOfALength,OutsideOff,MisTimed,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1619619,2,4.5,1,1,0,9,1,1,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633355,2026-08-01T13:34:18Z,2,7,False,199,Chris Woakes,7087,Will Smeed,3960,Mitchell Owen,,,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1619619,2,4.5,1,1,0,9,1,1,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633358,2026-08-01T13:34:49Z,3,8,True,199,Chris Woakes,7087,Will Smeed,3960,Mitchell Owen,141.0,142.0,Right,Third Man,0,0,0,0,BackOfALength,Wide,MisTimed,BackFoot,Cut,AwaySwinger,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,7087.0,Will Smeed,Caught,Caught,1942.0,
1619619,2,4.5,1,1,0,9,1,1,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633361,2026-08-01T13:36:16Z,4,9,False,199,Chris Woakes,178,Joe Clarke,3960,Mitchell Owen,293.0,103.0,Right,Bowler,0,0,0,0,HalfVolley,OffStump,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1619619,2,4.5,1,1,0,9,1,1,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633362,2026-08-01T13:36:46Z,5,10,False,199,Chris Woakes,178,Joe Clarke,3960,Mitchell Owen,221.0,35.0,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1619621,3,5.33,7,0,0,16,1,7,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633365,2026-08-01T13:37:50Z,1,11,False,22,Sam Cook,3960,Mitchell Owen,178,Joe Clarke,315.0,157.0,Right,Deep Mid Wicket,2,0,2,2,BackOfALength,OutsideOff,MisTimed,BackFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,,,,,,,
1619621,3,5.33,7,0,0,16,1,7,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633367,2026-08-01T13:38:28Z,2,12,False,22,Sam Cook,3960,Mitchell Owen,178,Joe Clarke,307.0,142.0,Right,Deep Mid Wicket,2,0,2,2,LengthBall,OffStump,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,,,,,,,
1619621,3,5.33,7,0,0,16,1,7,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633369,2026-08-01T13:39:08Z,3,13,False,22,Sam Cook,3960,Mitchell Owen,178,Joe Clarke,147.0,71.0,Right,Gully,0,1,1,0,Short,OutsideOff,HitBody,BackFoot,Pull,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,True,False,False,False,1,0,0,1,0,False,False,,,,,,,
1619621,3,5.33,7,0,0,16,1,7,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633371,2026-08-01T13:39:51Z,4,14,False,22,Sam Cook,178,Joe Clarke,3960,Mitchell Owen,155.0,157.0,Right,Deep Backward Point,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1619621,3,5.33,7,0,0,16,1,7,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633372,2026-08-01T13:40:22Z,5,15,False,22,Sam Cook,3960,Mitchell Owen,178,Joe Clarke,11.0,85.0,Right,Backward Square Leg,1,0,1,1,BackOfALength,OutsideOff,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1619623,4,7.75,15,0,0,31,1,15,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633374,2026-08-01T13:41:11Z,1,16,False,199,Chris Woakes,178,Joe Clarke,3960,Mitchell Owen,302.0,178.0,Right,,6,0,6,6,LengthBall,OffStump,Middled,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,
1619623,4,7.75,15,0,0,31,1,15,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633376,2026-08-01T13:41:46Z,2,17,False,199,Chris Woakes,178,Joe Clarke,3960,Mitchell Owen,232.0,105.0,Right,Deep Extra Cover,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1619623,4,7.75,15,0,0,31,1,15,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633378,2026-08-01T13:42:21Z,3,18,False,199,Chris Woakes,3960,Mitchell Owen,178,Joe Clarke,227.0,177.0,Right,,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1619623,4,7.75,15,0,0,31,1,15,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633380,2026-08-01T13:43:00Z,4,19,False,199,Chris Woakes,3960,Mitchell Owen,178,Joe Clarke,245.0,96.0,Right,Mid Off,0,0,0,0,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1619623,4,7.75,15,0,0,31,1,15,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633381,2026-08-01T13:43:30Z,5,20,False,199,Chris Woakes,3960,Mitchell Owen,178,Joe Clarke,80.0,160.0,Right,,4,0,4,4,BackOfALength,MiddleStump,TopEdge,BackFoot,Scoop,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,,
1619625,5,10.2,20,0,0,51,1,20,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633385,2026-08-01T13:44:36Z,1,21,False,22,Sam Cook,178,Joe Clarke,3960,Mitchell Owen,76.0,160.0,Right,,4,0,4,4,Short,OutsideOff,BottomEdge,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1619625,5,10.2,20,0,0,51,1,20,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633388,2026-08-01T13:45:09Z,2,22,False,22,Sam Cook,178,Joe Clarke,3960,Mitchell Owen,151.0,160.0,Right,Deep Backward Point,2,0,2,2,BackOfALength,OutsideOff,None,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,False,,,,,,,
1619625,5,10.2,20,0,0,51,1,20,75803,39771,The Hundred 2026 – Men,1,926,Birmingham Phoenix Men,925,Welsh Fire Men,8633390,2026-08-01T13:45:43Z,3,23,False,22,Sam Cook,178,Joe Clarke,3960,Mitchell Owen,259.0,180.0,Right,,4,0,4,4,FullToss,LegStump,WellTimed,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
