over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1611252,2,7.0,11,1,0,14,1,11,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583483,2026-07-15T21:42:46Z,1,7,False,1080,Matt Short,781,Colin Munro,876,Andre Fletcher,356.0,171.0,Left,,4,0,4,4,BackOfALength,LegStump,WellTimed,FrontFoot,SwitchHit,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1611252,2,7.0,11,1,0,14,1,11,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583484,2026-07-15T21:43:33Z,2,8,False,1080,Matt Short,781,Colin Munro,876,Andre Fletcher,336.0,38.0,Left,Cover,0,0,0,0,BackOfALength,LegStump,None,FrontFoot,BackwardDefensive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611252,2,7.0,11,1,0,14,1,11,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583485,2026-07-15T21:43:53Z,3,9,False,1080,Matt Short,781,Colin Munro,876,Andre Fletcher,246.0,70.0,Left,Mid On,1,0,1,1,Short,OffStump,None,BackFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611252,2,7.0,11,1,0,14,1,11,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583486,2026-07-15T21:44:26Z,4,10,False,1080,Matt Short,876,Andre Fletcher,781,Colin Munro,,,Right,Bowler,0,0,0,0,HalfVolley,MiddleStump,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611252,2,7.0,11,1,0,14,1,11,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583487,2026-07-15T21:44:42Z,5,11,False,1080,Matt Short,876,Andre Fletcher,781,Colin Munro,343.0,173.0,Right,,6,0,6,6,BackOfALength,OffStump,WellTimed,FrontFoot,SlogSweep,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,
1611252,2,7.0,11,1,0,14,1,11,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583488,2026-07-15T21:45:22Z,6,12,True,1080,Matt Short,876,Andre Fletcher,781,Colin Munro,315.0,58.0,Right,Mid Wicket,0,0,0,0,BackOfALength,MiddleStump,MisTimed,FrontFoot,Slog,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,876.0,Andre Fletcher,Caught,Caught,,
1611253,3,5.0,1,0,0,15,1,1,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583489,2026-07-15T21:47:15Z,1,13,False,7771,Brody Couch,781,Colin Munro,1485,Andre Russell,194.0,38.0,Left,Square Leg,0,0,0,0,LengthBall,MiddleStump,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611253,3,5.0,1,0,0,15,1,1,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583490,2026-07-15T21:47:50Z,2,14,False,7771,Brody Couch,781,Colin Munro,1485,Andre Russell,302.0,71.0,Left,Extra Cover,0,0,0,0,BackOfALength,LegStump,None,DownTheTrack,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611253,3,5.0,1,0,0,15,1,1,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583491,2026-07-15T21:48:26Z,3,15,False,7771,Brody Couch,781,Colin Munro,1485,Andre Russell,348.0,48.0,Left,Cover,0,0,0,0,BackOfALength,LegStump,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611253,3,5.0,1,0,0,15,1,1,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583492,2026-07-15T21:49:00Z,4,16,False,7771,Brody Couch,781,Colin Munro,1485,Andre Russell,,,Left,Bowler,0,0,0,0,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611253,3,5.0,1,0,0,15,1,1,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583493,2026-07-15T21:49:36Z,5,17,False,7771,Brody Couch,781,Colin Munro,1485,Andre Russell,193.0,118.0,Left,Deep Square Leg,1,0,1,1,BackOfALength,WideDownLeg,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611253,3,5.0,1,0,0,15,1,1,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583494,2026-07-15T21:50:33Z,6,18,False,7771,Brody Couch,1485,Andre Russell,781,Colin Munro,202.0,45.0,Right,Cover,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611254,4,4.5,3,0,0,18,1,3,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583495,2026-07-15T21:51:49Z,1,19,False,3928,Haris Rauf,781,Colin Munro,1485,Andre Russell,54.0,36.0,Left,Gully,0,0,0,0,Short,DownLeg,None,BackFoot,Steer,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611254,4,4.5,3,0,0,18,1,3,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583496,2026-07-15T21:52:24Z,2,20,False,3928,Haris Rauf,781,Colin Munro,1485,Andre Russell,160.0,124.0,Left,Deep Backward Square Leg,1,0,1,1,BackOfALength,WideDownLeg,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611254,4,4.5,3,0,0,18,1,3,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583497,2026-07-15T21:53:13Z,3,21,False,3928,Haris Rauf,1485,Andre Russell,781,Colin Munro,,,Right,Bowler,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611254,4,4.5,3,0,0,18,1,3,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583498,2026-07-15T21:53:54Z,4,22,False,3928,Haris Rauf,1485,Andre Russell,781,Colin Munro,,,Right,Wicketkeeper,0,0,0,0,Short,OutsideOff,Missed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611254,4,4.5,3,0,0,18,1,3,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583499,2026-07-15T21:54:30Z,5,23,False,3928,Haris Rauf,1485,Andre Russell,781,Colin Munro,176.0,40.0,Right,Backward Point,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Dropped,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611254,4,4.5,3,0,0,18,1,3,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583500,2026-07-15T21:55:09Z,6,24,False,3928,Haris Rauf,781,Colin Munro,1485,Andre Russell,245.0,75.0,Left,Mid On,1,0,1,1,BackOfALength,WideDownLeg,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1611255,5,7.6,20,0,0,38,1,20,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583501,2026-07-15T21:56:14Z,1,25,False,9766,Ghulam Mudassar,781,Colin Munro,1485,Andre Russell,,,Left,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,Missed,DownTheTrack,Slog,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1611255,5,7.6,20,0,0,38,1,20,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583502,2026-07-15T21:56:51Z,2,26,False,9766,Ghulam Mudassar,781,Colin Munro,1485,Andre Russell,95.0,160.0,Left,,4,0,4,4,Short,OutsideOff,Gloved,BackFoot,Pull,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,,
1611255,5,7.6,20,0,0,38,1,20,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583503,2026-07-15T21:57:27Z,3,27,False,9766,Ghulam Mudassar,781,Colin Munro,1485,Andre Russell,7.0,169.0,Left,,4,0,4,4,BackOfALength,OutsideOff,WellTimed,BacksAway,Cut,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1611255,5,7.6,20,0,0,38,1,20,75568,40156,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1294,San Francisco Unicorns,8583504,2026-07-15T21:58:04Z,4,28,False,9766,Ghulam Mudassar,781,Colin Munro,1485,Andre Russell,129.0,162.0,Left,,6,0,6,6,HalfVolley,OffStump,WellTimed,FrontFoot,Scoop,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,
