over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,matchName
1603249,8,7.0,3,0,0,56,5,3,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534854,2026-06-26T22:12:10Z,6,51,False,11914,Abhimanyu Lamba,1846,Nicholas Pooran,3673,Corbin Bosch,0.0,0.0,Left,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603250,9,6.56,3,0,0,59,5,3,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534855,2026-06-26T22:12:57Z,1,52,False,3789,Donovan Ferreira,3673,Corbin Bosch,1846,Nicholas Pooran,341.0,41.0,Right,0,0,0,0,LengthBall,LegStump,None,BackFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Square Leg,,,,,,
1603250,9,6.56,3,0,0,59,5,3,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534856,2026-06-26T22:13:11Z,2,53,False,3789,Donovan Ferreira,3673,Corbin Bosch,1846,Nicholas Pooran,342.0,40.0,Right,0,0,0,0,LengthBall,MiddleStump,None,FrontFoot,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Square Leg,,,,,,
1603250,9,6.56,3,0,0,59,5,3,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534857,2026-06-26T22:13:26Z,3,54,False,3789,Donovan Ferreira,3673,Corbin Bosch,1846,Nicholas Pooran,285.0,139.0,Right,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1603250,9,6.56,3,0,0,59,5,3,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534858,2026-06-26T22:14:15Z,4,55,False,3789,Donovan Ferreira,1846,Nicholas Pooran,3673,Corbin Bosch,343.0,42.0,Left,0,0,0,0,BackOfALength,OffStump,None,BackFoot,Pushed,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603250,9,6.56,3,0,0,59,5,3,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534859,2026-06-26T22:14:33Z,5,56,False,3789,Donovan Ferreira,1846,Nicholas Pooran,3673,Corbin Bosch,33.0,108.0,Left,2,0,2,2,BackOfALength,OutsideOff,None,BackFoot,Cut,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Third Man,,,,,,
1603250,9,6.56,3,0,0,59,5,3,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534860,2026-06-26T22:15:18Z,6,57,False,3789,Donovan Ferreira,1846,Nicholas Pooran,3673,Corbin Bosch,0.0,31.0,Left,0,0,0,0,LengthBall,MiddleStump,ThickEdge,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603251,10,6.3,4,0,0,63,5,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534861,2026-06-26T22:16:15Z,1,58,False,11914,Abhimanyu Lamba,3673,Corbin Bosch,1846,Nicholas Pooran,309.0,94.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Mid Wicket,,,,,,
1603251,10,6.3,4,0,0,63,5,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534862,2026-06-26T22:16:51Z,2,59,False,11914,Abhimanyu Lamba,1846,Nicholas Pooran,3673,Corbin Bosch,334.0,57.0,Left,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603251,10,6.3,4,0,0,63,5,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534863,2026-06-26T22:17:28Z,3,60,False,11914,Abhimanyu Lamba,1846,Nicholas Pooran,3673,Corbin Bosch,221.0,107.0,Left,1,0,1,1,HalfTracker,OutsideOff,None,BackFoot,Pull,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,
1603251,10,6.3,4,0,0,63,5,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534864,2026-06-26T22:18:14Z,4,61,False,11914,Abhimanyu Lamba,3673,Corbin Bosch,1846,Nicholas Pooran,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603251,10,6.3,4,0,0,63,5,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534865,2026-06-26T22:18:46Z,5,62,False,11914,Abhimanyu Lamba,3673,Corbin Bosch,1846,Nicholas Pooran,189.0,143.0,Right,2,0,2,2,BackOfALength,Wide,None,BackFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Cover,,,,,,
1603251,10,6.3,4,0,0,63,5,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534866,2026-06-26T22:19:23Z,6,63,False,11914,Abhimanyu Lamba,3673,Corbin Bosch,1846,Nicholas Pooran,196.0,49.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603252,11,5.73,0,1,0,63,6,0,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534867,2026-06-26T22:22:34Z,1,64,False,3789,Donovan Ferreira,1846,Nicholas Pooran,3673,Corbin Bosch,14.0,32.0,Left,0,0,0,0,BackOfALength,MiddleStump,None,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,,
1603252,11,5.73,0,1,0,63,6,0,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534868,2026-06-26T22:22:50Z,2,65,True,3789,Donovan Ferreira,1846,Nicholas Pooran,3673,Corbin Bosch,241.0,143.0,Left,0,0,0,0,LengthBall,MiddleStump,MisTimed,FrontFoot,Slog,OffBreak,Round,OffSpin,Right,Null,OutThirdUmpire,Null,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,False,True,Long On,Caught,1846.0,Nicholas Pooran,Caught,Caught,
1603252,11,5.73,0,1,0,63,6,0,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534869,2026-06-26T22:25:17Z,3,66,False,3789,Donovan Ferreira,398,Corey Anderson,3673,Corbin Bosch,34.0,11.0,Left,0,0,0,0,BackOfALength,OffStump,None,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,First Slip,,,,,,
1603252,11,5.73,0,1,0,63,6,0,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534870,2026-06-26T22:25:32Z,4,67,False,3789,Donovan Ferreira,398,Corey Anderson,3673,Corbin Bosch,0.0,0.0,Left,0,0,0,0,Short,OutsideOff,Missed,BackFoot,BackwardDefensive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603252,11,5.73,0,1,0,63,6,0,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534871,2026-06-26T22:25:49Z,5,68,False,3789,Donovan Ferreira,398,Corey Anderson,3673,Corbin Bosch,0.0,0.0,Left,0,0,0,0,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603252,11,5.73,0,1,0,63,6,0,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534872,2026-06-26T22:26:07Z,6,69,False,3789,Donovan Ferreira,398,Corey Anderson,3673,Corbin Bosch,315.0,14.0,Left,0,0,0,0,BackOfALength,OffStump,None,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603253,12,5.33,1,1,0,64,7,1,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534873,2026-06-26T22:27:01Z,1,70,False,11914,Abhimanyu Lamba,3673,Corbin Bosch,398,Corey Anderson,218.0,52.0,Right,1,0,1,1,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Extra Cover,,,,,,
1603253,12,5.33,1,1,0,64,7,1,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534874,2026-06-26T22:28:11Z,2,71,False,11914,Abhimanyu Lamba,398,Corey Anderson,3673,Corbin Bosch,0.0,0.0,Left,0,0,0,0,LengthBall,OutsideOff,Left,FrontFoot,Leave,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603253,12,5.33,1,1,0,64,7,1,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534875,2026-06-26T22:28:43Z,3,72,True,11914,Abhimanyu Lamba,398,Corey Anderson,3673,Corbin Bosch,85.0,2.0,Left,0,0,0,0,HalfVolley,MiddleStump,OutsideEdge,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,OutReviewRetained,Null,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,False,False,Wicketkeeper,Caught,398.0,Corey Anderson,Caught,Caught,
1603253,12,5.33,1,1,0,64,7,1,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534876,2026-06-26T22:31:25Z,4,73,False,11914,Abhimanyu Lamba,15328,Sunny Patel,3673,Corbin Bosch,200.0,54.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,SeamIn,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603253,12,5.33,1,1,0,64,7,1,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534877,2026-06-26T22:32:00Z,5,74,False,11914,Abhimanyu Lamba,15328,Sunny Patel,3673,Corbin Bosch,191.0,39.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Point,,,,,,
1603253,12,5.33,1,1,0,64,7,1,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534878,2026-06-26T22:32:35Z,6,75,False,11914,Abhimanyu Lamba,15328,Sunny Patel,3673,Corbin Bosch,184.0,35.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603254,13,5.23,4,0,0,68,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534879,2026-06-26T22:33:42Z,1,76,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,279.0,151.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1603254,13,5.23,4,0,0,68,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534880,2026-06-26T22:34:16Z,2,77,False,3869,Amshi de Silva,15328,Sunny Patel,3673,Corbin Bosch,176.0,35.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,,
1603254,13,5.23,4,0,0,68,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534881,2026-06-26T22:34:45Z,3,78,False,3869,Amshi de Silva,15328,Sunny Patel,3673,Corbin Bosch,211.0,44.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,
1603254,13,5.23,4,0,0,68,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534882,2026-06-26T22:35:16Z,4,79,False,3869,Amshi de Silva,15328,Sunny Patel,3673,Corbin Bosch,286.0,152.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1603254,13,5.23,4,0,0,68,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534883,2026-06-26T22:35:56Z,5,80,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,60.0,121.0,Right,1,0,1,1,HalfVolley,LegStump,InsideEdge,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Fine Leg,,,,,,
1603254,13,5.23,4,0,0,68,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534884,2026-06-26T22:36:30Z,6,81,False,3869,Amshi de Silva,15328,Sunny Patel,3673,Corbin Bosch,347.0,36.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,,
1603255,14,5.5,9,0,0,77,7,9,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534885,2026-06-26T22:37:43Z,1,82,False,63,Hardus Viljoen,15328,Sunny Patel,3673,Corbin Bosch,354.0,44.0,Right,1,0,1,1,HalfVolley,OffStump,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,,
1603255,14,5.5,9,0,0,77,7,9,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534886,2026-06-26T22:38:12Z,2,83,False,63,Hardus Viljoen,3673,Corbin Bosch,15328,Sunny Patel,227.0,109.0,Right,1,0,1,1,Yorker,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Extra Cover,,,,,,
1603255,14,5.5,9,0,0,77,7,9,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534887,2026-06-26T22:38:45Z,3,84,False,63,Hardus Viljoen,15328,Sunny Patel,3673,Corbin Bosch,223.0,177.0,Right,4,0,4,4,HalfVolley,Wide,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603255,14,5.5,9,0,0,77,7,9,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534888,2026-06-26T22:39:21Z,4,85,False,63,Hardus Viljoen,15328,Sunny Patel,3673,Corbin Bosch,0.0,0.0,Right,0,0,0,0,Short,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603255,14,5.5,9,0,0,77,7,9,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534889,2026-06-26T22:39:54Z,5,86,False,63,Hardus Viljoen,15328,Sunny Patel,3673,Corbin Bosch,0.0,0.0,Right,1,1,1,0,Short,OutsideOff,Left,Ducked,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,
1603255,14,5.5,9,0,0,77,7,9,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534890,2026-06-26T22:40:29Z,5,87,False,63,Hardus Viljoen,15328,Sunny Patel,3673,Corbin Bosch,23.0,120.0,Right,1,0,1,1,LengthBall,MiddleStump,None,BackFoot,Glance,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Backward Square Leg,,,,,,
1603255,14,5.5,9,0,0,77,7,9,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534891,2026-06-26T22:41:01Z,6,88,False,63,Hardus Viljoen,3673,Corbin Bosch,15328,Sunny Patel,16.0,137.0,Right,1,0,1,1,Short,OutsideOff,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Backward Square Leg,,,,,,
1603256,15,5.6,7,0,0,84,7,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534892,2026-06-26T22:41:54Z,1,89,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,220.0,61.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,
1603256,15,5.6,7,0,0,84,7,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534893,2026-06-26T22:42:23Z,2,90,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,243.0,152.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long Off,,,,,,
1603256,15,5.6,7,0,0,84,7,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534894,2026-06-26T22:42:56Z,3,91,False,3869,Amshi de Silva,15328,Sunny Patel,3673,Corbin Bosch,167.0,168.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603256,15,5.6,7,0,0,84,7,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534895,2026-06-26T22:43:30Z,4,92,False,3869,Amshi de Silva,15328,Sunny Patel,3673,Corbin Bosch,342.0,137.0,Right,1,0,1,1,HalfVolley,MiddleStump,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,
1603256,15,5.6,7,0,0,84,7,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534896,2026-06-26T22:44:06Z,5,93,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,243.0,143.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Bowler,,,,,,
1603256,15,5.6,7,0,0,84,7,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534897,2026-06-26T22:44:40Z,6,94,False,3869,Amshi de Silva,15328,Sunny Patel,3673,Corbin Bosch,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603257,16,5.5,4,0,0,88,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534898,2026-06-26T22:45:43Z,1,95,False,323,Adam Milne,3673,Corbin Bosch,15328,Sunny Patel,344.0,49.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,,
1603257,16,5.5,4,0,0,88,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534899,2026-06-26T22:46:19Z,2,96,False,323,Adam Milne,15328,Sunny Patel,3673,Corbin Bosch,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603257,16,5.5,4,0,0,88,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534900,2026-06-26T22:46:56Z,3,97,False,323,Adam Milne,15328,Sunny Patel,3673,Corbin Bosch,109.0,142.0,Right,2,0,2,2,BackOfALength,OutsideOff,None,BackFoot,Steer,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Third Man,,,,,,
1603257,16,5.5,4,0,0,88,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534901,2026-06-26T22:47:39Z,4,98,False,323,Adam Milne,15328,Sunny Patel,3673,Corbin Bosch,348.0,131.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,
1603257,16,5.5,4,0,0,88,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534902,2026-06-26T22:48:13Z,5,99,False,323,Adam Milne,3673,Corbin Bosch,15328,Sunny Patel,0.0,0.0,Right,0,0,0,0,LengthBall,Wide,Missed,FrontFoot,Pushed,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603257,16,5.5,4,0,0,88,7,4,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534903,2026-06-26T22:48:49Z,6,100,False,323,Adam Milne,3673,Corbin Bosch,15328,Sunny Patel,176.0,37.0,Right,0,0,0,0,BackOfALength,OutsideOff,HitPad,BackFoot,Worked,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,,
1603258,17,5.82,11,1,0,99,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534904,2026-06-26T22:49:43Z,1,101,False,3869,Amshi de Silva,15328,Sunny Patel,3673,Corbin Bosch,285.0,144.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1603258,17,5.82,11,1,0,99,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534905,2026-06-26T22:50:14Z,2,102,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,246.0,157.0,Right,1,1,1,0,HalfVolley,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,3,False,True,False,False,False,True,False,False,False,False,False,False,1,0,0,0,1,False,True,Long Off,,,,,,
1603258,17,5.82,11,1,0,99,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534906,2026-06-26T22:51:49Z,2,103,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,101.0,160.0,Right,4,0,4,4,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,True,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
