over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1020486,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:45:22Z,1,False,798,Brendan Doggett,11132,Josh Brown,2911,Jake Fraser-McGurk,213,44,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,True,True,False,True,False,0,0,0,0,0,False,False,,,,
1020486,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:45:55Z,2,False,798,Brendan Doggett,11132,Josh Brown,2911,Jake Fraser-McGurk,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,
1020486,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:46:25Z,3,False,798,Brendan Doggett,11132,Josh Brown,2911,Jake Fraser-McGurk,199,78,Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,
1020486,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:47:04Z,4,False,798,Brendan Doggett,11132,Josh Brown,2911,Jake Fraser-McGurk,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,BottomEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,
1020486,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:47:38Z,5,False,798,Brendan Doggett,11132,Josh Brown,2911,Jake Fraser-McGurk,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,
1020486,1,4.0,4.0,0.0,0.0,4.0,0.0,4.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:48:15Z,6,False,798,Brendan Doggett,11132,Josh Brown,2911,Jake Fraser-McGurk,139,161,Third Man,4,0,4,4,LengthBall,OutsideOff,NotOut,ThickEdge,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,227,False,False,True,False,True,False,4,0,0,0,0,False,True,,,,
1020487,2,4.5,5.0,0.0,0.0,9.0,0.0,5.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:49:22Z,1,False,887,Henry Thornton,2911,Jake Fraser-McGurk,11132,Josh Brown,239,71,Mid Off,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,99,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,
1020487,2,4.5,5.0,0.0,0.0,9.0,0.0,5.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:50:01Z,2,False,887,Henry Thornton,2911,Jake Fraser-McGurk,11132,Josh Brown,2,105,Square Leg,1,0,1,1,LengthBall,OutsideOff,NotOut,InsideEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,99,False,False,True,False,True,False,1,0,0,0,0,False,False,,,,
1020487,2,4.5,5.0,0.0,0.0,9.0,0.0,5.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:50:41Z,3,False,887,Henry Thornton,11132,Josh Brown,2911,Jake Fraser-McGurk,270,40,Bowler,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,99,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,
1020487,2,4.5,5.0,0.0,0.0,9.0,0.0,5.0,36908,,20883,KFC BBL|14,1,105,Melbourne Renegades Men,104,Adelaide Strikers Men,2025-01-02T13:51:20Z,4,False,887,Henry Thornton,11132,Josh Brown,2911,Jake Fraser-McGurk,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,SeamIn,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,99,False,False,True,False,True,False,0,0,0,0,0,False,False,,,,
