over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId
1621661,2,2.0,1,0,0,4,0,1,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645306,2026-08-05T14:03:39Z,1,6,False,13841,Josh Tongue,1080,Matt Short,46,Phil Salt,,,Right,Bowler,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1621661,2,2.0,1,0,0,4,0,1,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645310,2026-08-05T14:04:12Z,2,7,False,13841,Josh Tongue,1080,Matt Short,46,Phil Salt,,,Right,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Slog,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1621661,2,2.0,1,0,0,4,0,1,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645316,2026-08-05T14:04:45Z,3,8,False,13841,Josh Tongue,1080,Matt Short,46,Phil Salt,200.0,71.0,Right,Cover,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1621661,2,2.0,1,0,0,4,0,1,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645319,2026-08-05T14:05:18Z,4,9,False,13841,Josh Tongue,1080,Matt Short,46,Phil Salt,214.0,70.0,Right,Extra Cover,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1621661,2,2.0,1,0,0,4,0,1,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645326,2026-08-05T14:05:55Z,5,10,False,13841,Josh Tongue,1080,Matt Short,46,Phil Salt,60.0,53.0,Right,Short Fine Leg,0,1,1,0,Short,OutsideOff,HitBody,DownTheTrack,Pull,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,True,False,False,False,1,0,0,1,0,False,False,,,,,,
1621666,3,2.67,4,0,0,8,0,4,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645335,2026-08-05T14:07:12Z,1,11,False,139,Liam Dawson,1080,Matt Short,46,Phil Salt,260.0,159.0,Right,Long Off,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1621666,3,2.67,4,0,0,8,0,4,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645339,2026-08-05T14:07:48Z,2,12,False,139,Liam Dawson,46,Phil Salt,1080,Matt Short,,,Right,Wicketkeeper,0,0,0,0,BackOfALength,OffStump,Missed,BackFoot,Pull,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
1621666,3,2.67,4,0,0,8,0,4,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645341,2026-08-05T14:08:11Z,3,13,False,139,Liam Dawson,46,Phil Salt,1080,Matt Short,247.0,150.0,Right,Long Off,1,0,1,1,BackOfALength,OffStump,None,BackFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,
1621666,3,2.67,4,0,0,8,0,4,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645348,2026-08-05T14:08:35Z,4,14,False,139,Liam Dawson,1080,Matt Short,46,Phil Salt,302.0,156.0,Right,Mid On,2,0,2,2,BackOfALength,OffStump,MisTimed,BackFoot,Pull,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,,,,,,
1621666,3,2.67,4,0,0,8,0,4,75864,,39777,The Hundred 2026 – Men,1,925,Welsh Fire Men,1447,Manchester Super Giants Men,8645350,2026-08-05T14:09:09Z,5,15,False,139,Liam Dawson,1080,Matt Short,46,Phil Salt,,,Right,Wicketkeeper,0,0,0,0,BackOfALength,LegStump,InsideEdge,BackFoot,Worked,ArmBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,
