over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
542487,2,3.5,5.0,0.0,0.0,7.0,0.0,5.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,5,False,Wicketkeeper,0,0,False,False,2022-05-10T19:37:27Z,595.0,Dushmantha Chameera,631.0,,299.0,,90.0,48.0,0.0,0.0,Short,OutsideOff,NotOut,Missed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542487,2,3.5,5.0,0.0,0.0,7.0,0.0,5.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,6,False,Wicketkeeper,0,0,False,False,2022-05-10T19:38:04Z,595.0,Dushmantha Chameera,631.0,,299.0,,90.0,48.0,0.0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542488,3,4.33,6.0,1.0,0.0,13.0,1.0,6.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,1,False,Point,0,0,False,False,2022-05-10T19:39:07Z,7560.0,Mohsin Khan,299.0,,631.0,,180.0,37.0,0.0,0.0,LengthBall,MiddleStump,NotOut,HitPad,DownTheTrack,Worked,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542488,3,4.33,6.0,1.0,0.0,13.0,1.0,6.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,2,False,Mid On,0,1,False,False,2022-05-10T19:39:38Z,7560.0,Mohsin Khan,299.0,,631.0,,308.0,78.0,1.0,1.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542488,3,4.33,6.0,1.0,0.0,13.0,1.0,6.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,3,False,Silly Mid On,0,0,False,False,2022-05-10T19:40:28Z,7560.0,Mohsin Khan,631.0,,299.0,,295.0,68.0,0.0,0.0,BackOfALength,DownLeg,NotOut,LeadingEdge,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542488,3,4.33,6.0,1.0,0.0,13.0,1.0,6.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,4,True,Mid On,0,0,False,False,2022-05-10T19:41:08Z,7560.0,Mohsin Khan,631.0,,299.0,,289.0,88.0,0.0,0.0,BackOfALength,LegStump,NotOut,MisTimed,FrontFoot,Worked,OffCutter,Over,Fast,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,631.0,,Caught
542488,3,4.33,6.0,1.0,0.0,13.0,1.0,6.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,5,False,Third Man,0,1,False,False,2022-05-10T19:43:15Z,7560.0,Mohsin Khan,1142.0,Matthew Wade,299.0,,37.0,127.0,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542488,3,4.33,6.0,1.0,0.0,13.0,1.0,6.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,6,False,Deep Backward Point,0,4,False,True,2022-05-10T19:43:56Z,7560.0,Mohsin Khan,299.0,,1142.0,Matthew Wade,167.0,178.0,4.0,4.0,BackOfALength,MiddleStump,NotOut,WellTimed,BackFoot,Cut,OffCutter,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
542489,4,5.75,10.0,0.0,0.0,23.0,1.0,10.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,1,False,Deep Extra Cover,0,4,False,True,2022-05-10T19:45:08Z,595.0,Dushmantha Chameera,1142.0,Matthew Wade,299.0,,323.0,205.0,4.0,4.0,LengthBall,OffStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
542489,4,5.75,10.0,0.0,0.0,23.0,1.0,10.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,2,False,Deep Square Leg,0,4,False,True,2022-05-10T19:45:52Z,595.0,Dushmantha Chameera,1142.0,Matthew Wade,299.0,,179.0,176.0,4.0,4.0,BackOfALength,LegStump,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,42.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
542489,4,5.75,10.0,0.0,0.0,23.0,1.0,10.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,3,False,Short Extra Cover,0,0,False,False,2022-05-10T19:46:37Z,595.0,Dushmantha Chameera,1142.0,Matthew Wade,299.0,,322.0,44.0,0.0,0.0,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542489,4,5.75,10.0,0.0,0.0,23.0,1.0,10.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,4,False,Mid Off,0,1,False,False,2022-05-10T19:47:31Z,595.0,Dushmantha Chameera,1142.0,Matthew Wade,299.0,,294.0,88.0,1.0,1.0,LengthBall,MiddleStump,NotOut,None,BackFoot,Cut,OffCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542489,4,5.75,10.0,0.0,0.0,23.0,1.0,10.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,5,False,Fine Leg,0,1,False,False,2022-05-10T19:48:27Z,595.0,Dushmantha Chameera,299.0,,1142.0,Matthew Wade,45.0,122.0,1.0,1.0,BackOfALength,OutsideOff,NotOut,BottomEdge,BackFoot,Pull,SeamIn,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542489,4,5.75,10.0,0.0,0.0,23.0,1.0,10.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,6,False,Wicketkeeper,0,0,False,False,2022-05-10T19:49:16Z,595.0,Dushmantha Chameera,1142.0,Matthew Wade,299.0,,90.0,48.0,0.0,0.0,BackOfALength,LegStump,NotOut,Missed,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542490,5,6.0,7.0,1.0,0.0,30.0,2.0,7.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,1,False,Mid Wicket,0,1,False,False,2022-05-10T19:50:16Z,2563.0,Avesh Khan,299.0,,1142.0,Matthew Wade,325.0,109.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542490,5,6.0,7.0,1.0,0.0,30.0,2.0,7.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,2,True,Wicketkeeper,0,0,False,False,2022-05-10T19:51:00Z,2563.0,Avesh Khan,1142.0,Matthew Wade,299.0,,90.0,48.0,0.0,0.0,BackOfALength,OutsideOff,NotOut,Gloved,MovesInfront,Scoop,NoMovement,Over,Fast,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,1142.0,Matthew Wade,Caught
542490,5,6.0,7.0,1.0,0.0,30.0,2.0,7.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,3,False,Third Man,0,1,False,False,2022-05-10T19:52:52Z,2563.0,Avesh Khan,210.0,,299.0,,135.0,143.0,1.0,1.0,LengthBall,OutsideOff,NotOut,ThickEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542490,5,6.0,7.0,1.0,0.0,30.0,2.0,7.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,4,False,Deep Mid Wicket,0,4,False,True,2022-05-10T19:53:33Z,2563.0,Avesh Khan,299.0,,210.0,,339.0,221.0,4.0,4.0,Short,OutsideOff,NotOut,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
542490,5,6.0,7.0,1.0,0.0,30.0,2.0,7.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,5,False,Point,0,0,False,False,2022-05-10T19:54:09Z,2563.0,Avesh Khan,299.0,,210.0,,175.0,89.0,0.0,0.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542490,5,6.0,7.0,1.0,0.0,30.0,2.0,7.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,6,False,Short Mid Wicket,0,1,False,False,2022-05-10T19:54:45Z,2563.0,Avesh Khan,299.0,,210.0,,320.0,52.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542491,6,5.83,5.0,0.0,0.0,35.0,2.0,5.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,1,False,Square Leg,0,0,False,False,2022-05-10T19:55:54Z,595.0,Dushmantha Chameera,299.0,,210.0,,356.0,110.0,0.0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542491,6,5.83,5.0,0.0,0.0,35.0,2.0,5.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,2,False,Bowler,0,0,False,False,2022-05-10T19:56:35Z,595.0,Dushmantha Chameera,299.0,,210.0,,270.0,40.0,0.0,0.0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542491,6,5.83,5.0,0.0,0.0,35.0,2.0,5.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,3,False,Deep Mid Wicket,0,4,False,True,2022-05-10T19:57:08Z,595.0,Dushmantha Chameera,299.0,,210.0,,335.0,207.0,4.0,4.0,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,LegCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
542491,6,5.83,5.0,0.0,0.0,35.0,2.0,5.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,4,False,Mid Off,0,1,False,False,2022-05-10T19:57:59Z,595.0,Dushmantha Chameera,299.0,,210.0,,239.0,82.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542491,6,5.83,5.0,0.0,0.0,35.0,2.0,5.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,5,False,Short Extra Cover,0,0,False,False,2022-05-10T19:58:46Z,595.0,Dushmantha Chameera,210.0,,299.0,,209.0,49.0,0.0,0.0,FullToss,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542491,6,5.83,5.0,0.0,0.0,35.0,2.0,5.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,6,False,Wicketkeeper,0,0,False,False,2022-05-10T19:59:37Z,595.0,Dushmantha Chameera,210.0,,299.0,,90.0,48.0,0.0,0.0,BackOfALength,OutsideOff,NotOut,Missed,NoMovement,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542492,7,5.57,4.0,0.0,0.0,39.0,2.0,4.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,1,False,Backward Square Leg,0,1,False,False,2022-05-10T20:01:02Z,280.0,,299.0,,210.0,,11.0,120.0,1.0,1.0,LengthBall,MiddleStump,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542492,7,5.57,4.0,0.0,0.0,39.0,2.0,4.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,2,False,Fine Leg,0,1,False,False,2022-05-10T20:01:38Z,280.0,,210.0,,299.0,,62.0,136.0,1.0,1.0,BackOfALength,MiddleStump,NotOut,None,BackFoot,Pull,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542492,7,5.57,4.0,0.0,0.0,39.0,2.0,4.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,3,False,Short Mid Wicket,0,0,False,False,2022-05-10T20:02:02Z,280.0,,299.0,,210.0,,329.0,60.0,0.0,0.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542492,7,5.57,4.0,0.0,0.0,39.0,2.0,4.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,4,False,Mid Wicket,0,1,False,False,2022-05-10T20:02:21Z,280.0,,299.0,,210.0,,349.0,108.0,1.0,1.0,LengthBall,OffStump,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542492,7,5.57,4.0,0.0,0.0,39.0,2.0,4.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,5,False,Mid On,0,1,False,False,2022-05-10T20:02:56Z,280.0,,210.0,,299.0,,294.0,81.0,1.0,1.0,LengthBall,OffStump,NotOut,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542492,7,5.57,4.0,0.0,0.0,39.0,2.0,4.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,6,False,Gully,0,0,False,False,2022-05-10T20:03:22Z,280.0,,299.0,,210.0,,163.0,47.0,0.0,0.0,LengthBall,OutsideOff,NotOut,BottomEdge,BackFoot,Cut,QuickerBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
542493,8,5.88,8.0,0.0,0.0,47.0,2.0,8.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,1,False,Deep Backward Point,0,1,False,False,2022-05-10T20:04:29Z,628.0,Jason Holder,210.0,,299.0,,165.0,132.0,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542493,8,5.88,8.0,0.0,0.0,47.0,2.0,8.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,2,False,Deep Mid Wicket,0,1,False,False,2022-05-10T20:05:05Z,628.0,Jason Holder,299.0,,210.0,,327.0,139.0,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542493,8,5.88,8.0,0.0,0.0,47.0,2.0,8.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,3,False,Deep Extra Cover,0,2,False,False,2022-05-10T20:05:39Z,628.0,Jason Holder,210.0,,299.0,,218.0,153.0,2.0,2.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Drive,OffCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,,,,
542493,8,5.88,8.0,0.0,0.0,47.0,2.0,8.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,4,False,Deep Mid Wicket,0,1,False,False,2022-05-10T20:06:14Z,628.0,Jason Holder,210.0,,299.0,,340.0,149.0,1.0,1.0,BackOfALength,OutsideOff,NotOut,MisTimed,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542493,8,5.88,8.0,0.0,0.0,47.0,2.0,8.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,5,False,Deep Mid Wicket,0,1,False,False,2022-05-10T20:06:56Z,628.0,Jason Holder,299.0,,210.0,,339.0,146.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
542493,8,5.88,8.0,0.0,0.0,47.0,2.0,8.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,6,False,Deep Mid Wicket,0,2,False,False,2022-05-10T20:07:32Z,628.0,Jason Holder,210.0,,299.0,,326.0,163.0,2.0,2.0,Short,OutsideOff,NotOut,None,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,,,,
542494,9,5.67,4.0,0.0,0.0,51.0,2.0,4.0,25005,,13250,IPL 2022,1,1166,Gujarat Titans,1167,Lucknow Super Giants,1,False,Deep Backward Square Leg,0,1,False,False,2022-05-10T20:08:46Z,280.0,,299.0,,210.0,,15.0,143.0,1.0,1.0,LengthBall,OutsideOff,NotOut,TopEdge,FrontFoot,Sweep,StockBall,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,32.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
