over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,matchName
1610158,2,13.0,16,0,0,26,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576842,2026-07-12T14:33:21Z,1,7,False,,,,469,Olly Stone,7989,Will Luxton,156,Adam Lyth,204.0,36.0,Right,Cover,0,0,0,0,,BackOfALength,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1610158,2,13.0,16,0,0,26,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576849,2026-07-12T14:33:53Z,2,8,False,,,,469,Olly Stone,7989,Will Luxton,156,Adam Lyth,15.0,115.0,Right,Deep Backward Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,MisTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,
1610158,2,13.0,16,0,0,26,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576865,2026-07-12T14:34:35Z,3,9,False,,,,469,Olly Stone,156,Adam Lyth,7989,Will Luxton,204.0,174.0,Left,,6,0,6,6,,LengthBall,DownLeg,,Middled,FrontFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,6,0,0,0,0,True,False,
1610158,2,13.0,16,0,0,26,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576877,2026-07-12T14:35:12Z,4,10,False,,,,469,Olly Stone,156,Adam Lyth,7989,Will Luxton,173.0,123.0,Left,Deep Backward Square Leg,1,0,1,1,,BackOfALength,DownLeg,,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,
1610158,2,13.0,16,0,0,26,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576886,2026-07-12T14:35:46Z,5,11,False,,,,469,Olly Stone,7989,Will Luxton,156,Adam Lyth,229.0,178.0,Right,,4,0,4,4,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,
1610158,2,13.0,16,0,0,26,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576893,2026-07-12T14:36:20Z,6,12,False,,,,469,Olly Stone,7989,Will Luxton,156,Adam Lyth,266.0,180.0,Right,,4,0,4,4,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,
1610168,3,12.33,11,0,0,37,0,11,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576911,2026-07-12T14:37:29Z,1,13,False,,,,7846,Binura Fernando,156,Adam Lyth,7989,Will Luxton,187.0,171.0,Left,,6,0,6,6,,BackOfALength,OutsideOff,,Middled,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,6,0,0,0,0,True,False,
1610168,3,12.33,11,0,0,37,0,11,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576922,2026-07-12T14:38:10Z,2,14,False,,,,7846,Binura Fernando,156,Adam Lyth,7989,Will Luxton,33.0,83.0,Left,Backward Point,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,OffCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,
1610168,3,12.33,11,0,0,37,0,11,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576929,2026-07-12T14:38:50Z,3,15,False,,,,7846,Binura Fernando,7989,Will Luxton,156,Adam Lyth,289.0,62.0,Right,Mid On,1,0,1,1,,BackOfALength,DownLeg,,None,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,
1610168,3,12.33,11,0,0,37,0,11,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576939,2026-07-12T14:39:32Z,4,16,False,,,,7846,Binura Fernando,156,Adam Lyth,7989,Will Luxton,,,Left,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,,Missed,FrontFoot,Drive,SlowerBall,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1610168,3,12.33,11,0,0,37,0,11,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576955,2026-07-12T14:40:10Z,5,17,False,,,,7846,Binura Fernando,156,Adam Lyth,7989,Will Luxton,261.0,137.0,Left,Long On,1,0,1,1,,HalfVolley,MiddleStump,,WellTimed,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,
1610168,3,12.33,11,0,0,37,0,11,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576969,2026-07-12T14:40:56Z,6,18,False,,,,7846,Binura Fernando,7989,Will Luxton,156,Adam Lyth,227.0,29.0,Right,Extra Cover,1,1,1,0,,BackOfALength,DownLeg,,BatPad,BackFoot,Worked,OffCutter,Over,Medium,Left,Null,NotReferred,1,False,True,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,1,False,False,
1610168,3,12.33,11,0,0,37,0,11,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576977,2026-07-12T14:41:36Z,6,19,False,,,,7846,Binura Fernando,7989,Will Luxton,156,Adam Lyth,6.0,123.0,Right,Deep Backward Square Leg,1,0,1,1,,Yorker,MiddleStump,,InsideEdge,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,,True,False,True,False,False,False,1,0,0,0,0,False,False,
1610180,4,13.25,16,0,0,53,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8576988,2026-07-12T14:42:31Z,1,20,False,,,,189,Dillon Pennington,7989,Will Luxton,156,Adam Lyth,288.0,180.0,Right,,6,0,6,6,,BackOfALength,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,6,0,0,0,0,True,False,
1610180,4,13.25,16,0,0,53,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577000,2026-07-12T14:43:09Z,2,21,False,,,,189,Dillon Pennington,7989,Will Luxton,156,Adam Lyth,228.0,177.0,Right,,4,0,4,4,,Short,OutsideOff,,WellTimed,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,
1610180,4,13.25,16,0,0,53,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577006,2026-07-12T14:43:36Z,3,22,False,,,,189,Dillon Pennington,7989,Will Luxton,156,Adam Lyth,256.0,180.0,Right,,4,0,4,4,,FullToss,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,4,0,0,0,0,True,False,
1610180,4,13.25,16,0,0,53,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577017,2026-07-12T14:44:17Z,4,23,False,,,,189,Dillon Pennington,7989,Will Luxton,156,Adam Lyth,226.0,68.0,Right,Extra Cover,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,
1610180,4,13.25,16,0,0,53,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577024,2026-07-12T14:44:59Z,5,24,False,,,,189,Dillon Pennington,156,Adam Lyth,7989,Will Luxton,348.0,55.0,Left,Cover,0,0,0,0,,Short,MiddleStump,,None,BackFoot,Cut,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1610180,4,13.25,16,0,0,53,0,16,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577029,2026-07-12T14:45:26Z,6,25,False,,,,189,Dillon Pennington,156,Adam Lyth,7989,Will Luxton,265.0,68.0,Left,Mid On,1,0,1,1,,HalfVolley,MiddleStump,,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,1,0,0,0,0,False,False,
1610189,5,12.0,7,0,0,60,0,7,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577042,2026-07-12T14:46:35Z,1,26,False,,,,2644,George Linde,156,Adam Lyth,7989,Will Luxton,,,Left,Wicketkeeper,0,0,0,0,,HalfVolley,DownLeg,,PlayAndMissLegSide,MovesInfront,Sweep,QuickerBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1610189,5,12.0,7,0,0,60,0,7,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577050,2026-07-12T14:46:58Z,2,27,False,,,,2644,George Linde,156,Adam Lyth,7989,Will Luxton,173.0,50.0,Left,Backward Square Leg,0,0,0,0,,Short,LegStump,,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1610189,5,12.0,7,0,0,60,0,7,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577060,2026-07-12T14:47:28Z,3,28,False,,,,2644,George Linde,156,Adam Lyth,7989,Will Luxton,,,Left,Wicketkeeper,0,0,0,0,,HalfVolley,DownLeg,,PlayAndMissLegSide,FrontFoot,Sweep,QuickerBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,True,False,False,False,0,0,0,0,0,False,False,
1610189,5,12.0,7,0,0,60,0,7,75529,39054,T20 Blast 2026 - Men,1,45,Yorkshire Men,44,Nottinghamshire Men,8577068,2026-07-12T14:47:58Z,4,29,False,,,,2644,George Linde,156,Adam Lyth,7989,Will Luxton,297.0,179.0,Left,,6,0,6,6,,LengthBall,OutsideOff,,WellTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,True,False,False,False,6,0,0,0,0,True,False,
