over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runrate
60916,4,5.0,0.0,0.0,15.0,0.0,5.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:44:00Z,2,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,276.0,183.0,Left,Long On,4.0,0,4,4.0,LengthBall,DownLeg,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,148.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60916,4,5.0,0.0,0.0,15.0,0.0,5.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:44:38Z,3,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,293.0,88.0,Left,Mid On,0.0,0,0,0.0,BackOfALength,LegStump,MisTimed,BackFoot,Pull,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,False,148.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60916,4,5.0,0.0,0.0,15.0,0.0,5.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:45:14Z,4,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,Missed,FrontFoot,Drive,SeamAway,Over,Fast,Right,Null,Null,False,False,False,False,False,False,148.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60916,4,5.0,0.0,0.0,15.0,0.0,5.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:45:56Z,5,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,204.0,83.0,Left,Cover,0.0,0,0,0.0,LengthBall,MiddleStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,148.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60916,4,5.0,0.0,0.0,15.0,0.0,5.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:46:41Z,6,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,132.0,77.0,Left,Short Third Man,1.0,0,1,1.0,LengthBall,DownLeg,None,FrontFoot,Dropped,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,False,False,148.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60924,5,12.0,0.0,0.0,27.0,0.0,12.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:48:04Z,1,False,2476.0,Sandeep Sharma,715.0,Faf du Plessis,2368.0,Shane Watson,310.0,52.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Worked,SlowerBall,Over,Medium,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60924,5,12.0,0.0,0.0,27.0,0.0,12.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:48:36Z,2,False,2476.0,Sandeep Sharma,715.0,Faf du Plessis,2368.0,Shane Watson,40.0,159.0,Left,Fine Leg,4.0,0,4,4.0,LengthBall,DownLeg,WellTimed,FrontFoot,Flick,SlowerBall,Over,Medium,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60924,5,12.0,0.0,0.0,27.0,0.0,12.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:49:17Z,3,False,2476.0,Sandeep Sharma,715.0,Faf du Plessis,2368.0,Shane Watson,199.0,74.0,Left,Cover,1.0,0,1,1.0,LengthBall,OffStump,None,FrontFoot,Pushed,SlowerBall,Over,Medium,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60924,5,12.0,0.0,0.0,27.0,0.0,12.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:50:06Z,4,False,2476.0,Sandeep Sharma,2368.0,Shane Watson,715.0,Faf du Plessis,224.0,185.0,Left,Deep Extra Cover,4.0,0,4,4.0,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60924,5,12.0,0.0,0.0,27.0,0.0,12.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:50:44Z,5,False,2476.0,Sandeep Sharma,2368.0,Shane Watson,715.0,Faf du Plessis,230.0,101.0,Left,Mid Off,1.0,0,1,1.0,FullToss,LegStump,None,BacksAway,Pushed,SlowerBall,Over,Medium,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60924,5,12.0,0.0,0.0,27.0,0.0,12.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:51:19Z,6,False,2476.0,Sandeep Sharma,715.0,Faf du Plessis,2368.0,Shane Watson,4.0,145.0,Left,Deep Square Leg,2.0,0,2,2.0,LengthBall,MiddleStump,InsideEdge,BacksAway,Worked,SlowerBall,Over,Medium,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,True,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60931,6,12.0,0.0,2.0,41.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:53:08Z,1,False,342.0,,2368.0,Shane Watson,715.0,Faf du Plessis,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Null,Null,Missed,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,148.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60931,6,12.0,0.0,2.0,41.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:53:44Z,2,False,342.0,,2368.0,Shane Watson,715.0,Faf du Plessis,179.0,63.0,Left,Point,1.0,0,1,1.0,BackOfALength,MiddleStump,BottomEdge,BackFoot,Cut,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,False,False,148.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60931,6,12.0,0.0,2.0,41.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:54:25Z,3,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,331.0,183.0,Left,Deep Mid Wicket,6.0,0,6,6.0,BackOfALength,LegStump,WellTimed,FrontFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,148.0,False,False,True,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60931,6,12.0,0.0,2.0,41.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:55:11Z,4,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,194.0,169.0,Left,Deep Cover,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,BacksAway,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,148.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60931,6,12.0,0.0,2.0,41.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:55:47Z,5,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,112.0,120.0,Left,Third Man,0.0,2,2,0.0,LengthBall,OutsideOff,Missed,MovesInfront,Scoop,OffCutter,Round,Fast,Right,Null,Null,False,False,True,False,False,False,148.0,False,False,True,False,True,False,0.0,2.0,0.0,0.0,0.0,False,False,,,,,,
60931,6,12.0,0.0,2.0,41.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:56:21Z,6,False,342.0,,715.0,Faf du Plessis,2368.0,Shane Watson,275.0,166.0,Left,Long On,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Pull,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,True,False,148.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60938,7,14.0,0.0,0.0,55.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:57:48Z,1,False,2562.0,Shahbaz Nadeem,715.0,Faf du Plessis,2368.0,Shane Watson,340.0,80.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,None,BackFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,55.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60938,7,14.0,0.0,0.0,55.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:58:25Z,2,False,2562.0,Shahbaz Nadeem,2368.0,Shane Watson,715.0,Faf du Plessis,284.0,155.0,Left,Long On,1.0,0,1,1.0,LengthBall,OffStump,None,BackFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,55.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60938,7,14.0,0.0,0.0,55.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:58:52Z,3,False,2562.0,Shahbaz Nadeem,715.0,Faf du Plessis,2368.0,Shane Watson,239.0,183.0,Left,Long Off,6.0,0,6,6.0,LengthBall,OutsideOff,WellTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,55.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60938,7,14.0,0.0,0.0,55.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:59:26Z,4,False,2562.0,Shahbaz Nadeem,715.0,Faf du Plessis,2368.0,Shane Watson,341.0,129.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,55.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60938,7,14.0,0.0,0.0,55.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T15:59:49Z,5,False,2562.0,Shahbaz Nadeem,2368.0,Shane Watson,715.0,Faf du Plessis,158.0,166.0,Left,Deep Backward Point,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,55.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60938,7,14.0,0.0,0.0,55.0,0.0,14.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T16:00:24Z,6,False,2562.0,Shahbaz Nadeem,2368.0,Shane Watson,715.0,Faf du Plessis,246.0,147.0,Left,Long Off,1.0,0,1,1.0,LengthBall,OffStump,None,BackFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,55.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60946,8,8.0,0.0,0.0,63.0,0.0,8.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T16:01:48Z,1,False,272.0,Rashid Khan,2368.0,Shane Watson,715.0,Faf du Plessis,0.0,0.0,Left,-,4.0,0,4,4.0,LengthBall,MiddleStump,WellTimed,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,148.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
60946,8,8.0,0.0,0.0,63.0,0.0,8.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T16:02:20Z,2,False,272.0,Rashid Khan,2368.0,Shane Watson,715.0,Faf du Plessis,264.0,135.0,Left,Long Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,148.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60946,8,8.0,0.0,0.0,63.0,0.0,8.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T16:02:59Z,3,False,272.0,Rashid Khan,715.0,Faf du Plessis,2368.0,Shane Watson,356.0,138.0,Left,Deep Square Leg,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Worked,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,148.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60946,8,8.0,0.0,0.0,63.0,0.0,8.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T16:03:32Z,4,False,272.0,Rashid Khan,2368.0,Shane Watson,715.0,Faf du Plessis,353.0,143.0,Left,Deep Square Leg,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Pull,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,148.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60946,8,8.0,0.0,0.0,63.0,0.0,8.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T16:03:55Z,5,False,272.0,Rashid Khan,715.0,Faf du Plessis,2368.0,Shane Watson,348.0,84.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,OffStump,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,148.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60946,8,8.0,0.0,0.0,63.0,0.0,8.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T16:04:26Z,6,False,272.0,Rashid Khan,2368.0,Shane Watson,715.0,Faf du Plessis,41.0,82.0,Left,Short Fine Leg,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,148.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
60954,9,7.0,0.0,0.0,70.0,0.0,7.0,1332,,5278,IPL 2019,1,240,Chennai Super Kings,247,Sunrisers Hyderabad,2019-04-17T16:05:59Z,1,False,2476.0,Sandeep Sharma,715.0,Faf du Plessis,2368.0,Shane Watson,281.0,146.0,Left,Long On,1.0,0,1,1.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,SlowerBall,Over,Medium,Left,Null,Null,False,False,False,False,False,False,55.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
