over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1604061,2,10.5,6,0,0,21,0,6,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539743,2026-06-28T13:34:41Z,1,8,False,456,Craig Overton,10384,Kashif Ali,16723,Isaac Mohammed,115.0,141.0,Right,Third Man,1,0,1,1,LengthBall,OutsideOff,OutsideEdge,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1604061,2,10.5,6,0,0,21,0,6,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539754,2026-06-28T13:35:16Z,2,9,False,456,Craig Overton,16723,Isaac Mohammed,10384,Kashif Ali,51.0,162.0,Left,,4,0,4,4,LengthBall,OutsideOff,None,FrontFoot,LateCut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1604061,2,10.5,6,0,0,21,0,6,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539759,2026-06-28T13:35:47Z,3,10,False,456,Craig Overton,16723,Isaac Mohammed,10384,Kashif Ali,210.0,58.0,Left,Square Leg,0,0,0,0,LengthBall,LegStump,None,DownTheTrack,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604061,2,10.5,6,0,0,21,0,6,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539771,2026-06-28T13:36:24Z,4,11,False,456,Craig Overton,16723,Isaac Mohammed,10384,Kashif Ali,280.0,35.0,Left,Bowler,0,0,0,0,LengthBall,LegStump,HitBody,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604061,2,10.5,6,0,0,21,0,6,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539780,2026-06-28T13:36:51Z,5,12,False,456,Craig Overton,16723,Isaac Mohammed,10384,Kashif Ali,50.0,84.0,Left,Gully,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,LateCut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1604061,2,10.5,6,0,0,21,0,6,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539788,2026-06-28T13:37:21Z,6,13,False,456,Craig Overton,10384,Kashif Ali,16723,Isaac Mohammed,310.0,69.0,Right,Mid Wicket,0,0,0,0,LengthBall,MiddleStump,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604071,3,11.0,12,0,0,33,0,12,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539808,2026-06-28T13:38:17Z,1,14,False,1125,Riley Meredith,16723,Isaac Mohammed,10384,Kashif Ali,52.0,70.0,Left,Gully,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Steer,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604071,3,11.0,12,0,0,33,0,12,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539817,2026-06-28T13:38:50Z,2,15,False,1125,Riley Meredith,16723,Isaac Mohammed,10384,Kashif Ali,40.0,164.0,Left,,4,0,4,4,LengthBall,OutsideOff,WellTimed,BackFoot,Steer,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1604071,3,11.0,12,0,0,33,0,12,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539827,2026-06-28T13:39:29Z,3,16,False,1125,Riley Meredith,16723,Isaac Mohammed,10384,Kashif Ali,48.0,74.0,Left,Gully,0,0,0,0,BackOfALength,OffStump,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604071,3,11.0,12,0,0,33,0,12,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539841,2026-06-28T13:40:12Z,4,17,False,1125,Riley Meredith,16723,Isaac Mohammed,10384,Kashif Ali,45.0,39.0,Left,Gully,0,0,0,0,LengthBall,OffStump,None,FrontFoot,Steer,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,
1604071,3,11.0,12,0,0,33,0,12,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539852,2026-06-28T13:40:51Z,5,18,False,1125,Riley Meredith,16723,Isaac Mohammed,10384,Kashif Ali,82.0,160.0,Left,,4,0,4,4,Short,MiddleStump,TopEdge,BackFoot,Hook,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,,
1604071,3,11.0,12,0,0,33,0,12,75294,39017,T20 Blast 2026 - Men,1,46,Worcestershire Men,31,Somerset Men,8539860,2026-06-28T13:41:29Z,6,19,False,1125,Riley Meredith,16723,Isaac Mohammed,10384,Kashif Ali,13.0,168.0,Left,,4,0,4,4,BackOfALength,OutsideOff,Middled,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
