over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
570753,1,7.0,7.0,0.0,0.0,7.0,0.0,7.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,1,False,Mid Wicket,0,1,False,False,2022-06-21T19:59:01Z,2388.0,Hayden Kerr,465.0,Ben Curran,590.0,Chris Lynn,194.0,62.0,1.0,1.0,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,29.0,False,True,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
570753,1,7.0,7.0,0.0,0.0,7.0,0.0,7.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,2,False,Backward Square Leg,0,1,False,False,2022-06-21T19:59:38Z,2388.0,Hayden Kerr,590.0,Chris Lynn,465.0,Ben Curran,23.0,83.0,1.0,1.0,BackOfALength,Null,NotOut,Played,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
570753,1,7.0,7.0,0.0,0.0,7.0,0.0,7.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,3,False,Point,0,1,False,False,2022-06-21T20:00:19Z,2388.0,Hayden Kerr,465.0,Ben Curran,590.0,Chris Lynn,4.0,111.0,1.0,1.0,BackOfALength,Null,NotOut,Played,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
570753,1,7.0,7.0,0.0,0.0,7.0,0.0,7.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,4,False,Bowler,0,0,False,False,2022-06-21T20:00:50Z,2388.0,Hayden Kerr,590.0,Chris Lynn,465.0,Ben Curran,270.0,40.0,0.0,0.0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
570753,1,7.0,7.0,0.0,0.0,7.0,0.0,7.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,5,False,Deep Backward Square Leg,0,4,False,True,2022-06-21T20:01:23Z,2388.0,Hayden Kerr,590.0,Chris Lynn,465.0,Ben Curran,27.0,197.0,4.0,4.0,BackOfALength,Null,NotOut,Played,0,Pull,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,
570753,1,7.0,7.0,0.0,0.0,7.0,0.0,7.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,6,False,Bowler,0,0,False,False,2022-06-21T20:01:56Z,2388.0,Hayden Kerr,590.0,Chris Lynn,465.0,Ben Curran,270.0,40.0,0.0,0.0,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,29.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
570758,2,12.0,17.0,1.0,0.0,24.0,1.0,17.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,1,False,Square Leg,0,1,False,False,2022-06-21T20:03:13Z,2483.0,Sam Conners,465.0,Ben Curran,590.0,Chris Lynn,177.0,116.0,1.0,1.0,Short,Null,NotOut,Played,0,Pull,Null,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,53.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
570758,2,12.0,17.0,1.0,0.0,24.0,1.0,17.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,2,True,Short Extra Cover,0,0,False,False,2022-06-21T20:03:55Z,2483.0,Sam Conners,590.0,Chris Lynn,465.0,Ben Curran,222.0,37.0,0.0,0.0,BackOfALength,Null,NotOut,Edged,0,Pull,Null,Over,Medium,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,53.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,Caught,590.0,Chris Lynn,Caught
570758,2,12.0,17.0,1.0,0.0,24.0,1.0,17.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,3,False,Deep Cover,0,4,False,True,2022-06-21T20:05:27Z,2483.0,Sam Conners,529.0,Josh Cobb,465.0,Ben Curran,206.0,200.0,4.0,4.0,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,53.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,
570758,2,12.0,17.0,1.0,0.0,24.0,1.0,17.0,26386,,12305,England T20 Blast 2022,1,37,Northamptonshire,36,Derbyshire,4,False,Long On,0,4,False,True,2022-06-21T20:06:12Z,2483.0,Sam Conners,529.0,Josh Cobb,465.0,Ben Curran,313.0,210.0,4.0,4.0,Short,Null,NotOut,Played,0,Pull,Null,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,53.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,
