over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,decisionOfficialId,matchName
1602851,3,5.67,9,0,0,17,1,9,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532494,2026-06-26T17:42:24Z,5,17,False,10872,Timm van der Gugten,10034,Matt Boyle,7092,Joe Cracknell,269.0,180.0,Left,4,0,4,4,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1602851,3,5.67,9,0,0,17,1,9,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532499,2026-06-26T17:42:58Z,6,18,False,10872,Timm van der Gugten,10034,Matt Boyle,7092,Joe Cracknell,,,Left,0,0,0,0,LengthBall,OutsideOff,MisTimed,BackFoot,BackwardDefensive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,,
1602857,4,7.75,14,0,0,31,1,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532504,2026-06-26T17:43:56Z,1,19,False,2556,Dan Douthwaite,7092,Joe Cracknell,10034,Matt Boyle,,,Right,1,1,1,0,LengthBall,Wide,Missed,BackFoot,Cut,SeamAway,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,,
1602857,4,7.75,14,0,0,31,1,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532508,2026-06-26T17:44:26Z,1,20,False,2556,Dan Douthwaite,7092,Joe Cracknell,10034,Matt Boyle,106.0,160.0,Right,4,0,4,4,BackOfALength,Wide,ThickEdge,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,,,
1602857,4,7.75,14,0,0,31,1,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532515,2026-06-26T17:44:57Z,2,21,False,2556,Dan Douthwaite,7092,Joe Cracknell,10034,Matt Boyle,287.0,78.0,Right,1,0,1,1,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Mid On,,,,,,,
1602857,4,7.75,14,0,0,31,1,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532520,2026-06-26T17:45:32Z,3,22,False,2556,Dan Douthwaite,10034,Matt Boyle,7092,Joe Cracknell,,,Left,0,0,0,0,LengthBall,OutsideOff,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,,,
1602857,4,7.75,14,0,0,31,1,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532526,2026-06-26T17:46:10Z,4,23,False,2556,Dan Douthwaite,10034,Matt Boyle,7092,Joe Cracknell,256.0,85.0,Left,1,0,1,1,LengthBall,OutsideOff,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Mid On,,,,,,,
1602857,4,7.75,14,0,0,31,1,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532528,2026-06-26T17:46:46Z,5,24,False,2556,Dan Douthwaite,7092,Joe Cracknell,10034,Matt Boyle,357.0,171.0,Right,6,0,6,6,HalfVolley,OffStump,WellTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,,
1602857,4,7.75,14,0,0,31,1,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532535,2026-06-26T17:47:21Z,6,25,False,2556,Dan Douthwaite,7092,Joe Cracknell,10034,Matt Boyle,355.0,144.0,Right,1,0,1,1,BackOfALength,OutsideOff,MisTimed,FrontFoot,Flick,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,True,Deep Square Leg,,,,,,,
1602862,5,8.6,12,0,0,43,1,12,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532542,2026-06-26T17:48:31Z,1,26,False,10872,Timm van der Gugten,7092,Joe Cracknell,10034,Matt Boyle,354.0,139.0,Right,2,0,2,2,HalfVolley,OutsideOff,MisTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,Deep Square Leg,,,,,,,
1602862,5,8.6,12,0,0,43,1,12,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532545,2026-06-26T17:49:02Z,2,27,False,10872,Timm van der Gugten,7092,Joe Cracknell,10034,Matt Boyle,167.0,59.0,Right,0,0,0,0,LengthBall,OutsideOff,MisTimed,BackFoot,Cut,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,,,
1602862,5,8.6,12,0,0,43,1,12,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532550,2026-06-26T17:49:33Z,3,28,False,10872,Timm van der Gugten,7092,Joe Cracknell,10034,Matt Boyle,6.0,169.0,Right,6,0,6,6,BackOfALength,OutsideOff,WellTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,,
1602862,5,8.6,12,0,0,43,1,12,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532555,2026-06-26T17:50:11Z,4,29,False,10872,Timm van der Gugten,7092,Joe Cracknell,10034,Matt Boyle,,,Right,0,0,0,0,BackOfALength,OutsideOff,Missed,BackFoot,Cut,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,,
1602862,5,8.6,12,0,0,43,1,12,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532561,2026-06-26T17:50:41Z,5,30,False,10872,Timm van der Gugten,7092,Joe Cracknell,10034,Matt Boyle,227.0,177.0,Right,4,0,4,4,LengthBall,Wide,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1602862,5,8.6,12,0,0,43,1,12,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532567,2026-06-26T17:51:16Z,6,31,False,10872,Timm van der Gugten,7092,Joe Cracknell,10034,Matt Boyle,,,Right,0,0,0,0,Short,OutsideOff,Missed,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,,
1602867,6,9.5,14,1,0,57,2,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532576,2026-06-26T17:52:04Z,1,32,False,1882,Nathan McAndrew,10034,Matt Boyle,7092,Joe Cracknell,295.0,179.0,Left,4,0,4,4,HalfVolley,Wide,WellTimed,FrontFoot,Drive,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1602867,6,9.5,14,1,0,57,2,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532581,2026-06-26T17:52:44Z,2,33,True,1882,Nathan McAndrew,10034,Matt Boyle,7092,Joe Cracknell,,,Left,0,0,0,0,LengthBall,OffStump,HitPad,FrontFoot,Flick,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,Lbw,10034.0,Matt Boyle,LBW,Lbw,1840.0,
1602867,6,9.5,14,1,0,57,2,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532591,2026-06-26T17:54:42Z,3,34,False,1882,Nathan McAndrew,2680,Leus du Plooy,7092,Joe Cracknell,10.0,168.0,Left,4,0,4,4,LengthBall,OutsideOff,Middled,BackFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1602867,6,9.5,14,1,0,57,2,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532598,2026-06-26T17:55:19Z,4,35,False,1882,Nathan McAndrew,2680,Leus du Plooy,7092,Joe Cracknell,285.0,161.0,Left,2,0,2,2,HalfVolley,OutsideOff,Middled,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,2,0,0,0,0,False,False,Long Off,,,,,,,
1602867,6,9.5,14,1,0,57,2,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532604,2026-06-26T17:56:02Z,5,36,False,1882,Nathan McAndrew,2680,Leus du Plooy,7092,Joe Cracknell,246.0,179.0,Left,4,0,4,4,HalfVolley,OffStump,Middled,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1602867,6,9.5,14,1,0,57,2,14,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532611,2026-06-26T17:56:42Z,6,37,False,1882,Nathan McAndrew,2680,Leus du Plooy,7092,Joe Cracknell,309.0,77.0,Left,0,0,0,0,LengthBall,OffStump,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,,
1602874,7,8.86,5,1,0,62,3,5,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532619,2026-06-26T17:57:38Z,1,38,True,654,Mason Crane,7092,Joe Cracknell,2680,Leus du Plooy,,,Right,0,0,0,0,LengthBall,OutsideOff,BottomEdge,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,Caught,7092.0,Joe Cracknell,Caught,Caught,1839.0,
1602874,7,8.86,5,1,0,62,3,5,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532630,2026-06-26T17:59:12Z,2,39,False,654,Mason Crane,7893,Ben Geddes,2680,Leus du Plooy,285.0,130.0,Right,1,0,1,1,LengthBall,OutsideOff,Middled,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,,
1602874,7,8.86,5,1,0,62,3,5,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532640,2026-06-26T17:59:48Z,3,40,False,654,Mason Crane,2680,Leus du Plooy,7893,Ben Geddes,248.0,145.0,Left,1,0,1,1,LengthBall,LegStump,Middled,FrontFoot,Flick,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,,
1602874,7,8.86,5,1,0,62,3,5,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532648,2026-06-26T18:00:11Z,4,41,False,654,Mason Crane,7893,Ben Geddes,2680,Leus du Plooy,205.0,130.0,Right,1,0,1,1,LengthBall,OutsideOff,Middled,BackFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,,,
1602874,7,8.86,5,1,0,62,3,5,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532655,2026-06-26T18:00:36Z,5,42,False,654,Mason Crane,2680,Leus du Plooy,7893,Ben Geddes,244.0,143.0,Left,1,0,1,1,LengthBall,MiddleStump,Middled,BackFoot,Pull,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,,
1602874,7,8.86,5,1,0,62,3,5,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532656,2026-06-26T18:00:57Z,6,43,False,654,Mason Crane,7893,Ben Geddes,2680,Leus du Plooy,196.0,137.0,Right,1,0,1,1,LengthBall,OutsideOff,Middled,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Cover,,,,,,,
1602886,8,8.5,6,0,0,68,3,6,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532671,2026-06-26T18:01:59Z,1,44,False,2556,Dan Douthwaite,7893,Ben Geddes,2680,Leus du Plooy,232.0,178.0,Right,4,0,4,4,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,,
1602886,8,8.5,6,0,0,68,3,6,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532678,2026-06-26T18:02:29Z,2,45,False,2556,Dan Douthwaite,7893,Ben Geddes,2680,Leus du Plooy,354.0,129.0,Right,1,0,1,1,LengthBall,DownLeg,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,,
1602886,8,8.5,6,0,0,68,3,6,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532688,2026-06-26T18:03:03Z,3,46,False,2556,Dan Douthwaite,2680,Leus du Plooy,7893,Ben Geddes,314.0,73.0,Left,0,0,0,0,LengthBall,OffStump,None,BackFoot,Pushed,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,,
1602886,8,8.5,6,0,0,68,3,6,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532696,2026-06-26T18:03:32Z,4,47,False,2556,Dan Douthwaite,2680,Leus du Plooy,7893,Ben Geddes,306.0,78.0,Left,0,0,0,0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,,
1602886,8,8.5,6,0,0,68,3,6,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532704,2026-06-26T18:04:02Z,5,48,False,2556,Dan Douthwaite,2680,Leus du Plooy,7893,Ben Geddes,,,Left,0,0,0,0,LengthBall,OutsideOff,Missed,BackFoot,Cut,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,,
1602886,8,8.5,6,0,0,68,3,6,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532710,2026-06-26T18:04:32Z,6,49,False,2556,Dan Douthwaite,2680,Leus du Plooy,7893,Ben Geddes,322.0,142.0,Left,1,0,1,1,BackOfALength,OutsideOff,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Extra Cover,,,,,,,
1602896,9,8.78,11,1,0,79,4,11,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532729,2026-06-26T18:05:22Z,1,50,True,654,Mason Crane,2680,Leus du Plooy,7893,Ben Geddes,287.0,130.0,Left,0,0,0,0,HalfVolley,OffStump,MisTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,Long Off,Caught,2680.0,Leus du Plooy,Caught,Caught,1839.0,
1602896,9,8.78,11,1,0,79,4,11,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532754,2026-06-26T18:07:18Z,2,51,False,654,Mason Crane,3829,Luke Hollman,7893,Ben Geddes,226.0,138.0,Left,1,0,1,1,LengthBall,LegStump,Middled,BackFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,,
1602896,9,8.78,11,1,0,79,4,11,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532761,2026-06-26T18:07:43Z,3,52,False,654,Mason Crane,7893,Ben Geddes,3829,Luke Hollman,231.0,142.0,Right,2,0,2,2,LengthBall,OutsideOff,Middled,BacksAway,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Extra Cover,,,,,,,
1602896,9,8.78,11,1,0,79,4,11,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532769,2026-06-26T18:08:11Z,4,53,False,654,Mason Crane,7893,Ben Geddes,3829,Luke Hollman,207.0,149.0,Right,2,0,2,2,HalfVolley,OutsideOff,Middled,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,Deep Cover,,,,,,,
1602896,9,8.78,11,1,0,79,4,11,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532770,2026-06-26T18:08:35Z,5,54,False,654,Mason Crane,7893,Ben Geddes,3829,Luke Hollman,,,Right,0,0,0,0,HalfVolley,OutsideOff,MisTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,,
1602896,9,8.78,11,1,0,79,4,11,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532778,2026-06-26T18:08:50Z,6,55,False,654,Mason Crane,7893,Ben Geddes,3829,Luke Hollman,350.0,172.0,Right,6,0,6,6,Short,DownLeg,WellTimed,BackFoot,Pull,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,,
1602906,10,8.5,6,0,0,85,4,6,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532795,2026-06-26T18:09:55Z,1,56,False,10126,Ben Kellaway,3829,Luke Hollman,7893,Ben Geddes,218.0,129.0,Left,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,,
1602906,10,8.5,6,0,0,85,4,6,75243,39011,T20 Blast 2026 - Men,1,38,Middlesex Men,39,Glamorgan Men,8532802,2026-06-26T18:10:24Z,2,57,False,10126,Ben Kellaway,7893,Ben Geddes,3829,Luke Hollman,208.0,66.0,Right,0,0,0,0,HalfVolley,Wide,MisTimed,FrontFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,,
