over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runrate
55806,2,10.0,1.0,1.0,16.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:39:00Z,5,False,1108.0,Chris Morris,1315.0,,206.0,,193.0,159.0,Right,Deep Mid Wicket,2.0,0,2,2.0,BackOfALength,DownLeg,None,BacksAway,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55806,2,10.0,1.0,1.0,16.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:39:38Z,6,False,1108.0,Chris Morris,1315.0,,206.0,,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,FullToss,DownLeg,PlayAndMissLegSide,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,
55806,2,10.0,1.0,1.0,16.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:40:16Z,6,True,1108.0,Chris Morris,1315.0,,206.0,,30.0,142.0,Right,Third Man,0.0,0,0,0.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,Caught,1315.0,,Caught,
55821,3,2.0,0.0,0.0,18.0,1.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:42:09Z,1,False,212.0,,792.0,AB de Villiers,206.0,,35.0,94.0,Left,Short Fine Leg,0.0,0,0,0.0,BackOfALength,OffStump,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55821,3,2.0,0.0,0.0,18.0,1.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:43:01Z,2,False,212.0,,792.0,AB de Villiers,206.0,,198.0,86.0,Left,Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55821,3,2.0,0.0,0.0,18.0,1.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:43:46Z,3,False,212.0,,792.0,AB de Villiers,206.0,,299.0,88.0,Left,Mid On,1.0,0,1,1.0,BackOfALength,LegStump,LeadingEdge,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55821,3,2.0,0.0,0.0,18.0,1.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:44:43Z,4,False,212.0,,206.0,,792.0,AB de Villiers,315.0,88.0,Left,Mid Wicket,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55821,3,2.0,0.0,0.0,18.0,1.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:45:35Z,5,False,212.0,,792.0,AB de Villiers,206.0,,324.0,63.0,Left,Short Mid Wicket,0.0,0,0,0.0,BackOfALength,OutsideOff,BottomEdge,FrontFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55821,3,2.0,0.0,0.0,18.0,1.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:46:04Z,6,False,212.0,,792.0,AB de Villiers,206.0,,212.0,87.0,Left,Extra Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,MisTimed,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55836,4,8.0,0.0,0.0,26.0,1.0,8.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:47:12Z,1,False,1108.0,Chris Morris,206.0,,792.0,AB de Villiers,191.0,96.0,Left,Cover,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55836,4,8.0,0.0,0.0,26.0,1.0,8.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:47:53Z,2,False,1108.0,Chris Morris,792.0,AB de Villiers,206.0,,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,Missed,BackFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55836,4,8.0,0.0,0.0,26.0,1.0,8.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:48:26Z,3,False,1108.0,Chris Morris,792.0,AB de Villiers,206.0,,191.0,78.0,Left,Cover,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55836,4,8.0,0.0,0.0,26.0,1.0,8.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:49:07Z,4,False,1108.0,Chris Morris,792.0,AB de Villiers,206.0,,357.0,196.0,Left,Deep Square Leg,6.0,0,6,6.0,Short,OutsideOff,Middled,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
55836,4,8.0,0.0,0.0,26.0,1.0,8.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:49:47Z,5,False,1108.0,Chris Morris,792.0,AB de Villiers,206.0,,253.0,5.0,Left,Short Leg,0.0,0,0,0.0,Short,OutsideOff,None,BackFoot,Fended,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55836,4,8.0,0.0,0.0,26.0,1.0,8.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:50:22Z,6,False,1108.0,Chris Morris,792.0,AB de Villiers,206.0,,239.0,100.0,Left,Mid Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55849,5,9.0,0.0,1.0,36.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:52:22Z,1,False,212.0,,792.0,AB de Villiers,206.0,,220.0,87.0,Left,Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55849,5,9.0,0.0,1.0,36.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:52:50Z,2,False,212.0,,206.0,,792.0,AB de Villiers,5.0,147.0,Left,Deep Square Leg,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55849,5,9.0,0.0,1.0,36.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:53:22Z,3,False,212.0,,792.0,AB de Villiers,206.0,,335.0,82.0,Left,Mid Wicket,1.0,0,1,1.0,LengthBall,MiddleStump,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55849,5,9.0,0.0,1.0,36.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:54:04Z,4,False,212.0,,206.0,,792.0,AB de Villiers,170.0,76.0,Left,Point,0.0,1,1,0.0,BackOfALength,OffStump,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,38.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,
55849,5,9.0,0.0,1.0,36.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:55:08Z,5,False,212.0,,792.0,AB de Villiers,206.0,,188.0,161.0,Left,Deep Point,2.0,0,2,2.0,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55849,5,9.0,0.0,1.0,36.0,1.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:55:35Z,6,False,212.0,,792.0,AB de Villiers,206.0,,188.0,193.0,Left,Deep Point,4.0,0,4,4.0,Short,OutsideOff,WellTimed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
55867,6,4.0,1.0,1.0,40.0,2.0,4.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:57:01Z,1,False,675.0,Kagiso Rabada,206.0,,792.0,AB de Villiers,196.0,84.0,Left,Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55867,6,4.0,1.0,1.0,40.0,2.0,4.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:57:42Z,2,False,675.0,Kagiso Rabada,206.0,,792.0,AB de Villiers,313.0,94.0,Left,Mid On,0.0,0,0,0.0,LengthBall,MiddleStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55867,6,4.0,1.0,1.0,40.0,2.0,4.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:58:07Z,3,False,675.0,Kagiso Rabada,206.0,,792.0,AB de Villiers,360.0,159.0,Left,Deep Square Leg,1.0,0,1,1.0,LengthBall,LegStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55867,6,4.0,1.0,1.0,40.0,2.0,4.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:58:51Z,4,False,675.0,Kagiso Rabada,792.0,AB de Villiers,206.0,,131.0,147.0,Left,Third Man,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55867,6,4.0,1.0,1.0,40.0,2.0,4.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T11:59:33Z,5,False,675.0,Kagiso Rabada,206.0,,792.0,AB de Villiers,133.0,89.0,Left,Short Third Man,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55867,6,4.0,1.0,1.0,40.0,2.0,4.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:00:13Z,6,False,675.0,Kagiso Rabada,792.0,AB de Villiers,206.0,,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,LengthBall,DownLeg,PlayAndMissLegSide,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,
55867,6,4.0,1.0,1.0,40.0,2.0,4.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:00:25Z,6,True,675.0,Kagiso Rabada,792.0,AB de Villiers,206.0,,272.0,126.0,Left,Mid On,0.0,0,0,0.0,LengthBall,MiddleStump,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,38.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,Caught,792.0,AB de Villiers,Caught,
55883,7,2.0,0.0,0.0,42.0,2.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:03:18Z,1,False,110.0,,320.0,Marcus Stoinis,206.0,,306.0,155.0,Left,Long On,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55883,7,2.0,0.0,0.0,42.0,2.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:03:40Z,2,False,110.0,,206.0,,320.0,Marcus Stoinis,294.0,154.0,Left,Long On,1.0,0,1,1.0,LengthBall,DownLeg,None,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55883,7,2.0,0.0,0.0,42.0,2.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:03:57Z,3,False,110.0,,320.0,Marcus Stoinis,206.0,,278.0,27.0,Left,Short Leg,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55883,7,2.0,0.0,0.0,42.0,2.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:04:15Z,4,False,110.0,,320.0,Marcus Stoinis,206.0,,260.0,31.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,MiddleStump,Padded,BackFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55883,7,2.0,0.0,0.0,42.0,2.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:04:33Z,5,False,110.0,,320.0,Marcus Stoinis,206.0,,196.0,78.0,Left,Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55883,7,2.0,0.0,0.0,42.0,2.0,2.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:04:48Z,6,False,110.0,,320.0,Marcus Stoinis,206.0,,234.0,55.0,Left,Silly Mid Off,0.0,0,0,0.0,BackOfALength,OffStump,InsideEdge,FrontFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55892,8,5.0,0.0,0.0,47.0,2.0,5.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:06:23Z,1,False,675.0,Kagiso Rabada,206.0,,320.0,Marcus Stoinis,149.0,73.0,Left,Backward Point,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55892,8,5.0,0.0,0.0,47.0,2.0,5.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:07:00Z,2,False,675.0,Kagiso Rabada,320.0,Marcus Stoinis,206.0,,191.0,145.0,Left,Deep Point,1.0,0,1,1.0,FullToss,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55892,8,5.0,0.0,0.0,47.0,2.0,5.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:07:33Z,3,False,675.0,Kagiso Rabada,206.0,,320.0,Marcus Stoinis,133.0,148.0,Left,Third Man,1.0,0,1,1.0,Short,OutsideOff,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55892,8,5.0,0.0,0.0,47.0,2.0,5.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:08:03Z,4,False,675.0,Kagiso Rabada,320.0,Marcus Stoinis,206.0,,162.0,54.0,Left,Gully,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55892,8,5.0,0.0,0.0,47.0,2.0,5.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:08:39Z,5,False,675.0,Kagiso Rabada,320.0,Marcus Stoinis,206.0,,333.0,95.0,Left,Mid Wicket,1.0,0,1,1.0,Beamer,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55892,8,5.0,0.0,0.0,47.0,2.0,5.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:09:17Z,6,False,675.0,Kagiso Rabada,206.0,,320.0,Marcus Stoinis,282.0,80.0,Left,Mid On,1.0,0,1,1.0,BackOfALength,OutsideOff,TopEdge,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
