over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,matchName
1602535,8,8.38,6,1,0,67,2,6,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530553,2026-06-26T02:02:32Z,4,47,True,Caught,4482.0,Shayan Jahangir,2705,Marco Jansen,4482,Shayan Jahangir,2615,Matthew Breetzke,341.0,129.0,Right,Deep Square Leg,0,0,0,0,Caught,LengthBall,MiddleStump,Caught,MisTimed,FrontFoot,Slog,OffCutter,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,
1602535,8,8.38,6,1,0,67,2,6,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530554,2026-06-26T02:04:22Z,5,48,False,,,,2705,Marco Jansen,698,Shimron Hetmyer,2615,Matthew Breetzke,210.0,175.0,Left,,4,0,4,4,,BackOfALength,OutsideOff,,WellTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,
1602535,8,8.38,6,1,0,67,2,6,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530555,2026-06-26T02:04:57Z,6,49,False,,,,2705,Marco Jansen,698,Shimron Hetmyer,2615,Matthew Breetzke,4.0,42.0,Left,Backward Point,0,0,0,0,,LengthBall,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602536,9,8.33,8,0,0,75,2,8,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530556,2026-06-26T02:05:59Z,1,50,False,,,,1692,Jack Edwards,2615,Matthew Breetzke,698,Shimron Hetmyer,220.0,68.0,Right,Extra Cover,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602536,9,8.33,8,0,0,75,2,8,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530557,2026-06-26T02:06:30Z,2,51,False,,,,1692,Jack Edwards,2615,Matthew Breetzke,698,Shimron Hetmyer,203.0,65.0,Right,Cover,0,0,0,0,,BackOfALength,OutsideOff,,None,FrontFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602536,9,8.33,8,0,0,75,2,8,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530558,2026-06-26T02:07:01Z,3,52,False,,,,1692,Jack Edwards,2615,Matthew Breetzke,698,Shimron Hetmyer,295.0,60.0,Right,Mid On,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602536,9,8.33,8,0,0,75,2,8,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530559,2026-06-26T02:07:33Z,4,53,False,,,,1692,Jack Edwards,2615,Matthew Breetzke,698,Shimron Hetmyer,17.0,167.0,Right,,6,0,6,6,,HalfVolley,LegStump,,WellTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602536,9,8.33,8,0,0,75,2,8,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530560,2026-06-26T02:08:13Z,5,54,False,,,,1692,Jack Edwards,2615,Matthew Breetzke,698,Shimron Hetmyer,296.0,119.0,Right,Long On,1,0,1,1,,HalfVolley,DownLeg,,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602536,9,8.33,8,0,0,75,2,8,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530561,2026-06-26T02:09:03Z,6,55,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,2615,Matthew Breetzke,157.0,125.0,Left,Deep Backward Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Pull,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602537,10,7.9,4,0,0,79,2,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530562,2026-06-26T02:10:03Z,1,56,False,,,,2705,Marco Jansen,698,Shimron Hetmyer,2615,Matthew Breetzke,0.0,0.0,Left,Wicketkeeper,1,1,1,0,,BackOfALength,Wide,,Missed,BackFoot,Cut,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,
1602537,10,7.9,4,0,0,79,2,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530563,2026-06-26T02:10:33Z,1,57,False,,,,2705,Marco Jansen,698,Shimron Hetmyer,2615,Matthew Breetzke,253.0,84.0,Left,Mid On,1,0,1,1,,HalfVolley,OutsideOff,,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602537,10,7.9,4,0,0,79,2,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530564,2026-06-26T02:11:09Z,2,58,False,,,,2705,Marco Jansen,2615,Matthew Breetzke,698,Shimron Hetmyer,210.0,53.0,Right,Extra Cover,0,0,0,0,,HalfVolley,DownLeg,,MisTimed,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,
1602537,10,7.9,4,0,0,79,2,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530565,2026-06-26T02:11:40Z,3,59,False,,,,2705,Marco Jansen,2615,Matthew Breetzke,698,Shimron Hetmyer,206.0,60.0,Right,Cover,0,0,0,0,,LengthBall,DownLeg,,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602537,10,7.9,4,0,0,79,2,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530566,2026-06-26T02:12:12Z,4,60,False,,,,2705,Marco Jansen,2615,Matthew Breetzke,698,Shimron Hetmyer,200.0,54.0,Right,Cover,0,0,0,0,,BackOfALength,MiddleStump,,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602537,10,7.9,4,0,0,79,2,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530567,2026-06-26T02:12:45Z,5,61,False,,,,2705,Marco Jansen,2615,Matthew Breetzke,698,Shimron Hetmyer,128.0,108.0,Right,Third Man,1,0,1,1,,LengthBall,OutsideOff,,None,BackFoot,Steer,NoMovement,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602537,10,7.9,4,0,0,79,2,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530568,2026-06-26T02:13:23Z,6,62,False,,,,2705,Marco Jansen,698,Shimron Hetmyer,2615,Matthew Breetzke,242.0,114.0,Left,Long On,1,0,1,1,,Yorker,OffStump,,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602538,11,8.45,14,0,0,93,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530569,2026-06-26T02:16:59Z,1,63,False,,,,499,Ian Holland,698,Shimron Hetmyer,2615,Matthew Breetzke,179.0,131.0,Left,Deep Backward Square Leg,1,0,1,1,,LengthBall,DownLeg,,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602538,11,8.45,14,0,0,93,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530570,2026-06-26T02:17:31Z,2,64,False,,,,499,Ian Holland,2615,Matthew Breetzke,698,Shimron Hetmyer,352.0,171.0,Right,,6,0,6,6,,BackOfALength,OutsideOff,,Middled,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602538,11,8.45,14,0,0,93,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530571,2026-06-26T02:18:06Z,3,65,False,,,,499,Ian Holland,2615,Matthew Breetzke,698,Shimron Hetmyer,210.0,127.0,Right,Deep Extra Cover,1,0,1,1,,BackOfALength,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602538,11,8.45,14,0,0,93,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530572,2026-06-26T02:18:34Z,4,66,False,,,,499,Ian Holland,698,Shimron Hetmyer,2615,Matthew Breetzke,208.0,175.0,Left,,4,0,4,4,,BackOfALength,DownLeg,,WellTimed,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,
1602538,11,8.45,14,0,0,93,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530573,2026-06-26T02:19:09Z,5,67,False,,,,499,Ian Holland,698,Shimron Hetmyer,2615,Matthew Breetzke,234.0,141.0,Left,Deep Mid Wicket,1,0,1,1,,Yorker,OffStump,,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602538,11,8.45,14,0,0,93,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530574,2026-06-26T02:19:39Z,6,68,False,,,,499,Ian Holland,2615,Matthew Breetzke,698,Shimron Hetmyer,193.0,135.0,Right,Deep Cover,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602539,12,8.92,14,0,0,107,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530575,2026-06-26T02:20:35Z,1,69,False,,,,1692,Jack Edwards,2615,Matthew Breetzke,698,Shimron Hetmyer,198.0,139.0,Right,Deep Cover,1,0,1,1,,FullToss,OutsideOff,,None,FrontFoot,Drive,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602539,12,8.92,14,0,0,107,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530576,2026-06-26T02:21:19Z,2,70,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,2615,Matthew Breetzke,196.0,144.0,Left,Deep Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602539,12,8.92,14,0,0,107,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530577,2026-06-26T02:21:53Z,3,71,False,,,,1692,Jack Edwards,2615,Matthew Breetzke,698,Shimron Hetmyer,228.0,177.0,Right,Long Off,4,0,4,4,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Drive,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,
1602539,12,8.92,14,0,0,107,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530578,2026-06-26T02:22:29Z,4,72,False,,,,1692,Jack Edwards,2615,Matthew Breetzke,698,Shimron Hetmyer,317.0,78.0,Right,Mid Wicket,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Flick,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602539,12,8.92,14,0,0,107,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530579,2026-06-26T02:23:02Z,5,73,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,2615,Matthew Breetzke,210.0,175.0,Left,,6,0,6,6,,BackOfALength,OutsideOff,,Middled,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602539,12,8.92,14,0,0,107,2,14,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530580,2026-06-26T02:23:46Z,6,74,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,2615,Matthew Breetzke,236.0,153.0,Left,Deep Mid Wicket,1,0,1,1,,Short,MiddleStump,,None,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602540,13,9.38,15,0,0,122,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530581,2026-06-26T02:24:47Z,1,75,False,,,,3960,Mitchell Owen,698,Shimron Hetmyer,2615,Matthew Breetzke,210.0,68.0,Left,Bowler,1,0,1,1,,LengthBall,DownLeg,,None,FrontFoot,Worked,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602540,13,9.38,15,0,0,122,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530582,2026-06-26T02:25:27Z,2,76,False,,,,3960,Mitchell Owen,2615,Matthew Breetzke,698,Shimron Hetmyer,0.0,0.0,Right,Bowler,0,0,0,0,,Yorker,MiddleStump,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602540,13,9.38,15,0,0,122,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530583,2026-06-26T02:25:57Z,3,77,False,,,,3960,Mitchell Owen,2615,Matthew Breetzke,698,Shimron Hetmyer,286.0,180.0,Right,,6,0,6,6,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602540,13,9.38,15,0,0,122,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530584,2026-06-26T02:26:42Z,4,78,False,,,,3960,Mitchell Owen,2615,Matthew Breetzke,698,Shimron Hetmyer,280.0,178.0,Right,Long On,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602540,13,9.38,15,0,0,122,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530585,2026-06-26T02:27:18Z,5,79,False,,,,3960,Mitchell Owen,698,Shimron Hetmyer,2615,Matthew Breetzke,193.0,172.0,Left,,6,0,6,6,,Short,DownLeg,,WellTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602540,13,9.38,15,0,0,122,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530586,2026-06-26T02:28:11Z,6,80,False,,,,3960,Mitchell Owen,698,Shimron Hetmyer,2615,Matthew Breetzke,286.0,159.0,Left,Long Off,1,0,1,1,,LengthBall,OffStump,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602541,14,9.79,15,0,0,137,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530587,2026-06-26T02:29:08Z,1,81,False,,,,3479,Saurabh Netravalkar,698,Shimron Hetmyer,2615,Matthew Breetzke,240.0,140.0,Left,Deep Mid Wicket,1,0,1,1,,BackOfALength,OutsideOff,,MisTimed,FrontFoot,Slog,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602541,14,9.79,15,0,0,137,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530588,2026-06-26T02:29:49Z,2,82,False,,,,3479,Saurabh Netravalkar,2615,Matthew Breetzke,698,Shimron Hetmyer,188.0,52.0,Right,Point,1,0,1,1,,LengthBall,DownLeg,,None,BackFoot,Dropped,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602541,14,9.79,15,0,0,137,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530589,2026-06-26T02:30:29Z,3,83,False,,,,3479,Saurabh Netravalkar,698,Shimron Hetmyer,2615,Matthew Breetzke,350.0,22.0,Left,Bowler,0,0,0,0,,LengthBall,OutsideOff,,BatPad,BackFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602541,14,9.79,15,0,0,137,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530590,2026-06-26T02:31:11Z,4,84,False,,,,3479,Saurabh Netravalkar,698,Shimron Hetmyer,2615,Matthew Breetzke,214.0,176.0,Left,,6,0,6,6,,LengthBall,OutsideOff,,Middled,FrontFoot,Slog,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602541,14,9.79,15,0,0,137,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530591,2026-06-26T02:31:49Z,5,85,False,,,,3479,Saurabh Netravalkar,698,Shimron Hetmyer,2615,Matthew Breetzke,188.0,171.0,Left,,6,0,6,6,,BackOfALength,OutsideOff,,Middled,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602541,14,9.79,15,0,0,137,2,15,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530592,2026-06-26T02:32:38Z,6,86,False,,,,3479,Saurabh Netravalkar,698,Shimron Hetmyer,2615,Matthew Breetzke,216.0,113.0,Left,Deep Mid Wicket,1,0,1,1,,Yorker,MiddleStump,,None,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602542,15,9.4,4,1,0,141,3,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530593,2026-06-26T02:33:40Z,1,87,False,,,,499,Ian Holland,698,Shimron Hetmyer,2615,Matthew Breetzke,197.0,142.0,Left,Deep Square Leg,1,0,1,1,,HalfVolley,LegStump,,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602542,15,9.4,4,1,0,141,3,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530594,2026-06-26T02:34:09Z,2,88,True,Caught,2615.0,Matthew Breetzke,499,Ian Holland,2615,Matthew Breetzke,698,Shimron Hetmyer,287.0,123.0,Right,Long On,0,0,0,0,Caught,HalfVolley,OutsideOff,Caught,MisTimed,MovesInfront,Drive,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,
1602542,15,9.4,4,1,0,141,3,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530595,2026-06-26T02:35:58Z,3,89,False,,,,499,Ian Holland,320,Marcus Stoinis,698,Shimron Hetmyer,139.0,43.0,Right,Short Third Man,1,0,1,1,,BackOfALength,OutsideOff,,ThickEdge,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602542,15,9.4,4,1,0,141,3,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530596,2026-06-26T02:36:36Z,4,90,False,,,,499,Ian Holland,698,Shimron Hetmyer,320,Marcus Stoinis,0.0,0.0,Left,Wicketkeeper,0,0,0,0,,BackOfALength,OffStump,,Missed,FrontFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602542,15,9.4,4,1,0,141,3,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530597,2026-06-26T02:37:18Z,5,91,False,,,,499,Ian Holland,698,Shimron Hetmyer,320,Marcus Stoinis,191.0,41.0,Left,Bowler,0,1,1,0,,HalfVolley,LegStump,,HitPad,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,1,0,0,1,0,False,False,
1602542,15,9.4,4,1,0,141,3,4,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530598,2026-06-26T02:37:52Z,6,92,False,,,,499,Ian Holland,320,Marcus Stoinis,698,Shimron Hetmyer,181.0,141.0,Right,Deep Cover,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602543,16,9.38,9,0,0,150,3,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530599,2026-06-26T02:38:56Z,1,93,False,,,,3960,Mitchell Owen,320,Marcus Stoinis,698,Shimron Hetmyer,308.0,44.0,Right,Mid Wicket,0,0,0,0,,LengthBall,OffStump,,None,BackFoot,BackwardDefensive,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602543,16,9.38,9,0,0,150,3,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530600,2026-06-26T02:39:25Z,2,94,False,,,,3960,Mitchell Owen,320,Marcus Stoinis,698,Shimron Hetmyer,350.0,158.0,Right,Deep Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602543,16,9.38,9,0,0,150,3,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530601,2026-06-26T02:40:07Z,3,95,False,,,,3960,Mitchell Owen,698,Shimron Hetmyer,320,Marcus Stoinis,,,Left,,1,0,1,1,,,,,,0,,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602543,16,9.38,9,0,0,150,3,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530602,2026-06-26T02:40:42Z,4,96,False,,,,3960,Mitchell Owen,320,Marcus Stoinis,698,Shimron Hetmyer,0.0,0.0,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Missed,BackFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602543,16,9.38,9,0,0,150,3,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530603,2026-06-26T02:41:15Z,5,97,False,,,,3960,Mitchell Owen,320,Marcus Stoinis,698,Shimron Hetmyer,353.0,66.0,Right,Square Leg,1,0,1,1,,LengthBall,MiddleStump,,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602543,16,9.38,9,0,0,150,3,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530604,2026-06-26T02:41:51Z,6,98,False,,,,3960,Mitchell Owen,698,Shimron Hetmyer,320,Marcus Stoinis,201.0,174.0,Left,,6,0,6,6,,BackOfALength,DownLeg,,WellTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602544,17,10.59,30,0,0,180,3,30,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530605,2026-06-26T02:42:53Z,1,99,False,,,,499,Ian Holland,320,Marcus Stoinis,698,Shimron Hetmyer,249.0,179.0,Right,,6,0,6,6,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
