over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
940463,2,6.0,0.0,1.0,6.0,6.5,13.0,0.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:07:58Z,6,False,12218,Josh Hull,10625,Ben Martindale,178,Joe Clarke,294,88,Mid Off,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
940467,3,8.0,0.0,1.0,8.0,7.0,21.0,0.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:09:06Z,1,False,501,Ben Mike,178,Joe Clarke,10625,Ben Martindale,302,92,Mid On,0,0,0,0,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
940467,3,8.0,0.0,1.0,8.0,7.0,21.0,0.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:09:26Z,2,False,501,Ben Mike,178,Joe Clarke,10625,Ben Martindale,90,48,Wicketkeeper,1,1,1,0,LengthBall,Null,NotOut,MissedLegSide,0,Glance,Null,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,25,False,False,True,False,False,False,0,0,1,0,0,False,False,,,,
940467,3,8.0,0.0,1.0,8.0,7.0,21.0,0.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:10:12Z,2,False,501,Ben Mike,178,Joe Clarke,10625,Ben Martindale,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Slog,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
940467,3,8.0,0.0,1.0,8.0,7.0,21.0,0.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:10:54Z,3,False,501,Ben Mike,178,Joe Clarke,10625,Ben Martindale,346,148,Deep Mid Wicket,1,0,1,1,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940467,3,8.0,0.0,1.0,8.0,7.0,21.0,0.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:11:29Z,4,False,501,Ben Mike,10625,Ben Martindale,178,Joe Clarke,201,132,Deep Mid Wicket,1,0,1,1,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940467,3,8.0,0.0,1.0,8.0,7.0,21.0,0.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:12:06Z,5,False,501,Ben Mike,178,Joe Clarke,10625,Ben Martindale,44,178,Fine Leg,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Pull,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,25,False,False,True,False,False,False,4,0,0,0,0,False,False,,,,
940467,3,8.0,0.0,1.0,8.0,7.0,21.0,0.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:12:47Z,6,False,501,Ben Mike,178,Joe Clarke,10625,Ben Martindale,252,82,Mid Off,1,0,1,1,LengthBall,Null,NotOut,MisTimed,0,Pull,Null,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940470,4,15.0,1.0,0.0,15.0,9.0,36.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:13:46Z,1,False,12218,Josh Hull,178,Joe Clarke,10625,Ben Martindale,38,190,Fine Leg,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Pull,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,348,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
940470,4,15.0,1.0,0.0,15.0,9.0,36.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:14:20Z,2,False,12218,Josh Hull,178,Joe Clarke,10625,Ben Martindale,3,187,Deep Square Leg,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Flick,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
